START-OF-LOG: 2.0
CATEGORY: Portable, multi operator, high power, assisted
CONTEST: FD SSB
CALLSIGN: S55W/P
CLUB: Slovenia Contest Club
CLAIMED-SCORE: 368720
OPERATORS: S52K S52X S53NW S53SM S53X S54MB S54MI S55G S55Y S56D S56G
OPERATORS: S56Y S56ILB S57BM S57LR S57TS S58LA S59MT S50VS S50XX Ana
OPERATORS: Tadeja Tomaz Vlado
CREATED-BY: N1MM Logger+ 1.0.7943.0, modified by DXHF upload.
QSO: 14232 PH 2019-09-07 1302 S55W/P        59  0001   EA3HJO/P      59  0002   0
QSO: 14240 PH 2019-09-07 1303 S55W/P        59  0002   DP6T/P        59  0003   0
QSO: 14240 PH 2019-09-07 1303 S55W/P        59  0003   DP6K/P        59  0001   0
QSO: 14240 PH 2019-09-07 1303 S55W/P        59  0004   HA5N/P        59  0002   0
QSO: 14240 PH 2019-09-07 1304 S55W/P        59  0005   MW6M          59  0003   0
QSO: 14240 PH 2019-09-07 1305 S55W/P        59  0006   DH8KV         59  0003   0
QSO: 14240 PH 2019-09-07 1305 S55W/P        59  0007   DL0MZ/P       59  0004   0
QSO: 14240 PH 2019-09-07 1306 S55W/P        59  0008   DL0IL         59  0003   0
QSO: 14240 PH 2019-09-07 1308 S55W/P        59  0009   DF7HH/P       59  0005   0
QSO: 14240 PH 2019-09-07 1308 S55W/P        59  0010   DL0SEL/P      59  0005   0
QSO: 14240 PH 2019-09-07 1310 S55W/P        59  0011   PI4RCA/P      59  0006   0
QSO: 14240 PH 2019-09-07 1310 S55W/P        59  0012   DF0CF/P       59  0006   0
QSO: 14240 PH 2019-09-07 1311 S55W/P        59  0013   DA3X/P        59  0004   0
QSO: 14240 PH 2019-09-07 1311 S55W/P        59  0014   DK0WO/P       59  0007   0
QSO: 14240 PH 2019-09-07 1312 S55W/P        59  0015   ON5DN         59  0005   0
QSO: 14240 PH 2019-09-07 1312 S55W/P        59  0016   DM3O/P        59  0004   0
QSO: 14240 PH 2019-09-07 1313 S55W/P        59  0017   DL0WO/P       59  0011   0
QSO: 14240 PH 2019-09-07 1314 S55W/P        59  0018   OZ2EDR/P      59  0004   0
QSO: 14240 PH 2019-09-07 1315 S55W/P        59  0019   SN5T/P        59  0015   0
QSO: 14240 PH 2019-09-07 1316 S55W/P        59  0020   S57ID         59  0001   0
QSO: 14240 PH 2019-09-07 1319 S55W/P        59  0021   DK2AY/P       59  0006   0
QSO: 14240 PH 2019-09-07 1320 S55W/P        59  0022   DL7A/P        59  0009   0
QSO: 14255 PH 2019-09-07 1322 S55W/P        59  0023   ON4OSA/P      59  0018   0
QSO: 14259 PH 2019-09-07 1323 S55W/P        59  0024   DL0SN/P       59  0013   0
QSO: 14266 PH 2019-09-07 1325 S55W/P        59  0025   HF5L/P        59  0017   0
QSO: 14275 PH 2019-09-07 1326 S55W/P        59  0026   5Q1A/P        59  0040   0
QSO: 14290 PH 2019-09-07 1328 S55W/P        59  0027   G3RXQ         59  0016   0
QSO: 21286 PH 2019-09-07 1332 S55W/P        59  0028   DL0GN/P       59  0008   0
QSO: 21286 PH 2019-09-07 1332 S55W/P        59  0029   DL0GC/P       59  0019   0
QSO: 21286 PH 2019-09-07 1333 S55W/P        59  0030   DF5EM         59  0010   0
QSO: 21286 PH 2019-09-07 1335 S55W/P        59  0031   G3ULT/P       59  0016   0
QSO: 21286 PH 2019-09-07 1335 S55W/P        59  0032   OZ7RJ/P       59  0005   0
QSO: 21286 PH 2019-09-07 1336 S55W/P        59  0033   G0OLE/P       59  0011   0
QSO: 21286 PH 2019-09-07 1337 S55W/P        59  0034   G0GNI         59  0005   0
QSO: 21286 PH 2019-09-07 1338 S55W/P        59  0035   DO7JIL        59  0001   0
QSO: 21286 PH 2019-09-07 1339 S55W/P        59  0036   G8PX/P        59  0010   0
QSO: 21286 PH 2019-09-07 1340 S55W/P        59  0037   DB5ABS        59  0013   0
QSO: 21286 PH 2019-09-07 1341 S55W/P        59  0038   GW5NF         59  0002   0
QSO: 21286 PH 2019-09-07 1342 S55W/P        59  0039   ON5LL/P       59  0018   0
QSO: 21286 PH 2019-09-07 1342 S55W/P        59  0040   G7WIR         59  0008   0
QSO: 21286 PH 2019-09-07 1343 S55W/P        59  0041   DK2R/P        59  0013   0
QSO: 21286 PH 2019-09-07 1343 S55W/P        59  0042   GB1CAM        59  0014   0
QSO: 21286 PH 2019-09-07 1345 S55W/P        59  0043   M7ABX         59  0085   0
QSO: 21286 PH 2019-09-07 1347 S55W/P        59  0044   G3WKS/P       59  0014   0
QSO: 21286 PH 2019-09-07 1347 S55W/P        59  0045   DK0B/P        59  0037   0
QSO: 21286 PH 2019-09-07 1348 S55W/P        59  0046   DL0CS/P       59  0040   0
QSO: 21286 PH 2019-09-07 1350 S55W/P        59  0047   DR1E/P        59  0034   0
QSO: 21286 PH 2019-09-07 1350 S55W/P        59  0048   DK0FC/P       59  0028   0
QSO: 21286 PH 2019-09-07 1350 S55W/P        59  0049   DK2A/P        59  0014   0
QSO: 21286 PH 2019-09-07 1351 S55W/P        59  0050   YL2LW         59  0001   0
QSO: 21302 PH 2019-09-07 1353 S55W/P        59  0051   YL3CW         59  0049   0
QSO: 21249 PH 2019-09-07 1354 S55W/P        59  0052   DL0LA/P       59  0068   0
QSO: 21220 PH 2019-09-07 1354 S55W/P        59  0053   DO5AL/P       59  0013   0
QSO: 21257 PH 2019-09-07 1356 S55W/P        59  0054   UA3RF         59  0003   0
QSO: 21286 PH 2019-09-07 1357 S55W/P        59  0055   DK0HB/P       59  0016   0
QSO: 21286 PH 2019-09-07 1359 S55W/P        59  0056   LA1ARG/P      59  0008   0
QSO: 21286 PH 2019-09-07 1400 S55W/P        59  0057   PA3AQU/P      59  0013   0
QSO: 21286 PH 2019-09-07 1400 S55W/P        59  0058   G4PVM         59  0007   0
QSO: 21286 PH 2019-09-07 1400 S55W/P        59  0059   DL3IF/P       59  0048   0
QSO: 21286 PH 2019-09-07 1401 S55W/P        59  0060   PI4RCA/P      59  0024   0
QSO: 21286 PH 2019-09-07 1402 S55W/P        59  0061   YL2LW         59  0005   0
QSO: 21286 PH 2019-09-07 1403 S55W/P        59  0062   G8FC/P        59  0005   0
QSO: 21286 PH 2019-09-07 1405 S55W/P        59  0063   DA2A/P        59  0020   0
QSO:  7188 PH 2019-09-07 1409 S55W/P        59  0064   M0WCO/P       59  0046   0
