START-OF-LOG: 3.0
CREATED-BY: ua9qcq-rcc-cup-ubn-downloader
CONTEST: RCC-CUP
CALLSIGN: UA0UV
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: UA0UV
QSO: 14000 CW 2019-05-04 0300 UA0UV         599 RCC285 UA0QN         599 23    
QSO: 14000 CW 2019-05-04 0411 UA0UV         599 RCC285 RT9A          599 30    
QSO: 14000 CW 2019-05-04 0415 UA0UV         599 RCC285 UZ7F          599 29    
QSO: 14000 CW 2019-05-04 0418 UA0UV         599 RCC285 RK9AX         599 RCC179
QSO: 14000 CW 2019-05-04 0420 UA0UV         599 RCC285 YT6W          599 28    
QSO: 14000 CW 2019-05-04 0422 UA0UV         599 RCC285 UA6CC         599 29    
QSO: 14000 CW 2019-05-04 0425 UA0UV         599 RCC285 RW3X          599 29    
QSO: 14000 CW 2019-05-04 0427 UA0UV         599 RCC285 RO4F          599 RCC101
QSO: 14000 CW 2019-05-04 0428 UA0UV         599 RCC285 RD0A          599 RCC195
QSO: 14000 CW 2019-05-04 0429 UA0UV         599 RCC285 R9CD          599 30    
QSO: 14000 CW 2019-05-04 0431 UA0UV         599 RCC285 RQ9O          599 RCC271
QSO: 14000 CW 2019-05-04 0431 UA0UV         599 RCC285 LZ5R          599 28    
QSO: 14000 CW 2019-05-04 0433 UA0UV         599 RCC285 RN6L          599 RCC166
QSO: 14000 CW 2019-05-04 0446 UA0UV         599 RCC285 RN0A          599 RCC797
QSO: 14000 CW 2019-05-04 0448 UA0UV         599 RCC285 RC9J          599 RCC259
QSO: 14000 CW 2019-05-04 0449 UA0UV         599 RCC285 UA9LAO        599 RCC311
QSO: 14000 CW 2019-05-04 0450 UA0UV         599 RCC285 RV9WB         599 RCC228
QSO: 14000 CW 2019-05-04 0454 UA0UV         599 RCC285 UA4S          599 RCC165
QSO: 14000 CW 2019-05-04 0454 UA0UV         599 RCC285 UI3A          599 29    
QSO: 14000 CW 2019-05-04 0455 UA0UV         599 RCC285 UA4FER        599 29    
QSO: 14000 CW 2019-05-04 0455 UA0UV         599 RCC285 YO8SS         599 28    
QSO: 14000 CW 2019-05-04 0456 UA0UV         599 RCC285 RT5G          599 RCC235
QSO: 14000 CW 2019-05-04 0456 UA0UV         599 RCC285 R7AW          599 29    
QSO: 14000 CW 2019-05-04 0457 UA0UV         599 RCC285 RA0AY         599 32    
QSO: 14000 CW 2019-05-04 0457 UA0UV         599 RCC285 RT5K          599 RCC33 
QSO: 14000 CW 2019-05-04 0458 UA0UV         599 RCC285 RT5C          599 29    
QSO: 14000 CW 2019-05-04 0459 UA0UV         599 RCC285 RA3AN         599 29    
QSO: 14000 CW 2019-05-04 0500 UA0UV         599 RCC285 RL3F          599 RCC573
QSO: 14000 CW 2019-05-04 0501 UA0UV         599 RCC285 RK9AK         599 30    
QSO: 14000 CW 2019-05-04 0502 UA0UV         599 RCC285 UA9AX         599 RCC83 
QSO: 14000 CW 2019-05-04 0502 UA0UV         599 RCC285 LZ3ZZ         599 28    
QSO: 14000 CW 2019-05-04 0503 UA0UV         599 RCC285 RT4M          599 29    
QSO: 14000 CW 2019-05-04 0503 UA0UV         599 RCC285 R4SO          599 29    
QSO: 14000 CW 2019-05-04 0504 UA0UV         599 RCC285 RK3ER         599 29    
QSO: 14000 CW 2019-05-04 0530 UA0UV         599 RCC285 LZ5W          599 28    
QSO: 14000 CW 2019-05-04 0531 UA0UV         599 RCC285 R8TT          599 RCC31 
QSO: 14000 CW 2019-05-04 0536 UA0UV         599 RCC285 UA4W          599 30    
QSO: 14000 CW 2019-05-04 0536 UA0UV         599 RCC285 R4RE          599 RCC410
QSO: 14000 CW 2019-05-04 0537 UA0UV         599 RCC285 RU6AV         599 29    
QSO: 14000 CW 2019-05-04 0537 UA0UV         599 RCC285 RX9AF         599 30    
QSO: 14000 CW 2019-05-04 0538 UA0UV         599 RCC285 UT4LW         599 29    
QSO: 14000 CW 2019-05-04 0539 UA0UV         599 RCC285 UA3LID        599 29    
QSO: 14000 CW 2019-05-04 0539 UA0UV         599 RCC285 R3QA          599 29    
QSO: 14000 CW 2019-05-04 0540 UA0UV         599 RCC285 RV9CVA        599 30    
QSO: 14000 CW 2019-05-04 0541 UA0UV         599 RCC285 RZ9UO         599 31    
QSO: 14000 CW 2019-05-04 0547 UA0UV         599 RCC285 RT3N          599 RCC69 
QSO: 14000 CW 2019-05-04 0549 UA0UV         599 RCC285 E72U          599 28    
QSO: 14000 CW 2019-05-04 0552 UA0UV         599 RCC285 RU6K          599 RCC23 
QSO: 14000 CW 2019-05-04 0553 UA0UV         599 RCC285 R0WX/P        599 32    
QSO: 14000 CW 2019-05-04 0554 UA0UV         599 RCC285 R3ZZ          599 RCC40 
QSO: 14000 CW 2019-05-04 0556 UA0UV         599 RCC285 R4HC          599 29    
QSO: 14000 CW 2019-05-04 0557 UA0UV         599 RCC285 RW0A          599 RCC490
QSO: 14000 CW 2019-05-04 0558 UA0UV         599 RCC285 RM2U          599 29    
QSO: 14000 CW 2019-05-04 0558 UA0UV         599 RCC285 R0AA          599 32    
QSO: 14000 CW 2019-05-04 0601 UA0UV         599 RCC285 R9AE          599 RCC2  
QSO: 14000 CW 2019-05-04 0606 UA0UV         599 RCC285 RL4F          599 RCC669
QSO: 14000 CW 2019-05-04 0607 UA0UV         599 RCC285 RX7K          599 RCC39 
QSO: 14000 CW 2019-05-04 0608 UA0UV         599 RCC285 LZ9R          599 28    
QSO: 14000 CW 2019-05-04 0610 UA0UV         599 RCC285 RK3P          599 29    
QSO: 14000 CW 2019-05-04 0612 UA0UV         599 RCC285 UI7C          599 RCC505
QSO: 14000 CW 2019-05-04 0614 UA0UV         599 RCC285 LY4A          599 RCC50 
QSO: 14000 CW 2019-05-04 0616 UA0UV         599 RCC285 UA3QGT        599 29    
QSO: 14000 CW 2019-05-04 0616 UA0UV         599 RCC285 9A5Y          599 28    
QSO: 14000 CW 2019-05-04 0616 UA0UV         599 RCC285 R4LR          599 29    
QSO: 14000 CW 2019-05-04 0617 UA0UV         599 RCC285 R3DCX         599 RCC32 
QSO: 14000 CW 2019-05-04 0617 UA0UV         599 RCC285 RK8I          599 31    
QSO: 14000 CW 2019-05-04 0618 UA0UV         599 RCC285 UA7KA         599 29    
QSO: 14000 CW 2019-05-04 0618 UA0UV         599 RCC285 UA5F          599 RCC244
QSO: 14000 CW 2019-05-04 0619 UA0UV         599 RCC285 UA3RBR        599 29    
QSO: 14000 CW 2019-05-04 0620 UA0UV         599 RCC285 RC9F          599 30    
QSO: 14000 CW 2019-05-04 0621 UA0UV         599 RCC285 UA3R          599 RCC200
QSO: 14000 CW 2019-05-04 0621 UA0UV         599 RCC285 R3EC          599 29    
QSO: 14000 CW 2019-05-04 0622 UA0UV         599 RCC285 RA3VX         599 29    
QSO: 14000 CW 2019-05-04 0622 UA0UV         599 RCC285 R7GU          599 RCC256
QSO: 14000 CW 2019-05-04 0623 UA0UV         599 RCC285 R3RT          599 RCC253
QSO: 14000 CW 2019-05-04 0624 UA0UV         599 RCC285 RK3T          599 RCC499
QSO: 14000 CW 2019-05-04 0624 UA0UV         599 RCC285 R8WO          599 RCC305
QSO: 14000 CW 2019-05-04 0625 UA0UV         599 RCC285 RK9CYA        599 30    
QSO: 14000 CW 2019-05-04 0626 UA0UV         599 RCC285 RM9T          599 RCC111
QSO: 14000 CW 2019-05-04 0628 UA0UV         599 RCC285 R3LC          599 RCC128
QSO: 14000 CW 2019-05-04 0630 UA0UV         599 RCC285 R4OF          599 29    
QSO: 14000 CW 2019-05-04 0630 UA0UV         599 RCC285 RM4W          599 30    
QSO: 14000 CW 2019-05-04 0630 UA0UV         599 RCC285 RM3Z          599 RCC178
QSO: 14000 CW 2019-05-04 0631 UA0UV         599 RCC285 UA3RF         599 RCC87 
QSO: 14000 CW 2019-05-04 0631 UA0UV         599 RCC285 R7KW          599 RCC566
QSO: 14000 CW 2019-05-04 0632 UA0UV         599 RCC285 UN7LAN        599 30    
QSO: 14000 CW 2019-05-04 0633 UA0UV         599 RCC285 UR7MZ         599 RCC667
QSO: 14000 CW 2019-05-04 0635 UA0UV         599 RCC285 RW9W          599 30    
QSO: 14000 CW 2019-05-04 0637 UA0UV         599 RCC285 R2ZA          599 RCC331
QSO: 14000 CW 2019-05-04 0638 UA0UV         599 RCC285 R9OK          599 RCC122
QSO: 14000 CW 2019-05-04 0639 UA0UV         599 RCC285 UA6LCN        599 RCC950
QSO: 14000 CW 2019-05-04 0640 UA0UV         599 RCC285 RA9MX         599 RCC242
QSO: 14000 CW 2019-05-04 0643 UA0UV         599 RCC285 RK9LWA        599 30    
QSO: 14000 CW 2019-05-04 0645 UA0UV         599 RCC285 US8UA         599 29    
QSO: 14000 CW 2019-05-04 0651 UA0UV         599 RCC285 RM1T          599 RCC540
QSO: 14000 CW 2019-05-04 0651 UA0UV         599 RCC285 R3KM          599 RCC16 
QSO: 14000 CW 2019-05-04 0653 UA0UV         599 RCC285 YT9M          599 28    
QSO: 14000 CW 2019-05-04 0654 UA0UV         599 RCC285 UA4C          599 29    
QSO: 14000 CW 2019-05-04 0657 UA0UV         599 RCC285 UA6YW         599 RCC104
QSO: 14000 CW 2019-05-04 0700 UA0UV         599 RCC285 RM4N          599 RCC151
QSO: 14000 CW 2019-05-04 0700 UA0UV         599 RCC285 IK0YVV        599 28    
QSO: 14000 CW 2019-05-04 0703 UA0UV         599 RCC285 RT9S          599 RCC107
QSO: 14000 CW 2019-05-04 0709 UA0UV         599 RCC285 R4IO          599 29    
QSO: 14000 CW 2019-05-04 0711 UA0UV         599 RCC285 ES5ZF         599 29    
QSO: 14000 CW 2019-05-04 0713 UA0UV         599 RCC285 R6HV          599 29    
QSO: 14000 CW 2019-05-04 0714 UA0UV         599 RCC285 UC5D          599 29    
QSO: 14000 CW 2019-05-04 0719 UA0UV         599 RCC285 UA9CTT        599 30    
QSO: 14000 CW 2019-05-04 0720 UA0UV         599 RCC285 R3AQ          599 RCC323
QSO: 14000 CW 2019-05-04 0722 UA0UV         599 RCC285 UA6HFI        599 29    
QSO: 14000 CW 2019-05-04 0723 UA0UV         599 RCC285 RK4HYT        599 29    
QSO: 14000 CW 2019-05-04 0724 UA0UV         599 RCC285 R3LA          599 RCC109
QSO: 14000 CW 2019-05-04 0724 UA0UV         599 RCC285 UA4CNJ        599 29    
QSO: 14000 CW 2019-05-04 0726 UA0UV         599 RCC285 R7AT          599 RCC247
QSO: 14000 CW 2019-05-04 0729 UA0UV         599 RCC285 UY2IF         599 29    
QSO: 14000 CW 2019-05-04 0730 UA0UV         599 RCC285 RT3T          599 RCC52 
QSO: 14000 CW 2019-05-04 0732 UA0UV         599 RCC285 LY4L          599 29    
QSO: 14000 CW 2019-05-04 0734 UA0UV         599 RCC285 RU9TN         599 30    
END-OF-LOG:
