START-OF-LOG: 3.0
LOCATION: NH
CALLSIGN: NN1SS
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 6504256
OPERATORS: NN1SS
NAME: John Webster
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5334.0
QSO:  7012 CW 2015-11-28 0006 NN1SS         599 5      HA6NL         599 15
QSO:  7012 CW 2015-11-28 0007 NN1SS         599 5      UW0L          599 16
QSO:  7018 CW 2015-11-28 0008 NN1SS         599 5      IR4M          599 15
QSO:  7018 CW 2015-11-28 0010 NN1SS         599 5      UR5LAM        599 16
QSO:  7018 CW 2015-11-28 0010 NN1SS         599 5      G3UFY         599 14
QSO:  7018 CW 2015-11-28 0012 NN1SS         599 5      NE8O/4        599 05
QSO:  7018 CW 2015-11-28 0013 NN1SS         599 5      YL3FT         599 15
QSO:  7017 CW 2015-11-28 0015 NN1SS         599 5      OK5W          599 15
QSO:  7016 CW 2015-11-28 0016 NN1SS         599 5      9A5X          599 15
QSO:  7015 CW 2015-11-28 0017 NN1SS         599 5      LZ1EV         599 20
QSO:  3546 CW 2015-11-28 0019 NN1SS         599 5      OL4A          599 15
QSO:  7014 CW 2015-11-28 0020 NN1SS         599 5      ZA/YT7DQ      599 15
QSO:  7014 CW 2015-11-28 0020 NN1SS         599 5      S53F          599 15
QSO:  7014 CW 2015-11-28 0021 NN1SS         599 5      TM4Q          599 14
QSO:  3543 CW 2015-11-28 0021 NN1SS         599 5      DL0GL         599 14
QSO:  7013 CW 2015-11-28 0022 NN1SS         599 5      MZ5A          599 14
QSO:  7013 CW 2015-11-28 0023 NN1SS         599 5      DL1A          599 14
QSO:  3542 CW 2015-11-28 0023 NN1SS         599 5      DL0CS         599 14
QSO:  7012 CW 2015-11-28 0025 NN1SS         599 5      YT5A          599 15
QSO:  7012 CW 2015-11-28 0028 NN1SS         599 5      YT0A          599 15
QSO:  3541 CW 2015-11-28 0029 NN1SS         599 5      GW9X          599 14
QSO:  7011 CW 2015-11-28 0030 NN1SS         599 5      RT4F          599 16
QSO:  3539 CW 2015-11-28 0030 NN1SS         599 5      OM2Y          599 15
QSO:  3539 CW 2015-11-28 0032 NN1SS         599 5      PJ2T          599 09
QSO:  3538 CW 2015-11-28 0033 NN1SS         599 5      9A1AA         599 15
QSO:  7010 CW 2015-11-28 0033 NN1SS         599 5      TC0A          599 20
QSO:  3537 CW 2015-11-28 0034 NN1SS         599 5      9A8M          599 15
QSO:  7010 CW 2015-11-28 0034 NN1SS         599 5      EI7M          599 14
QSO:  7010 CW 2015-11-28 0035 NN1SS         599 5      GM3X          599 14
QSO:  3535 CW 2015-11-28 0036 NN1SS         599 5      HG1S          599 15
QSO:  3534 CW 2015-11-28 0037 NN1SS         599 5      ED1R          599 14
QSO:  7008 CW 2015-11-28 0038 NN1SS         599 5      OP4K          599 14
QSO:  3533 CW 2015-11-28 0039 NN1SS         599 5      LZ9W          599 20
QSO:  7008 CW 2015-11-28 0040 NN1SS         599 5      OL5T          599 15
QSO:  7007 CW 2015-11-28 0041 NN1SS         599 5      CR3L          599 33
QSO:  7007 CW 2015-11-28 0041 NN1SS         599 5      TM6M          599 14
