START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: RA3DNC
CLUB: SERPUKHOV RADIO CLUB
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1257434
OPERATORS: RA3DNC
NAME: Oleg Odinets
CREATED-BY: N1MM Logger V14.9.0
QSO:  7012 CW 2015-11-28 0342 RA3DNC        599 16     R7TW          599 16
QSO:  7005 CW 2015-11-28 0342 RA3DNC        599 16     K3LR          599 05
QSO:  7002 CW 2015-11-28 0343 RA3DNC        599 16     P40C          599 09
QSO:  7097 CW 2015-11-28 0347 RA3DNC        599 16     HC2AO         599 10
QSO:  3505 CW 2015-11-28 0354 RA3DNC        599 16     K1LZ          599 05
QSO:  3523 CW 2015-11-28 0356 RA3DNC        599 16     NR4M          599 05
QSO:  3501 CW 2015-11-28 0400 RA3DNC        599 16     SM0W          599 14
QSO:  3501 CW 2015-11-28 0401 RA3DNC        599 16     S56M          599 15
QSO:  3507 CW 2015-11-28 0402 RA3DNC        599 16     YR8D          599 20
QSO:  3503 CW 2015-11-28 0404 RA3DNC        599 16     KC1XX         599 05
QSO:  3527 CW 2015-11-28 0405 RA3DNC        599 16     OK2HBR        599 15
QSO:  3528 CW 2015-11-28 0406 RA3DNC        599 16     HA8A          599 15
QSO:  3528 CW 2015-11-28 0407 RA3DNC        599 16     OM2VL         599 15
QSO:  3530 CW 2015-11-28 0407 RA3DNC        599 16     9A4M          599 15
QSO:  3526 CW 2015-11-28 0408 RA3DNC        599 16     IR4M          599 15
QSO:  3523 CW 2015-11-28 0409 RA3DNC        599 16     DF0HQ         599 14
QSO:  3526 CW 2015-11-28 0410 RA3DNC        599 16     OH5Z          599 15
QSO:  3528 CW 2015-11-28 0410 RA3DNC        599 16     LZ5R          599 20
QSO:  3532 CW 2015-11-28 0411 RA3DNC        599 16     SP2YWL        599 15
QSO:  3534 CW 2015-11-28 0411 RA3DNC        599 16     GS8VL         599 14
QSO:  3544 CW 2015-11-28 0412 RA3DNC        599 16     G5U           599 14
QSO:  3545 CW 2015-11-28 0413 RA3DNC        599 16     PA4O          599 14
QSO:  3552 CW 2015-11-28 0413 RA3DNC        599 16     LY2W          599 15
QSO:  3572 CW 2015-11-28 0414 RA3DNC        599 16     OH0Z          599 15
QSO:  3581 CW 2015-11-28 0414 RA3DNC        599 16     4Z5LY         599 20
QSO:  3559 CW 2015-11-28 0416 RA3DNC        599 16     HG1S          599 15
QSO:  3551 CW 2015-11-28 0416 RA3DNC        599 16     OL6P          599 15
QSO:  3540 CW 2015-11-28 0417 RA3DNC        599 16     S53EO         599 15
QSO:  3541 CW 2015-11-28 0417 RA3DNC        599 16     UT7E          599 16
QSO:  3545 CW 2015-11-28 0417 RA3DNC        599 16     RW4WA         599 16
QSO:  3518 CW 2015-11-28 0418 RA3DNC        599 16     HB9CA         599 14
QSO:  3517 CW 2015-11-28 0418 RA3DNC        599 16     YT1X          599 15
QSO:  7059 CW 2015-11-28 0423 RA3DNC        599 16     KP3Z          599 08
QSO:  7012 CW 2015-11-28 0433 RA3DNC        599 16     YT0A          599 15
QSO:  7015 CW 2015-11-28 0435 RA3DNC        599 16     HB9CA         599 14
QSO:  3566 CW 2015-11-28 0444 RA3DNC        599 16     K1DG          599 05
QSO:  3510 CW 2015-11-28 0445 RA3DNC        599 16     P33W          599 20
QSO:  3505 CW 2015-11-28 0446 RA3DNC        599 16     CN2AA         599 33
QSO:  7009 CW 2015-11-28 0448 RA3DNC        599 16     LZ5R          599 20
QSO:  7016 CW 2015-11-28 0449 RA3DNC        599 16     S53F          599 15
QSO:  7020 CW 2015-11-28 0449 RA3DNC        599 16     9A5X          599 15
QSO:  7032 CW 2015-11-28 0449 RA3DNC        599 16     C4W           599 20
QSO:  7014 CW 2015-11-28 0450 RA3DNC        599 16     UP0L          599 17
QSO:  7025 CW 2015-11-28 0451 RA3DNC        599 16     4L8A          599 21
QSO:  7039 CW 2015-11-28 0451 RA3DNC        599 16     UA9CTT        599 17
QSO:  7029 CW 2015-11-28 0452 RA3DNC        599 16     UW9I          599 16
QSO:  7027 CW 2015-11-28 0452 RA3DNC        599 16     4O3A          599 15
QSO:  7023 CW 2015-11-28 0453 RA3DNC        599 16     OL4A          599 15
QSO:  7021 CW 2015-11-28 0453 RA3DNC        599 16     HA8FM         599 15
QSO:  7004 CW 2015-11-28 0454 RA3DNC        599 16     DF0HQ         599 14
QSO:  7007 CW 2015-11-28 0456 RA3DNC        599 16     CR3L          599 33
QSO:  7002 CW 2015-11-28 0458 RA3DNC        599 16     P40C          599 09
QSO:  7012 CW 2015-11-28 0459 RA3DNC        599 16     HA3OU         599 15
QSO:  7034 CW 2015-11-28 0502 RA3DNC        599 16     EF8R          599 33
QSO:  7022 CW 2015-11-28 0504 RA3DNC        599 16     IR4M          599 15
QSO:  7011 CW 2015-11-28 0506 RA3DNC        599 16     SP9W          599 15
QSO:  3537 CW 2015-11-28 0507 RA3DNC        599 16     EW8DX         599 16
