START-OF-LOG: 3.0
CREATED-BY: LM Version 4.10 (c) 1992, 2013 by DL8WAA
LOCATION: DX
CONTEST: CQ-WW-CW
CALLSIGN: YB3IZK
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CLAIMED-SCORE: 95480
NAME: JOHN BERTHA
SOAPBOX: Tu Tu 4 all station enjoiyed qso test 73 cuagn soon
QSO: 21000 CW 2015-11-28 1341 YB3IZK        599 28     EF8R          599 33     0
QSO: 21000 CW 2015-11-28 1348 YB3IZK        599 28     C4W           599 20     0
QSO: 21000 CW 2015-11-28 1350 YB3IZK        599 28     VK6LW         599 29     0
QSO: 21000 CW 2015-11-28 1405 YB3IZK        599 28     CR3L          599 33     0
QSO: 21000 CW 2015-11-28 1411 YB3IZK        599 28     EA5RS         599 14     0
QSO: 14000 CW 2015-11-28 1506 YB3IZK        599 28     UP0L          599 17     0
QSO: 14000 CW 2015-11-28 1514 YB3IZK        599 28     PI4D          599 14     0
QSO: 14000 CW 2015-11-28 1515 YB3IZK        599 28     DR1D          599 14     0
QSO: 14000 CW 2015-11-28 1520 YB3IZK        599 28     HG1S          599 15     0
QSO: 14000 CW 2015-11-28 1528 YB3IZK        599 28     SJ2W          599 14     0
QSO: 14000 CW 2015-11-28 1532 YB3IZK        599 28     4S7SAE        599 22     0
QSO: 14000 CW 2015-11-28 1536 YB3IZK        599 28     SM5F          599 14     0
QSO: 14000 CW 2015-11-28 1538 YB3IZK        599 28     YL2VW         599 15     0
QSO: 14000 CW 2015-11-28 1548 YB3IZK        599 28     VU3KPL        599 22     0
QSO: 14000 CW 2015-11-28 1620 YB3IZK        599 28     S57DX         599 15     0
QSO: 14000 CW 2015-11-28 1623 YB3IZK        599 28     F2DX          599 14     0
QSO: 14000 CW 2015-11-28 1625 YB3IZK        599 28     9M6NA         599 28     0
QSO: 14000 CW 2015-11-28 1627 YB3IZK        599 28     9M2CNC        599 28     0
QSO: 14000 CW 2015-11-28 1629 YB3IZK        599 28     HA3LN         599 15     0
QSO: 14000 CW 2015-11-28 1646 YB3IZK        599 28     OK1HFP        599 15     0
QSO: 14000 CW 2015-11-28 1656 YB3IZK        599 28     E7DX          599 15     0
QSO: 14000 CW 2015-11-28 1715 YB3IZK        599 28     DF0HQ         599 14     0
QSO:  7000 CW 2015-11-28 1727 YB3IZK        599 28     HS0ZAR        599 26     0
QSO:  7000 CW 2015-11-28 1741 YB3IZK        599 28     9M2M          599 28     0
QSO:  7000 CW 2015-11-28 1743 YB3IZK        599 28     VK2IM         599 30     0
QSO:  7000 CW 2015-11-28 1746 YB3IZK        599 28     VK6LW         599 30     0
QSO:  7000 CW 2015-11-28 1749 YB3IZK        599 28     JA1BPA        599 25     0
QSO:  7000 CW 2015-11-28 1751 YB3IZK        599 28     E21YDP        599 26     0
QSO:  7000 CW 2015-11-28 1757 YB3IZK        599 28     HS3NBR        599 26     0
QSO:  7000 CW 2015-11-28 1759 YB3IZK        599 28     OL4A          599 15     0
QSO:  7000 CW 2015-11-28 1806 YB3IZK        599 28     RT4F          599 16     0
QSO:  7000 CW 2015-11-28 1814 YB3IZK        599 28     JH1GBZ        599 25     0
QSO:  7000 CW 2015-11-28 1819 YB3IZK        599 28     RG6G          599 16     0
QSO:  7000 CW 2015-11-28 1822 YB3IZK        599 28     HS6ZBQ        599 26     0
QSO:  7000 CW 2015-11-28 1833 YB3IZK        599 28     JA7ZFN        599 25     0
QSO:  7000 CW 2015-11-28 2214 YB3IZK        599 28     BG7UPA        599 24     0
QSO: 14000 CW 2015-11-28 2231 YB3IZK        599 28     JA3YBK        599 25     0
QSO: 14000 CW 2015-11-28 2233 YB3IZK        599 28     JA1ZGP        599 25     0
QSO: 14000 CW 2015-11-28 2238 YB3IZK        599 28     BX3AC         599 24     0
QSO: 14000 CW 2015-11-28 2240 YB3IZK        599 28     JE1CKA        599 25     0
QSO: 14000 CW 2015-11-28 2243 YB3IZK        599 28     JA7FTR        599 25     0
QSO: 14000 CW 2015-11-28 2245 YB3IZK        599 28     JE1ZWT        599 25     0
QSO: 14000 CW 2015-11-28 2255 YB3IZK        599 28     JJ0JML        599 25     0
QSO: 14000 CW 2015-11-28 2315 YB3IZK        599 28     JA8RWU        599 25     0
QSO: 14000 CW 2015-11-28 2318 YB3IZK        599 28     B1Z           599 24     0
QSO: 14000 CW 2015-11-28 2322 YB3IZK        599 28     VK6LW         599 30     0
QSO: 14000 CW 2015-11-28 2328 YB3IZK        599 28     RT0C          599 19     0
QSO: 14000 CW 2015-11-28 2333 YB3IZK        599 28     HK1R          599 09     0
QSO: 14000 CW 2015-11-28 2339 YB3IZK        599 28     BD5FFK        599 24     0
QSO: 28000 CW 2015-11-28 2347 YB3IZK        599 28     WJ9B          599 03     0
QSO: 28000 CW 2015-11-29 0006 YB3IZK        599 28     XV9NPS        599 26     0
QSO: 28000 CW 2015-11-29 0028 YB3IZK        599 28     N7AT          599 03     0
QSO: 28000 CW 2015-11-29 0030 YB3IZK        599 28     K6NA          599 03     0
QSO: 28000 CW 2015-11-29 0050 YB3IZK        599 28     W6XB          599 03     0
QSO: 28000 CW 2015-11-29 0052 YB3IZK        599 28     W8TK          599 03     0
QSO: 28000 CW 2015-11-29 0053 YB3IZK        599 28     N7TR          599 03     0
QSO: 28000 CW 2015-11-29 0055 YB3IZK        599 28     JH0NEC        599 25     0
QSO: 28000 CW 2015-11-29 0058 YB3IZK        599 28     WA7NB         599 03     0
QSO: 28000 CW 2015-11-29 0100 YB3IZK        599 28     K6XX          599 03     0
QSO: 28000 CW 2015-11-29 0101 YB3IZK        599 28     JS1OYN        599 25     0
QSO: 28000 CW 2015-11-29 0104 YB3IZK        599 28     JI5NWQ        599 25     0
QSO: 28000 CW 2015-11-29 0111 YB3IZK        599 28     WN6K          599 03     0
QSO: 28000 CW 2015-11-29 0124 YB3IZK        599 28     BD7OB         599 24     0
QSO: 28000 CW 2015-11-29 0147 YB3IZK        599 28     KH6LC         599 31     0
QSO: 21000 CW 2015-11-29 0203 YB3IZK        599 28     JF3BFS        599 25     0
QSO: 21000 CW 2015-11-29 0206 YB3IZK        599 28     BY8DX         599 24     0
QSO: 21000 CW 2015-11-29 0208 YB3IZK        599 28     JF2VAX        599 25     0
QSO: 21000 CW 2015-11-29 0212 YB3IZK        599 28     B7Q           599 24     0
QSO: 21000 CW 2015-11-29 0217 YB3IZK        599 28     RM0F          599 19     0
QSO: 21000 CW 2015-11-29 0220 YB3IZK        599 28     JA1ZGP        599 25     0
QSO: 21000 CW 2015-11-29 0226 YB3IZK        599 28     JJ3DJS/8      599 25     0
QSO: 21000 CW 2015-11-29 0229 YB3IZK        599 28     JE1ZWT        599 25     0
QSO: 21000 CW 2015-11-29 0233 YB3IZK        599 28     VK2IA         599 30     0
QSO: 21000 CW 2015-11-29 0237 YB3IZK        599 28     JA5DQH        599 25     0
QSO: 21000 CW 2015-11-29 0243 YB3IZK        599 28     JQ1VDJ        599 25     0
QSO: 21000 CW 2015-11-29 0245 YB3IZK        599 28     BA8AT         599 24     0
QSO: 21000 CW 2015-11-29 0249 YB3IZK        599 28     JR2MIO        599 25     0
QSO: 21000 CW 2015-11-29 0254 YB3IZK        599 28     UB0A          599 18     0
QSO: 21000 CW 2015-11-29 0304 YB3IZK        599 28     3B9HA         599 39     0
QSO: 21000 CW 2015-11-29 0309 YB3IZK        599 28     JA5FDJ        599 25     0
QSO: 21000 CW 2015-11-29 0315 YB3IZK        599 28     RT0C          599 19     0
QSO: 21000 CW 2015-11-29 0343 YB3IZK        599 28     9M6XRO        599 28     0
QSO: 21000 CW 2015-11-29 0425 YB3IZK        599 28     RW9USA        599 18     0
QSO: 21000 CW 2015-11-29 0427 YB3IZK        599 28     RV9CX         599 17     0
QSO: 21000 CW 2015-11-29 0429 YB3IZK        599 28     HS0ZAR        599 26     0
QSO: 21000 CW 2015-11-29 0431 YB3IZK        599 28     B4T           599 24     0
QSO: 21000 CW 2015-11-29 0433 YB3IZK        599 28     JM4WUZ        599 25     0
QSO: 21000 CW 2015-11-29 0440 YB3IZK        599 28     UK9AA         599 17     0
QSO: 21000 CW 2015-11-29 0444 YB3IZK        599 28     RX4W          599 16     0
QSO: 21000 CW 2015-11-29 0547 YB3IZK        599 28     LZ9W          599 20     0
QSO: 21000 CW 2015-11-29 0550 YB3IZK        599 28     UW2M          599 16     0
QSO: 21000 CW 2015-11-29 0554 YB3IZK        599 28     UA4M          599 16     0
QSO: 21000 CW 2015-11-29 0726 YB3IZK        599 28     OM2VL         599 15     0
QSO: 21000 CW 2015-11-29 0731 YB3IZK        599 28     HS6ZBQ        599 26     0
QSO: 21000 CW 2015-11-29 0732 YB3IZK        599 28     UX4U          599 16     0
QSO: 21000 CW 2015-11-29 0740 YB3IZK        599 28     RT4F          599 16     0
QSO: 21000 CW 2015-11-29 0750 YB3IZK        599 28     UN6LN         599 17     0
QSO: 21000 CW 2015-11-29 0802 YB3IZK        599 28     UA6GG         599 16     0
QSO: 28000 CW 2015-11-29 0817 YB3IZK        599 28     UW5U          599 16     0
QSO: 28000 CW 2015-11-29 0822 YB3IZK        599 28     LZ9W          599 20     0
QSO: 28000 CW 2015-11-29 0826 YB3IZK        599 28     DF0HQ         599 14     0
QSO: 28000 CW 2015-11-29 0828 YB3IZK        599 28     OK7K          599 15     0
QSO: 28000 CW 2015-11-29 0832 YB3IZK        599 28     EU1AA         599 16     0
QSO: 28000 CW 2015-11-29 0855 YB3IZK        599 28     ER4A          599 16     0
QSO: 28000 CW 2015-11-29 0905 YB3IZK        599 28     IR2L          599 15     0
QSO: 28000 CW 2015-11-29 0909 YB3IZK        599 28     F8CRH         599 14     0
QSO: 28000 CW 2015-11-29 0910 YB3IZK        599 28     SW9AA         599 20     0
QSO: 28000 CW 2015-11-29 0913 YB3IZK        599 28     9M2CNC        599 28     0
QSO: 28000 CW 2015-11-29 0937 YB3IZK        599 28     4Z5LY         599 20     0
QSO: 28000 CW 2015-11-29 0943 YB3IZK        599 28     II9P          599 15     0
QSO: 28000 CW 2015-11-29 0950 YB3IZK        599 28     A65CA         599 21     0
QSO: 28000 CW 2015-11-29 1003 YB3IZK        599 28     CR3OO         599 33     0
QSO: 28000 CW 2015-11-29 1019 YB3IZK        599 28     3B9HA         599 39     0
QSO:  7000 CW 2015-11-29 1026 YB3IZK        599 28     K6NA          599 03     0
QSO:  7000 CW 2015-11-29 1028 YB3IZK        599 28     JA3YBK        599 25     0
QSO:  7000 CW 2015-11-29 1039 YB3IZK        599 28     W6RW          599 03     0
QSO:  7000 CW 2015-11-29 1042 YB3IZK        599 28     JE1ZWT        599 25     0
QSO:  7000 CW 2015-11-29 1044 YB3IZK        599 28     WA6O          599 03     0
QSO:  7000 CW 2015-11-29 1049 YB3IZK        599 28     JE1LFX        599 25     0
QSO:  7000 CW 2015-11-29 1053 YB3IZK        599 28     N9RV          599 04     0
QSO:  7000 CW 2015-11-29 1059 YB3IZK        599 28     JE1CKA        599 25     0
QSO:  7000 CW 2015-11-29 1103 YB3IZK        599 28     HS0AC         599 26     0
QSO:  7000 CW 2015-11-29 1108 YB3IZK        599 28     HS3ANP        599 26     0
QSO:  7000 CW 2015-11-29 1113 YB3IZK        599 28     9M6XRO        599 28     0
QSO:  7000 CW 2015-11-29 1122 YB3IZK        599 28     KH6J          599 31     0
QSO: 14000 CW 2015-11-29 1130 YB3IZK        599 28     AH0K          599 27     0
QSO: 14000 CW 2015-11-29 1132 YB3IZK        599 28     9M2M          599 28     0
QSO: 14000 CW 2015-11-29 1136 YB3IZK        599 28     9M2A          599 28     0
QSO: 14000 CW 2015-11-29 1146 YB3IZK        599 28     DL5CW         599 14     0
QSO: 14000 CW 2015-11-29 1341 YB3IZK        599 28     VK2IM         599 30     0
QSO: 14000 CW 2015-11-29 1345 YB3IZK        599 28     B7Q           599 24     0
QSO: 14000 CW 2015-11-29 1348 YB3IZK        599 28     JR5YCE        599 25     0
QSO: 14000 CW 2015-11-29 1355 YB3IZK        599 28     RT0F          599 19     0
QSO: 14000 CW 2015-11-29 1405 YB3IZK        599 28     IR4M          599 15     0
QSO: 14000 CW 2015-11-29 1410 YB3IZK        599 28     S58M          599 15     0
QSO: 14000 CW 2015-11-29 1434 YB3IZK        599 28     OL4A          599 15     0
QSO: 14000 CW 2015-11-29 1436 YB3IZK        599 28     LZ5W          599 20     0
QSO: 14000 CW 2015-11-29 1440 YB3IZK        599 28     OL3Z          599 15     0
QSO: 14000 CW 2015-11-29 1442 YB3IZK        599 28     DJ5MW         599 14     0
QSO: 14000 CW 2015-11-29 1446 YB3IZK        599 28     PA0AA         599 14     0
QSO: 14000 CW 2015-11-29 1447 YB3IZK        599 28     HG7T          599 15     0
QSO: 14000 CW 2015-11-29 1450 YB3IZK        599 28     OH1F          599 15     0
QSO: 14000 CW 2015-11-29 1454 YB3IZK        599 28     IR1Y          599 15     0
QSO: 14000 CW 2015-11-29 1457 YB3IZK        599 28     UW2M          599 16     0
QSO: 14000 CW 2015-11-29 1459 YB3IZK        599 28     S52ZW         599 15     0
QSO: 14000 CW 2015-11-29 1504 YB3IZK        599 28     M6T           599 14     0
QSO: 14000 CW 2015-11-29 1535 YB3IZK        599 28     K3LR          599 05     0
QSO: 14000 CW 2015-11-29 1555 YB3IZK        599 28     BV1EL         599 24     0
QSO:  7000 CW 2015-11-29 1609 YB3IZK        599 28     JH8SLS        599 25     0
QSO:  7000 CW 2015-11-29 1620 YB3IZK        599 28     E21YDP        599 26     0
END-OF-LOG:
