START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: OM3BA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 116022
CREATED-BY: UcxLog 6.62
OPERATORS: OM3BA
NAME: Jozef Lancaric
SOAPBOX: tcvr   ICOM 735  out  90 Watts
SOAPBOX: ant    Random wire+LC matchbox
QSO: 14000 CW 2015-11-29 0829 OM3BA         599 15     TM1A          599 14     0
QSO: 14000 CW 2015-11-29 0956 OM3BA         599 15     RX7M          599 16     0
QSO: 14000 CW 2015-11-29 0956 OM3BA         599 15     RN3F          599 16     0
QSO: 14000 CW 2015-11-29 0957 OM3BA         599 15     JE1ZWT        599 25     0
QSO: 14000 CW 2015-11-29 0958 OM3BA         599 15     M6T           599 14     0
QSO: 14000 CW 2015-11-29 0958 OM3BA         599 15     RN4W          599 16     0
QSO: 14000 CW 2015-11-29 0959 OM3BA         599 15     IR4M          599 15     0
QSO: 14000 CW 2015-11-29 1005 OM3BA         599 15     A45XR         599 21     0
QSO: 14000 CW 2015-11-29 1006 OM3BA         599 15     RK9AX         599 17     0
QSO: 14000 CW 2015-11-29 1007 OM3BA         599 15     EU6DX         599 16     0
QSO: 14000 CW 2015-11-29 1008 OM3BA         599 15     SE0X          599 14     0
QSO: 14000 CW 2015-11-29 1009 OM3BA         599 15     RK4FF         599 16     0
QSO: 14000 CW 2015-11-29 1013 OM3BA         599 15     GM5A          599 14     0
QSO: 14000 CW 2015-11-29 1014 OM3BA         599 15     G2F           599 14     0
QSO: 14000 CW 2015-11-29 1015 OM3BA         599 15     JY9FC         599 20     0
QSO: 14000 CW 2015-11-29 1018 OM3BA         599 15     IT9RDG/IF9    599 15     0
QSO: 14000 CW 2015-11-29 1019 OM3BA         599 15     OH3OJ         599 15     0
QSO: 14000 CW 2015-11-29 1020 OM3BA         599 15     4X2M          599 20     0
QSO: 14000 CW 2015-11-29 1021 OM3BA         599 15     RW0A          599 18     0
QSO: 14000 CW 2015-11-29 1022 OM3BA         599 15     JA7FTR        599 25     0
QSO: 14000 CW 2015-11-29 1024 OM3BA         599 15     LB6KC         599 14     0
QSO: 14000 CW 2015-11-29 1025 OM3BA         599 15     UN9GD         599 17     0
QSO: 14000 CW 2015-11-29 1026 OM3BA         599 15     LZ5Z          599 20     0
QSO: 14000 CW 2015-11-29 1026 OM3BA         599 15     EA8CUU        599 33     0
QSO: 14000 CW 2015-11-29 1032 OM3BA         599 15     LP1H          599 13     0
QSO: 14000 CW 2015-11-29 1035 OM3BA         599 15     Z33F          599 15     0
QSO: 14000 CW 2015-11-29 1036 OM3BA         599 15     JA6GCE        599 25     0
QSO: 14000 CW 2015-11-29 1037 OM3BA         599 15     3V8SS         599 33     0
QSO: 14000 CW 2015-11-29 1038 OM3BA         599 15     R0TV          599 18     0
QSO: 14000 CW 2015-11-29 1040 OM3BA         599 15     JH4UYB        599 25     0
QSO: 14000 CW 2015-11-29 1040 OM3BA         599 15     UT3QZ         599 16     0
QSO: 14000 CW 2015-11-29 1042 OM3BA         599 15     G4CWH         599 14     0
QSO: 14000 CW 2015-11-29 1044 OM3BA         599 15     G3R           599 14     0
QSO: 14000 CW 2015-11-29 1045 OM3BA         599 15     RA4ACX        599 16     0
QSO: 14000 CW 2015-11-29 1047 OM3BA         599 15     F5SGI         599 14     0
QSO: 21000 CW 2015-11-29 1056 OM3BA         599 15     RW4W          599 16     0
QSO: 21000 CW 2015-11-29 1057 OM3BA         599 15     OH8X          599 15     0
QSO: 21000 CW 2015-11-29 1104 OM3BA         599 15     CR3L          599 33     0
QSO: 21000 CW 2015-11-29 1109 OM3BA         599 15     4Z5LY         599 20     0
QSO: 21000 CW 2015-11-29 1110 OM3BA         599 15     HG1S          599 15     0
QSO: 21000 CW 2015-11-29 1112 OM3BA         599 15     EA1FA         599 14     0
QSO: 21000 CW 2015-11-29 1114 OM3BA         599 15     ED1R          599 14     0
QSO: 21000 CW 2015-11-29 1115 OM3BA         599 15     GM3WUX        599 14     0
QSO: 21000 CW 2015-11-29 1117 OM3BA         599 15     RN1ON         599 16     0
QSO: 14000 CW 2015-11-29 1150 OM3BA         599 15     JA6LCJ        599 25     0
QSO: 14000 CW 2015-11-29 1151 OM3BA         599 15     KQ2M          599 05     0
QSO: 14000 CW 2015-11-29 1152 OM3BA         599 15     MW5R          599 14     0
QSO: 14000 CW 2015-11-29 1153 OM3BA         599 15     AB3CX         599 05     0
QSO: 14000 CW 2015-11-29 1156 OM3BA         599 15     UT7E          599 16     0
QSO: 14000 CW 2015-11-29 1157 OM3BA         599 15     PA3BWK        599 14     0
QSO: 14000 CW 2015-11-29 1159 OM3BA         599 15     P33W          599 20     0
QSO: 14000 CW 2015-11-29 1200 OM3BA         599 15     II9P          599 15     0
QSO: 14000 CW 2015-11-29 1201 OM3BA         599 15     TC0A          599 20     0
QSO: 14000 CW 2015-11-29 1202 OM3BA         599 15     N4AF          599 05     0
QSO: 14000 CW 2015-11-29 1205 OM3BA         599 15     EF8U          599 33     0
QSO: 14000 CW 2015-11-29 1206 OM3BA         599 15     ER3A          599 16     0
QSO: 14000 CW 2015-11-29 1206 OM3BA         599 15     9A5Y          599 15     0
QSO: 14000 CW 2015-11-29 1207 OM3BA         599 15     K3LR          599 05     0
QSO: 14000 CW 2015-11-29 1208 OM3BA         599 15     C4Z           599 20     0
QSO: 14000 CW 2015-11-29 1209 OM3BA         599 15     F8DFP         599 14     0
QSO: 14000 CW 2015-11-29 1211 OM3BA         599 15     N3RS          599 04     0
QSO: 14000 CW 2015-11-29 1212 OM3BA         599 15     S57DX         599 15     0
QSO: 14000 CW 2015-11-29 1213 OM3BA         599 15     R4RR          599 16     0
QSO: 14000 CW 2015-11-29 1214 OM3BA         599 15     RG3P          599 16     0
QSO: 14000 CW 2015-11-29 1217 OM3BA         599 15     TM6M          599 14     0
QSO: 14000 CW 2015-11-29 1218 OM3BA         599 15     CN8KD         599 33     0
QSO: 14000 CW 2015-11-29 1218 OM3BA         599 15     9A1A          599 15     0
QSO: 14000 CW 2015-11-29 1219 OM3BA         599 15     G5O           599 14     0
QSO: 14000 CW 2015-11-29 1224 OM3BA         599 15     ED7X          599 14     0
QSO: 14000 CW 2015-11-29 1224 OM3BA         599 15     OH1F          599 15     0
QSO: 14000 CW 2015-11-29 1225 OM3BA         599 15     SK3W          599 14     0
QSO: 14000 CW 2015-11-29 1227 OM3BA         599 15     AA2A          599 05     0
QSO: 14000 CW 2015-11-29 1228 OM3BA         599 15     EF6T          599 14     0
QSO: 14000 CW 2015-11-29 1229 OM3BA         599 15     RC9O          599 18     0
QSO: 14000 CW 2015-11-29 1232 OM3BA         599 15     TK0C          599 15     0
QSO: 14000 CW 2015-11-29 1233 OM3BA         599 15     EU1A          599 16     0
QSO: 14000 CW 2015-11-29 1237 OM3BA         599 15     HS0ZIA        599 26     0
QSO: 14000 CW 2015-11-29 1335 OM3BA         599 15     LY9Y          599 15     0
QSO: 14000 CW 2015-11-29 1340 OM3BA         599 15     IT9CLN        599 15     0
QSO: 14000 CW 2015-11-29 1341 OM3BA         599 15     G4U           599 14     0
QSO: 14000 CW 2015-11-29 1345 OM3BA         599 15     S52ZW         599 15     0
QSO: 14000 CW 2015-11-29 1345 OM3BA         599 15     S52A          599 15     0
QSO: 14000 CW 2015-11-29 1347 OM3BA         599 15     NX2X          599 05     0
QSO: 14000 CW 2015-11-29 1348 OM3BA         599 15     K9CT          599 04     0
QSO: 14000 CW 2015-11-29 1349 OM3BA         599 15     UA1AFT        599 16     0
QSO: 14000 CW 2015-11-29 1349 OM3BA         599 15     4Z5IW         599 20     0
QSO: 14000 CW 2015-11-29 1350 OM3BA         599 15     AA9A          599 04     0
QSO: 14000 CW 2015-11-29 1351 OM3BA         599 15     YO4CAH        599 20     0
QSO: 14000 CW 2015-11-29 1353 OM3BA         599 15     E79D          599 15     0
QSO: 14000 CW 2015-11-29 1355 OM3BA         599 15     RZ3AV         599 16     0
QSO: 14000 CW 2015-11-29 1357 OM3BA         599 15     EA3FZT        599 14     0
QSO: 14000 CW 2015-11-29 1358 OM3BA         599 15     S57K          599 15     0
QSO: 14000 CW 2015-11-29 1401 OM3BA         599 15     IO9A          599 15     0
QSO: 14000 CW 2015-11-29 1403 OM3BA         599 15     WE3C          599 05     0
QSO: 14000 CW 2015-11-29 1406 OM3BA         599 15     K0DQ          599 05     0
QSO: 14000 CW 2015-11-29 1407 OM3BA         599 15     F2DX          599 14     0
QSO: 14000 CW 2015-11-29 1408 OM3BA         599 15     UP2L          599 17     0
QSO: 14000 CW 2015-11-29 1414 OM3BA         599 15     RM9A          599 17     0
QSO: 14000 CW 2015-11-29 1420 OM3BA         599 15     GD5F          599 14     0
QSO: 14000 CW 2015-11-29 1423 OM3BA         599 15     RT1O          599 16     0
QSO: 14000 CW 2015-11-29 1427 OM3BA         599 15     OP6FC         599 14     0
QSO: 14000 CW 2015-11-29 1430 OM3BA         599 15     K8AZ          599 04     0
QSO: 14000 CW 2015-11-29 1431 OM3BA         599 15     SM6DHU        599 14     0
QSO: 14000 CW 2015-11-29 1432 OM3BA         599 15     G4R           599 14     0
QSO: 14000 CW 2015-11-29 1433 OM3BA         599 15     SM6BGA        599 14     0
QSO: 14000 CW 2015-11-29 1434 OM3BA         599 15     N0NI          599 04     0
QSO: 14000 CW 2015-11-29 1435 OM3BA         599 15     W0AIH         599 04     0
QSO: 14000 CW 2015-11-29 1435 OM3BA         599 15     OH0X          599 15     0
QSO: 14000 CW 2015-11-29 1437 OM3BA         599 15     F6DYX         599 14     0
QSO: 14000 CW 2015-11-29 1439 OM3BA         599 15     GM3WIJ        599 14     0
QSO: 14000 CW 2015-11-29 1441 OM3BA         599 15     RM4I          599 16     0
QSO: 14000 CW 2015-11-29 1441 OM3BA         599 15     SZ1A          599 20     0
QSO: 14000 CW 2015-11-29 1444 OM3BA         599 15     KC3WX         599 04     0
QSO: 14000 CW 2015-11-29 1445 OM3BA         599 15     SW3JH         599 20     0
QSO: 14000 CW 2015-11-29 1446 OM3BA         599 15     RY7G          599 16     0
QSO: 14000 CW 2015-11-29 1449 OM3BA         599 15     AA2K          599 05     0
QSO:  7000 CW 2015-11-29 1454 OM3BA         599 15     JH4UYB        599 25     0
QSO:  7000 CW 2015-11-29 1455 OM3BA         599 15     S57Q          599 15     0
QSO:  7000 CW 2015-11-29 1456 OM3BA         599 15     R4SA          599 16     0
QSO:  7000 CW 2015-11-29 1456 OM3BA         599 15     9A2L          599 15     0
QSO:  7000 CW 2015-11-29 1459 OM3BA         599 15     JA3YBK        599 25     0
QSO:  7000 CW 2015-11-29 1501 OM3BA         599 15     HS0ZIA        599 26     0
QSO:  7000 CW 2015-11-29 1502 OM3BA         599 15     OK7FL         599 15     0
QSO:  7000 CW 2015-11-29 1503 OM3BA         599 15     SP9W          599 15     0
QSO:  7000 CW 2015-11-29 1504 OM3BA         599 15     JR5YCE        599 25     0
QSO:  7000 CW 2015-11-29 1505 OM3BA         599 15     OM7LM         599 15     0
QSO:  7000 CW 2015-11-29 1506 OM3BA         599 15     US7IID        599 16     0
QSO:  7000 CW 2015-11-29 1507 OM3BA         599 15     JA0QNJ        599 25     0
QSO:  7000 CW 2015-11-29 1509 OM3BA         599 15     UT7E          599 16     0
QSO:  7000 CW 2015-11-29 1509 OM3BA         599 15     OL0W          599 15     0
QSO:  7000 CW 2015-11-29 1511 OM3BA         599 15     DF0HQ         599 14     0
QSO:  7000 CW 2015-11-29 1512 OM3BA         599 15     BY5CD         599 24     0
QSO:  7000 CW 2015-11-29 1512 OM3BA         599 15     GW5R          599 14     0
QSO:  7000 CW 2015-11-29 1513 OM3BA         599 15     RF9W          599 16     0
QSO:  7000 CW 2015-11-29 1518 OM3BA         599 15     HA8RM         599 15     0
QSO:  7000 CW 2015-11-29 1519 OM3BA         599 15     LZ5K          599 20     0
QSO:  7000 CW 2015-11-29 1519 OM3BA         599 15     DD1A          599 14     0
QSO:  7000 CW 2015-11-29 1520 OM3BA         599 15     SP6OJE        599 15     0
QSO:  7000 CW 2015-11-29 1524 OM3BA         599 15     RT0C          599 19     0
QSO:  7000 CW 2015-11-29 1525 OM3BA         599 15     LY4A          599 15     0
QSO:  7000 CW 2015-11-29 1527 OM3BA         599 15     HB9FKK        599 14     0
QSO:  7000 CW 2015-11-29 1528 OM3BA         599 15     EW1M          599 16     0
QSO:  7000 CW 2015-11-29 1529 OM3BA         599 15     OH3FM         599 15     0
QSO:  7000 CW 2015-11-29 1530 OM3BA         599 15     EA9UG         599 33     0
QSO:  7000 CW 2015-11-29 1531 OM3BA         599 15     OK1RZ         599 15     0
QSO:  7000 CW 2015-11-29 1531 OM3BA         599 15     S53A          599 15     0
QSO:  7000 CW 2015-11-29 1533 OM3BA         599 15     LX7I          599 14     0
QSO:  7000 CW 2015-11-29 1534 OM3BA         599 15     YT1HA         599 15     0
QSO:  7000 CW 2015-11-29 1534 OM3BA         599 15     LZ1EV         599 20     0
QSO:  7000 CW 2015-11-29 1535 OM3BA         599 15     SN8N          599 15     0
QSO:  7000 CW 2015-11-29 1535 OM3BA         599 15     P33P          599 20     0
QSO:  7000 CW 2015-11-29 1536 OM3BA         599 15     RL5A          599 16     0
QSO:  7000 CW 2015-11-29 1537 OM3BA         599 15     UN7LAN        599 17     0
QSO:  7000 CW 2015-11-29 1538 OM3BA         599 15     EA3DU         599 14     0
QSO:  7000 CW 2015-11-29 1538 OM3BA         599 15     UA9CTT        599 17     0
QSO:  7000 CW 2015-11-29 1540 OM3BA         599 15     LZ5R          599 20     0
QSO:  7000 CW 2015-11-29 1540 OM3BA         599 15     S52W          599 15     0
QSO:  7000 CW 2015-11-29 1543 OM3BA         599 15     LY2OU         599 15     0
QSO:  7000 CW 2015-11-29 1543 OM3BA         599 15     SN3A          599 15     0
QSO:  7000 CW 2015-11-29 1544 OM3BA         599 15     UP2L          599 17     0
QSO:  7000 CW 2015-11-29 1545 OM3BA         599 15     YT0A          599 15     0
QSO:  7000 CW 2015-11-29 1546 OM3BA         599 15     PA5KT         599 14     0
QSO:  7000 CW 2015-11-29 1546 OM3BA         599 15     S50C          599 15     0
QSO:  7000 CW 2015-11-29 1546 OM3BA         599 15     UX1UX         599 16     0
QSO:  7000 CW 2015-11-29 1547 OM3BA         599 15     LZ9W          599 20     0
QSO:  7000 CW 2015-11-29 1548 OM3BA         599 15     GM3X          599 14     0
QSO:  7000 CW 2015-11-29 1549 OM3BA         599 15     4X7R          599 20     0
QSO:  7000 CW 2015-11-29 1550 OM3BA         599 15     YR8I          599 20     0
QSO:  7000 CW 2015-11-29 1551 OM3BA         599 15     SC6M          599 14     0
QSO:  7000 CW 2015-11-29 1553 OM3BA         599 15     I1NVU         599 15     0
QSO:  7000 CW 2015-11-29 1553 OM3BA         599 15     ED9U          599 33     0
QSO:  7000 CW 2015-11-29 1554 OM3BA         599 15     IO5P          599 15     0
QSO:  7000 CW 2015-11-29 1555 OM3BA         599 15     Z37M          599 15     0
QSO:  7000 CW 2015-11-29 1555 OM3BA         599 15     ON4CT         599 14     0
QSO:  7000 CW 2015-11-29 1556 OM3BA         599 15     UI7K          599 16     0
QSO:  7000 CW 2015-11-29 1558 OM3BA         599 15     JA7ZFN        599 25     0
QSO:  7000 CW 2015-11-29 1558 OM3BA         599 15     UW5U          599 16     0
QSO:  7000 CW 2015-11-29 1600 OM3BA         599 15     UA7K          599 16     0
QSO:  7000 CW 2015-11-29 1602 OM3BA         599 15     LY7A          599 15     0
QSO:  7000 CW 2015-11-29 1606 OM3BA         599 15     HA7RY         599 15     0
QSO:  7000 CW 2015-11-29 1607 OM3BA         599 15     SW9AA         599 20     0
QSO:  7000 CW 2015-11-29 1608 OM3BA         599 15     R3ZW          599 16     0
QSO:  7000 CW 2015-11-29 1609 OM3BA         599 15     SP1C          599 15     0
QSO:  7000 CW 2015-11-29 1610 OM3BA         599 15     RW0A          599 18     0
QSO:  7000 CW 2015-11-29 1611 OM3BA         599 15     HG5D          599 15     0
QSO:  7000 CW 2015-11-29 1611 OM3BA         599 15     RV3ZN         599 16     0
QSO:  7000 CW 2015-11-29 1614 OM3BA         599 15     ZA/YT7DQ      599 15     0
QSO:  7000 CW 2015-11-29 1615 OM3BA         599 15     JE1ZWT        599 25     0
QSO:  7000 CW 2015-11-29 1616 OM3BA         599 15     4L8A          599 21     0
QSO:  7000 CW 2015-11-29 1618 OM3BA         599 15     US2IR         599 16     0
QSO:  7000 CW 2015-11-29 1618 OM3BA         599 15     IK2UEX        599 15     0
QSO:  7000 CW 2015-11-29 1619 OM3BA         599 15     EA6TS         599 14     0
QSO:  7000 CW 2015-11-29 1621 OM3BA         599 15     YO4NF         599 20     0
QSO:  7000 CW 2015-11-29 1621 OM3BA         599 15     YL3FT         599 15     0
QSO:  7000 CW 2015-11-29 1623 OM3BA         599 15     DL3KWF        599 14     0
QSO:  7000 CW 2015-11-29 1624 OM3BA         599 15     R3FX          599 16     0
QSO:  7000 CW 2015-11-29 1626 OM3BA         599 15     UR5LAM        599 16     0
QSO:  7000 CW 2015-11-29 1811 OM3BA         599 15     SB3W          599 14     0
QSO:  7000 CW 2015-11-29 1811 OM3BA         599 15     9H6A          599 15     0
QSO:  7000 CW 2015-11-29 1822 OM3BA         599 15     7Z1SJ         599 21     0
QSO:  7000 CW 2015-11-29 1824 OM3BA         599 15     JA6GCE        599 25     0
QSO:  7000 CW 2015-11-29 1825 OM3BA         599 15     JE1CKA        599 25     0
QSO:  7000 CW 2015-11-29 1827 OM3BA         599 15     Z35M          599 15     0
QSO:  7000 CW 2015-11-29 1832 OM3BA         599 15     IR1X          599 15     0
QSO:  7000 CW 2015-11-29 1833 OM3BA         599 15     P33W          599 20     0
QSO:  7000 CW 2015-11-29 1834 OM3BA         599 15     RC9O          599 18     0
QSO:  7000 CW 2015-11-29 1836 OM3BA         599 15     RW0AB         599 18     0
QSO:  7000 CW 2015-11-29 1839 OM3BA         599 15     JS3CTQ        599 25     0
QSO:  7000 CW 2015-11-29 1840 OM3BA         599 15     3V8SS         599 33     0
QSO:  7000 CW 2015-11-29 1841 OM3BA         599 15     RT5G          599 16     0
QSO:  7000 CW 2015-11-29 1842 OM3BA         599 15     YO4DW         599 20     0
QSO:  7000 CW 2015-11-29 1843 OM3BA         599 15     VR2XAN        599 24     0
QSO:  7000 CW 2015-11-29 1844 OM3BA         599 15     RA9Y          599 18     0
QSO:  7000 CW 2015-11-29 1847 OM3BA         599 15     IK2WXQ        599 15     0
QSO:  7000 CW 2015-11-29 1848 OM3BA         599 15     RT4W          599 16     0
QSO:  7000 CW 2015-11-29 1849 OM3BA         599 15     EU1A          599 16     0
QSO:  7000 CW 2015-11-29 1853 OM3BA         599 15     TC3P          599 20     0
QSO:  7000 CW 2015-11-29 1855 OM3BA         599 15     SU90IARU      599 34     0
QSO:  7000 CW 2015-11-29 1901 OM3BA         599 15     JH8SLS        599 25     0
QSO:  7000 CW 2015-11-29 1906 OM3BA         599 15     RK0UT         599 18     0
QSO:  7000 CW 2015-11-29 1908 OM3BA         599 15     RM9A          599 17     0
QSO:  7000 CW 2015-11-29 1909 OM3BA         599 15     RX1A          599 16     0
QSO:  7000 CW 2015-11-29 1913 OM3BA         599 15     EA1FA         599 14     0
QSO:  7000 CW 2015-11-29 1914 OM3BA         599 15     TC0A          599 20     0
QSO:  7000 CW 2015-11-29 1916 OM3BA         599 15     9K2HN         599 21     0
QSO:  7000 CW 2015-11-29 1919 OM3BA         599 15     BG3OJZ        599 24     0
QSO:  7000 CW 2015-11-29 1925 OM3BA         599 15     R8CT          599 17     0
QSO:  7000 CW 2015-11-29 1927 OM3BA         599 15     BG3UPA        599 24     0
QSO:  7000 CW 2015-11-29 1931 OM3BA         599 15     9M2M          599 28     0
QSO:  7000 CW 2015-11-29 1933 OM3BA         599 15     TK0C          599 15     0
QSO:  7000 CW 2015-11-29 1936 OM3BA         599 15     R7CD          599 16     0
QSO:  7000 CW 2015-11-29 1939 OM3BA         599 15     UC8U          599 18     0
QSO:  7000 CW 2015-11-29 1942 OM3BA         599 15     RT9S          599 16     0
QSO:  7000 CW 2015-11-29 1944 OM3BA         599 15     C4W           599 20     0
QSO:  7000 CW 2015-11-29 1946 OM3BA         599 15     OL6P          599 15     0
QSO:  7000 CW 2015-11-29 1947 OM3BA         599 15     UA9MA         599 17     0
QSO:  3500 CW 2015-11-29 1952 OM3BA         599 15     IS0GSR        599 15     0
QSO:  3500 CW 2015-11-29 1953 OM3BA         599 15     SM0W          599 14     0
QSO:  3500 CW 2015-11-29 1953 OM3BA         599 15     ON4IA         599 14     0
QSO:  3500 CW 2015-11-29 1954 OM3BA         599 15     IH9R          599 33     0
QSO:  3500 CW 2015-11-29 1955 OM3BA         599 15     CS2C          599 14     0
QSO:  3500 CW 2015-11-29 1955 OM3BA         599 15     F8DGY         599 14     0
QSO:  3500 CW 2015-11-29 1956 OM3BA         599 15     SP9RCL        599 15     0
QSO:  3500 CW 2015-11-29 1958 OM3BA         599 15     UA1CE         599 16     0
QSO:  3500 CW 2015-11-29 1959 OM3BA         599 15     UA4M          599 16     0
QSO:  3500 CW 2015-11-29 1959 OM3BA         599 15     OL3Z          599 15     0
QSO:  3500 CW 2015-11-29 2000 OM3BA         599 15     HA8TP         599 15     0
QSO:  3500 CW 2015-11-29 2001 OM3BA         599 15     S56M          599 15     0
QSO:  3500 CW 2015-11-29 2001 OM3BA         599 15     SP2KP         599 15     0
