START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: HI3TT
CLUB: Loma del Toro Contest Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1347708
OPERATORS: HI3TT
NAME: Francisco Dom?nguez (Franky)
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5325.0
CATEGORY-OVERLAY: 
QSO:  7023 CW 2015-11-28 0003 HI3TT         599 8      DK0WRTC       599 14
QSO:  7024 CW 2015-11-28 0005 HI3TT         599 8      EA2EA         599 14
QSO:  7024 CW 2015-11-28 0006 HI3TT         599 8      NR4M          599 05
QSO:  7024 CW 2015-11-28 0007 HI3TT         599 8      S58M          599 15
QSO:  7025 CW 2015-11-28 0007 HI3TT         599 8      HG1S          599 15
QSO:  7025 CW 2015-11-28 0007 HI3TT         599 8      YT1HA         599 15
QSO:  7023 CW 2015-11-28 0012 HI3TT         599 8      HA8JV         599 15
QSO:  7008 CW 2015-11-28 0014 HI3TT         599 8      NR3X          599 05
QSO:  7010 CW 2015-11-28 0016 HI3TT         599 8      EI7M          599 14
QSO:  7010 CW 2015-11-28 0017 HI3TT         599 8      AB3CX         599 05
QSO:  7011 CW 2015-11-28 0018 HI3TT         599 8      RT4F          599 16
QSO:  7012 CW 2015-11-28 0019 HI3TT         599 8      HA9RT         599 15
QSO:  7012 CW 2015-11-28 0021 HI3TT         599 8      YT5A          599 15
QSO:  7005 CW 2015-11-28 0023 HI3TT         599 8      UW0K          599 16
QSO:  7005 CW 2015-11-28 0023 HI3TT         599 8      W3EP          599 05
QSO:  7008 CW 2015-11-28 0027 HI3TT         599 8      OL5T          599 15
QSO:  7020 CW 2015-11-28 0030 HI3TT         599 8      SN3A          599 15
QSO:  7026 CW 2015-11-28 0032 HI3TT         599 8      TK0C          599 15
QSO:  7031 CW 2015-11-28 0035 HI3TT         599 8      LZ9W          599 20
QSO:  7005 CW 2015-11-28 0040 HI3TT         599 8      OE3GSA        599 15
QSO:  7005 CW 2015-11-28 0041 HI3TT         599 8      K3PH          599 05
QSO:  7011 CW 2015-11-28 0046 HI3TT         599 8      VE3MIS        599 04
QSO:  7034 CW 2015-11-28 0048 HI3TT         599 8      TI5W          599 07
QSO:  7034 CW 2015-11-28 0049 HI3TT         599 8      EI1Y          599 14
QSO:  7037 CW 2015-11-28 0050 HI3TT         599 8      EF6T          599 14
QSO:  7037 CW 2015-11-28 0051 HI3TT         599 8      DJ5MW         599 14
