START-OF-LOG: 3.0
CALLSIGN: RA4PQ
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1068777
NAME: Gennady Mokeev
LOCATION: DX
OPERATORS: RA4PQ
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5325.0
QSO:  7066 CW 2015-11-28 0013 RA4PQ         599 16     W1KM          599 05
QSO:  7065 CW 2015-11-28 0015 RA4PQ         599 16     OE1CIW        599 15
QSO:  7064 CW 2015-11-28 0016 RA4PQ         599 16     E77G          599 15
QSO:  7064 CW 2015-11-28 0018 RA4PQ         599 16     LZ1RW         599 20
QSO:  7063 CW 2015-11-28 0020 RA4PQ         599 16     CR3OO         599 33
QSO:  7063 CW 2015-11-28 0020 RA4PQ         599 16     4X7R          599 20
QSO:  7063 CW 2015-11-28 0021 RA4PQ         599 16     G0WAT         599 14
QSO:  7062 CW 2015-11-28 0024 RA4PQ         599 16     ZF2MJ         599 08
QSO:  7062 CW 2015-11-28 0026 RA4PQ         599 16     K2AX          599 05
QSO:  7061 CW 2015-11-28 0027 RA4PQ         599 16     CR2X          599 14
QSO:  7060 CW 2015-11-28 0029 RA4PQ         599 16     7Z1SJ         599 21
QSO:  7059 CW 2015-11-28 0030 RA4PQ         599 16     Z37M          599 15
QSO:  7058 CW 2015-11-28 0032 RA4PQ         599 16     S50A          599 15
QSO:  7058 CW 2015-11-28 0033 RA4PQ         599 16     W2YC          599 05
QSO:  7058 CW 2015-11-28 0033 RA4PQ         599 16     OL0W          599 15
QSO:  7057 CW 2015-11-28 0036 RA4PQ         599 16     VE3EJ         599 04
QSO:  7056 CW 2015-11-28 0040 RA4PQ         599 16     ZD8W          599 36
QSO:  7056 CW 2015-11-28 0041 RA4PQ         599 16     EU1A          599 16
QSO:  7056 CW 2015-11-28 0041 RA4PQ         599 16     LA2AB         599 14
QSO:  7055 CW 2015-11-28 0042 RA4PQ         599 16     YR8I          599 20
QSO:  7055 CW 2015-11-28 0043 RA4PQ         599 16     W9RE          599 04
QSO:  7055 CW 2015-11-28 0044 RA4PQ         599 16     OH1F          599 15
QSO:  7054 CW 2015-11-28 0046 RA4PQ         599 16     P40L          599 09
QSO:  7054 CW 2015-11-28 0046 RA4PQ         599 16     EF8R          599 33
QSO:  7054 CW 2015-11-28 0047 RA4PQ         599 16     PV8ADI        599 11
QSO:  7053 CW 2015-11-28 0048 RA4PQ         599 16     YQ6A          599 20
QSO:  7053 CW 2015-11-28 0052 RA4PQ         599 16     W5XU          599 04
QSO:  7052 CW 2015-11-28 0053 RA4PQ         599 16     W1TJL         599 05
QSO:  7052 CW 2015-11-28 0054 RA4PQ         599 16     OZ1AA         599 14
QSO:  7051 CW 2015-11-28 0055 RA4PQ         599 16     UA2F          599 15
QSO:  7051 CW 2015-11-28 0056 RA4PQ         599 16     K8AZ          599 04
QSO:  7051 CW 2015-11-28 0057 RA4PQ         599 16     OM3ZWA        599 15
QSO:  7050 CW 2015-11-28 0058 RA4PQ         599 16     PJ4A          599 09
QSO:  7050 CW 2015-11-28 0059 RA4PQ         599 16     ED9U          599 33
QSO:  7049 CW 2015-11-28 0059 RA4PQ         599 16     IR4X          599 15
QSO:  7049 CW 2015-11-28 0100 RA4PQ         599 16     CN2R          599 33
QSO:  7049 CW 2015-11-28 0101 RA4PQ         599 16     D4C           599 35
QSO:  7048 CW 2015-11-28 0102 RA4PQ         599 16     DL1REM        599 14
QSO:  7048 CW 2015-11-28 0103 RA4PQ         599 16     V47T          599 08
QSO:  7048 CW 2015-11-28 0103 RA4PQ         599 16     NP4A          599 08
QSO:  7047 CW 2015-11-28 0104 RA4PQ         599 16     UW2M          599 16
QSO:  7046 CW 2015-11-28 0110 RA4PQ         599 16     CR6K          599 14
QSO:  7046 CW 2015-11-28 0112 RA4PQ         599 16     W9SN          599 04
QSO:  7045 CW 2015-11-28 0115 RA4PQ         599 16     C4W           599 20
QSO:  7045 CW 2015-11-28 0115 RA4PQ         599 16     9A4WY         599 15
QSO:  7044 CW 2015-11-28 0116 RA4PQ         599 16     N4WW          599 05
QSO:  7044 CW 2015-11-28 0118 RA4PQ         599 16     SO9Q          599 15
QSO:  7044 CW 2015-11-28 0120 RA4PQ         599 16     HC2AO         599 10
QSO:  7043 CW 2015-11-28 0121 RA4PQ         599 16     OM3RRC        599 15
QSO:  7042 CW 2015-11-28 0122 RA4PQ         599 16     K1TO          599 05
QSO:  7042 CW 2015-11-28 0125 RA4PQ         599 16     VP5CW         599 08
QSO:  7040 CW 2015-11-28 0128 RA4PQ         599 16     ED1R          599 14
QSO:  7040 CW 2015-11-28 0129 RA4PQ         599 16     PZ5W          599 09
QSO:  7037 CW 2015-11-28 0135 RA4PQ         599 16     EA3DU         599 14
QSO:  7036 CW 2015-11-28 0137 RA4PQ         599 16     OM7M          599 15
QSO:  7035 CW 2015-11-28 0139 RA4PQ         599 16     SV2DSJ        599 20
QSO:  7034 CW 2015-11-28 0141 RA4PQ         599 16     EI1Y          599 14
QSO:  7033 CW 2015-11-28 0144 RA4PQ         599 16     ES9C          599 15
QSO:  7032 CW 2015-11-28 0145 RA4PQ         599 16     N4AF          599 05
QSO:  7032 CW 2015-11-28 0146 RA4PQ         599 16     OH5Z          599 15
QSO:  7031 CW 2015-11-28 0148 RA4PQ         599 16     LZ9W          599 20
QSO:  7031 CW 2015-11-28 0148 RA4PQ         599 16     S57K          599 15
QSO:  7030 CW 2015-11-28 0149 RA4PQ         599 16     OK2D          599 15
QSO:  7030 CW 2015-11-28 0150 RA4PQ         599 16     IR2R          599 15
QSO:  7029 CW 2015-11-28 0151 RA4PQ         599 16     SP2YWL        599 15
QSO:  7026 CW 2015-11-28 0157 RA4PQ         599 16     4O3A          599 15
QSO:  7026 CW 2015-11-28 0159 RA4PQ         599 16     ED8X          599 33
QSO:  7025 CW 2015-11-28 0200 RA4PQ         599 16     4L8A          599 21
QSO:  7025 CW 2015-11-28 0200 RA4PQ         599 16     YT1HA         599 15
QSO:  7024 CW 2015-11-28 0202 RA4PQ         599 16     LY4A          599 15
QSO:  7024 CW 2015-11-28 0203 RA4PQ         599 16     SM6BGA        599 14
QSO:  7024 CW 2015-11-28 0204 RA4PQ         599 16     EA2EA         599 14
QSO:  7024 CW 2015-11-28 0205 RA4PQ         599 16     G2F           599 14
QSO:  7023 CW 2015-11-28 0207 RA4PQ         599 16     ZB2X          599 14
QSO:  7022 CW 2015-11-28 0209 RA4PQ         599 16     SN8N          599 15
QSO:  7022 CW 2015-11-28 0210 RA4PQ         599 16     P3F           599 20
QSO:  7020 CW 2015-11-28 0212 RA4PQ         599 16     YO2LIW        599 20
QSO:  7066 CW 2015-11-28 0225 RA4PQ         599 16     PR7AA         599 11
QSO:  7069 CW 2015-11-28 0226 RA4PQ         599 16     OH0V          599 15
QSO:  7069 CW 2015-11-28 0227 RA4PQ         599 16     OR3A          599 14
QSO:  7101 CW 2015-11-28 0229 RA4PQ         599 16     3V8SS         599 33
QSO:  7100 CW 2015-11-28 0229 RA4PQ         599 16     OR2F          599 14
QSO:  7099 CW 2015-11-28 0230 RA4PQ         599 16     4Z5IW         599 20
QSO:  7099 CW 2015-11-28 0231 RA4PQ         599 16     LZ2DF         599 20
QSO:  7098 CW 2015-11-28 0231 RA4PQ         599 16     LY6A          599 15
QSO:  7097 CW 2015-11-28 0234 RA4PQ         599 16     TO8M          599 08
QSO:  7096 CW 2015-11-28 0235 RA4PQ         599 16     IR2L          599 15
QSO:  7095 CW 2015-11-28 0235 RA4PQ         599 16     OM3IAG        599 15
QSO:  7094 CW 2015-11-28 0236 RA4PQ         599 16     EW3LN         599 16
