START-OF-LOG: 3.0
CALLSIGN: UA4WAV
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE:
NAME: Aleksey Sokovikov
LOCATION: DX
OPERATORS: UA4WAV
CLUB:
CERTIFICATE: NO
CREATED-BY: CABRILLO LOGGER v1.5 (www.qsl.net\uu0jc)
QSO: 14000 CW 2015-11-28 0901 UA4WAV        599 16     LY6A          599 15     0
QSO: 14000 CW 2015-11-28 0912 UA4WAV        599 16     OH3FM         599 15     0
QSO: 14000 CW 2015-11-28 0914 UA4WAV        599 16     SP2KPD        599 15     0
QSO: 14000 CW 2015-11-28 0915 UA4WAV        599 16     HG1A          599 15     0
QSO: 14000 CW 2015-11-28 0916 UA4WAV        599 16     LY4A          599 15     0
QSO: 14000 CW 2015-11-28 0917 UA4WAV        599 16     RA9JM         599 17     0
QSO: 14000 CW 2015-11-28 0921 UA4WAV        599 16     4K6FO         599 21     0
QSO: 14000 CW 2015-11-28 0922 UA4WAV        599 16     SP5UD         599 15     0
QSO: 14000 CW 2015-11-28 0924 UA4WAV        599 16     PA4O          599 14     0
QSO: 14000 CW 2015-11-28 0925 UA4WAV        599 16     SP3DOF        599 15     0
QSO: 14000 CW 2015-11-28 0931 UA4WAV        599 16     OM7M          599 15     0
QSO: 14000 CW 2015-11-28 0936 UA4WAV        599 16     YT5A          599 15     0
QSO: 14000 CW 2015-11-28 0937 UA4WAV        599 16     UA2F          599 15     0
QSO: 14000 CW 2015-11-28 0937 UA4WAV        599 16     OK7GU         599 15     0
QSO: 14000 CW 2015-11-28 0938 UA4WAV        599 16     SK3W          599 14     0
QSO: 14000 CW 2015-11-28 0943 UA4WAV        599 16     LY4L          599 15     0
QSO: 14000 CW 2015-11-29 0713 UA4WAV        599 16     RT0F          599 19     0
QSO: 14000 CW 2015-11-29 0715 UA4WAV        599 16     OM0WR         599 15     0
QSO: 14000 CW 2015-11-29 0719 UA4WAV        599 16     YL5T          599 15     0
QSO: 14000 CW 2015-11-29 0721 UA4WAV        599 16     DL6KVA        599 14     0
QSO: 14000 CW 2015-11-29 0722 UA4WAV        599 16     UP2L          599 17     0
QSO: 14000 CW 2015-11-29 0722 UA4WAV        599 16     DL5YM         599 14     0
QSO: 14000 CW 2015-11-29 0732 UA4WAV        599 16     OZ1AAR        599 14     0
QSO: 14000 CW 2015-11-29 0733 UA4WAV        599 16     RT0C          599 19     0
QSO: 14000 CW 2015-11-29 0734 UA4WAV        599 16     RN3F          599 16     0
QSO: 14000 CW 2015-11-29 0736 UA4WAV        599 16     BY5CD         599 24     0
QSO: 14000 CW 2015-11-29 0738 UA4WAV        599 16     RQ4D/7        599 16     0
QSO: 14000 CW 2015-11-29 0739 UA4WAV        599 16     UF6V/R6CZ     599 21     0
QSO: 14000 CW 2015-11-29 0740 UA4WAV        599 16     RT1O          599 16     0
QSO: 14000 CW 2015-11-29 0741 UA4WAV        599 16     SJ2W          599 14     0
QSO: 14000 CW 2015-11-29 0741 UA4WAV        599 16     EW8EW         599 16     0
QSO: 14000 CW 2015-11-29 0745 UA4WAV        599 16     HA0LC         599 15     0
QSO: 14000 CW 2015-11-29 0747 UA4WAV        599 16     OM0M          599 15     0
QSO: 14000 CW 2015-11-29 0749 UA4WAV        599 16     S57DX         599 15     0
QSO: 14000 CW 2015-11-29 0750 UA4WAV        599 16     DR1D          599 14     0
QSO: 14000 CW 2015-11-29 0753 UA4WAV        599 16     EA5RS         599 14     0
QSO: 14000 CW 2015-11-29 0758 UA4WAV        599 16     UT2DW         599 16     0
QSO: 14000 CW 2015-11-29 0759 UA4WAV        599 16     OZ7A          599 14     0
QSO: 14000 CW 2015-11-29 0808 UA4WAV        599 16     JA8RWU        599 25     0
QSO: 14000 CW 2015-11-29 0809 UA4WAV        599 16     OK6W          599 15     0
QSO: 14000 CW 2015-11-29 0812 UA4WAV        599 16     DL6UNF        599 14     0
QSO: 21000 CW 2015-11-29 0819 UA4WAV        599 16     SA6G          599 14     0
QSO: 21000 CW 2015-11-29 0821 UA4WAV        599 16     OM3RRC        599 15     0
QSO: 21000 CW 2015-11-29 0821 UA4WAV        599 16     LA8HGA        599 14     0
QSO: 21000 CW 2015-11-29 0827 UA4WAV        599 16     JS3CTQ        599 25     0
QSO: 21000 CW 2015-11-29 0829 UA4WAV        599 16     RC9O          599 18     0
QSO: 21000 CW 2015-11-29 0830 UA4WAV        599 16     S57AW         599 15     0
QSO: 21000 CW 2015-11-29 0833 UA4WAV        599 16     9A1A          599 15     0
QSO: 21000 CW 2015-11-29 0834 UA4WAV        599 16     HA9RT         599 15     0
QSO: 21000 CW 2015-11-29 0839 UA4WAV        599 16     RW0A          599 18     0
QSO: 21000 CW 2015-11-29 0840 UA4WAV        599 16     IR4M          599 15     0
QSO: 21000 CW 2015-11-29 0841 UA4WAV        599 16     OH8X          599 15     0
QSO: 21000 CW 2015-11-29 0842 UA4WAV        599 16     SP2YWL        599 15     0
QSO: 21000 CW 2015-11-29 0844 UA4WAV        599 16     DL5YYM        599 14     0
QSO: 21000 CW 2015-11-29 0844 UA4WAV        599 16     DL5YM         599 14     0
QSO: 21000 CW 2015-11-29 0848 UA4WAV        599 16     RW9USA        599 18     0
QSO: 21000 CW 2015-11-29 0849 UA4WAV        599 16     R0AA          599 18     0
QSO: 21000 CW 2015-11-29 0854 UA4WAV        599 16     DK8ZB         599 14     0
QSO: 21000 CW 2015-11-29 0859 UA4WAV        599 16     TM0R          599 14     0
QSO: 21000 CW 2015-11-29 0902 UA4WAV        599 16     DR4A          599 14     0
QSO: 21000 CW 2015-11-29 0906 UA4WAV        599 16     A93JA         599 21     0
QSO: 21000 CW 2015-11-29 0911 UA4WAV        599 16     YR8E          599 20     0
QSO: 21000 CW 2015-11-29 0913 UA4WAV        599 16     SK3W          599 14     0
QSO: 21000 CW 2015-11-29 0915 UA4WAV        599 16     HG5C          599 15     0
QSO: 21000 CW 2015-11-29 0918 UA4WAV        599 16     EA5RS         599 14     0
QSO: 21000 CW 2015-11-29 0920 UA4WAV        599 16     S50R          599 15     0
QSO: 21000 CW 2015-11-29 0923 UA4WAV        599 16     DL0NM         599 14     0
QSO: 21000 CW 2015-11-29 0929 UA4WAV        599 16     DF0CI         599 14     0
QSO: 21000 CW 2015-11-29 0931 UA4WAV        599 16     DH8BQA        599 14     0
QSO: 21000 CW 2015-11-29 0935 UA4WAV        599 16     TM6X          599 14     0
QSO: 21000 CW 2015-11-29 0937 UA4WAV        599 16     UK9AA         599 17     0
QSO: 21000 CW 2015-11-29 0938 UA4WAV        599 16     SP2ZW         599 15     0
QSO: 21000 CW 2015-11-29 0941 UA4WAV        599 16     F5VKT         599 14     0
QSO: 21000 CW 2015-11-29 0948 UA4WAV        599 16     OL8M          599 15     0
QSO: 21000 CW 2015-11-29 1016 UA4WAV        599 16     M3I           599 14     0
QSO: 21000 CW 2015-11-29 1017 UA4WAV        599 16     SO9Q          599 15     0
QSO: 21000 CW 2015-11-29 1019 UA4WAV        599 16     SN2M          599 15     0
QSO: 21000 CW 2015-11-29 1020 UA4WAV        599 16     OK5ZZ         599 15     0
QSO: 21000 CW 2015-11-29 1021 UA4WAV        599 16     DF0HQ         599 14     0
QSO: 21000 CW 2015-11-29 1024 UA4WAV        599 16     SP1C          599 15     0
QSO: 21000 CW 2015-11-29 1026 UA4WAV        599 16     YT0Z          599 15     0
QSO: 21000 CW 2015-11-29 1027 UA4WAV        599 16     S50K          599 15     0
QSO: 21000 CW 2015-11-29 1035 UA4WAV        599 16     OK3C          599 15     0
QSO: 14000 CW 2015-11-29 1041 UA4WAV        599 16     G5U           599 14     0
QSO: 14000 CW 2015-11-29 1041 UA4WAV        599 16     RA6MQ         599 16     0
QSO: 14000 CW 2015-11-29 1043 UA4WAV        599 16     F2DX          599 14     0
QSO: 14000 CW 2015-11-29 1049 UA4WAV        599 16     OG7A          599 15     0
QSO: 14000 CW 2015-11-29 1051 UA4WAV        599 16     OE5OHO        599 15     0
QSO: 14000 CW 2015-11-29 1052 UA4WAV        599 16     EU1A          599 16     0
QSO: 14000 CW 2015-11-29 1053 UA4WAV        599 16     OK5ZZ         599 15     0
QSO: 14000 CW 2015-11-29 1056 UA4WAV        599 16     LA2AB         599 14     0
QSO: 14000 CW 2015-11-29 1057 UA4WAV        599 16     HG7T          599 15     0
QSO: 14000 CW 2015-11-29 1059 UA4WAV        599 16     YT1T          599 15     0
QSO: 14000 CW 2015-11-29 1103 UA4WAV        599 16     HA7GN         599 15     0
QSO: 14000 CW 2015-11-29 1103 UA4WAV        599 16     YL2SM         599 15     0
QSO: 14000 CW 2015-11-29 1107 UA4WAV        599 16     9A5Y          599 15     0
QSO: 14000 CW 2015-11-29 1110 UA4WAV        599 16     RN3F          599 16     0
QSO: 14000 CW 2015-11-29 1112 UA4WAV        599 16     YT8A          599 15     0
QSO: 14000 CW 2015-11-29 1114 UA4WAV        599 16     DL1LOD        599 14     0
QSO: 14000 CW 2015-11-29 1114 UA4WAV        599 16     IR4M          599 15     0
QSO: 14000 CW 2015-11-29 1122 UA4WAV        599 16     IR4X          599 15     0
QSO: 14000 CW 2015-11-29 1123 UA4WAV        599 16     RZ4AG         599 16     0
QSO: 14000 CW 2015-11-29 1124 UA4WAV        599 16     UB3A          599 16     0
QSO: 14000 CW 2015-11-29 1127 UA4WAV        599 16     AH0K          599 27     0
QSO: 14000 CW 2015-11-29 1128 UA4WAV        599 16     UX4U          599 16     0
QSO: 14000 CW 2015-11-29 1132 UA4WAV        599 16     R7CA          599 16     0
QSO: 14000 CW 2015-11-29 1134 UA4WAV        599 16     RT9K/7        599 16     0
QSO: 14000 CW 2015-11-29 1135 UA4WAV        599 16     SP2YWL        599 15     0
QSO: 14000 CW 2015-11-29 1135 UA4WAV        599 16     OK2EA         599 15     0
QSO: 14000 CW 2015-11-29 1138 UA4WAV        599 16     P33W          599 20     0
QSO: 14000 CW 2015-11-29 1146 UA4WAV        599 16     4X2M          599 20     0
QSO: 14000 CW 2015-11-29 1150 UA4WAV        599 16     UT1QQ         599 16     0
QSO: 14000 CW 2015-11-29 1151 UA4WAV        599 16     R3OM          599 16     0
QSO: 14000 CW 2015-11-29 1152 UA4WAV        599 16     DR4A          599 14     0
QSO: 14000 CW 2015-11-29 1153 UA4WAV        599 16     ES9C          599 15     0
QSO: 14000 CW 2015-11-29 1155 UA4WAV        599 16     RT5Z          599 16     0
QSO: 14000 CW 2015-11-29 1156 UA4WAV        599 16     RM3Z          599 16     0
QSO: 14000 CW 2015-11-29 1157 UA4WAV        599 16     OL6P          599 15     0
QSO: 14000 CW 2015-11-29 1158 UA4WAV        599 16     VE9CB         599 05     0
QSO: 14000 CW 2015-11-29 1201 UA4WAV        599 16     G2F           599 14     0
QSO: 14000 CW 2015-11-29 1203 UA4WAV        599 16     OG6N          599 15     0
QSO: 14000 CW 2015-11-29 1204 UA4WAV        599 16     LY8O          599 15     0
QSO: 14000 CW 2015-11-29 1208 UA4WAV        599 16     N2MM          599 05     0
QSO: 14000 CW 2015-11-29 1212 UA4WAV        599 16     DL1WA         599 14     0
QSO: 14000 CW 2015-11-29 1213 UA4WAV        599 16     UX7QD         599 16     0
QSO: 14000 CW 2015-11-29 1218 UA4WAV        599 16     W3KL          599 05     0
QSO: 14000 CW 2015-11-29 1219 UA4WAV        599 16     SJ4F          599 14     0
QSO: 14000 CW 2015-11-29 1222 UA4WAV        599 16     N1EU          599 05     0
QSO: 14000 CW 2015-11-29 1223 UA4WAV        599 16     K1RO          599 05     0
QSO: 14000 CW 2015-11-29 1225 UA4WAV        599 16     W1WEF         599 05     0
QSO: 14000 CW 2015-11-29 1234 UA4WAV        599 16     K1JB          599 05     0
QSO: 14000 CW 2015-11-29 1240 UA4WAV        599 16     OH0Z          599 15     0
QSO: 14000 CW 2015-11-29 1241 UA4WAV        599 16     OH1KB         599 15     0
QSO: 14000 CW 2015-11-29 1242 UA4WAV        599 16     A45XR         599 21     0
QSO: 14000 CW 2015-11-29 1243 UA4WAV        599 16     OL3R          599 15     0
QSO: 14000 CW 2015-11-29 1246 UA4WAV        599 16     JY9FC         599 20     0
QSO: 14000 CW 2015-11-29 1254 UA4WAV        599 16     LY2PX         599 15     0
QSO: 14000 CW 2015-11-29 1255 UA4WAV        599 16     RY6Y          599 16     0
QSO: 14000 CW 2015-11-29 1305 UA4WAV        599 16     K1BG          599 05     0
QSO: 14000 CW 2015-11-29 1310 UA4WAV        599 16     PA0AA         599 14     0
QSO: 14000 CW 2015-11-29 1312 UA4WAV        599 16     NE3F          599 05     0
QSO: 14000 CW 2015-11-29 1315 UA4WAV        599 16     VE3UTT        599 04     0
QSO: 14000 CW 2015-11-29 1317 UA4WAV        599 16     IR1Y          599 15     0
QSO: 14000 CW 2015-11-29 1319 UA4WAV        599 16     W1AAW         599 05     0
QSO: 14000 CW 2015-11-29 1324 UA4WAV        599 16     K8AZ          599 04     0
QSO: 14000 CW 2015-11-29 1335 UA4WAV        599 16     NR4M          599 05     0
QSO: 14000 CW 2015-11-29 1342 UA4WAV        599 16     K5ZD          599 05     0
QSO: 14000 CW 2015-11-29 1344 UA4WAV        599 16     W2FU          599 05     0
QSO: 14000 CW 2015-11-29 1347 UA4WAV        599 16     WE3C          599 05     0
QSO: 14000 CW 2015-11-29 1349 UA4WAV        599 16     K0DQ          599 05     0
QSO: 14000 CW 2015-11-29 1351 UA4WAV        599 16     K3UL          599 05     0
QSO: 14000 CW 2015-11-29 1352 UA4WAV        599 16     W3LPL         599 05     0
QSO: 14000 CW 2015-11-29 1353 UA4WAV        599 16     K2AX          599 05     0
QSO: 14000 CW 2015-11-29 1355 UA4WAV        599 16     W9SN          599 04     0
