START-OF-LOG: 3.0
CALLSIGN: N8II
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 3790880
NAME: JEFFREY HARTLEY
LOCATION: WV
OPERATORS: N8II
CLUB: POTOMAC VALLEY RADIO CLUB
CERTIFICATE: YES
CREATED-BY: N1MM Logger V13.6.2
SOAPBOX: I ran over 24 hours, actual claimed score 3,658,965
QSO:  7000 CW 2015-11-28 0142 N8II          599 5      P40L          599 09
QSO:  7000 CW 2015-11-28 0143 N8II          599 5      OH1F          599 15
QSO:  7000 CW 2015-11-28 0144 N8II          599 5      YR8I          599 20
QSO:  7000 CW 2015-11-28 0145 N8II          599 5      EU1A          599 16
QSO:  7000 CW 2015-11-28 0146 N8II          599 5      VE3EJ         599 04
QSO:  7000 CW 2015-11-28 0148 N8II          599 5      4X7R          599 20
QSO:  7000 CW 2015-11-28 0149 N8II          599 5      Z37M          599 15
QSO:  7000 CW 2015-11-28 0150 N8II          599 5      HT7C          599 07
QSO:  7000 CW 2015-11-28 0151 N8II          599 5      7Z1SJ         599 21
QSO:  7000 CW 2015-11-28 0151 N8II          599 5      CR2X          599 14
QSO:  7000 CW 2015-11-28 0152 N8II          599 5      HA8JV         599 15
QSO:  7000 CW 2015-11-28 0152 N8II          599 5      EA8RM         599 33
QSO:  7000 CW 2015-11-28 0153 N8II          599 5      ZF2MJ         599 08
QSO:  7000 CW 2015-11-28 0153 N8II          599 5      4Z5LY         599 20
QSO:  7000 CW 2015-11-28 0155 N8II          599 5      YO3JR         599 20
QSO:  7000 CW 2015-11-28 0156 N8II          599 5      I2IFT         599 15
QSO:  7000 CW 2015-11-28 0156 N8II          599 5      G3UFY         599 14
QSO:  7000 CW 2015-11-28 0157 N8II          599 5      I1NVU         599 15
QSO:  7000 CW 2015-11-28 0158 N8II          599 5      9H6A          599 15
QSO:  7000 CW 2015-11-28 0159 N8II          599 5      W4CB          599 05
QSO:  7000 CW 2015-11-28 0159 N8II          599 5      E7DX          599 15
QSO:  7000 CW 2015-11-28 0200 N8II          599 5      SP1DSZ        599 15
QSO:  7000 CW 2015-11-28 0200 N8II          599 5      PR7AA         599 11
QSO:  7000 CW 2015-11-28 0201 N8II          599 5      SW9AA         599 20
QSO:  7000 CW 2015-11-28 0201 N8II          599 5      9A5Y          599 15
QSO:  7000 CW 2015-11-28 0202 N8II          599 5      VA2WA         599 05
QSO:  7000 CW 2015-11-28 0202 N8II          599 5      3V8SS         599 33
QSO:  7000 CW 2015-11-28 0203 N8II          599 5      OR3A          599 14
QSO:  7000 CW 2015-11-28 0204 N8II          599 5      OK7Z          599 15
QSO:  7000 CW 2015-11-28 0204 N8II          599 5      HG7T          599 15
QSO:  7000 CW 2015-11-28 0204 N8II          599 5      LY2W          599 15
QSO:  7000 CW 2015-11-28 0205 N8II          599 5      3Z1K          599 15
QSO:  7000 CW 2015-11-28 0206 N8II          599 5      PA3GVI        599 14
QSO:  7000 CW 2015-11-28 0209 N8II          599 5      8Q7DV         599 22
QSO:  7000 CW 2015-11-28 0211 N8II          599 5      S52NR         599 15
QSO:  7000 CW 2015-11-28 0211 N8II          599 5      LY7A          599 15
QSO:  7000 CW 2015-11-28 0211 N8II          599 5      EF2A          599 14
QSO:  7000 CW 2015-11-28 0212 N8II          599 5      E77G          599 15
QSO:  7000 CW 2015-11-28 0213 N8II          599 5      OK1RZ         599 15
QSO:  7000 CW 2015-11-28 0213 N8II          599 5      VP9/N3AD      599 05
QSO:  7000 CW 2015-11-28 0213 N8II          599 5      OE2S          599 15
QSO:  7000 CW 2015-11-28 0214 N8II          599 5      UA3R          599 16
QSO:  7000 CW 2015-11-28 0215 N8II          599 5      IK1JJM        599 15
QSO:  7000 CW 2015-11-28 0215 N8II          599 5      S56X          599 15
QSO:  7000 CW 2015-11-28 0215 N8II          599 5      OL1C          599 15
QSO:  7000 CW 2015-11-28 0216 N8II          599 5      CR3OO         599 33
QSO:  7000 CW 2015-11-28 0217 N8II          599 5      RT5G          599 16
QSO:  7000 CW 2015-11-28 0217 N8II          599 5      PA5KT         599 14
QSO:  7000 CW 2015-11-28 0217 N8II          599 5      RN3F          599 16
QSO:  7000 CW 2015-11-28 0218 N8II          599 5      K4QPL         599 05
QSO:  7000 CW 2015-11-28 0219 N8II          599 5      HK0/DL7GRE    599 07
QSO:  7000 CW 2015-11-28 0220 N8II          599 5      OL6P          599 15
QSO:  7000 CW 2015-11-28 0221 N8II          599 5      LY8O          599 15
QSO:  7000 CW 2015-11-28 0222 N8II          599 5      FR/OH2YL      599 39
QSO:  7000 CW 2015-11-28 0222 N8II          599 5      IR2L          599 15
QSO:  7000 CW 2015-11-28 0222 N8II          599 5      TO8M          599 08
QSO:  7000 CW 2015-11-28 0223 N8II          599 5      VA7ST         599 03
QSO:  7000 CW 2015-11-28 0224 N8II          599 5      4Z5IW         599 20
QSO:  7000 CW 2015-11-28 0227 N8II          599 5      RX7M          599 16
QSO:  7000 CW 2015-11-28 0227 N8II          599 5      UA2F          599 15
QSO:  7000 CW 2015-11-28 0228 N8II          599 5      SC0N          599 14
QSO:  7000 CW 2015-11-28 0229 N8II          599 5      S52W          599 15
QSO:  7000 CW 2015-11-28 0229 N8II          599 5      LX7I          599 14
QSO:  7000 CW 2015-11-28 0230 N8II          599 5      PJ4A          599 09
QSO:  7000 CW 2015-11-28 0230 N8II          599 5      ED9U          599 33
QSO:  7000 CW 2015-11-28 0230 N8II          599 5      IR4X          599 15
QSO:  7000 CW 2015-11-28 0231 N8II          599 5      HG5D          599 15
QSO:  7000 CW 2015-11-28 0231 N8II          599 5      DL1REM        599 14
QSO:  7000 CW 2015-11-28 0232 N8II          599 5      V47T          599 08
QSO:  7000 CW 2015-11-28 0233 N8II          599 5      NP4A          599 08
QSO:  7000 CW 2015-11-28 0234 N8II          599 5      UW2M          599 16
QSO:  7000 CW 2015-11-28 0235 N8II          599 5      CR6K          599 14
QSO:  7000 CW 2015-11-28 0235 N8II          599 5      PJ4Q          599 09
QSO:  7000 CW 2015-11-28 0236 N8II          599 5      PY4HO         599 11
QSO:  7000 CW 2015-11-28 0236 N8II          599 5      HA7GN         599 15
QSO:  7000 CW 2015-11-28 0238 N8II          599 5      SO9Q          599 15
QSO:  7000 CW 2015-11-28 0239 N8II          599 5      PP5BZ         599 11
QSO:  7000 CW 2015-11-28 0240 N8II          599 5      SP2YWL        599 15
QSO:  7000 CW 2015-11-28 0241 N8II          599 5      VP5/W5CW      599 08
QSO:  7000 CW 2015-11-28 0242 N8II          599 5      G0WAT         599 14
QSO:  7000 CW 2015-11-28 0245 N8II          599 5      PZ5W          599 09
QSO:  7000 CW 2015-11-28 0246 N8II          599 5      S53A          599 15
QSO:  7000 CW 2015-11-28 0247 N8II          599 5      OM0M          599 15
QSO:  7000 CW 2015-11-28 0249 N8II          599 5      PJ2T          599 09
QSO:  7000 CW 2015-11-28 0250 N8II          599 5      HA7A          599 15
QSO:  7000 CW 2015-11-28 0252 N8II          599 5      KP4EJ         599 08
QSO:  7000 CW 2015-11-28 0254 N8II          599 5      TF2CW         599 40
QSO:  7000 CW 2015-11-28 0254 N8II          599 5      DJ5MW         599 14
QSO:  7000 CW 2015-11-28 0255 N8II          599 5      EA3DU         599 14
QSO:  7000 CW 2015-11-28 0255 N8II          599 5      YL5T          599 15
QSO:  7000 CW 2015-11-28 0256 N8II          599 5      OK1DWC        599 15
QSO:  7000 CW 2015-11-28 0256 N8II          599 5      OM7M          599 15
QSO:  7000 CW 2015-11-28 0256 N8II          599 5      PA4O          599 14
QSO:  7000 CW 2015-11-28 0257 N8II          599 5      ZB0WW         599 15
QSO:  7000 CW 2015-11-28 0258 N8II          599 5      EW1M          599 16
QSO:  7000 CW 2015-11-28 0259 N8II          599 5      EI1Y          599 14
QSO:  7000 CW 2015-11-28 0259 N8II          599 5      TI5W          599 07
QSO:  7000 CW 2015-11-28 0259 N8II          599 5      DL2CC         599 14
QSO:  7000 CW 2015-11-28 0300 N8II          599 5      HA3NU         599 15
QSO:  7000 CW 2015-11-28 0301 N8II          599 5      ES9C          599 15
QSO:  7000 CW 2015-11-28 0302 N8II          599 5      VE3YAA        599 04
QSO:  7000 CW 2015-11-28 0302 N8II          599 5      S50C          599 15
QSO:  7000 CW 2015-11-28 0303 N8II          599 5      II9P          599 15
QSO:  1800 CW 2015-11-28 0304 N8II          599 5      VE3CV         599 04
QSO:  1800 CW 2015-11-28 0305 N8II          599 5      NR4M          599 05
QSO:  1800 CW 2015-11-28 0307 N8II          599 5      OZ1IKY        599 14
QSO:  1800 CW 2015-11-28 0307 N8II          599 5      VE3OSZ        599 04
QSO:  1800 CW 2015-11-28 0309 N8II          599 5      VA2III        599 05
QSO:  1800 CW 2015-11-28 0310 N8II          599 5      PJ2T          599 09
QSO:  1800 CW 2015-11-28 0313 N8II          599 5      S53O          599 15
QSO:  1800 CW 2015-11-28 0314 N8II          599 5      S58MU         599 15
QSO:  3500 CW 2015-11-28 0315 N8II          599 5      VE9AA         599 05
QSO:  3500 CW 2015-11-28 0316 N8II          599 5      DF0HQ         599 14
QSO:  3500 CW 2015-11-28 0316 N8II          599 5      NR4M          599 05
QSO:  3500 CW 2015-11-28 0316 N8II          599 5      DR5A          599 14
QSO:  3500 CW 2015-11-28 0317 N8II          599 5      IK2QEI        599 15
QSO:  3500 CW 2015-11-28 0319 N8II          599 5      PJ4A          599 09
QSO:  3500 CW 2015-11-28 0319 N8II          599 5      OK2HBR        599 15
QSO:  3500 CW 2015-11-28 0319 N8II          599 5      LX7I          599 14
QSO:  3500 CW 2015-11-28 0320 N8II          599 5      LY4A          599 15
QSO:  3500 CW 2015-11-28 0323 N8II          599 5      YT4A          599 15
QSO:  3500 CW 2015-11-28 0324 N8II          599 5      HB9CA         599 14
QSO:  3500 CW 2015-11-28 0325 N8II          599 5      YV5KG         599 09
QSO:  3500 CW 2015-11-28 0326 N8II          599 5      VE3YAA        599 04
QSO:  3500 CW 2015-11-28 0326 N8II          599 5      CS2C          599 14
QSO:  3500 CW 2015-11-28 0327 N8II          599 5      OL3Z          599 15
QSO:  3500 CW 2015-11-28 0327 N8II          599 5      EW8W          599 16
QSO:  3500 CW 2015-11-28 0328 N8II          599 5      S57Z          599 15
QSO:  3500 CW 2015-11-28 0328 N8II          599 5      SO4R          599 15
QSO:  3500 CW 2015-11-28 0329 N8II          599 5      TI5W          599 07
QSO:  3500 CW 2015-11-28 0330 N8II          599 5      ED2C          599 14
QSO:  3500 CW 2015-11-28 0330 N8II          599 5      R7NW          599 16
QSO:  3500 CW 2015-11-28 0331 N8II          599 5      CO6CAC        599 08
QSO:  3500 CW 2015-11-28 0332 N8II          599 5      YL2KO         599 15
QSO:  3500 CW 2015-11-28 0332 N8II          599 5      DK0WRTC       599 14
QSO:  3500 CW 2015-11-28 0334 N8II          599 5      YU1UN         599 15
QSO:  3500 CW 2015-11-28 0334 N8II          599 5      VA2WA         599 05
QSO:  3500 CW 2015-11-28 0335 N8II          599 5      CN2AA         599 33
QSO:  3500 CW 2015-11-28 0350 N8II          599 5      IH9R          599 33
QSO:  3500 CW 2015-11-28 0351 N8II          599 5      S56M          599 15
QSO:  3500 CW 2015-11-28 0351 N8II          599 5      P40W          599 09
QSO: 14000 CW 2015-11-28 0353 N8II          599 5      PJ6/OH1VR     599 08
QSO: 14000 CW 2015-11-28 0355 N8II          599 5      EA8CUU        599 33
QSO: 14000 CW 2015-11-28 0355 N8II          599 5      IR1Y          599 15
QSO: 14000 CW 2015-11-28 0356 N8II          599 5      CX4AT         599 13
QSO: 14000 CW 2015-11-28 0357 N8II          599 5      ZA1WW         599 15
QSO: 14000 CW 2015-11-28 0358 N8II          599 5      RI1ANZ        599 39
QSO: 14000 CW 2015-11-28 0359 N8II          599 5      CX7ACH        599 13
QSO: 14000 CW 2015-11-28 0402 N8II          599 5      LY7A          599 15
QSO: 14000 CW 2015-11-28 0403 N8II          599 5      CO8CY         599 08
QSO: 14000 CW 2015-11-28 0403 N8II          599 5      ZS2DL         599 38
QSO: 14000 CW 2015-11-28 0404 N8II          599 5      IK0YUT        599 15
QSO: 14000 CW 2015-11-28 0405 N8II          599 5      PP5AX         599 11
QSO: 14000 CW 2015-11-28 0406 N8II          599 5      ZS2I          599 38
QSO: 14000 CW 2015-11-28 0406 N8II          599 5      9A1A          599 15
QSO: 14000 CW 2015-11-28 0407 N8II          599 5      OK6W          599 15
QSO: 14000 CW 2015-11-28 0407 N8II          599 5      OA4SS         599 10
QSO: 14000 CW 2015-11-28 0408 N8II          599 5      ZM1A          599 32
QSO: 14000 CW 2015-11-28 0409 N8II          599 5      HA6P          599 15
QSO:  1800 CW 2015-11-28 0410 N8II          599 5      VC7O          599 03
QSO:  1800 CW 2015-11-28 0411 N8II          599 5      VE2IM         599 02
QSO:  1800 CW 2015-11-28 0413 N8II          599 5      9A1P          599 15
QSO:  1800 CW 2015-11-28 0414 N8II          599 5      CO8ZZ         599 08
QSO:  1800 CW 2015-11-28 0415 N8II          599 5      VY2ZM         599 05
QSO:  1800 CW 2015-11-28 0416 N8II          599 5      PJ4A          599 09
QSO:  1800 CW 2015-11-28 0417 N8II          599 5      VE9AA         599 05
QSO:  1800 CW 2015-11-28 0418 N8II          599 5      EI2KM         599 14
QSO:  1800 CW 2015-11-28 0420 N8II          599 5      XE2X          599 06
QSO:  1800 CW 2015-11-28 0420 N8II          599 5      9A1A          599 15
QSO:  1800 CW 2015-11-28 0421 N8II          599 5      VE3RZ         599 04
QSO:  3500 CW 2015-11-28 0422 N8II          599 5      N7AT          599 03
QSO:  3500 CW 2015-11-28 0423 N8II          599 5      UT5EO         599 16
QSO:  3500 CW 2015-11-28 0424 N8II          599 5      GJ2A          599 14
QSO:  3500 CW 2015-11-28 0426 N8II          599 5      PA3AAV        599 14
QSO:  3500 CW 2015-11-28 0426 N8II          599 5      KH6J          599 31
QSO:  3500 CW 2015-11-28 0430 N8II          599 5      TF3SG         599 40
QSO:  3500 CW 2015-11-28 0431 N8II          599 5      SP3GTS        599 15
QSO:  3500 CW 2015-11-28 0431 N8II          599 5      F5VKT         599 14
QSO:  3500 CW 2015-11-28 0432 N8II          599 5      V47T          599 08
QSO:  3500 CW 2015-11-28 0432 N8II          599 5      VE9CB         599 05
QSO:  3500 CW 2015-11-28 0433 N8II          599 5      Z35T          599 15
QSO:  3500 CW 2015-11-28 0434 N8II          599 5      PJ2T          599 09
QSO:  3500 CW 2015-11-28 0435 N8II          599 5      SM5IMO        599 14
QSO:  3500 CW 2015-11-28 0436 N8II          599 5      RT2D          599 16
QSO:  3500 CW 2015-11-28 0437 N8II          599 5      PJ6/OH1VR     599 08
QSO:  3500 CW 2015-11-28 0438 N8II          599 5      OM2015TITANIC 599 15
QSO:  3500 CW 2015-11-28 0438 N8II          599 5      SK3W          599 14
QSO:  3500 CW 2015-11-28 0438 N8II          599 5      VE6BBP        599 04
QSO:  3500 CW 2015-11-28 0439 N8II          599 5      YW4D          599 09
QSO:  3500 CW 2015-11-28 0440 N8II          599 5      OK1FC         599 15
QSO:  3500 CW 2015-11-28 0440 N8II          599 5      S57KM         599 15
QSO:  3500 CW 2015-11-28 0441 N8II          599 5      LY3B          599 15
QSO:  3500 CW 2015-11-28 0441 N8II          599 5      RA1QD         599 16
QSO:  3500 CW 2015-11-28 0443 N8II          599 5      DF6RI         599 14
QSO:  3500 CW 2015-11-28 0443 N8II          599 5      SP5XO         599 15
QSO:  3500 CW 2015-11-28 0445 N8II          599 5      4X4DK         599 20
QSO:  3500 CW 2015-11-28 0445 N8II          599 5      R3KM          599 16
QSO:  3500 CW 2015-11-28 0445 N8II          599 5      E7DX          599 15
QSO:  3500 CW 2015-11-28 0445 N8II          599 5      EA7GSU        599 14
QSO:  3500 CW 2015-11-28 0446 N8II          599 5      LY6A          599 15
QSO:  3500 CW 2015-11-28 0447 N8II          599 5      UT7E          599 16
QSO:  3500 CW 2015-11-28 0448 N8II          599 5      SM6E          599 14
QSO:  3500 CW 2015-11-28 0448 N8II          599 5      SQ3R          599 15
QSO:  3500 CW 2015-11-28 0449 N8II          599 5      UA1OMS        599 16
QSO:  3500 CW 2015-11-28 0450 N8II          599 5      HB9CZF        599 14
QSO:  3500 CW 2015-11-28 0450 N8II          599 5      HG1S          599 15
QSO:  3500 CW 2015-11-28 0451 N8II          599 5      SP3LPG        599 15
QSO:  3500 CW 2015-11-28 0451 N8II          599 5      VE2FK         599 05
QSO:  3500 CW 2015-11-28 0452 N8II          599 5      OE2BZL        599 15
QSO:  3500 CW 2015-11-28 0453 N8II          599 5      YN2CC         599 07
QSO:  3500 CW 2015-11-28 0454 N8II          599 5      YO3JR         599 20
QSO:  3500 CW 2015-11-28 0454 N8II          599 5      VP2VVV        599 08
QSO:  3500 CW 2015-11-28 0455 N8II          599 5      VE5SDH        599 04
QSO:  3500 CW 2015-11-28 0456 N8II          599 5      E790IARU      599 15
QSO:  3500 CW 2015-11-28 0457 N8II          599 5      PA4O          599 14
QSO:  3500 CW 2015-11-28 0457 N8II          599 5      OL6P          599 15
QSO:  3500 CW 2015-11-28 0457 N8II          599 5      CO8ZZ         599 08
QSO:  3500 CW 2015-11-28 0458 N8II          599 5      G4IIY         599 14
QSO:  3500 CW 2015-11-28 0458 N8II          599 5      TC0A          599 20
QSO:  3500 CW 2015-11-28 0459 N8II          599 5      TO8M          599 08
QSO:  3500 CW 2015-11-28 0459 N8II          599 5      CO8DM         599 08
QSO:  3500 CW 2015-11-28 0501 N8II          599 5      CR3OO         599 33
QSO:  3500 CW 2015-11-28 0502 N8II          599 5      S57AL         599 15
QSO:  3500 CW 2015-11-28 0503 N8II          599 5      OK1FRO        599 15
QSO:  3500 CW 2015-11-28 0503 N8II          599 5      G5U           599 14
QSO:  3500 CW 2015-11-28 0504 N8II          599 5      LY2W          599 15
QSO:  3500 CW 2015-11-28 0504 N8II          599 5      P40L          599 09
QSO:  3500 CW 2015-11-28 0505 N8II          599 5      IR4X          599 15
QSO:  3500 CW 2015-11-28 0505 N8II          599 5      IK3UNA/1      599 15
QSO:  3500 CW 2015-11-28 0506 N8II          599 5      OE3K          599 15
QSO:  3500 CW 2015-11-28 0507 N8II          599 5      SZ1A          599 20
QSO:  3500 CW 2015-11-28 0508 N8II          599 5      CJ3A          599 04
QSO:  3500 CW 2015-11-28 0509 N8II          599 5      LZ5R          599 20
QSO:  3500 CW 2015-11-28 1142 N8II          599 5      VE3JM         599 04
QSO:  3500 CW 2015-11-28 1143 N8II          599 5      VE3RZ         599 04
QSO:  3500 CW 2015-11-28 1145 N8II          599 5      XE1AY         599 06
QSO:  7000 CW 2015-11-28 1151 N8II          599 5      JR2GRX        599 25
QSO:  7000 CW 2015-11-28 1152 N8II          599 5      ZF2ET         599 08
QSO:  7000 CW 2015-11-28 1152 N8II          599 5      VE3MIS        599 04
QSO:  7000 CW 2015-11-28 1153 N8II          599 5      KH7M          599 31
QSO:  7000 CW 2015-11-28 1154 N8II          599 5      JA0QNJ        599 25
QSO:  7000 CW 2015-11-28 1156 N8II          599 5      RA0FF         599 19
QSO:  7000 CW 2015-11-28 1156 N8II          599 5      P40C          599 09
QSO:  7000 CW 2015-11-28 1156 N8II          599 5      AH6KO         599 31
QSO: 14000 CW 2015-11-28 1157 N8II          599 5      F2DX          599 14
QSO: 14000 CW 2015-11-28 1157 N8II          599 5      YT4T          599 15
QSO: 14000 CW 2015-11-28 1158 N8II          599 5      S59N          599 15
QSO: 14000 CW 2015-11-28 1159 N8II          599 5      RK9AX         599 17
