START-OF-LOG: 3.0
CALLSIGN: DL5JS
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1443236
NAME: Michael Wahl
LOCATION: DX
CLUB: Bavarian Contest Club
CERTIFICATE: NO
CREATED-BY: Win-Test 4.19.0
QSO:  3507 CW 2015-11-28 0630 DL5JS         599 14     SC1N          599 14     0
QSO:  3507 CW 2015-11-28 0632 DL5JS         599 14     EF2A          599 14     0
QSO:  3508 CW 2015-11-28 0633 DL5JS         599 14     W3BGN         599 05     0
QSO:  3509 CW 2015-11-28 0634 DL5JS         599 14     VA2WA         599 05     0
QSO:  3511 CW 2015-11-28 0635 DL5JS         599 14     OE3K          599 15     0
QSO:  3513 CW 2015-11-28 0636 DL5JS         599 14     IK2CLB        599 15     0
QSO:  3514 CW 2015-11-28 0637 DL5JS         599 14     S57Z          599 15     0
QSO:  3516 CW 2015-11-28 0638 DL5JS         599 14     OP4K          599 14     0
QSO:  3516 CW 2015-11-28 0638 DL5JS         599 14     YT1X          599 15     0
QSO:  3517 CW 2015-11-28 0640 DL5JS         599 14     GM0WED        599 14     0
QSO:  3519 CW 2015-11-28 0641 DL5JS         599 14     OL3Z          599 15     0
QSO:  3520 CW 2015-11-28 0642 DL5JS         599 14     HA7GN         599 15     0
QSO:  3521 CW 2015-11-28 0642 DL5JS         599 14     M0PCB         599 14     0
QSO:  3522 CW 2015-11-28 0643 DL5JS         599 14     OG9W          599 15     0
QSO:  3524 CW 2015-11-28 0643 DL5JS         599 14     ED2C          599 14     0
QSO:  3524 CW 2015-11-28 0644 DL5JS         599 14     D4C           599 35     0
QSO:  3526 CW 2015-11-28 0646 DL5JS         599 14     TM6M          599 14     0
QSO:  3526 CW 2015-11-28 0646 DL5JS         599 14     G5W           599 14     0
QSO:  3527 CW 2015-11-28 0647 DL5JS         599 14     HA8A          599 15     0
QSO:  3527 CW 2015-11-28 0648 DL5JS         599 14     GS8VL         599 14     0
QSO:  3528 CW 2015-11-28 0648 DL5JS         599 14     GM3WUX        599 14     0
