START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.248
CALLSIGN: R9AE
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 4278317
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: R9AE
LOCATION: DX
NAME: Alex Anikin
QSO:  3548 CW 2015-11-28 0001 R9AE          599 17     UA3ZAY        599 16
QSO:  3568 CW 2015-11-28 0002 R9AE          599 17     LY2MM         599 15
QSO:  3559 CW 2015-11-28 0002 R9AE          599 17     RK3VWA        599 16
QSO:  3557 CW 2015-11-28 0004 R9AE          599 17     DF3AX         599 14
QSO:  3551 CW 2015-11-28 0005 R9AE          599 17     OH2BAH        599 15
QSO:  3521 CW 2015-11-28 0007 R9AE          599 17     SZ1A          599 20
QSO:  3512 CW 2015-11-28 0008 R9AE          599 17     R7NW          599 16
QSO:  3550 CW 2015-11-28 0010 R9AE          599 17     LY7Z          599 15
QSO:  3549 CW 2015-11-28 0011 R9AE          599 17     DJ0SP         599 14
QSO:  3547 CW 2015-11-28 0012 R9AE          599 17     RN3F          599 16
QSO:  3546 CW 2015-11-28 0013 R9AE          599 17     RN1ON         599 16
QSO:  3549 CW 2015-11-28 0013 R9AE          599 17     HZ1BW         599 21
QSO:  3552 CW 2015-11-28 0014 R9AE          599 17     S50XX         599 15
QSO:  3552 CW 2015-11-28 0014 R9AE          599 17     DL5YYM        599 14
QSO:  3552 CW 2015-11-28 0015 R9AE          599 17     OL4W          599 15
QSO:  3552 CW 2015-11-28 0016 R9AE          599 17     UA1ANA        599 16
QSO:  3552 CW 2015-11-28 0016 R9AE          599 17     RX4CD         599 16
QSO:  3552 CW 2015-11-28 0017 R9AE          599 17     SM3C          599 14
QSO:  3552 CW 2015-11-28 0017 R9AE          599 17     9A3TU         599 15
QSO:  3552 CW 2015-11-28 0018 R9AE          599 17     RN4HAB        599 16
QSO:  3551 CW 2015-11-28 0018 R9AE          599 17     OK2MBP        599 15
QSO:  3551 CW 2015-11-28 0019 R9AE          599 17     LY2BMX        599 15
QSO:  3551 CW 2015-11-28 0019 R9AE          599 17     RC3U          599 16
QSO:  3551 CW 2015-11-28 0020 R9AE          599 17     R2DFD         599 16
QSO:  3551 CW 2015-11-28 0020 R9AE          599 17     EA7GSU        599 14
QSO:  3551 CW 2015-11-28 0021 R9AE          599 17     I0GXJ         599 15
QSO:  3551 CW 2015-11-28 0022 R9AE          599 17     UW1U          599 16
QSO:  3551 CW 2015-11-28 0022 R9AE          599 17     RM7F          599 16
QSO:  3552 CW 2015-11-28 0024 R9AE          599 17     OK5OK         599 15
QSO:  3552 CW 2015-11-28 0025 R9AE          599 17     RT9YA         599 18
QSO:  3552 CW 2015-11-28 0025 R9AE          599 17     UT3EK         599 16
QSO:  3551 CW 2015-11-28 0026 R9AE          599 17     UY7MM         599 16
QSO:  3551 CW 2015-11-28 0027 R9AE          599 17     SP2AYC        599 15
QSO:  3551 CW 2015-11-28 0028 R9AE          599 17     RX7M          599 16
QSO:  3551 CW 2015-11-28 0028 R9AE          599 17     LZ3BB         599 20
QSO:  3551 CW 2015-11-28 0029 R9AE          599 17     RZ6AK         599 16
QSO:  3551 CW 2015-11-28 0029 R9AE          599 17     RU3TJ         599 16
QSO:  3551 CW 2015-11-28 0029 R9AE          599 17     RW5CW         599 16
QSO:  3551 CW 2015-11-28 0030 R9AE          599 17     M0BKB         599 14
QSO:  3551 CW 2015-11-28 0031 R9AE          599 17     UT8NQ         599 16
QSO:  3551 CW 2015-11-28 0032 R9AE          599 17     UA1CEC        599 16
QSO:  3563 CW 2015-11-28 0036 R9AE          599 17     S57KM         599 15
QSO:  3562 CW 2015-11-28 0037 R9AE          599 17     US2IZ         599 16
QSO:  3561 CW 2015-11-28 0037 R9AE          599 17     UT8AL         599 16
QSO:  3561 CW 2015-11-28 0038 R9AE          599 17     UA1OMS        599 16
QSO:  3560 CW 2015-11-28 0038 R9AE          599 17     IZ0AIS        599 15
QSO:  3557 CW 2015-11-28 0042 R9AE          599 17     8Q7DV         599 22
QSO:  3500 CW 2015-11-28 0043 R9AE          599 17     RV1AQ         599 16
QSO:  3555 CW 2015-11-28 0043 R9AE          599 17     SP5CNA        599 15
QSO:  3555 CW 2015-11-28 0043 R9AE          599 17     UR5LCZ        599 16
