START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.19.0
CONTEST: CQ-WW-CW
LOCATION: CA
CALLSIGN: W6/DG1CMZ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 375632
OPERATORS: W6/DG1CMZ
CLUB: NORTHERN CALIFORNIA CONTEST CLUB
NAME: Michael Zuerch
CERTIFICATE: NO
SOAPBOX: Operated from W6BB shack at University of California, Berkeley. R7000
SOAPBOX: multiband vertical + Flex6500. About 200-400W from a Yaesu FL2100.
QSO: 28031 CW 2015-11-28 2355 W6/DG1CMZ     599 3      JE8CIC        599 25     0
QSO: 28031 CW 2015-11-28 2356 W6/DG1CMZ     599 3      JK1OLT        599 25     0
QSO: 28031 CW 2015-11-28 2359 W6/DG1CMZ     599 3      JE1ZWT        599 25     0
QSO: 28031 CW 2015-11-29 0001 W6/DG1CMZ     599 3      JG3CQJ        599 25     0
QSO: 28031 CW 2015-11-29 0001 W6/DG1CMZ     599 3      JA1PTJ        599 25     0
QSO: 28031 CW 2015-11-29 0002 W6/DG1CMZ     599 3      JA1SCE        599 25     0
QSO: 28031 CW 2015-11-29 0003 W6/DG1CMZ     599 3      JH1WFS        599 25     0
QSO: 28031 CW 2015-11-29 0003 W6/DG1CMZ     599 3      JE1REU        599 25     0
QSO: 28031 CW 2015-11-29 0004 W6/DG1CMZ     599 3      JS1OYN        599 25     0
QSO: 28031 CW 2015-11-29 0004 W6/DG1CMZ     599 3      JH1PXH        599 25     0
QSO: 28031 CW 2015-11-29 0006 W6/DG1CMZ     599 3      JA1FGB        599 25     0
QSO: 28031 CW 2015-11-29 0009 W6/DG1CMZ     599 3      ZL1T          599 32     0
QSO: 28031 CW 2015-11-29 0011 W6/DG1CMZ     599 3      VK2GR         599 30     0
QSO: 28031 CW 2015-11-29 0011 W6/DG1CMZ     599 3      JR2NMJ        599 25     0
QSO: 28031 CW 2015-11-29 0012 W6/DG1CMZ     599 3      7K2PZG        599 25     0
QSO: 28031 CW 2015-11-29 0013 W6/DG1CMZ     599 3      JF2OZH        599 25     0
QSO: 28031 CW 2015-11-29 0014 W6/DG1CMZ     599 3      7N2TRM        599 25     0
QSO: 28031 CW 2015-11-29 0014 W6/DG1CMZ     599 3      JJ1BEA        599 25     0
QSO: 28031 CW 2015-11-29 0015 W6/DG1CMZ     599 3      JI1CPN        599 25     0
QSO: 28031 CW 2015-11-29 0016 W6/DG1CMZ     599 3      JA3ENN        599 25     0
QSO: 28031 CW 2015-11-29 0017 W6/DG1CMZ     599 3      JI1RXQ        599 25     0
QSO: 28031 CW 2015-11-29 0018 W6/DG1CMZ     599 3      JF3GFH/1      599 25     0
QSO: 28031 CW 2015-11-29 0020 W6/DG1CMZ     599 3      JA1AUD        599 25     0
QSO: 28031 CW 2015-11-29 0020 W6/DG1CMZ     599 3      JK8PBO        599 25     0
QSO: 28031 CW 2015-11-29 0021 W6/DG1CMZ     599 3      JA1ADN        599 25     0
QSO: 28031 CW 2015-11-29 0022 W6/DG1CMZ     599 3      JK1NSR        599 25     0
QSO: 28031 CW 2015-11-29 0023 W6/DG1CMZ     599 3      JE5JHZ        599 25     0
QSO: 28031 CW 2015-11-29 0023 W6/DG1CMZ     599 3      JA2BHQ        599 25     0
QSO: 28031 CW 2015-11-29 0024 W6/DG1CMZ     599 3      JO1RUQ        599 25     0
QSO: 28031 CW 2015-11-29 0025 W6/DG1CMZ     599 3      K2RD          599 03     0
QSO: 28031 CW 2015-11-29 0026 W6/DG1CMZ     599 3      JA6BGI        599 25     0
QSO: 28031 CW 2015-11-29 0028 W6/DG1CMZ     599 3      JA2AXB        599 25     0
QSO: 28031 CW 2015-11-29 0028 W6/DG1CMZ     599 3      JA9CWJ        599 25     0
QSO: 28031 CW 2015-11-29 0029 W6/DG1CMZ     599 3      JA2IXC        599 25     0
QSO: 28031 CW 2015-11-29 0029 W6/DG1CMZ     599 3      JI1ALP        599 25     0
QSO: 28031 CW 2015-11-29 0031 W6/DG1CMZ     599 3      JJ1VRO        599 25     0
QSO: 28031 CW 2015-11-29 0032 W6/DG1CMZ     599 3      VK2NU         599 30     0
QSO: 28031 CW 2015-11-29 0032 W6/DG1CMZ     599 3      JA1AYO        599 25     0
QSO: 28031 CW 2015-11-29 0033 W6/DG1CMZ     599 3      JA1DKT        599 25     0
QSO: 28031 CW 2015-11-29 0033 W6/DG1CMZ     599 3      JH1SJN        599 25     0
QSO: 28031 CW 2015-11-29 0034 W6/DG1CMZ     599 3      JQ1ABC        599 25     0
QSO: 28031 CW 2015-11-29 0034 W6/DG1CMZ     599 3      JA2QVP        599 25     0
QSO: 28031 CW 2015-11-29 0035 W6/DG1CMZ     599 3      JA2VHO        599 25     0
QSO: 28031 CW 2015-11-29 0035 W6/DG1CMZ     599 3      JA1EMQ        599 25     0
QSO: 28031 CW 2015-11-29 0036 W6/DG1CMZ     599 3      K6DMZ         599 03     0
QSO: 28031 CW 2015-11-29 0037 W6/DG1CMZ     599 3      JA1RPK        599 25     0
QSO: 28031 CW 2015-11-29 0037 W6/DG1CMZ     599 3      JA7RPC        599 25     0
QSO: 28031 CW 2015-11-29 0038 W6/DG1CMZ     599 3      JH1YNY        599 25     0
QSO: 28031 CW 2015-11-29 0041 W6/DG1CMZ     599 3      JR2FJC        599 25     0
QSO: 28031 CW 2015-11-29 0042 W6/DG1CMZ     599 3      JE1BJP        599 25     0
QSO: 28031 CW 2015-11-29 0043 W6/DG1CMZ     599 3      JA0VTK/7      599 25     0
QSO: 28031 CW 2015-11-29 0044 W6/DG1CMZ     599 3      JI1LNR        599 25     0
QSO: 28031 CW 2015-11-29 0046 W6/DG1CMZ     599 3      JR5YCE        599 25     0
QSO: 28031 CW 2015-11-29 0047 W6/DG1CMZ     599 3      JG1FML        599 25     0
QSO: 28031 CW 2015-11-29 0050 W6/DG1CMZ     599 3      JA1BNW        599 25     0
QSO: 28031 CW 2015-11-29 0050 W6/DG1CMZ     599 3      7N2AIA        599 25     0
QSO: 28031 CW 2015-11-29 0053 W6/DG1CMZ     599 3      JH2KKW        599 25     0
QSO: 28031 CW 2015-11-29 0054 W6/DG1CMZ     599 3      JH1FSF        599 25     0
QSO: 28031 CW 2015-11-29 0055 W6/DG1CMZ     599 3      JH1NXU        599 25     0
QSO: 28031 CW 2015-11-29 0056 W6/DG1CMZ     599 3      JA2ODB        599 25     0
QSO: 28031 CW 2015-11-29 0100 W6/DG1CMZ     599 3      JA7ZFN        599 25     0
QSO: 28031 CW 2015-11-29 0100 W6/DG1CMZ     599 3      ZL2AZ         599 32     0
QSO: 28036 CW 2015-11-29 0102 W6/DG1CMZ     599 3      AH2R          599 27     0
QSO: 28033 CW 2015-11-29 0104 W6/DG1CMZ     599 3      VK2IM         599 30     0
QSO: 28028 CW 2015-11-29 0105 W6/DG1CMZ     599 3      ZM1A          599 32     0
QSO: 28009 CW 2015-11-29 0106 W6/DG1CMZ     599 3      TX8D          599 32     0
QSO: 21002 CW 2015-11-29 0111 W6/DG1CMZ     599 3      JH3AIU        599 25     0
QSO: 21003 CW 2015-11-29 0112 W6/DG1CMZ     599 3      JA6WFM        599 25     0
QSO: 21004 CW 2015-11-29 0113 W6/DG1CMZ     599 3      JF3BFS        599 25     0
QSO: 21012 CW 2015-11-29 0114 W6/DG1CMZ     599 3      JA9CWJ        599 25     0
QSO: 21012 CW 2015-11-29 0115 W6/DG1CMZ     599 3      RM0F          599 19     0
QSO: 21020 CW 2015-11-29 0118 W6/DG1CMZ     599 3      JS3CTQ        599 25     0
QSO: 21022 CW 2015-11-29 0120 W6/DG1CMZ     599 3      AH0K          599 27     0
QSO: 21024 CW 2015-11-29 0120 W6/DG1CMZ     599 3      JE1CKA        599 25     0
QSO: 21025 CW 2015-11-29 0121 W6/DG1CMZ     599 3      VK2IA         599 30     0
QSO: 21028 CW 2015-11-29 0122 W6/DG1CMZ     599 3      JN2AMD        599 25     0
QSO: 21030 CW 2015-11-29 0123 W6/DG1CMZ     599 3      JN1THL        599 25     0
QSO: 21033 CW 2015-11-29 0124 W6/DG1CMZ     599 3      JJ0JML        599 25     0
QSO: 21040 CW 2015-11-29 0127 W6/DG1CMZ     599 3      HL4RBR        599 25     0
QSO: 21067 CW 2015-11-29 0129 W6/DG1CMZ     599 3      AL1G          599 01     0
QSO: 14049 CW 2015-11-29 0135 W6/DG1CMZ     599 3      CB1H          599 12     0
QSO: 14070 CW 2015-11-29 0139 W6/DG1CMZ     599 3      WL7E          599 01     0
QSO: 14073 CW 2015-11-29 0140 W6/DG1CMZ     599 3      RW0BG         599 18     0
QSO:  7004 CW 2015-11-29 0152 W6/DG1CMZ     599 3      DF0HQ         599 14     0
QSO:  7015 CW 2015-11-29 0206 W6/DG1CMZ     599 3      VE3JM         599 04     0
QSO:  7033 CW 2015-11-29 0208 W6/DG1CMZ     599 3      VE6SV         599 04     0
QSO:  7038 CW 2015-11-29 0209 W6/DG1CMZ     599 3      HC2AO         599 10     0
QSO:  7038 CW 2015-11-29 0214 W6/DG1CMZ     599 3      6V7A          599 35     0
QSO:  7046 CW 2015-11-29 0215 W6/DG1CMZ     599 3      DL5CW         599 14     0
QSO:  7059 CW 2015-11-29 0218 W6/DG1CMZ     599 3      TO8M          599 08     0
QSO:  7023 CW 2015-11-29 1500 W6/DG1CMZ     599 3      VE6WQ         599 04     0
QSO:  7023 CW 2015-11-29 1501 W6/DG1CMZ     599 3      VA7DZ         599 03     0
QSO:  7001 CW 2015-11-29 1505 W6/DG1CMZ     599 3      B7Q           599 24     0
QSO:  7003 CW 2015-11-29 1508 W6/DG1CMZ     599 3      BA4DL         599 24     0
QSO:  7007 CW 2015-11-29 1516 W6/DG1CMZ     599 3      YE1K          599 28     0
QSO:  7009 CW 2015-11-29 1518 W6/DG1CMZ     599 3      HS0ZAR        599 26     0
QSO:  7010 CW 2015-11-29 1520 W6/DG1CMZ     599 3      9A5X          599 15     0
QSO:  7011 CW 2015-11-29 1521 W6/DG1CMZ     599 3      B1Z           599 24     0
QSO:  7011 CW 2015-11-29 1523 W6/DG1CMZ     599 3      VE7GL         599 03     0
QSO:  7013 CW 2015-11-29 1524 W6/DG1CMZ     599 3      AH0K          599 27     0
QSO:  7015 CW 2015-11-29 1526 W6/DG1CMZ     599 3      JH4UTP        599 25     0
QSO:  7018 CW 2015-11-29 1528 W6/DG1CMZ     599 3      VR2XAN        599 24     0
QSO:  7021 CW 2015-11-29 1531 W6/DG1CMZ     599 3      VE7SV         599 03     0
QSO:  7028 CW 2015-11-29 1535 W6/DG1CMZ     599 3      9M2M          599 28     0
QSO:  7033 CW 2015-11-29 1536 W6/DG1CMZ     599 3      JK1OPL        599 25     0
QSO:  7036 CW 2015-11-29 1538 W6/DG1CMZ     599 3      JA6SHL        599 25     0
QSO:  7038 CW 2015-11-29 1541 W6/DG1CMZ     599 3      DS4EOI        599 25     0
QSO:  7040 CW 2015-11-29 1542 W6/DG1CMZ     599 3      JH3CUL        599 25     0
QSO:  7042 CW 2015-11-29 1543 W6/DG1CMZ     599 3      9M6XRO        599 28     0
QSO:  7045 CW 2015-11-29 1546 W6/DG1CMZ     599 3      JA6GCE        599 25     0
QSO:  7057 CW 2015-11-29 1549 W6/DG1CMZ     599 3      7N4SJX        599 25     0
QSO:  7057 CW 2015-11-29 1549 W6/DG1CMZ     599 3      JH8SLS        599 25     0
QSO: 21141 CW 2015-11-29 1556 W6/DG1CMZ     599 3      DL1A          599 14     0
QSO: 21032 CW 2015-11-29 1604 W6/DG1CMZ     599 3      IR4X          599 15     0
QSO: 21050 CW 2015-11-29 1608 W6/DG1CMZ     599 3      KX7M          599 03     0
QSO: 21064 CW 2015-11-29 1615 W6/DG1CMZ     599 3      CR6K          599 14     0
QSO: 21066 CW 2015-11-29 1616 W6/DG1CMZ     599 3      EF8R          599 33     0
QSO: 21067 CW 2015-11-29 1617 W6/DG1CMZ     599 3      OE3K          599 15     0
QSO: 21076 CW 2015-11-29 1618 W6/DG1CMZ     599 3      HG1S          599 15     0
QSO: 21094 CW 2015-11-29 1625 W6/DG1CMZ     599 3      OL3G          599 15     0
QSO: 14063 CW 2015-11-29 1649 W6/DG1CMZ     599 3      DL1A          599 14     0
QSO: 14001 CW 2015-11-29 1653 W6/DG1CMZ     599 3      DF0HQ         599 14     0
QSO: 14001 CW 2015-11-29 1655 W6/DG1CMZ     599 3      HG6N          599 15     0
QSO: 14013 CW 2015-11-29 1709 W6/DG1CMZ     599 3      SF3A          599 14     0
QSO: 14013 CW 2015-11-29 1710 W6/DG1CMZ     599 3      F2DX          599 14     0
QSO: 14014 CW 2015-11-29 1711 W6/DG1CMZ     599 3      OL3Z          599 15     0
QSO: 14014 CW 2015-11-29 1713 W6/DG1CMZ     599 3      ED2C          599 14     0
QSO: 14014 CW 2015-11-29 1714 W6/DG1CMZ     599 3      VE7GL         599 03     0
QSO: 14018 CW 2015-11-29 1720 W6/DG1CMZ     599 3      9A5Y          599 15     0
QSO: 14018 CW 2015-11-29 1722 W6/DG1CMZ     599 3      DR1D          599 14     0
QSO: 14020 CW 2015-11-29 1728 W6/DG1CMZ     599 3      OE3S          599 15     0
QSO: 14023 CW 2015-11-29 1731 W6/DG1CMZ     599 3      DL2DX         599 14     0
QSO: 14025 CW 2015-11-29 1735 W6/DG1CMZ     599 3      DF3CB         599 14     0
QSO: 14028 CW 2015-11-29 1738 W6/DG1CMZ     599 3      EA2EA         599 14     0
QSO: 14032 CW 2015-11-29 1743 W6/DG1CMZ     599 3      G8DX          599 14     0
QSO: 14033 CW 2015-11-29 1745 W6/DG1CMZ     599 3      IR4M          599 15     0
QSO: 14041 CW 2015-11-29 1750 W6/DG1CMZ     599 3      9M6NA         599 28     0
QSO: 14043 CW 2015-11-29 1752 W6/DG1CMZ     599 3      9A1W          599 15     0
QSO: 14046 CW 2015-11-29 1757 W6/DG1CMZ     599 3      IR4X          599 15     0
QSO: 14066 CW 2015-11-29 1814 W6/DG1CMZ     599 3      CN8KD         599 33     0
QSO: 14076 CW 2015-11-29 1819 W6/DG1CMZ     599 3      G5O           599 14     0
QSO: 14080 CW 2015-11-29 1821 W6/DG1CMZ     599 3      CR6K          599 14     0
QSO: 14089 CW 2015-11-29 1823 W6/DG1CMZ     599 3      AL1G          599 01     0
QSO: 14108 CW 2015-11-29 1826 W6/DG1CMZ     599 3      VY2TT         599 05     0
QSO: 14024 CW 2015-11-29 1829 W6/DG1CMZ     599 3      BY5CD         599 24     0
QSO: 14051 CW 2015-11-29 1831 W6/DG1CMZ     599 3      EI7M          599 14     0
QSO: 14064 CW 2015-11-29 1833 W6/DG1CMZ     599 3      M6T           599 14     0
QSO: 14083 CW 2015-11-29 1838 W6/DG1CMZ     599 3      VE3RZ         599 04     0
QSO: 28011 CW 2015-11-29 1848 W6/DG1CMZ     599 3      PW2D          599 11     0
QSO: 28013 CW 2015-11-29 1851 W6/DG1CMZ     599 3      HI3/ND3F      599 08     0
QSO: 28014 CW 2015-11-29 1852 W6/DG1CMZ     599 3      5J1E          599 09     0
QSO: 28017 CW 2015-11-29 1900 W6/DG1CMZ     599 3      LU8YE         599 13     0
QSO: 28018 CW 2015-11-29 1903 W6/DG1CMZ     599 3      HI3K          599 08     0
QSO: 28022 CW 2015-11-29 1905 W6/DG1CMZ     599 3      LT7H          599 13     0
QSO: 28022 CW 2015-11-29 1906 W6/DG1CMZ     599 3      LW1EUD        599 13     0
QSO: 28030 CW 2015-11-29 1911 W6/DG1CMZ     599 3      YN2CC         599 07     0
QSO: 28030 CW 2015-11-29 1914 W6/DG1CMZ     599 3      HK1MW         599 09     0
QSO: 28041 CW 2015-11-29 1919 W6/DG1CMZ     599 3      P40W          599 09     0
QSO: 28046 CW 2015-11-29 1922 W6/DG1CMZ     599 3      CO8ZZ         599 08     0
QSO: 28047 CW 2015-11-29 1923 W6/DG1CMZ     599 3      LU7HT         599 13     0
QSO: 28054 CW 2015-11-29 1924 W6/DG1CMZ     599 3      KH6LC         599 31     0
QSO: 28061 CW 2015-11-29 1928 W6/DG1CMZ     599 3      CX5UA         599 13     0
QSO: 28067 CW 2015-11-29 1930 W6/DG1CMZ     599 3      PY1NX         599 11     0
QSO: 21034 CW 2015-11-29 1941 W6/DG1CMZ     599 3      VA7RR         599 03     0
QSO: 21035 CW 2015-11-29 1942 W6/DG1CMZ     599 3      D4C           599 35     0
QSO: 21092 CW 2015-11-29 1944 W6/DG1CMZ     599 3      CE0Y/R4WAA    599 12     0
QSO: 21075 CW 2015-11-29 1951 W6/DG1CMZ     599 3      N4WW          599 05     0
QSO: 21030 CW 2015-11-29 1957 W6/DG1CMZ     599 3      P40L          599 09     0
QSO: 21033 CW 2015-11-29 1959 W6/DG1CMZ     599 3      VE6LB         599 04     0
QSO: 21066 CW 2015-11-29 2006 W6/DG1CMZ     599 3      V47T          599 08     0
QSO: 21093 CW 2015-11-29 2008 W6/DG1CMZ     599 3      YV1KK         599 09     0
QSO: 28042 CW 2015-11-29 2012 W6/DG1CMZ     599 3      VE5UF         599 04     0
QSO: 28061 CW 2015-11-29 2014 W6/DG1CMZ     599 3      XR2K          599 12     0
QSO: 14002 CW 2015-11-29 2019 W6/DG1CMZ     599 3      VE3YAA        599 04     0
QSO: 14002 CW 2015-11-29 2019 W6/DG1CMZ     599 3      VE7SV         599 03     0
QSO: 14066 CW 2015-11-29 2022 W6/DG1CMZ     599 3      TI5W          599 07     0
QSO: 14004 CW 2015-11-29 2028 W6/DG1CMZ     599 3      VE7BQO        599 03     0
QSO: 14004 CW 2015-11-29 2031 W6/DG1CMZ     599 3      VA7CRZ        599 03     0
QSO: 14004 CW 2015-11-29 2033 W6/DG1CMZ     599 3      K4TCZ         599 04     0
QSO: 14004 CW 2015-11-29 2034 W6/DG1CMZ     599 3      W8TWA         599 04     0
QSO: 14004 CW 2015-11-29 2034 W6/DG1CMZ     599 3      NG7O          599 03     0
QSO: 14004 CW 2015-11-29 2043 W6/DG1CMZ     599 3      K5TR          599 04     0
QSO: 14004 CW 2015-11-29 2045 W6/DG1CMZ     599 3      N6MI          599 03     0
QSO: 14011 CW 2015-11-29 2047 W6/DG1CMZ     599 3      VA2WA         599 05     0
QSO: 14020 CW 2015-11-29 2048 W6/DG1CMZ     599 3      XE1AY         599 06     0
QSO: 14027 CW 2015-11-29 2049 W6/DG1CMZ     599 3      P40L          599 09     0
QSO: 14031 CW 2015-11-29 2050 W6/DG1CMZ     599 3      VE6JY         599 04     0
QSO: 14037 CW 2015-11-29 2052 W6/DG1CMZ     599 3      VE7XF         599 03     0
QSO: 14038 CW 2015-11-29 2053 W6/DG1CMZ     599 3      TO8M          599 08     0
QSO: 14042 CW 2015-11-29 2054 W6/DG1CMZ     599 3      EA8CUU        599 33     0
QSO: 14044 CW 2015-11-29 2055 W6/DG1CMZ     599 3      VA3CCO        599 04     0
QSO: 14051 CW 2015-11-29 2058 W6/DG1CMZ     599 3      VE3EST        599 04     0
QSO: 14055 CW 2015-11-29 2059 W6/DG1CMZ     599 3      NP3A          599 08     0
QSO: 14064 CW 2015-11-29 2103 W6/DG1CMZ     599 3      CR3OO         599 33     0
QSO: 14091 CW 2015-11-29 2107 W6/DG1CMZ     599 3      CO8CY         599 08     0
QSO: 21013 CW 2015-11-29 2118 W6/DG1CMZ     599 3      CX4AT         599 13     0
QSO: 21029 CW 2015-11-29 2120 W6/DG1CMZ     599 3      CJ3A          599 04     0
QSO: 21048 CW 2015-11-29 2122 W6/DG1CMZ     599 3      PZ5W          599 09     0
QSO: 21049 CW 2015-11-29 2124 W6/DG1CMZ     599 3      VE5ZX         599 04     0
QSO: 21057 CW 2015-11-29 2128 W6/DG1CMZ     599 3      VE5GC         599 04     0
QSO: 21068 CW 2015-11-29 2133 W6/DG1CMZ     599 3      VE6BBP        599 04     0
QSO: 21014 CW 2015-11-29 2140 W6/DG1CMZ     599 3      N5DO          599 04     0
QSO: 21014 CW 2015-11-29 2143 W6/DG1CMZ     599 3      JN4MMO        599 25     0
QSO: 21014 CW 2015-11-29 2144 W6/DG1CMZ     599 3      7K4XNN        599 25     0
QSO: 21014 CW 2015-11-29 2146 W6/DG1CMZ     599 3      JR1BTG        599 25     0
QSO: 21014 CW 2015-11-29 2147 W6/DG1CMZ     599 3      VE2ZT         599 05     0
QSO: 21014 CW 2015-11-29 2155 W6/DG1CMZ     599 3      JI3MJK        599 25     0
QSO: 21014 CW 2015-11-29 2156 W6/DG1CMZ     599 3      KL7NC         599 01     0
QSO: 21014 CW 2015-11-29 2157 W6/DG1CMZ     599 3      SM2M          599 14     0
QSO: 21014 CW 2015-11-29 2203 W6/DG1CMZ     599 3      VE3KP         599 04     0
QSO: 21013 CW 2015-11-29 2212 W6/DG1CMZ     599 3      JH1GBZ        599 25     0
QSO: 21017 CW 2015-11-29 2213 W6/DG1CMZ     599 3      PY1NX         599 11     0
QSO: 21020 CW 2015-11-29 2214 W6/DG1CMZ     599 3      VE2IM         599 02     0
QSO: 21022 CW 2015-11-29 2218 W6/DG1CMZ     599 3      JE1LFX        599 25     0
QSO: 21025 CW 2015-11-29 2219 W6/DG1CMZ     599 3      JA7IC         599 25     0
QSO: 21032 CW 2015-11-29 2220 W6/DG1CMZ     599 3      C6AUM         599 08     0
QSO: 21034 CW 2015-11-29 2222 W6/DG1CMZ     599 3      LP1H          599 13     0
QSO: 21048 CW 2015-11-29 2230 W6/DG1CMZ     599 3      AH2R          599 27     0
QSO: 21069 CW 2015-11-29 2232 W6/DG1CMZ     599 3      JA5FNJ        599 25     0
QSO: 21076 CW 2015-11-29 2232 W6/DG1CMZ     599 3      JR1IJV        599 25     0
QSO: 21098 CW 2015-11-29 2234 W6/DG1CMZ     599 3      JH9KVF        599 25     0
QSO: 21081 CW 2015-11-29 2236 W6/DG1CMZ     599 3      JR5YCE        599 25     0
QSO: 21057 CW 2015-11-29 2239 W6/DG1CMZ     599 3      JA7ZFN        599 25     0
QSO: 21047 CW 2015-11-29 2242 W6/DG1CMZ     599 3      JA1PNA        599 25     0
QSO: 21037 CW 2015-11-29 2244 W6/DG1CMZ     599 3      JR2IZB        599 25     0
QSO: 21035 CW 2015-11-29 2245 W6/DG1CMZ     599 3      9M6NA         599 28     0
QSO: 21024 CW 2015-11-29 2247 W6/DG1CMZ     599 3      VE6SV         599 04     0
QSO: 21010 CW 2015-11-29 2249 W6/DG1CMZ     599 3      JA1ZGP        599 25     0
QSO: 28008 CW 2015-11-29 2251 W6/DG1CMZ     599 3      3D2KM         599 32     0
QSO: 14086 CW 2015-11-29 2302 W6/DG1CMZ     599 3      PY1NX         599 11     0
QSO: 14085 CW 2015-11-29 2302 W6/DG1CMZ     599 3      9Y4/WJ2O      599 09     0
QSO: 14081 CW 2015-11-29 2304 W6/DG1CMZ     599 3      V31WI         599 07     0
QSO: 14070 CW 2015-11-29 2305 W6/DG1CMZ     599 3      LW3DG         599 13     0
QSO: 14069 CW 2015-11-29 2306 W6/DG1CMZ     599 3      JG2KKG        599 25     0
QSO: 14060 CW 2015-11-29 2308 W6/DG1CMZ     599 3      VP5CW         599 08     0
QSO: 14057 CW 2015-11-29 2312 W6/DG1CMZ     599 3      KH6LC         599 31     0
QSO: 14054 CW 2015-11-29 2315 W6/DG1CMZ     599 3      VE2IM         599 02     0
QSO: 14055 CW 2015-11-29 2316 W6/DG1CMZ     599 3      CX2AQ         599 13     0
QSO: 14051 CW 2015-11-29 2317 W6/DG1CMZ     599 3      JA9APS        599 25     0
QSO: 14049 CW 2015-11-29 2318 W6/DG1CMZ     599 3      VA7ST         599 03     0
QSO: 14047 CW 2015-11-29 2320 W6/DG1CMZ     599 3      DS4AOW        599 25     0
QSO: 14044 CW 2015-11-29 2320 W6/DG1CMZ     599 3      V47T          599 08     0
QSO: 14038 CW 2015-11-29 2322 W6/DG1CMZ     599 3      ES9C          599 15     0
QSO: 14036 CW 2015-11-29 2323 W6/DG1CMZ     599 3      P40W          599 09     0
QSO: 14034 CW 2015-11-29 2326 W6/DG1CMZ     599 3      CE2MVF        599 12     0
QSO: 14019 CW 2015-11-29 2329 W6/DG1CMZ     599 3      RU0LL         599 19     0
QSO: 14011 CW 2015-11-29 2331 W6/DG1CMZ     599 3      YN2CC         599 07     0
QSO: 14001 CW 2015-11-29 2335 W6/DG1CMZ     599 3      PR2F          599 11     0
QSO: 14015 CW 2015-11-29 2339 W6/DG1CMZ     599 3      AH0K          599 27     0
QSO: 14016 CW 2015-11-29 2350 W6/DG1CMZ     599 3      OA85O         599 10     0
QSO: 14018 CW 2015-11-29 2352 W6/DG1CMZ     599 3      UP2L          599 17     0
QSO: 14063 CW 2015-11-29 2357 W6/DG1CMZ     599 3      VA7KO         599 03     0
QSO: 14064 CW 2015-11-29 2358 W6/DG1CMZ     599 3      VO2NS         599 02     0
END-OF-LOG:
