START-OF-LOG: 3.0
CALLSIGN: RL9X
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 3184428
NAME: Syktyvakr School DOSAAF Russia
LOCATION: DX
OPERATORS: R8XF, R9XC, RM9X
CLUB: Radio Club Parma
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5309.0
QSO:  7002 CW 2015-11-28 0037 RL9X          599 17     HB9FKK        599 14     0
QSO:  7004 CW 2015-11-28 0042 RL9X          599 17     DF0HQ         599 14     0
QSO:  7004 CW 2015-11-28 0044 RL9X          599 17     OE3K          599 15     0
QSO:  7005 CW 2015-11-28 0045 RL9X          599 17     R2AA          599 16     0
QSO:  7005 CW 2015-11-28 0046 RL9X          599 17     RC9O          599 18     0
QSO:  7006 CW 2015-11-28 0048 RL9X          599 17     EA5RS         599 14     0
QSO:  7006 CW 2015-11-28 0049 RL9X          599 17     GW5R          599 14     0
QSO:  7006 CW 2015-11-28 0049 RL9X          599 17     UR7MZ         599 16     0
QSO:  7007 CW 2015-11-28 0051 RL9X          599 17     ER4A          599 16     0
QSO:  7007 CW 2015-11-28 0051 RL9X          599 17     TM6M          599 14     0
QSO:  7007 CW 2015-11-28 0053 RL9X          599 17     CR3L          599 33     0
QSO:  7007 CW 2015-11-28 0053 RL9X          599 17     P33W          599 20     0
QSO:  7008 CW 2015-11-28 0057 RL9X          599 17     OP4K          599 14     0
QSO:  7009 CW 2015-11-28 0059 RL9X          599 17     W3UA          599 05     0
QSO:  7012 CW 2015-11-28 0105 RL9X          599 17     SN7Q          599 15     0
QSO:  7012 CW 2015-11-28 0106 RL9X          599 17     YT0A          599 15     0
QSO:  7012 CW 2015-11-28 0106 RL9X          599 17     YT5A          599 15     0
QSO:  7014 CW 2015-11-28 0112 RL9X          599 17     ZA/YT7DQ      599 15     0
QSO:  7016 CW 2015-11-28 0113 RL9X          599 17     DL1A          599 14     0
QSO:  7017 CW 2015-11-28 0113 RL9X          599 17     OK5W          599 15     0
QSO:  7017 CW 2015-11-28 0114 RL9X          599 17     UT7E          599 16     0
QSO:  7020 CW 2015-11-28 0117 RL9X          599 17     DF3CB         599 14     0
QSO:  7020 CW 2015-11-28 0117 RL9X          599 17     SN3A          599 15     0
QSO:  7021 CW 2015-11-28 0119 RL9X          599 17     S57AL         599 15     0
QSO:  7022 CW 2015-11-28 0119 RL9X          599 17     SN8N          599 15     0
QSO:  7022 CW 2015-11-28 0120 RL9X          599 17     P3F           599 20     0
QSO:  7023 CW 2015-11-28 0133 RL9X          599 17     ZB2X          599 14     0
QSO:  7024 CW 2015-11-28 0134 RL9X          599 17     EA2EA         599 14     0
QSO:  7024 CW 2015-11-28 0135 RL9X          599 17     LY4A          599 15     0
QSO:  7025 CW 2015-11-28 0136 RL9X          599 17     IR2C          599 15     0
QSO:  7025 CW 2015-11-28 0137 RL9X          599 17     4L8A          599 21     0
QSO:  7026 CW 2015-11-28 0137 RL9X          599 17     ED8X          599 33     0
QSO:  7026 CW 2015-11-28 0140 RL9X          599 17     4O3A          599 15     0
QSO:  7028 CW 2015-11-28 0140 RL9X          599 17     YT9A          599 15     0
