START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.12.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: HG7T
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: TWO
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 16041891
OPERATORS: HA5WA HG5DX HA7TM HA8LLK HA0DU UZ5DX
CLUB: HA-DX-CLUB
NAME: Erd Varosi Radioklub SE
SOAPBOX:
QSO:  7033 CW 2015-11-28 0000 HG7T          599 15     G8AJM         599 14     1
QSO:  7045 CW 2015-11-28 0000 HG7T          599 15     N9NE          599 04     1
QSO:  7045 CW 2015-11-28 0003 HG7T          599 15     DF5RF         599 14     1
QSO:  7045 CW 2015-11-28 0003 HG7T          599 15     N3EN          599 05     1
QSO:  1820 CW 2015-11-28 0004 HG7T          599 15     DL3RHN        599 14     0
QSO:  7045 CW 2015-11-28 0004 HG7T          599 15     RT5G          599 16     1
QSO:  7045 CW 2015-11-28 0004 HG7T          599 15     PJ4Q          599 09     1
QSO:  1820 CW 2015-11-28 0004 HG7T          599 15     SM6E          599 14     0
QSO:  1820 CW 2015-11-28 0005 HG7T          599 15     YU0T          599 15     0
QSO:  7045 CW 2015-11-28 0005 HG7T          599 15     7Z1SJ         599 21     1
QSO:  1820 CW 2015-11-28 0005 HG7T          599 15     UA6CC         599 16     0
QSO:  7045 CW 2015-11-28 0006 HG7T          599 15     VA3DF         599 04     1
QSO:  7045 CW 2015-11-28 0006 HG7T          599 15     EI6IZ         599 14     1
QSO:  1820 CW 2015-11-28 0006 HG7T          599 15     R5DV          599 16     0
QSO:  1820 CW 2015-11-28 0006 HG7T          599 15     UT2II         599 16     0
QSO:  7045 CW 2015-11-28 0006 HG7T          599 15     LA8OKA        599 14     1
QSO:  7045 CW 2015-11-28 0006 HG7T          599 15     K9ES          599 05     1
QSO:  1820 CW 2015-11-28 0006 HG7T          599 15     RM9A          599 17     0
QSO:  1820 CW 2015-11-28 0007 HG7T          599 15     RW4W          599 16     0
QSO:  1820 CW 2015-11-28 0007 HG7T          599 15     LA5YJ         599 14     0
QSO:  7045 CW 2015-11-28 0007 HG7T          599 15     K0AH          599 04     1
QSO:  7045 CW 2015-11-28 0008 HG7T          599 15     N1EU          599 05     1
QSO:  7045 CW 2015-11-28 0008 HG7T          599 15     N3JT          599 05     1
QSO:  7045 CW 2015-11-28 0008 HG7T          599 15     UR5ZEP        599 16     1
QSO:  7045 CW 2015-11-28 0009 HG7T          599 15     DK5D          599 14     1
QSO:  7045 CW 2015-11-28 0009 HG7T          599 15     VE6WQ         599 04     1
QSO:  7045 CW 2015-11-28 0010 HG7T          599 15     K2SX          599 05     1
QSO:  1820 CW 2015-11-28 0010 HG7T          599 15     UA4S          599 16     0
QSO:  7045 CW 2015-11-28 0010 HG7T          599 15     N0KV          599 04     1
QSO:  1820 CW 2015-11-28 0010 HG7T          599 15     LA9DK         599 14     0
QSO:  1820 CW 2015-11-28 0010 HG7T          599 15     R4RR          599 16     0
QSO:  7045 CW 2015-11-28 0011 HG7T          599 15     US0HZ         599 16     1
QSO:  1820 CW 2015-11-28 0011 HG7T          599 15     SP2YWL        599 15     0
QSO:  1820 CW 2015-11-28 0011 HG7T          599 15     RT3T          599 16     0
QSO:  1820 CW 2015-11-28 0011 HG7T          599 15     DM5EE         599 14     0
QSO:  1820 CW 2015-11-28 0012 HG7T          599 15     RT3F          599 16     0
QSO:  1820 CW 2015-11-28 0012 HG7T          599 15     RT5G          599 16     0
QSO:  1820 CW 2015-11-28 0012 HG7T          599 15     EI3KI         599 14     0
QSO:  1820 CW 2015-11-28 0013 HG7T          599 15     SO4R          599 15     0
QSO:  7045 CW 2015-11-28 0013 HG7T          599 15     N2SM          599 05     1
QSO:  7045 CW 2015-11-28 0013 HG7T          599 15     K3LR          599 05     1
QSO:  1820 CW 2015-11-28 0014 HG7T          599 15     DL1AOB        599 14     0
QSO:  1820 CW 2015-11-28 0014 HG7T          599 15     R1NI          599 16     0
QSO:  7045 CW 2015-11-28 0015 HG7T          599 15     K1DG          599 05     1
QSO:  1820 CW 2015-11-28 0015 HG7T          599 15     RA3FD         599 16     0
QSO:  7045 CW 2015-11-28 0015 HG7T          599 15     K1YT          599 05     1
QSO:  1820 CW 2015-11-28 0015 HG7T          599 15     RA3Y          599 16     0
QSO:  7045 CW 2015-11-28 0015 HG7T          599 15     W1GD          599 05     1
QSO:  1820 CW 2015-11-28 0015 HG7T          599 15     R3ST          599 16     0
QSO:  1820 CW 2015-11-28 0016 HG7T          599 15     DM2M          599 14     0
QSO:  1820 CW 2015-11-28 0016 HG7T          599 15     S54O          599 15     0
QSO:  7045 CW 2015-11-28 0016 HG7T          599 15     K8GM          599 04     1
QSO:  1820 CW 2015-11-28 0016 HG7T          599 15     HF1D          599 15     0
QSO:  1820 CW 2015-11-28 0016 HG7T          599 15     OL2U          599 15     0
QSO:  1820 CW 2015-11-28 0017 HG7T          599 15     HA3PT         599 15     0
QSO:  7045 CW 2015-11-28 0017 HG7T          599 15     K8JQ          599 05     1
QSO:  7045 CW 2015-11-28 0017 HG7T          599 15     K3ZM          599 05     1
QSO:  1820 CW 2015-11-28 0018 HG7T          599 15     S52OT         599 15     0
QSO:  7045 CW 2015-11-28 0018 HG7T          599 15     N1EN          599 05     1
QSO:  1820 CW 2015-11-28 0018 HG7T          599 15     RK3DK         599 16     0
QSO:  1820 CW 2015-11-28 0018 HG7T          599 15     UT1QQ         599 16     0
QSO:  1820 CW 2015-11-28 0019 HG7T          599 15     OM7M          599 15     0
QSO:  7045 CW 2015-11-28 0019 HG7T          599 15     G4WGE         599 14     1
QSO:  1820 CW 2015-11-28 0019 HG7T          599 15     RX7M          599 16     0
QSO:  7045 CW 2015-11-28 0019 HG7T          599 15     N8UM          599 04     1
QSO:  7045 CW 2015-11-28 0019 HG7T          599 15     SK0QO         599 14     1
QSO:  1820 CW 2015-11-28 0019 HG7T          599 15     US6EX         599 16     0
QSO:  1820 CW 2015-11-28 0019 HG7T          599 15     DJ2IA         599 14     0
QSO:  7045 CW 2015-11-28 0020 HG7T          599 15     WD4AHZ        599 05     1
QSO:  1820 CW 2015-11-28 0020 HG7T          599 15     OZ7RQ         599 14     0
QSO:  7045 CW 2015-11-28 0020 HG7T          599 15     EA3AQ         599 14     1
QSO:  1820 CW 2015-11-28 0020 HG7T          599 15     DK5AI         599 14     0
QSO:  7045 CW 2015-11-28 0021 HG7T          599 15     K2NV          599 05     1
QSO:  7045 CW 2015-11-28 0021 HG7T          599 15     W1NK          599 05     1
QSO:  1820 CW 2015-11-28 0021 HG7T          599 15     G3VGZ         599 14     0
QSO:  7045 CW 2015-11-28 0021 HG7T          599 15     N2NT          599 05     1
QSO:  1820 CW 2015-11-28 0021 HG7T          599 15     SP6NIC        599 15     0
QSO:  7045 CW 2015-11-28 0022 HG7T          599 15     TK0C          599 15     1
QSO:  1820 CW 2015-11-28 0022 HG7T          599 15     DJ7WW         599 14     0
QSO:  7045 CW 2015-11-28 0022 HG7T          599 15     N8MZ          599 04     1
QSO:  1820 CW 2015-11-28 0022 HG7T          599 15     LY7A          599 15     0
QSO:  1820 CW 2015-11-28 0023 HG7T          599 15     SK0QO         599 14     0
QSO:  1820 CW 2015-11-28 0023 HG7T          599 15     SM5DVS        599 14     0
QSO:  1820 CW 2015-11-28 0023 HG7T          599 15     DL0CS         599 14     0
QSO:  7045 CW 2015-11-28 0023 HG7T          599 15     K3SV          599 05     1
QSO:  1820 CW 2015-11-28 0023 HG7T          599 15     4L5IW         599 21     0
