START-OF-LOG: 3.0
CALLSIGN: SM5COP
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 231840
NAME: Rune
LOCATION: DX
OPERATORS: SM5COP
CLUB: None
CERTIFICATE: NO
CREATED-BY: N1MM Logger V14.6.0
QSO:  3555 CW 2015-11-29 0636 SM5COP        599 14     HG5C          599 15
QSO:  3555 CW 2015-11-29 0641 SM5COP        599 14     WI2E          599 05
QSO:  3555 CW 2015-11-29 0642 SM5COP        599 14     ES3VI         599 15
QSO:  3556 CW 2015-11-29 0642 SM5COP        599 14     SM5IMO        599 14
QSO:  3559 CW 2015-11-29 0644 SM5COP        599 14     NQ4I          599 05
QSO:  3560 CW 2015-11-29 0644 SM5COP        599 14     K1AR          599 05
QSO:  3562 CW 2015-11-29 0646 SM5COP        599 14     VE2IM         599 02
QSO:  3564 CW 2015-11-29 0646 SM5COP        599 14     F5PLC         599 14
QSO:  3566 CW 2015-11-29 0647 SM5COP        599 14     OK1FOG        599 15
QSO:  3567 CW 2015-11-29 0648 SM5COP        599 14     0N4CT         599 14
QSO:  3568 CW 2015-11-29 0648 SM5COP        599 14     Z35T          599 15
QSO:  3569 CW 2015-11-29 0649 SM5COP        599 14     DK1MAX        599 14
QSO:  3570 CW 2015-11-29 0649 SM5COP        599 14     SM3EVR        599 14
QSO:  3571 CW 2015-11-29 0650 SM5COP        599 14     LY3B          599 15
QSO:  3573 CW 2015-11-29 0651 SM5COP        599 14     GI4SJQ        599 14
QSO:  3580 CW 2015-11-29 0652 SM5COP        599 14     PA3AAV        599 14
QSO:  3581 CW 2015-11-29 0652 SM5COP        599 14     LZ9W          599 20
QSO:  3557 CW 2015-11-29 0654 SM5COP        599 14     K1ZR          599 05
QSO:  7023 CW 2015-11-29 0655 SM5COP        599 14     K1ZR          599 05
QSO:  3556 CW 2015-11-29 0656 SM5COP        599 14     SE4E          599 14
QSO:  3556 CW 2015-11-29 0658 SM5COP        599 14     P40C          599 09
QSO:  3554 CW 2015-11-29 0659 SM5COP        599 14     K3WW          599 05
QSO:  3552 CW 2015-11-29 0700 SM5COP        599 14     G5W           599 14
QSO:  3551 CW 2015-11-29 0701 SM5COP        599 14     GM4ZUK        599 14
QSO:  3549 CW 2015-11-29 0702 SM5COP        599 14     TM4Q          599 14
QSO:  3548 CW 2015-11-29 0703 SM5COP        599 14     OK5T          599 15
QSO:  3546 CW 2015-11-29 0704 SM5COP        599 14     OM6AL         599 15
QSO:  3545 CW 2015-11-29 0704 SM5COP        599 14     S56M          599 15
QSO:  3543 CW 2015-11-29 0705 SM5COP        599 14     K3ZU          599 05
QSO:  3542 CW 2015-11-29 0706 SM5COP        599 14     DK3WW         599 14
QSO:  3541 CW 2015-11-29 0706 SM5COP        599 14     K8MFO         599 04
QSO:  3541 CW 2015-11-29 0707 SM5COP        599 14     EI2KM         599 14
QSO:  3536 CW 2015-11-29 0708 SM5COP        599 14     DF0HQ         599 14
QSO:  3534 CW 2015-11-29 0708 SM5COP        599 14     PA3DJY        599 14
QSO:  3533 CW 2015-11-29 0709 SM5COP        599 14     EI5KF         599 14
QSO:  3532 CW 2015-11-29 0711 SM5COP        599 14     D4C           599 35
QSO:  3530 CW 2015-11-29 0712 SM5COP        599 14     9A1A          599 15
QSO:  3529 CW 2015-11-29 0712 SM5COP        599 14     DJ5EU         599 14
QSO:  3529 CW 2015-11-29 0713 SM5COP        599 14     W4AAW         599 05
QSO:  3527 CW 2015-11-29 0714 SM5COP        599 14     VA2WA         599 05
QSO:  3525 CW 2015-11-29 0715 SM5COP        599 14     PJ4A          599 09
QSO:  3524 CW 2015-11-29 0716 SM5COP        599 14     ED1R          599 14
QSO:  3522 CW 2015-11-29 0718 SM5COP        599 14     PE7T          599 14
QSO:  3518 CW 2015-11-29 0721 SM5COP        599 14     W9SN          599 04
QSO:  3517 CW 2015-11-29 0721 SM5COP        599 14     K4TCG         599 04
QSO:  3516 CW 2015-11-29 0723 SM5COP        599 14     ON5WL         599 14
QSO:  3514 CW 2015-11-29 0723 SM5COP        599 14     SP3UR         599 15
QSO:  3513 CW 2015-11-29 0723 SM5COP        599 14     SP9GR         599 15
QSO:  3512 CW 2015-11-29 0724 SM5COP        599 14     GM0WED        599 14
QSO:  3511 CW 2015-11-29 0727 SM5COP        599 14     WE3C          599 05
QSO:  3510 CW 2015-11-29 0728 SM5COP        599 14     VE3JM         599 04
QSO:  3510 CW 2015-11-29 0729 SM5COP        599 14     W2FU          599 05
QSO:  3507 CW 2015-11-29 0730 SM5COP        599 14     KV2K          599 05
QSO:  3504 CW 2015-11-29 0731 SM5COP        599 14     NR4M          599 05
QSO:  3504 CW 2015-11-29 0732 SM5COP        599 14     VC1E          599 05
QSO:  3503 CW 2015-11-29 0733 SM5COP        599 14     W1MK          599 05
QSO:  3502 CW 2015-11-29 0734 SM5COP        599 14     AA1K          599 05
QSO:  3501 CW 2015-11-29 0734 SM5COP        599 14     W3LPL         599 05
QSO:  3517 CW 2015-11-29 0808 SM5COP        599 14     VE9CB         599 05
QSO:  3519 CW 2015-11-29 0813 SM5COP        599 14     P40L          599 09
QSO:  3509 CW 2015-11-29 0816 SM5COP        599 14     TF2CW         599 40
QSO:  7030 CW 2015-11-29 0822 SM5COP        599 14     PZ5W          599 09
QSO:  7065 CW 2015-11-29 0826 SM5COP        599 14     N0TT          599 04
QSO:  7062 CW 2015-11-29 0827 SM5COP        599 14     VY2TT         599 05
QSO:  7015 CW 2015-11-29 0834 SM5COP        599 14     N5AW          599 04
QSO:  7013 CW 2015-11-29 0835 SM5COP        599 14     N5DX          599 05
QSO:  7013 CW 2015-11-29 0836 SM5COP        599 14     K5GN          599 04
QSO:  7012 CW 2015-11-29 0837 SM5COP        599 14     PJ4A          599 09
QSO:  7011 CW 2015-11-29 0839 SM5COP        599 14     J3/KO8SCA     599 08
QSO:  7011 CW 2015-11-29 0840 SM5COP        599 14     NQ4I          599 05
QSO:  7010 CW 2015-11-29 0841 SM5COP        599 14     VE3YAA        599 04
QSO:  7009 CW 2015-11-29 0842 SM5COP        599 14     K3LR          599 05
QSO:  7009 CW 2015-11-29 0843 SM5COP        599 14     YT1HA         599 15
QSO:  7008 CW 2015-11-29 0843 SM5COP        599 14     GW5R          599 14
QSO:  7008 CW 2015-11-29 0843 SM5COP        599 14     W9SN          599 04
QSO:  7007 CW 2015-11-29 0844 SM5COP        599 14     K0DQ          599 05
QSO:  7007 CW 2015-11-29 0847 SM5COP        599 14     W3LPL         599 05
QSO:  7006 CW 2015-11-29 0847 SM5COP        599 14     W2FU          599 05
QSO:  7005 CW 2015-11-29 0848 SM5COP        599 14     AB3CX         599 05
QSO:  7003 CW 2015-11-29 0849 SM5COP        599 14     K5TR          599 04
QSO:  7002 CW 2015-11-29 0850 SM5COP        599 14     K2LE          599 05
QSO:  7002 CW 2015-11-29 0850 SM5COP        599 14     WE3C          599 05
QSO:  7001 CW 2015-11-29 0851 SM5COP        599 14     KV2K          599 05
QSO:  7001 CW 2015-11-29 0852 SM5COP        599 14     PA0AA         599 14
QSO:  7064 CW 2015-11-29 0854 SM5COP        599 14     XE2S          599 06
QSO:  7061 CW 2015-11-29 0857 SM5COP        599 14     EA9UG         599 33
QSO:  7058 CW 2015-11-29 0857 SM5COP        599 14     LY7A          599 15
