START-OF-LOG: 3.0
CALLSIGN: SP2SA
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 428571
NAME: Leszek
LOCATION: DX
OPERATORS: SP2SA
CLUB: SP DX CLUB
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5325.0
SOAPBOX: Than you for a fun. See you next year!
QSO: 21002 CW 2015-11-28 1418 SP2SA         599 15     PT2CM         599 11
QSO: 21003 CW 2015-11-28 1423 SP2SA         599 15     W4CB          599 05
QSO: 21004 CW 2015-11-28 1425 SP2SA         599 15     W9SN          599 04
QSO: 21004 CW 2015-11-28 1425 SP2SA         599 15     KF3B          599 05
QSO: 21009 CW 2015-11-28 1427 SP2SA         599 15     N5DX          599 05
QSO: 21009 CW 2015-11-28 1430 SP2SA         599 15     K3WJV         599 05
QSO: 21012 CW 2015-11-28 1435 SP2SA         599 15     K5YAA         599 04
QSO: 21013 CW 2015-11-28 1436 SP2SA         599 15     K5ZD          599 05
QSO: 21013 CW 2015-11-28 1437 SP2SA         599 15     W9RE          599 04
QSO: 21014 CW 2015-11-28 1438 SP2SA         599 15     WA1Z          599 05
QSO: 21016 CW 2015-11-28 1441 SP2SA         599 15     KU2M          599 05
QSO: 21018 CW 2015-11-28 1455 SP2SA         599 15     K0DQ          599 05
QSO: 21021 CW 2015-11-28 1457 SP2SA         599 15     W3UA          599 05
QSO: 21022 CW 2015-11-28 1457 SP2SA         599 15     K3RV          599 05
QSO: 21023 CW 2015-11-28 1500 SP2SA         599 15     NR3X          599 05
QSO: 21025 CW 2015-11-28 1501 SP2SA         599 15     NR4M          599 05
QSO: 21030 CW 2015-11-28 1507 SP2SA         599 15     N4ZZ          599 04
QSO: 21035 CW 2015-11-28 1509 SP2SA         599 15     D4C           599 35
QSO: 21035 CW 2015-11-28 1509 SP2SA         599 15     N4WW          599 05
QSO: 21047 CW 2015-11-28 1513 SP2SA         599 15     K5TR          599 04
QSO: 21049 CW 2015-11-28 1531 SP2SA         599 15     PV8ADI        599 11
QSO: 21050 CW 2015-11-28 1542 SP2SA         599 15     W1NG          599 05
QSO: 21001 CW 2015-11-28 1545 SP2SA         599 15     WE3C          599 05
QSO: 21001 CW 2015-11-28 1546 SP2SA         599 15     K1LZ          599 05
QSO: 21001 CW 2015-11-28 1548 SP2SA         599 15     K3LR          599 05
QSO: 21004 CW 2015-11-28 1550 SP2SA         599 15     K2AX          599 05
QSO: 21005 CW 2015-11-28 1551 SP2SA         599 15     ED8X          599 33
QSO: 21006 CW 2015-11-28 1552 SP2SA         599 15     KC1XX         599 05
QSO: 21006 CW 2015-11-28 1553 SP2SA         599 15     N8II          599 05
QSO: 21007 CW 2015-11-28 1554 SP2SA         599 15     K1ZR          599 05
QSO: 21008 CW 2015-11-28 1554 SP2SA         599 15     K3WW          599 05
QSO: 21011 CW 2015-11-28 1556 SP2SA         599 15     K2LE          599 05
QSO: 21016 CW 2015-11-28 1558 SP2SA         599 15     KQ2M          599 05
QSO: 21019 CW 2015-11-28 1600 SP2SA         599 15     YL2KO         599 15
QSO: 21021 CW 2015-11-28 1601 SP2SA         599 15     K1DG          599 05
QSO: 28037 CW 2015-11-28 1602 SP2SA         599 15     NR4M          599 05
QSO: 21149 CW 2015-11-28 1611 SP2SA         599 15     W8TK          599 03
QSO: 21142 CW 2015-11-28 1616 SP2SA         599 15     VY2TT         599 05
QSO: 21140 CW 2015-11-28 1617 SP2SA         599 15     VA3DX         599 04
QSO: 21133 CW 2015-11-28 1618 SP2SA         599 15     KC3WX         599 05
QSO: 21133 CW 2015-11-28 1620 SP2SA         599 15     KG9N          599 04
QSO: 21131 CW 2015-11-28 1621 SP2SA         599 15     NE3F          599 05
QSO: 21130 CW 2015-11-28 1622 SP2SA         599 15     NM5M          599 04
QSO: 21116 CW 2015-11-28 1624 SP2SA         599 15     VE9AA         599 05
QSO: 21115 CW 2015-11-28 1625 SP2SA         599 15     N4AF          599 05
QSO: 21118 CW 2015-11-28 1628 SP2SA         599 15     N2NT          599 05
QSO: 21111 CW 2015-11-28 1631 SP2SA         599 15     NO9E          599 05
QSO: 21110 CW 2015-11-28 1634 SP2SA         599 15     VE2IM         599 02
QSO: 21101 CW 2015-11-28 1636 SP2SA         599 15     K9LJN         599 04
QSO: 21086 CW 2015-11-28 1641 SP2SA         599 15     CT1DJE        599 14
QSO: 14001 CW 2015-11-28 1649 SP2SA         599 15     VE6JY         599 04
QSO: 14003 CW 2015-11-28 1652 SP2SA         599 15     K9MA          599 04
QSO: 14004 CW 2015-11-28 1653 SP2SA         599 15     W3LPL         599 05
QSO: 14006 CW 2015-11-28 1700 SP2SA         599 15     K0ZR          599 05
QSO: 14007 CW 2015-11-28 1704 SP2SA         599 15     NR4M          599 05
QSO: 14013 CW 2015-11-28 1707 SP2SA         599 15     N3RR          599 05
QSO: 14019 CW 2015-11-28 1710 SP2SA         599 15     N4WW          599 05
QSO: 14035 CW 2015-11-28 1721 SP2SA         599 15     N4ADC         599 05
QSO: 14044 CW 2015-11-28 1723 SP2SA         599 15     K1DG          599 05
QSO: 14043 CW 2015-11-28 1724 SP2SA         599 15     SN7Q          599 15
QSO: 14046 CW 2015-11-28 1725 SP2SA         599 15     N4AF          599 05
QSO:  7000 CW 2015-11-28 1728 SP2SA         599 15     ZA/YT7DQ      599 15
QSO:  7001 CW 2015-11-28 1729 SP2SA         599 15     S53A          599 15
QSO:  7002 CW 2015-11-28 1730 SP2SA         599 15     LZ1EV         599 20
QSO:  7005 CW 2015-11-28 1732 SP2SA         599 15     LZ2TU         599 20
QSO:  7009 CW 2015-11-28 1734 SP2SA         599 15     EI5KF         599 14
QSO:  7011 CW 2015-11-28 1750 SP2SA         599 15     GW5R          599 14
QSO:  7012 CW 2015-11-28 1751 SP2SA         599 15     P3F           599 20
QSO:  7080 CW 2015-11-28 1801 SP2SA         599 15     UA9MA         599 17
QSO:  7074 CW 2015-11-28 1803 SP2SA         599 15     UX4E          599 16
QSO:  7069 CW 2015-11-28 1805 SP2SA         599 15     OL5Y          599 15
QSO:  7066 CW 2015-11-28 1807 SP2SA         599 15     RU6M          599 16
QSO:  7058 CW 2015-11-28 1808 SP2SA         599 15     Z37M          599 15
QSO:  7054 CW 2015-11-28 1811 SP2SA         599 15     ZB2X          599 14
QSO:  7051 CW 2015-11-28 1813 SP2SA         599 15     RM4I          599 16
QSO:  7050 CW 2015-11-28 1814 SP2SA         599 15     YO6KPT        599 20
QSO:  7043 CW 2015-11-28 1815 SP2SA         599 15     EA3DU         599 14
QSO:  7039 CW 2015-11-28 1816 SP2SA         599 15     YT4W          599 15
QSO:  7039 CW 2015-11-28 1816 SP2SA         599 15     YT1HA         599 15
QSO:  7038 CW 2015-11-28 1817 SP2SA         599 15     YT9A          599 15
QSO:  7037 CW 2015-11-28 1818 SP2SA         599 15     ON4CT         599 14
QSO:  7036 CW 2015-11-28 1818 SP2SA         599 15     LZ5R          599 20
QSO:  7035 CW 2015-11-28 1819 SP2SA         599 15     RT5G          599 16
QSO:  7034 CW 2015-11-28 1819 SP2SA         599 15     LZ9W          599 20
QSO:  7033 CW 2015-11-28 1820 SP2SA         599 15     YR8I          599 20
QSO:  7032 CW 2015-11-28 1822 SP2SA         599 15     JA6SHL        599 25
QSO:  7031 CW 2015-11-28 1823 SP2SA         599 15     YT5A          599 15
QSO:  7030 CW 2015-11-28 1824 SP2SA         599 15     Z60WW         599 15
QSO:  7029 CW 2015-11-28 1826 SP2SA         599 15     RM3F          599 16
QSO:  7028 CW 2015-11-28 1828 SP2SA         599 15     RW0A          599 18
QSO:  7026 CW 2015-11-28 1829 SP2SA         599 15     JA6GCE        599 25
QSO:  7025 CW 2015-11-28 1830 SP2SA         599 15     YT0A          599 15
QSO:  7019 CW 2015-11-28 1831 SP2SA         599 15     G5W           599 14
QSO:  7015 CW 2015-11-28 1833 SP2SA         599 15     UA3R          599 16
QSO:  7015 CW 2015-11-28 1833 SP2SA         599 15     RW4LC         599 16
QSO:  7006 CW 2015-11-28 1834 SP2SA         599 15     S53F          599 15
QSO:  7003 CW 2015-11-28 1835 SP2SA         599 15     RT4F          599 16
QSO:  7030 CW 2015-11-28 1838 SP2SA         599 15     YU7U          599 15
QSO:  7029 CW 2015-11-28 1839 SP2SA         599 15     SZ1A          599 20
QSO:  7033 CW 2015-11-28 1842 SP2SA         599 15     LZ7A          599 20
QSO:  7005 CW 2015-11-28 1845 SP2SA         599 15     RM9A          599 17
QSO:  7007 CW 2015-11-28 1846 SP2SA         599 15     CN2R          599 33
QSO:  7008 CW 2015-11-28 1846 SP2SA         599 15     F5IN          599 14
QSO:  7008 CW 2015-11-28 1847 SP2SA         599 15     RT6A          599 16
QSO:  7008 CW 2015-11-28 1848 SP2SA         599 15     UA4M          599 16
QSO:  7010 CW 2015-11-28 1849 SP2SA         599 15     HB9ARF        599 14
QSO:  7010 CW 2015-11-28 1851 SP2SA         599 15     E74X          599 15
QSO:  7010 CW 2015-11-28 1852 SP2SA         599 15     G3PHO         599 14
QSO:  7012 CW 2015-11-28 1855 SP2SA         599 15     4X7R          599 20
QSO:  7019 CW 2015-11-28 1858 SP2SA         599 15     UP0L          599 17
QSO:  7021 CW 2015-11-28 1900 SP2SA         599 15     R7CD          599 16
QSO:  3532 CW 2015-11-28 1913 SP2SA         599 15     RT2D          599 16
QSO:  3532 CW 2015-11-28 1914 SP2SA         599 15     R8TT          599 16
QSO:  3532 CW 2015-11-28 1914 SP2SA         599 15     UT7E          599 16
QSO:  3532 CW 2015-11-28 1915 SP2SA         599 15     OL4W          599 15
QSO:  3532 CW 2015-11-28 1917 SP2SA         599 15     DD5KG         599 14
QSO:  3532 CW 2015-11-28 1917 SP2SA         599 15     UT4LW         599 16
QSO:  3525 CW 2015-11-28 1919 SP2SA         599 15     OL3Z          599 15
QSO:  3523 CW 2015-11-28 1921 SP2SA         599 15     R8CT          599 17
QSO:  3522 CW 2015-11-28 1921 SP2SA         599 15     PC2D          599 14
QSO:  3521 CW 2015-11-28 1922 SP2SA         599 15     DK2ZO         599 14
QSO:  3520 CW 2015-11-28 1923 SP2SA         599 15     PA4O          599 14
QSO:  3519 CW 2015-11-28 1924 SP2SA         599 15     9A4M          599 15
QSO:  3518 CW 2015-11-28 1925 SP2SA         599 15     PE7T          599 14
QSO:  3518 CW 2015-11-28 1925 SP2SA         599 15     DL4HRM        599 14
QSO:  3516 CW 2015-11-28 1927 SP2SA         599 15     RM9A          599 17
QSO:  3515 CW 2015-11-28 1929 SP2SA         599 15     DJ5EU         599 14
QSO:  3515 CW 2015-11-28 1929 SP2SA         599 15     DL9EE         599 14
QSO:  3513 CW 2015-11-28 1930 SP2SA         599 15     RT3T          599 16
QSO:  3512 CW 2015-11-28 1932 SP2SA         599 15     UA9LDD        599 17
QSO:  3511 CW 2015-11-28 1932 SP2SA         599 15     DL4AUK        599 14
QSO:  3511 CW 2015-11-28 1934 SP2SA         599 15     LY4A          599 15
QSO:  3511 CW 2015-11-28 1935 SP2SA         599 15     R4RR          599 16
QSO:  3509 CW 2015-11-28 1937 SP2SA         599 15     CS2C          599 14
QSO:  3508 CW 2015-11-28 1938 SP2SA         599 15     UT5ID         599 16
QSO:  3500 CW 2015-11-28 1939 SP2SA         599 15     OK7Z          599 15
QSO:  3500 CW 2015-11-28 1940 SP2SA         599 15     SM0W          599 14
QSO:  3501 CW 2015-11-28 1943 SP2SA         599 15     P33W          599 20
QSO:  3502 CW 2015-11-28 1944 SP2SA         599 15     YL2KO         599 15
QSO:  3504 CW 2015-11-28 1946 SP2SA         599 15     UN3M          599 17
QSO:  3507 CW 2015-11-28 1948 SP2SA         599 15     R5WW          599 16
QSO:  3507 CW 2015-11-28 1948 SP2SA         599 15     UA4M          599 16
QSO:  3508 CW 2015-11-28 1949 SP2SA         599 15     OM2VL         599 15
QSO:  3510 CW 2015-11-28 1950 SP2SA         599 15     RV3FF         599 16
QSO:  3511 CW 2015-11-28 1951 SP2SA         599 15     DP4E          599 14
QSO:  3512 CW 2015-11-28 1952 SP2SA         599 15     R3YC          599 16
QSO:  3513 CW 2015-11-28 1954 SP2SA         599 15     OG7A          599 15
QSO:  3514 CW 2015-11-28 1954 SP2SA         599 15     S57Z          599 15
QSO:  3515 CW 2015-11-28 1955 SP2SA         599 15     RD8D          599 17
QSO:  3515 CW 2015-11-28 1956 SP2SA         599 15     LY2J          599 15
QSO:  3517 CW 2015-11-28 1957 SP2SA         599 15     YQ6A          599 20
QSO:  3517 CW 2015-11-28 1958 SP2SA         599 15     GS8VL         599 14
QSO:  3518 CW 2015-11-28 2006 SP2SA         599 15     YT1X          599 15
QSO:  3518 CW 2015-11-28 2007 SP2SA         599 15     9A5Y          599 15
QSO:  3519 CW 2015-11-28 2011 SP2SA         599 15     PA6Y          599 14
QSO:  3519 CW 2015-11-28 2015 SP2SA         599 15     OL4A          599 15
QSO:  3520 CW 2015-11-28 2016 SP2SA         599 15     S51W          599 15
QSO:  3522 CW 2015-11-28 2017 SP2SA         599 15     YT4A          599 15
QSO:  3523 CW 2015-11-28 2018 SP2SA         599 15     S57KM         599 15
QSO:  3524 CW 2015-11-28 2019 SP2SA         599 15     DF0CI         599 14
QSO:  3524 CW 2015-11-28 2020 SP2SA         599 15     OK5T          599 15
QSO:  3525 CW 2015-11-28 2021 SP2SA         599 15     OE2BZL        599 15
QSO:  3525 CW 2015-11-28 2022 SP2SA         599 15     HG1S          599 15
QSO:  3526 CW 2015-11-28 2022 SP2SA         599 15     DR5N          599 14
QSO:  3527 CW 2015-11-28 2023 SP2SA         599 15     G4R           599 14
QSO:  3527 CW 2015-11-28 2027 SP2SA         599 15     DR4A          599 14
QSO:  3528 CW 2015-11-28 2028 SP2SA         599 15     OL5Y          599 15
QSO:  3528 CW 2015-11-28 2028 SP2SA         599 15     SK3W          599 14
QSO:  3529 CW 2015-11-28 2029 SP2SA         599 15     SP2AYC        599 15
QSO:  3530 CW 2015-11-28 2030 SP2SA         599 15     LY8O          599 15
QSO:  3530 CW 2015-11-28 2031 SP2SA         599 15     YL5T          599 15
QSO:  3531 CW 2015-11-28 2032 SP2SA         599 15     OK4RQ         599 15
QSO:  3531 CW 2015-11-28 2034 SP2SA         599 15     OR5T          599 14
QSO:  3532 CW 2015-11-28 2034 SP2SA         599 15     GM3WIJ        599 14
QSO:  3532 CW 2015-11-28 2035 SP2SA         599 15     LY5R          599 15
QSO:  3533 CW 2015-11-28 2037 SP2SA         599 15     YL2SM         599 15
QSO:  3533 CW 2015-11-28 2037 SP2SA         599 15     OM4DW         599 15
QSO:  3534 CW 2015-11-28 2038 SP2SA         599 15     DF5LW         599 14
QSO:  3534 CW 2015-11-28 2038 SP2SA         599 15     YT5A          599 15
QSO:  3534 CW 2015-11-28 2039 SP2SA         599 15     DL3KWF        599 14
QSO:  3535 CW 2015-11-28 2040 SP2SA         599 15     YR5N          599 20
QSO:  3536 CW 2015-11-28 2041 SP2SA         599 15     LZ7A          599 20
QSO:  3536 CW 2015-11-28 2042 SP2SA         599 15     HG7T          599 15
QSO:  3537 CW 2015-11-28 2047 SP2SA         599 15     YU1UN         599 15
QSO:  3535 CW 2015-11-28 2049 SP2SA         599 15     LA2HFA        599 14
QSO:  3535 CW 2015-11-28 2049 SP2SA         599 15     DL1EHR        599 14
QSO:  3535 CW 2015-11-28 2050 SP2SA         599 15     DL8WEM        599 14
QSO:  3535 CW 2015-11-28 2050 SP2SA         599 15     UR4IZ         599 16
QSO:  3535 CW 2015-11-28 2050 SP2SA         599 15     LY3B          599 15
QSO:  3535 CW 2015-11-28 2052 SP2SA         599 15     LY4L          599 15
QSO:  3535 CW 2015-11-28 2052 SP2SA         599 15     OL6P          599 15
QSO:  3535 CW 2015-11-28 2054 SP2SA         599 15     PI4CC         599 14
QSO:  3535 CW 2015-11-28 2055 SP2SA         599 15     HA6FQ         599 15
QSO:  3535 CW 2015-11-28 2056 SP2SA         599 15     OE3KAB        599 15
QSO:  3535 CW 2015-11-28 2057 SP2SA         599 15     RT1Q          599 16
QSO:  3535 CW 2015-11-28 2057 SP2SA         599 15     DL3ANK        599 14
QSO:  3535 CW 2015-11-28 2100 SP2SA         599 15     RK4HYT        599 16
QSO:  3535 CW 2015-11-28 2100 SP2SA         599 15     G0MCV         599 14
QSO:  3535 CW 2015-11-28 2102 SP2SA         599 15     RM1Q          599 16
QSO:  3535 CW 2015-11-28 2104 SP2SA         599 15     EW8DX         599 16
QSO:  3535 CW 2015-11-28 2104 SP2SA         599 15     LA2WRA        599 14
QSO:  3535 CW 2015-11-28 2105 SP2SA         599 15     HA1WD         599 15
QSO:  3535 CW 2015-11-28 2107 SP2SA         599 15     UT8IO         599 16
QSO:  3535 CW 2015-11-28 2110 SP2SA         599 15     IK0VVE        599 15
QSO:  3535 CW 2015-11-28 2110 SP2SA         599 15     YU5T          599 15
QSO:  3535 CW 2015-11-28 2113 SP2SA         599 15     DK7VW         599 14
QSO:  3535 CW 2015-11-28 2114 SP2SA         599 15     UR8IDX        599 16
QSO:  3535 CW 2015-11-28 2114 SP2SA         599 15     9A4R          599 15
QSO:  3535 CW 2015-11-28 2116 SP2SA         599 15     OK7AW         599 15
QSO:  3536 CW 2015-11-28 2117 SP2SA         599 15     9A8M          599 15
QSO:  3537 CW 2015-11-28 2117 SP2SA         599 15     ON4IA         599 14
QSO:  3538 CW 2015-11-28 2118 SP2SA         599 15     M0PCB         599 14
QSO:  3538 CW 2015-11-28 2119 SP2SA         599 15     CR6K          599 14
QSO:  3539 CW 2015-11-28 2121 SP2SA         599 15     ES9C          599 15
QSO:  3539 CW 2015-11-28 2122 SP2SA         599 15     ON5JT         599 14
QSO:  3539 CW 2015-11-28 2123 SP2SA         599 15     UA7K          599 16
QSO:  3543 CW 2015-11-28 2125 SP2SA         599 15     PA0O          599 14
QSO:  3543 CW 2015-11-28 2125 SP2SA         599 15     HA2NA         599 15
QSO:  3544 CW 2015-11-28 2126 SP2SA         599 15     ED1R          599 14
QSO:  7001 CW 2015-11-28 2131 SP2SA         599 15     K0DQ          599 05
QSO:  7013 CW 2015-11-28 2133 SP2SA         599 15     4L8A          599 21
QSO:  7053 CW 2015-11-28 2137 SP2SA         599 15     NP4A          599 08
QSO:  7011 CW 2015-11-28 2144 SP2SA         599 15     ED8X          599 33
QSO:  7006 CW 2015-11-28 2151 SP2SA         599 15     N5DX          599 05
QSO:  3501 CW 2015-11-28 2157 SP2SA         599 15     OK2RRR        599 15
QSO:  3504 CW 2015-11-28 2158 SP2SA         599 15     IH9R          599 33
QSO:  3510 CW 2015-11-28 2159 SP2SA         599 15     JA6GCE        599 25
QSO:  3515 CW 2015-11-28 2207 SP2SA         599 15     E7DX          599 15
QSO:  3520 CW 2015-11-28 2208 SP2SA         599 15     ER4A          599 16
QSO:  3527 CW 2015-11-28 2209 SP2SA         599 15     GW9J          599 14
QSO:  3501 CW 2015-11-28 2211 SP2SA         599 15     SW9AA         599 20
QSO:  3508 CW 2015-11-28 2212 SP2SA         599 15     S56M          599 15
QSO:  3520 CW 2015-11-28 2213 SP2SA         599 15     RW0A          599 18
QSO:  3572 CW 2015-11-28 2214 SP2SA         599 15     OK1JOC        599 15
QSO:  3533 CW 2015-11-28 2215 SP2SA         599 15     HB9CXZ        599 14
QSO:  3570 CW 2015-11-28 2216 SP2SA         599 15     EI5DI         599 14
QSO:  3505 CW 2015-11-28 2220 SP2SA         599 15     SM3EVR        599 14
QSO:  3509 CW 2015-11-28 2220 SP2SA         599 15     LZ5R          599 20
QSO:  3517 CW 2015-11-28 2221 SP2SA         599 15     DD1A          599 14
QSO:  3505 CW 2015-11-28 2223 SP2SA         599 15     W1MK          599 05
QSO:  3513 CW 2015-11-28 2230 SP2SA         599 15     EF8R          599 33
QSO:  3548 CW 2015-11-28 2233 SP2SA         599 15     F5OZC         599 14
QSO:  3552 CW 2015-11-28 2235 SP2SA         599 15     Z35T          599 15
QSO:  3558 CW 2015-11-28 2238 SP2SA         599 15     OH0X          599 15
QSO:  7061 CW 2015-11-28 2241 SP2SA         599 15     RL4F          599 16
QSO:  7003 CW 2015-11-28 2242 SP2SA         599 15     WC1M          599 05
QSO:  7003 CW 2015-11-28 2244 SP2SA         599 15     IR4X          599 15
QSO:  7010 CW 2015-11-28 2245 SP2SA         599 15     LZ5K          599 20
QSO:  7014 CW 2015-11-28 2245 SP2SA         599 15     TC0A          599 20
QSO:  7006 CW 2015-11-28 2246 SP2SA         599 15     SP2YWL        599 15
QSO:  7070 CW 2015-11-28 2257 SP2SA         599 15     P40L          599 09
QSO:  7014 CW 2015-11-28 2257 SP2SA         599 15     II9P          599 15
QSO:  7008 CW 2015-11-28 2259 SP2SA         599 15     K8AZ          599 04
QSO:  7028 CW 2015-11-28 2307 SP2SA         599 15     4O3A          599 15
QSO:  7081 CW 2015-11-28 2310 SP2SA         599 15     9A2L          599 15
QSO:  7028 CW 2015-11-28 2311 SP2SA         599 15     OH1F          599 15
QSO:  7098 CW 2015-11-28 2311 SP2SA         599 15     3V8SS         599 33
QSO:  7051 CW 2015-11-28 2314 SP2SA         599 15     HG7T          599 15
QSO:  7082 CW 2015-11-28 2315 SP2SA         599 15     LY2W          599 15
QSO:  7093 CW 2015-11-28 2317 SP2SA         599 15     EA9EU         599 33
QSO:  1814 CW 2015-11-28 2319 SP2SA         599 15     UT5C          599 16
QSO:  1816 CW 2015-11-28 2320 SP2SA         599 15     YT5A          599 15
QSO:  1823 CW 2015-11-28 2321 SP2SA         599 15     DM7C          599 14
QSO:  1831 CW 2015-11-28 2322 SP2SA         599 15     RV1CC         599 16
QSO:  1831 CW 2015-11-28 2323 SP2SA         599 15     DF0CI         599 14
QSO:  1811 CW 2015-11-28 2325 SP2SA         599 15     OH2XX         599 15
QSO:  1812 CW 2015-11-28 2325 SP2SA         599 15     S52OT         599 15
QSO:  1814 CW 2015-11-28 2326 SP2SA         599 15     DJ0MDR        599 14
QSO:  1818 CW 2015-11-28 2328 SP2SA         599 15     9A1A          599 15
QSO:  1842 CW 2015-11-28 2329 SP2SA         599 15     SP1AEN        599 15
QSO:  1842 CW 2015-11-28 2330 SP2SA         599 15     OL4A          599 15
QSO:  1836 CW 2015-11-28 2331 SP2SA         599 15     LY2MM         599 15
QSO:  1820 CW 2015-11-28 2333 SP2SA         599 15     YO5AJR        599 20
QSO:  1833 CW 2015-11-28 2335 SP2SA         599 15     EW2M          599 16
QSO:  1842 CW 2015-11-28 2336 SP2SA         599 15     ZA/YU7CM      599 15
QSO:  1830 CW 2015-11-28 2337 SP2SA         599 15     OR3A          599 14
QSO:  1815 CW 2015-11-28 2338 SP2SA         599 15     OM3IAG        599 15
QSO:  1815 CW 2015-11-28 2342 SP2SA         599 15     HG6N          599 15
QSO:  1835 CW 2015-11-28 2344 SP2SA         599 15     OZ1IKY        599 14
QSO:  1813 CW 2015-11-28 2345 SP2SA         599 15     S53O          599 15
QSO:  1827 CW 2015-11-28 2346 SP2SA         599 15     LY7A          599 15
QSO:  1823 CW 2015-11-28 2347 SP2SA         599 15     LY7M          599 15
QSO:  1817 CW 2015-11-28 2351 SP2SA         599 15     LA2AB         599 14
QSO:  1837 CW 2015-11-28 2353 SP2SA         599 15     DD1A          599 14
QSO:  1830 CW 2015-11-28 2354 SP2SA         599 15     PA4O          599 14
QSO:  7083 CW 2015-11-28 2359 SP2SA         599 15     SU90IARU      599 34
QSO:  7021 CW 2015-11-29 0004 SP2SA         599 15     DL1A          599 14
QSO:  7036 CW 2015-11-29 0005 SP2SA         599 15     ES9C          599 15
QSO:  7035 CW 2015-11-29 0007 SP2SA         599 15     9H6A          599 15
QSO:  7012 CW 2015-11-29 0011 SP2SA         599 15     EW1M          599 16
QSO:  7061 CW 2015-11-29 0011 SP2SA         599 15     KP2Q          599 08
QSO:  7016 CW 2015-11-29 0014 SP2SA         599 15     MZ5A          599 14
QSO:  7060 CW 2015-11-29 0015 SP2SA         599 15     OE3K          599 15
QSO:  7051 CW 2015-11-29 0016 SP2SA         599 15     OH0X          599 15
QSO:  7044 CW 2015-11-29 0020 SP2SA         599 15     PJ4Q          599 09
QSO:  7085 CW 2015-11-29 0022 SP2SA         599 15     PR7AA         599 11
QSO:  7025 CW 2015-11-29 0026 SP2SA         599 15     TM6M          599 14
QSO:  7070 CW 2015-11-29 0027 SP2SA         599 15     YW4D          599 09
QSO:  7048 CW 2015-11-29 0028 SP2SA         599 15     YT8A          599 15
QSO:  7018 CW 2015-11-29 0029 SP2SA         599 15     YT65A         599 15
QSO:  7000 CW 2015-11-29 0031 SP2SA         599 15     IR2L          599 15
QSO:  7001 CW 2015-11-29 0035 SP2SA         599 15     9K2HN         599 21
