START-OF-LOG: 3.0
CALLSIGN: NJ9R
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 351000
NAME: Relu Jianu
LOCATION: IL
OPERATORS: NJ9R
CLUB: Society of Midwest Contesters
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5325.0
QSO:  7034 CW 2015-11-28 0010 NJ9R          599 4      EI3KG         599 14
QSO:  7011 CW 2015-11-28 0019 NJ9R          599 4      VE3MIS        599 04
QSO:  7012 CW 2015-11-28 0021 NJ9R          599 4      YT5A          599 15
QSO:  7016 CW 2015-11-28 0024 NJ9R          599 4      AD4Z          599 05
QSO:  7021 CW 2015-11-28 0028 NJ9R          599 4      OL3Z          599 14
QSO:  7081 CW 2015-11-28 0031 NJ9R          599 4      W1DX          599 05
QSO:  7064 CW 2015-11-28 0037 NJ9R          599 4      CJ3A          599 04
QSO:  7062 CW 2015-11-28 0040 NJ9R          599 4      ZF2MJ         599 08
QSO:  7061 CW 2015-11-28 0043 NJ9R          599 4      CR2X          599 14
QSO:  7050 CW 2015-11-28 0047 NJ9R          599 4      OL6P          599 15
QSO:  7047 CW 2015-11-28 0053 NJ9R          599 4      PJ4Q          599 09
QSO:  7046 CW 2015-11-28 0053 NJ9R          599 4      VE9AA         599 05
QSO:  7046 CW 2015-11-28 0058 NJ9R          599 4      SG7T          599 14
QSO:  7040 CW 2015-11-28 0103 NJ9R          599 4      PJ2T          599 09
QSO:  7039 CW 2015-11-28 0104 NJ9R          599 4      S53A          599 15
QSO:  7034 CW 2015-11-28 0106 NJ9R          599 4      HA3NU         599 15
QSO:  7032 CW 2015-11-28 0107 NJ9R          599 4      DL0GL         599 14
QSO:  7029 CW 2015-11-28 0118 NJ9R          599 4      SP2YWL        599 15
QSO:  7026 CW 2015-11-28 0130 NJ9R          599 4      TK0C          599 15
QSO:  7017 CW 2015-11-28 0144 NJ9R          599 4      OK5W          599 15
QSO:  7016 CW 2015-11-28 0147 NJ9R          599 4      9A5X          599 15
QSO:  7012 CW 2015-11-28 0156 NJ9R          599 4      YT0A          599 15
QSO:  7006 CW 2015-11-28 0158 NJ9R          599 4      EA5RE         599 14
QSO:  7004 CW 2015-11-28 0203 NJ9R          599 4      OE3K          599 15
QSO:  7097 CW 2015-11-28 0206 NJ9R          599 4      TO8M          599 08
QSO:  7090 CW 2015-11-28 0208 NJ9R          599 4      K1AR          599 05
QSO:  7088 CW 2015-11-28 0211 NJ9R          599 4      S58N          599 15
QSO:  7087 CW 2015-11-28 0211 NJ9R          599 4      VE5SF         599 04
QSO:  7083 CW 2015-11-28 0215 NJ9R          599 4      VE9CB         599 05
QSO:  7082 CW 2015-11-28 0217 NJ9R          599 4      CR3OO         599 33
QSO:  7078 CW 2015-11-28 0218 NJ9R          599 4      OE2S          599 15
QSO:  7072 CW 2015-11-28 0221 NJ9R          599 4      G4R           599 14
QSO:  7071 CW 2015-11-28 0222 NJ9R          599 4      LY2W          599 15
QSO:  7060 CW 2015-11-28 0232 NJ9R          599 4      VY2TT         599 05
QSO:  7058 CW 2015-11-28 0242 NJ9R          599 4      PA0RRS        599 14
QSO:  7058 CW 2015-11-28 0243 NJ9R          599 4      ED1R          599 14
QSO:  7051 CW 2015-11-28 0249 NJ9R          599 4      UA2F          599 15
QSO:  7049 CW 2015-11-28 0252 NJ9R          599 4      IR4X          599 15
QSO:  7040 CW 2015-11-28 0257 NJ9R          599 4      PZ5W          599 09
QSO:  7038 CW 2015-11-28 0259 NJ9R          599 4      HA7A          599 15
QSO:  7038 CW 2015-11-28 0300 NJ9R          599 4      KP4EJ         599 08
QSO:  7037 CW 2015-11-28 0423 NJ9R          599 4      EA3DU         599 14
QSO:  3502 CW 2015-11-28 0427 NJ9R          599 4      K2LE          599 05
QSO:  3505 CW 2015-11-28 0429 NJ9R          599 4      CN2AA         599 33
QSO:  3519 CW 2015-11-28 0435 NJ9R          599 4      VE3MIS        599 04
QSO:  3524 CW 2015-11-28 0436 NJ9R          599 4      VE3YAA        599 04
QSO:  3525 CW 2015-11-28 0439 NJ9R          599 4      IR4M          599 15
QSO:  3535 CW 2015-11-28 0448 NJ9R          599 4      OM3RRC        599 15
QSO:  3542 CW 2015-11-28 0452 NJ9R          599 4      OE3K          599 15
QSO:  3544 CW 2015-11-28 0456 NJ9R          599 4      P40L          599 09
QSO:  3568 CW 2015-11-28 0515 NJ9R          599 4      VE9CB         599 05
QSO:  3570 CW 2015-11-28 0517 NJ9R          599 4      KH6J          599 31
QSO:  3580 CW 2015-11-28 0520 NJ9R          599 4      OZ1AA         599 14
QSO:  3504 CW 2015-11-28 0524 NJ9R          599 4      G5W           599 14
QSO:  3511 CW 2015-11-28 0533 NJ9R          599 4      YL2KO         599 15
QSO:  3516 CW 2015-11-28 0538 NJ9R          599 4      CS2C          599 14
QSO:  3517 CW 2015-11-28 0542 NJ9R          599 4      YT1X          599 15
QSO:  3519 CW 2015-11-28 0544 NJ9R          599 4      TM6M          599 14
QSO:  3519 CW 2015-11-28 0545 NJ9R          599 4      VE2FK         599 05
QSO:  3523 CW 2015-11-28 0546 NJ9R          599 4      DF0HQ         599 14
QSO:  3524 CW 2015-11-28 0547 NJ9R          599 4      SN7Q          599 15
QSO:  3528 CW 2015-11-28 0550 NJ9R          599 4      HA8A          599 15
QSO:  3528 CW 2015-11-28 0554 NJ9R          599 4      DR4A          599 14
QSO:  3554 CW 2015-11-28 0609 NJ9R          599 4      OL4A          599 15
QSO:  3562 CW 2015-11-28 0615 NJ9R          599 4      KP2Q          599 08
QSO:  3567 CW 2015-11-28 0618 NJ9R          599 4      PJ2T          599 09
QSO:  3568 CW 2015-11-28 0619 NJ9R          599 4      OK1HGM        599 15
QSO:  3569 CW 2015-11-28 0621 NJ9R          599 4      V26K          599 08
QSO:  3582 CW 2015-11-28 0625 NJ9R          599 4      CO2JD         599 08
QSO:  3501 CW 2015-11-28 0628 NJ9R          599 4      SM0W          599 14
QSO:  3509 CW 2015-11-28 0631 NJ9R          599 4      VA2WA         599 05
QSO:  1811 CW 2015-11-28 0638 NJ9R          599 4      VE3MGY        599 04
QSO:  1815 CW 2015-11-28 0640 NJ9R          599 4      WF2W          599 05
QSO:  1816 CW 2015-11-28 0641 NJ9R          599 4      VC7O          599 03
QSO:  1821 CW 2015-11-28 0644 NJ9R          599 4      VE6SV         599 04
QSO:  1814 CW 2015-11-28 0652 NJ9R          599 4      VE3ZI         599 04
QSO:  1821 CW 2015-11-28 0653 NJ9R          599 4      XE2X          599 06
QSO:  1838 CW 2015-11-28 0700 NJ9R          599 4      W9RE          599 04
