START-OF-LOG: 3.0
LOCATION: DX
CONTEST: CQ-WW-CW
CALLSIGN: JH1MTR/4
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: PORTABLE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CLAIMED-SCORE: 201498
OPERATORS:
CLUB:
CREATED-BY: CTESTWIN by JI1AQY
NAME: Susumu Tanaka
SOAPBOX: Only call side operation,but much enjoyed.My vertical don't catch AF stations.
QSO: 21000 CW 2015-11-28 0235 JH1MTR/4      599 25     BH3PTL        599 24 0
QSO: 28000 CW 2015-11-28 0239 JH1MTR/4      599 25     KH6J          599 31 0
QSO: 28000 CW 2015-11-28 0241 JH1MTR/4      599 25     ZM1A          599 32 0
QSO: 21000 CW 2015-11-28 0243 JH1MTR/4      599 25     KH6J          599 31 0
QSO: 21000 CW 2015-11-28 0245 JH1MTR/4      599 25     R8IA          599 18 0
QSO: 14000 CW 2015-11-28 0247 JH1MTR/4      599 25     RK9AX         599 17 0
QSO: 14000 CW 2015-11-28 0300 JH1MTR/4      599 25     IR1Y          599 15 0
QSO: 14000 CW 2015-11-28 0301 JH1MTR/4      599 25     UA0SR         599 18 0
QSO: 14000 CW 2015-11-28 0302 JH1MTR/4      599 25     LT1F          599 13 0
QSO: 14000 CW 2015-11-28 0302 JH1MTR/4      599 25     RT0F          599 19 0
QSO: 14000 CW 2015-11-28 0304 JH1MTR/4      599 25     BY4AE         599 24 0
QSO: 28000 CW 2015-11-28 0353 JH1MTR/4      599 25     NH2DX         599 27 0
QSO: 28000 CW 2015-11-28 0354 JH1MTR/4      599 25     AH0K          599 27 0
QSO: 28000 CW 2015-11-28 0356 JH1MTR/4      599 25     AH0KT         599 27 0
QSO: 28000 CW 2015-11-28 0358 JH1MTR/4      599 25     BD7LMD        599 24 0
QSO: 28000 CW 2015-11-28 0400 JH1MTR/4      599 25     RW0A          599 18 0
QSO: 28000 CW 2015-11-28 0404 JH1MTR/4      599 25     HS0ZAR        599 26 0
QSO: 28000 CW 2015-11-28 0407 JH1MTR/4      599 25     ZM2B          599 32 0
QSO: 28000 CW 2015-11-28 0408 JH1MTR/4      599 25     DU1/R7KW      599 27 0
QSO: 21000 CW 2015-11-28 0411 JH1MTR/4      599 25     9M6XRO        599 28 0
QSO: 21000 CW 2015-11-28 0412 JH1MTR/4      599 25     AH2R          599 27 0
QSO: 21000 CW 2015-11-28 0414 JH1MTR/4      599 25     9M2A          599 28 0
QSO: 21000 CW 2015-11-28 0418 JH1MTR/4      599 25     9M8K          599 28 0
QSO: 21000 CW 2015-11-28 0422 JH1MTR/4      599 25     UK9AA         599 17 0
QSO: 21000 CW 2015-11-28 0424 JH1MTR/4      599 25     BH8BJO        599 24 0
QSO: 21000 CW 2015-11-28 0425 JH1MTR/4      599 25     RC4HAA        599 16 0
QSO: 21000 CW 2015-11-28 0427 JH1MTR/4      599 25     VR2CO         599 24 0
QSO: 21000 CW 2015-11-28 0429 JH1MTR/4      599 25     RM4I          599 16 0
QSO: 28000 CW 2015-11-28 0430 JH1MTR/4      599 25     VR2ZQZ        599 24 0
QSO: 14000 CW 2015-11-28 0435 JH1MTR/4      599 25     CX4AT         599 13 0
QSO: 14000 CW 2015-11-28 0437 JH1MTR/4      599 25     RA0FF         599 19 0
QSO: 14000 CW 2015-11-28 0439 JH1MTR/4      599 25     RT6A          599 16 0
QSO: 14000 CW 2015-11-28 0440 JH1MTR/4      599 25     RT5Z          599 16 0
QSO: 14000 CW 2015-11-28 0441 JH1MTR/4      599 25     B1Z           599 24 0
QSO: 14000 CW 2015-11-28 0443 JH1MTR/4      599 25     BY5CD         599 24 0
QSO: 14000 CW 2015-11-28 0444 JH1MTR/4      599 25     B7Q           599 24 0
QSO: 14000 CW 2015-11-28 0445 JH1MTR/4      599 25     UN5J          599 17 0
QSO: 14000 CW 2015-11-28 0446 JH1MTR/4      599 25     RT0Q          599 19 0
QSO: 14000 CW 2015-11-28 0448 JH1MTR/4      599 25     UA0ZAM        599 19 0
QSO: 14000 CW 2015-11-28 0449 JH1MTR/4      599 25     YB8RW         599 28 0
QSO: 14000 CW 2015-11-28 0452 JH1MTR/4      599 25     LW3DG         599 13 0
QSO: 14000 CW 2015-11-28 0454 JH1MTR/4      599 25     JH8SLS        599 25 0
QSO: 14000 CW 2015-11-28 0458 JH1MTR/4      599 25     BG2AUE        599 24 0
QSO: 14000 CW 2015-11-28 0512 JH1MTR/4      599 25     UA3R          599 16 0
QSO: 14000 CW 2015-11-28 0518 JH1MTR/4      599 25     RT0C          599 19 0
QSO: 28000 CW 2015-11-28 0524 JH1MTR/4      599 25     DU7HF         599 27 0
QSO: 21000 CW 2015-11-28 0530 JH1MTR/4      599 25     R7AW          599 16 0
QSO: 21000 CW 2015-11-28 0531 JH1MTR/4      599 25     RX4W          599 16 0
QSO: 21000 CW 2015-11-28 0534 JH1MTR/4      599 25     RW0BG         599 18 0
QSO: 21000 CW 2015-11-28 0538 JH1MTR/4      599 25     RG3P          599 16 0
QSO: 21000 CW 2015-11-28 0539 JH1MTR/4      599 25     UW2M          599 16 0
QSO: 21000 CW 2015-11-28 0542 JH1MTR/4      599 25     VR2XAN        599 24 0
QSO: 21000 CW 2015-11-28 0544 JH1MTR/4      599 25     RA9V          599 18 0
QSO: 21000 CW 2015-11-28 0546 JH1MTR/4      599 25     E20AW         599 26 0
QSO: 28000 CW 2015-11-28 0554 JH1MTR/4      599 25     RA0R          599 18 0
QSO: 14000 CW 2015-11-28 0557 JH1MTR/4      599 25     UY4W          599 16 0
QSO: 14000 CW 2015-11-28 0601 JH1MTR/4      599 25     LZ9W          599 20 0
QSO: 14000 CW 2015-11-28 0602 JH1MTR/4      599 25     RM3F          599 16 0
QSO: 14000 CW 2015-11-28 0606 JH1MTR/4      599 25     S52ZW         599 15 0
QSO: 14000 CW 2015-11-28 0614 JH1MTR/4      599 25     S57DX         599 15 0
QSO: 14000 CW 2015-11-28 0615 JH1MTR/4      599 25     SJ2W          599 14 0
QSO: 14000 CW 2015-11-28 0617 JH1MTR/4      599 25     LY2W          599 15 0
QSO: 14000 CW 2015-11-28 0619 JH1MTR/4      599 25     CE2MVF        599 12 0
QSO: 14000 CW 2015-11-28 0624 JH1MTR/4      599 25     RD9A          599 18 0
QSO: 14000 CW 2015-11-28 0629 JH1MTR/4      599 25     SG6N          599 15 0
QSO:  7000 CW 2015-11-28 0725 JH1MTR/4      599 25     LT1F          599 13 0
QSO:  7000 CW 2015-11-28 0726 JH1MTR/4      599 25     W8TK          599 03 0
QSO:  7000 CW 2015-11-28 0736 JH1MTR/4      599 25     WJ9B          599 03 0
QSO:  7000 CW 2015-11-28 0737 JH1MTR/4      599 25     BG3OJZ        599 24 0
QSO:  7000 CW 2015-11-28 0737 JH1MTR/4      599 25     W6XB          599 03 0
QSO:  7000 CW 2015-11-28 0738 JH1MTR/4      599 25     6L0NJ         599 25 0
QSO:  7000 CW 2015-11-28 0739 JH1MTR/4      599 25     KH6J          599 31 0
QSO:  7000 CW 2015-11-28 0741 JH1MTR/4      599 25     WA6O          599 03 0
QSO:  7000 CW 2015-11-28 0747 JH1MTR/4      599 25     JD1BON        599 27 0
QSO:  7000 CW 2015-11-28 0749 JH1MTR/4      599 25     RT0C          599 19 0
QSO:  7000 CW 2015-11-28 0803 JH1MTR/4      599 25     RT5W          599 17 0
QSO:  7000 CW 2015-11-28 0810 JH1MTR/4      599 25     KH6LC         599 31 0
QSO:  7000 CW 2015-11-28 0812 JH1MTR/4      599 25     LP1H          599 13 0
QSO:  7000 CW 2015-11-28 0814 JH1MTR/4      599 25     5W0IF         599 32 0
QSO:  7000 CW 2015-11-28 0902 JH1MTR/4      599 25     N0NI          599 04 0
QSO:  7000 CW 2015-11-28 0904 JH1MTR/4      599 25     K6XX          599 03 0
QSO:  7000 CW 2015-11-28 0906 JH1MTR/4      599 25     RA0FF         599 19 0
QSO:  7000 CW 2015-11-28 0907 JH1MTR/4      599 25     N2IC          599 04 0
QSO:  7000 CW 2015-11-28 0909 JH1MTR/4      599 25     BX3AC         599 25 0
QSO:  7000 CW 2015-11-28 0946 JH1MTR/4      599 25     K5TR          599 04 0
QSO:  7000 CW 2015-11-28 0948 JH1MTR/4      599 25     R0SR          599 18 0
QSO:  7000 CW 2015-11-28 0950 JH1MTR/4      599 25     N7BV          599 03 0
QSO:  7000 CW 2015-11-28 0952 JH1MTR/4      599 25     K2PO          599 03 0
QSO:  7000 CW 2015-11-28 0955 JH1MTR/4      599 25     N8OO          599 04 0
QSO:  7000 CW 2015-11-28 0956 JH1MTR/4      599 25     VC7O          599 03 0
QSO:  7000 CW 2015-11-28 0958 JH1MTR/4      599 25     CE3CT         599 12 0
QSO:  7000 CW 2015-11-28 1005 JH1MTR/4      599 25     VE7SV         599 03 0
QSO:  7000 CW 2015-11-28 1007 JH1MTR/4      599 25     K5GN          599 04 0
QSO:  7000 CW 2015-11-28 1008 JH1MTR/4      599 25     WN6K          599 03 0
QSO:  7000 CW 2015-11-28 1009 JH1MTR/4      599 25     W7WA          599 03 0
QSO:  3500 CW 2015-11-28 1013 JH1MTR/4      599 25     AH0K          599 27 0
QSO:  3500 CW 2015-11-28 1022 JH1MTR/4      599 25     BG2AUE        599 24 0
QSO:  3500 CW 2015-11-28 1027 JH1MTR/4      599 25     9M6NA         599 28 0
QSO:  3500 CW 2015-11-28 1029 JH1MTR/4      599 25     BY5CD         599 24 0
QSO:  3500 CW 2015-11-28 1040 JH1MTR/4      599 25     RW0LBM        599 19 0
QSO:  3500 CW 2015-11-28 1043 JH1MTR/4      599 25     VC7O          599 03 0
QSO:  7000 CW 2015-11-28 1050 JH1MTR/4      599 25     K7RI          599 03 0
QSO:  7000 CW 2015-11-28 1052 JH1MTR/4      599 25     N9RV          599 04 0
QSO:  7000 CW 2015-11-28 1100 JH1MTR/4      599 25     NQ4I          599 05 0
QSO:  7000 CW 2015-11-28 1103 JH1MTR/4      599 25     KH6MB/W5      599 04 0
QSO:  7000 CW 2015-11-28 1108 JH1MTR/4      599 25     B7P           599 24 0
QSO:  7000 CW 2015-11-28 1108 JH1MTR/4      599 25     N7WA          599 03 0
QSO:  7000 CW 2015-11-28 1113 JH1MTR/4      599 25     XV2D          599 26 0
QSO:  7000 CW 2015-11-28 1114 JH1MTR/4      599 25     N7AT          599 03 0
QSO:  7000 CW 2015-11-28 1115 JH1MTR/4      599 25     BG4FRZ        599 24 0
QSO:  7000 CW 2015-11-28 1117 JH1MTR/4      599 25     N4PN          599 05 0
QSO:  7000 CW 2015-11-28 1126 JH1MTR/4      599 25     WA7NB         599 03 0
QSO:  7000 CW 2015-11-28 1127 JH1MTR/4      599 25     N5ZC          599 04 0
QSO:  7000 CW 2015-11-28 1129 JH1MTR/4      599 25     YN2CC         599 07 0
QSO:  7000 CW 2015-11-28 1135 JH1MTR/4      599 25     AC4CA         599 04 0
QSO:  7000 CW 2015-11-28 1141 JH1MTR/4      599 25     BA4DL         599 24 0
QSO:  7000 CW 2015-11-28 1232 JH1MTR/4      599 25     K0AV          599 04 0
QSO:  7000 CW 2015-11-28 1232 JH1MTR/4      599 25     K6NA          599 03 0
QSO:  7000 CW 2015-11-28 1248 JH1MTR/4      599 25     RW0A          599 18 0
QSO:  7000 CW 2015-11-28 1250 JH1MTR/4      599 25     RX1A          599 16 0
QSO:  7000 CW 2015-11-28 1251 JH1MTR/4      599 25     W6PH          599 03 0
QSO:  7000 CW 2015-11-28 1257 JH1MTR/4      599 25     YL3FT         599 15 0
QSO:  7000 CW 2015-11-28 1259 JH1MTR/4      599 25     UC8U          599 18 0
QSO:  3500 CW 2015-11-28 1309 JH1MTR/4      599 25     SM2EKM        599 14 0
QSO:  3500 CW 2015-11-28 1314 JH1MTR/4      599 25     W6PH          599 03 0
QSO:  3500 CW 2015-11-28 1319 JH1MTR/4      599 25     NX1P          599 03 0
QSO:  3500 CW 2015-11-28 1334 JH1MTR/4      599 25     RW0UM         599 18 0
QSO:  3500 CW 2015-11-28 1342 JH1MTR/4      599 25     W6XB          599 03 0
QSO:  3500 CW 2015-11-28 1345 JH1MTR/4      599 25     N0KE          599 04 0
QSO:  3500 CW 2015-11-28 1348 JH1MTR/4      599 25     BY8DX         599 24 0
QSO:  3500 CW 2015-11-28 1351 JH1MTR/4      599 25     N7XU          599 03 0
QSO:  3500 CW 2015-11-28 1354 JH1MTR/4      599 25     VE7GL         599 03 0
QSO:  3500 CW 2015-11-28 1356 JH1MTR/4      599 25     KH6J          599 31 0
QSO:  3500 CW 2015-11-28 1358 JH1MTR/4      599 25     RT0C          599 19 0
QSO:  3500 CW 2015-11-28 1400 JH1MTR/4      599 25     JQ1ABC        599 25 0
QSO:  7000 CW 2015-11-28 1403 JH1MTR/4      599 25     SN3A          599 15 0
QSO:  7000 CW 2015-11-28 1405 JH1MTR/4      599 25     LY7A          599 15 0
QSO:  7000 CW 2015-11-28 1406 JH1MTR/4      599 25     VE6WQ         599 04 0
QSO:  7000 CW 2015-11-28 1411 JH1MTR/4      599 25     9A1A          599 15 0
QSO:  7000 CW 2015-11-28 1414 JH1MTR/4      599 25     S50C          599 15 0
QSO:  7000 CW 2015-11-28 1416 JH1MTR/4      599 25     RA9V          599 18 0
QSO:  7000 CW 2015-11-28 1418 JH1MTR/4      599 25     RM9A          599 17 0
QSO:  7000 CW 2015-11-28 1420 JH1MTR/4      599 25     SN8N          599 15 0
QSO:  7000 CW 2015-11-28 1423 JH1MTR/4      599 25     S56X          599 15 0
QSO:  7000 CW 2015-11-28 1425 JH1MTR/4      599 25     EW1M          599 16 0
QSO:  7000 CW 2015-11-28 1428 JH1MTR/4      599 25     OL5T          599 15 0
QSO:  7000 CW 2015-11-28 1430 JH1MTR/4      599 25     9A5X          599 15 0
QSO:  3500 CW 2015-11-28 1439 JH1MTR/4      599 25     WJ9B          599 03 0
QSO:  3500 CW 2015-11-28 1441 JH1MTR/4      599 25     K6XX          599 03 0
QSO:  3500 CW 2015-11-28 1444 JH1MTR/4      599 25     BX2AB         599 24 0
QSO:  3500 CW 2015-11-28 1454 JH1MTR/4      599 25     BV1EL         599 24 0
QSO:  3500 CW 2015-11-28 2217 JH1MTR/4      599 25     B4T           599 24 0
QSO: 21000 CW 2015-11-28 2222 JH1MTR/4      599 25     K6XX          599 03 0
QSO: 21000 CW 2015-11-28 2224 JH1MTR/4      599 25     AC4CA         599 04 0
QSO: 21000 CW 2015-11-28 2224 JH1MTR/4      599 25     VE3EJ         599 04 0
QSO: 21000 CW 2015-11-28 2225 JH1MTR/4      599 25     N6WS          599 03 0
QSO: 21000 CW 2015-11-28 2228 JH1MTR/4      599 25     N7DR          599 04 0
QSO: 21000 CW 2015-11-28 2230 JH1MTR/4      599 25     N6MI          599 03 0
QSO:  7000 CW 2015-11-28 2233 JH1MTR/4      599 25     HA3NU         599 15 0
QSO:  7000 CW 2015-11-28 2234 JH1MTR/4      599 25     IR4M          599 15 0
QSO:  7000 CW 2015-11-28 2236 JH1MTR/4      599 25     OM7M          599 15 0
QSO:  7000 CW 2015-11-28 2243 JH1MTR/4      599 25     DR4A          599 15 0
QSO:  7000 CW 2015-11-28 2244 JH1MTR/4      599 25     UW2M          599 16 0
QSO:  7000 CW 2015-11-28 2247 JH1MTR/4      599 25     HG5D          599 15 0
QSO:  7000 CW 2015-11-28 2249 JH1MTR/4      599 25     OL4A          599 15 0
QSO:  7000 CW 2015-11-28 2323 JH1MTR/4      599 25     4O3A          599 15 0
QSO: 14000 CW 2015-11-28 2337 JH1MTR/4      599 25     YE1K          599 28 0
QSO: 14000 CW 2015-11-28 2338 JH1MTR/4      599 25     DU1/R7KW      599 27 0
QSO: 14000 CW 2015-11-28 2339 JH1MTR/4      599 25     9M2A          599 28 0
QSO: 14000 CW 2015-11-28 2343 JH1MTR/4      599 25     HS0AC         599 26 0
QSO: 14000 CW 2015-11-28 2344 JH1MTR/4      599 25     BV1EK         599 24 0
QSO: 14000 CW 2015-11-28 2345 JH1MTR/4      599 25     K3EST         599 03 0
QSO: 14000 CW 2015-11-28 2346 JH1MTR/4      599 25     BV1EL         599 24 0
QSO: 14000 CW 2015-11-28 2347 JH1MTR/4      599 25     NR5M          599 04 0
QSO: 14000 CW 2015-11-28 2349 JH1MTR/4      599 25     BY8DX         599 24 0
QSO: 14000 CW 2015-11-28 2352 JH1MTR/4      599 25     XV2D          599 26 0
QSO: 14000 CW 2015-11-28 2353 JH1MTR/4      599 25     9M2M          599 28 0
QSO: 14000 CW 2015-11-28 2354 JH1MTR/4      599 25     W6YX          599 03 0
QSO: 28000 CW 2015-11-29 0001 JH1MTR/4      599 25     K6XX          599 03 0
QSO: 28000 CW 2015-11-29 0005 JH1MTR/4      599 25     9M2YAA        599 28 0
QSO: 28000 CW 2015-11-29 0007 JH1MTR/4      599 25     W8TK          599 03 0
QSO: 28000 CW 2015-11-29 0011 JH1MTR/4      599 25     W6AEA         599 03 0
QSO: 28000 CW 2015-11-29 0012 JH1MTR/4      599 25     VC7O          599 03 0
QSO: 28000 CW 2015-11-29 0014 JH1MTR/4      599 25     WN6K          599 03 0
QSO: 28000 CW 2015-11-29 0017 JH1MTR/4      599 25     VK4AFU        599 30 0
QSO: 28000 CW 2015-11-29 0018 JH1MTR/4      599 25     KY7M          599 03 0
QSO: 28000 CW 2015-11-29 0020 JH1MTR/4      599 25     WA7NB         599 03 0
QSO: 28000 CW 2015-11-29 0022 JH1MTR/4      599 25     B7P           599 24 0
QSO: 28000 CW 2015-11-29 0023 JH1MTR/4      599 25     K9JF          599 03 0
QSO: 28000 CW 2015-11-29 0025 JH1MTR/4      599 25     KH7M          599 31 0
QSO: 28000 CW 2015-11-29 0025 JH1MTR/4      599 25     W7YAQ         599 03 0
QSO: 28000 CW 2015-11-29 0028 JH1MTR/4      599 25     K6LL          599 03 0
QSO: 21000 CW 2015-11-29 0032 JH1MTR/4      599 25     WA5VGI        599 03 0
QSO: 21000 CW 2015-11-29 0036 JH1MTR/4      599 25     K6WG          599 03 0
QSO: 21000 CW 2015-11-29 0037 JH1MTR/4      599 25     VA7RR         599 03 0
QSO: 21000 CW 2015-11-29 0039 JH1MTR/4      599 25     VC7O          599 03 0
QSO: 21000 CW 2015-11-29 0040 JH1MTR/4      599 25     N9RV          599 04 0
QSO: 21000 CW 2015-11-29 0043 JH1MTR/4      599 25     VA7ST         599 03 0
QSO: 21000 CW 2015-11-29 0044 JH1MTR/4      599 25     VK2IA         599 30 0
QSO: 21000 CW 2015-11-29 0045 JH1MTR/4      599 25     WX0B          599 04 0
QSO: 21000 CW 2015-11-29 0047 JH1MTR/4      599 25     BD5XM         599 24 0
QSO: 21000 CW 2015-11-29 0048 JH1MTR/4      599 25     N6WM          599 03 0
QSO: 21000 CW 2015-11-29 0050 JH1MTR/4      599 25     KV0Q          599 04 0
QSO: 21000 CW 2015-11-29 0052 JH1MTR/4      599 25     N7AT          599 03 0
QSO: 21000 CW 2015-11-29 0055 JH1MTR/4      599 25     B7Q           599 24 0
QSO: 14000 CW 2015-11-29 0057 JH1MTR/4      599 25     RW0LBM        599 19 0
QSO: 14000 CW 2015-11-29 0100 JH1MTR/4      599 25     BG4GOV        599 24 0
QSO: 14000 CW 2015-11-29 0101 JH1MTR/4      599 25     9A1A          599 15 0
QSO: 14000 CW 2015-11-29 0103 JH1MTR/4      599 25     BG4AHK        599 24 0
QSO: 14000 CW 2015-11-29 0106 JH1MTR/4      599 25     HS0ZAR        599 26 0
QSO: 28000 CW 2015-11-29 0116 JH1MTR/4      599 25     YE2A          599 28 0
QSO: 28000 CW 2015-11-29 0118 JH1MTR/4      599 25     KH6LC         599 31 0
QSO: 21000 CW 2015-11-29 0122 JH1MTR/4      599 25     W7YAQ         599 03 0
QSO: 21000 CW 2015-11-29 0127 JH1MTR/4      599 25     B7P           599 24 0
QSO: 21000 CW 2015-11-29 0133 JH1MTR/4      599 25     9M2YAA        599 28 0
QSO: 21000 CW 2015-11-29 0134 JH1MTR/4      599 25     WA6KHK        599 03 0
QSO: 21000 CW 2015-11-29 0138 JH1MTR/4      599 25     KN7T          599 03 0
QSO: 21000 CW 2015-11-29 0139 JH1MTR/4      599 25     BG9XD         599 23 0
QSO: 21000 CW 2015-11-29 0140 JH1MTR/4      599 25     W2VJN         599 03 0
QSO: 21000 CW 2015-11-29 0141 JH1MTR/4      599 25     RW0A          599 18 0
QSO: 21000 CW 2015-11-29 0143 JH1MTR/4      599 25     BY4TC         599 24 0
QSO: 21000 CW 2015-11-29 0144 JH1MTR/4      599 25     K7RL          599 03 0
QSO: 21000 CW 2015-11-29 0146 JH1MTR/4      599 25     BA4WR         599 24 0
QSO: 14000 CW 2015-11-29 0149 JH1MTR/4      599 25     KX7M          599 03 0
QSO: 14000 CW 2015-11-29 0151 JH1MTR/4      599 25     YB2WWW        599 28 0
QSO: 14000 CW 2015-11-29 0154 JH1MTR/4      599 25     RA0R          599 18 0
QSO: 14000 CW 2015-11-29 0158 JH1MTR/4      599 25     WJ9B          599 03 0
QSO: 14000 CW 2015-11-29 0201 JH1MTR/4      599 25     BG9XD         599 23 0
QSO: 14000 CW 2015-11-29 0203 JH1MTR/4      599 25     B7P           599 24 0
QSO: 14000 CW 2015-11-29 0204 JH1MTR/4      599 25     BA4WR         599 24 0
QSO: 14000 CW 2015-11-29 0209 JH1MTR/4      599 25     VE7GL         599 03 0
QSO: 14000 CW 2015-11-29 0210 JH1MTR/4      599 25     BI7OEZ        599 24 0
QSO: 14000 CW 2015-11-29 0211 JH1MTR/4      599 25     BD5FFK        599 24 0
QSO: 28000 CW 2015-11-29 0432 JH1MTR/4      599 25     XV9NPS        599 26 0
QSO: 28000 CW 2015-11-29 0435 JH1MTR/4      599 25     YE1K          599 28 0
QSO: 28000 CW 2015-11-29 0444 JH1MTR/4      599 25     BY8DX         599 24 0
QSO: 21000 CW 2015-11-29 0449 JH1MTR/4      599 25     T2XX          599 31 0
QSO: 21000 CW 2015-11-29 0450 JH1MTR/4      599 25     BA8AT         599 24 0
QSO: 21000 CW 2015-11-29 0455 JH1MTR/4      599 25     UW7LL         599 16 0
QSO: 21000 CW 2015-11-29 0501 JH1MTR/4      599 25     R7AB          599 16 0
QSO: 21000 CW 2015-11-29 0502 JH1MTR/4      599 25     UR7GO         599 16 0
QSO: 21000 CW 2015-11-29 0503 JH1MTR/4      599 25     R4RR          599 16 0
QSO: 21000 CW 2015-11-29 0504 JH1MTR/4      599 25     UA8WAA        599 16 0
QSO: 28000 CW 2015-11-29 0509 JH1MTR/4      599 25     RZ8U          599 18 0
QSO: 28000 CW 2015-11-29 0510 JH1MTR/4      599 25     HS0ZIA        599 26 0
QSO: 28000 CW 2015-11-29 0511 JH1MTR/4      599 25     RU9HM         599 18 0
QSO: 28000 CW 2015-11-29 0515 JH1MTR/4      599 25     BD7OB         599 24 0
QSO: 28000 CW 2015-11-29 0517 JH1MTR/4      599 25     VR2XAN        599 24 0
QSO: 28000 CW 2015-11-29 0519 JH1MTR/4      599 25     BI7OEZ        599 24 0
QSO: 14000 CW 2015-11-29 0524 JH1MTR/4      599 25     EV1R          599 16 0
QSO: 14000 CW 2015-11-29 0527 JH1MTR/4      599 25     RY3D          599 16 0
QSO: 14000 CW 2015-11-29 0529 JH1MTR/4      599 25     BA1GN/8       599 24 0
QSO: 14000 CW 2015-11-29 0533 JH1MTR/4      599 25     YT7W          599 15 0
QSO: 14000 CW 2015-11-29 0537 JH1MTR/4      599 25     RT9J          599 17 0
QSO: 14000 CW 2015-11-29 0540 JH1MTR/4      599 25     RW0BG         599 18 0
QSO: 14000 CW 2015-11-29 0545 JH1MTR/4      599 25     UA3ABJ        599 16 0
QSO: 14000 CW 2015-11-29 0546 JH1MTR/4      599 25     BA3MM         599 24 0
QSO: 14000 CW 2015-11-29 0548 JH1MTR/4      599 25     RV0CG         599 19 0
QSO: 14000 CW 2015-11-29 0551 JH1MTR/4      599 25     EU6AF         599 16 0
QSO: 14000 CW 2015-11-29 0553 JH1MTR/4      599 25     RC4HAA        599 16 0
QSO: 14000 CW 2015-11-29 0555 JH1MTR/4      599 25     OK5ZZ         599 15 0
QSO: 14000 CW 2015-11-29 0556 JH1MTR/4      599 25     RG6G          599 16 0
QSO: 14000 CW 2015-11-29 0558 JH1MTR/4      599 25     BG3UPA        599 24 0
QSO: 14000 CW 2015-11-29 0602 JH1MTR/4      599 25     EU1A          599 16 0
QSO: 14000 CW 2015-11-29 0606 JH1MTR/4      599 25     RT3F          599 16 0
QSO: 14000 CW 2015-11-29 0609 JH1MTR/4      599 25     LZ5R          599 20 0
QSO: 14000 CW 2015-11-29 0614 JH1MTR/4      599 25     YL5T          599 15 0
QSO: 14000 CW 2015-11-29 0618 JH1MTR/4      599 25     RM5A          599 16 0
QSO: 14000 CW 2015-11-29 0620 JH1MTR/4      599 25     RM9A          599 17 0
QSO: 14000 CW 2015-11-29 0621 JH1MTR/4      599 25     YT5A          599 15 0
QSO: 14000 CW 2015-11-29 0623 JH1MTR/4      599 25     RK4FF         599 16 0
QSO: 14000 CW 2015-11-29 0624 JH1MTR/4      599 25     UP0L          599 17 0
QSO:  7000 CW 2015-11-29 0627 JH1MTR/4      599 25     7J1AAI        599 25 0
QSO: 21000 CW 2015-11-29 0701 JH1MTR/4      599 25     IR4M          599 15 0
QSO: 28000 CW 2015-11-29 0708 JH1MTR/4      599 25     RA4ACX        599 16 0
