START-OF-LOG: 3.0
CALLSIGN: WA3AAN
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1222504
NAME: Grant MacAvoy
LOCATION: EPA
OPERATORS: WA3AAN
CLUB: Frankford Radio Club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5334.0
QSO:  7100 CW 2015-11-28 0231 WA3AAN        599 5      K5YAA         599 04
QSO:  7099 CW 2015-11-28 0232 WA3AAN        599 5      LZ2DF         599 20
QSO:  7098 CW 2015-11-28 0233 WA3AAN        599 5      LY6A          599 15
QSO:  7096 CW 2015-11-28 0233 WA3AAN        599 5      IR2L          599 15
QSO:  7091 CW 2015-11-28 0237 WA3AAN        599 5      OL6P          599 15
QSO:  7091 CW 2015-11-28 0237 WA3AAN        599 5      DF0CI         599 14
QSO:  7089 CW 2015-11-28 0237 WA3AAN        599 5      HC2AO         599 10
QSO:  7088 CW 2015-11-28 0238 WA3AAN        599 5      S58N          599 15
QSO:  7087 CW 2015-11-28 0238 WA3AAN        599 5      DL1IAO        599 14
QSO:  7087 CW 2015-11-28 0239 WA3AAN        599 5      RA9Y          599 18
QSO:  7087 CW 2015-11-28 0240 WA3AAN        599 5      YP5A          599 20
QSO:  7086 CW 2015-11-28 0241 WA3AAN        599 5      YO9HP         599 20
QSO:  7085 CW 2015-11-28 0241 WA3AAN        599 5      RT5G          599 16
QSO:  7084 CW 2015-11-28 0242 WA3AAN        599 5      PA3AAV        599 14
QSO:  7080 CW 2015-11-28 0245 WA3AAN        599 5      IK1JJM        599 15
QSO:  7074 CW 2015-11-28 0247 WA3AAN        599 5      EF2A          599 14
QSO:  7074 CW 2015-11-28 0248 WA3AAN        599 5      LY7A          599 15
QSO:  7073 CW 2015-11-28 0249 WA3AAN        599 5      S58M          599 15
QSO:  7073 CW 2015-11-28 0250 WA3AAN        599 5      S52NR         599 15
QSO:  7073 CW 2015-11-28 0252 WA3AAN        599 5      KH6J          599 31
QSO:  7072 CW 2015-11-28 0253 WA3AAN        599 5      G4R           599 14
QSO:  7070 CW 2015-11-28 0254 WA3AAN        599 5      HG7T          599 15
QSO:  7070 CW 2015-11-28 0254 WA3AAN        599 5      OK7Z          599 15
QSO:  7068 CW 2015-11-28 0256 WA3AAN        599 5      RA4AR         599 16
QSO:  7068 CW 2015-11-28 0258 WA3AAN        599 5      LA2AB         599 14
QSO:  7066 CW 2015-11-28 0300 WA3AAN        599 5      LZ1RW         599 20
QSO:  7064 CW 2015-11-28 0301 WA3AAN        599 5      IV3UHL        599 15
QSO:  7064 CW 2015-11-28 0302 WA3AAN        599 5      9H6A          599 15
QSO:  7061 CW 2015-11-28 0304 WA3AAN        599 5      UW5Y          599 16
QSO:  7061 CW 2015-11-28 0305 WA3AAN        599 5      9A4WY         599 15
QSO:  7059 CW 2015-11-28 0306 WA3AAN        599 5      OP4A          599 14
QSO:  7060 CW 2015-11-28 0307 WA3AAN        599 5      VE7VR         599 03
QSO:  7059 CW 2015-11-28 0308 WA3AAN        599 5      Z37M          599 15
QSO:  7057 CW 2015-11-28 0309 WA3AAN        599 5      LZ5XQ         599 20
QSO:  7056 CW 2015-11-28 0309 WA3AAN        599 5      EU1A          599 16
QSO:  7055 CW 2015-11-28 0311 WA3AAN        599 5      YR8I          599 20
QSO:  7054 CW 2015-11-28 0311 WA3AAN        599 5      P40L          599 09
QSO:  7052 CW 2015-11-28 0312 WA3AAN        599 5      RX7M          599 16
QSO:  7051 CW 2015-11-28 0313 WA3AAN        599 5      UA2F          599 15
