START-OF-LOG: 3.0
CALLSIGN: UB3A
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1202310
NAME: Andrey Sofronov
LOCATION: DX
OPERATORS: UB3A
CLUB:
CERTIFICATE: NO
CREATED-BY: TR4W v.4.41.0
QSO:  7001 CW 2015-11-28 0014 UB3A          599 16     WE3C          599 5
QSO:  7002 CW 2015-11-28 0015 UB3A          599 16     HB9FKK        599 14
QSO:  7003 CW 2015-11-28 0018 UB3A          599 16     PA0RRS        599 14
QSO:  7003 CW 2015-11-28 0019 UB3A          599 16     DF0HQ         599 14
QSO:  7005 CW 2015-11-28 0020 UB3A          599 16     EA5RS         599 14
QSO:  7007 CW 2015-11-28 0022 UB3A          599 16     P33W          599 20
QSO:  7009 CW 2015-11-28 0024 UB3A          599 16     K2LE          599 5
QSO:  7010 CW 2015-11-28 0025 UB3A          599 16     EI7M          599 14
QSO:  7010 CW 2015-11-28 0026 UB3A          599 16     TC0A          599 20
QSO:  7011 CW 2015-11-28 0028 UB3A          599 16     SN7Q          599 15
QSO:  7012 CW 2015-11-28 0028 UB3A          599 16     YT5A          599 15
QSO:  7013 CW 2015-11-28 0029 UB3A          599 16     DL1A          599 14
QSO:  7013 CW 2015-11-28 0031 UB3A          599 16     MZ5A          599 14
QSO:  7013 CW 2015-11-28 0032 UB3A          599 16     TM4Q          599 14
QSO:  7014 CW 2015-11-28 0036 UB3A          599 16     ZA/YT7DQ      599 15
QSO:  7014 CW 2015-11-28 0037 UB3A          599 16     K3WW          599 5
QSO:  7015 CW 2015-11-28 0039 UB3A          599 16     LZ1EV         599 20
QSO:  7016 CW 2015-11-28 0041 UB3A          599 16     9A5X          599 15
QSO:  7015 CW 2015-11-28 0041 UB3A          599 16     RD0A          599 18
QSO:  7019 CW 2015-11-28 0043 UB3A          599 16     HA8FM         599 15
QSO:  7020 CW 2015-11-28 0043 UB3A          599 16     SN3A          599 15
QSO:  7020 CW 2015-11-28 0044 UB3A          599 16     OL3Z          599 15
QSO:  7021 CW 2015-11-28 0045 UB3A          599 16     HG6N          599 15
QSO:  7021 CW 2015-11-28 0046 UB3A          599 16     P3F           599 20
QSO:  7023 CW 2015-11-28 0047 UB3A          599 16     G2F           599 14
QSO:  7023 CW 2015-11-28 0048 UB3A          599 16     NR4M          599 5
QSO:  7024 CW 2015-11-28 0050 UB3A          599 16     IR2C          599 15
QSO:  7025 CW 2015-11-28 0051 UB3A          599 16     ED8X          599 33
QSO:  7026 CW 2015-11-28 0052 UB3A          599 16     SZ1A          599 20
QSO:  7028 CW 2015-11-28 0053 UB3A          599 16     RG6G          599 16
QSO:  7029 CW 2015-11-28 0054 UB3A          599 16     OM2VL         599 15
QSO:  7030 CW 2015-11-28 0056 UB3A          599 16     OK2D          599 15
QSO:  7031 CW 2015-11-28 0057 UB3A          599 16     LZ9W          599 20
QSO:  7032 CW 2015-11-28 0058 UB3A          599 16     DL0GL         599 14
QSO:  7034 CW 2015-11-28 0101 UB3A          599 16     S52W          599 15
QSO:  7034 CW 2015-11-28 0102 UB3A          599 16     Z60WW         599 15
QSO:  7035 CW 2015-11-28 0103 UB3A          599 16     DR4A          599 14
QSO:  7037 CW 2015-11-28 0104 UB3A          599 16     SN8B          599 15
QSO:  7039 CW 2015-11-28 0108 UB3A          599 16     PJ2T          599 9
