START-OF-LOG: 3.0
CALLSIGN: DF5RF
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 274000
NAME: Gernot Trautmann
LOCATION: DX
CLUB:
CERTIFICATE: YES
CREATED-BY: Win-Test 4.18.0
SOAPBOX: Using KX3/K2 as always 5 Watts plus Tribander/Dipole, no time to
SOAPBOX: setup extra antennas and  not so time for operating, either. Anyway,
SOAPBOX: good fun except for 10m I must have missed the good part of it. 73!
QSO:  7056 CW 2015-11-28 0000 DF5RF         599 14     EU1A          599 16     0
QSO:  7053 CW 2015-11-28 0001 DF5RF         599 14     UX4U          599 16     0
QSO:  7052 CW 2015-11-28 0002 DF5RF         599 14     VE2IM         599 02     0
QSO:  7045 CW 2015-11-28 0003 DF5RF         599 14     HG7T          599 15     0
QSO:  7045 CW 2015-11-28 0003 DF5RF         599 14     C4W           599 20     0
QSO:  7038 CW 2015-11-28 0007 DF5RF         599 14     ED9U          599 33     0
QSO:  7057 CW 2015-11-28 0009 DF5RF         599 14     YR8I          599 20     0
QSO:  7073 CW 2015-11-28 0014 DF5RF         599 14     OH0X          599 15     0
QSO:  7075 CW 2015-11-28 0015 DF5RF         599 14     R4SA          599 16     0
QSO:  7076 CW 2015-11-28 0015 DF5RF         599 14     UA7K          599 16     0
QSO:  7080 CW 2015-11-28 0016 DF5RF         599 14     N2GC          599 05     0
QSO:  7083 CW 2015-11-28 0017 DF5RF         599 14     UT5UIA        599 16     0
QSO:  7072 CW 2015-11-28 0026 DF5RF         599 14     EF2A          599 14     0
QSO:  7063 CW 2015-11-28 0028 DF5RF         599 14     LZ1RW         599 20     0
QSO:  7059 CW 2015-11-28 0030 DF5RF         599 14     Z37M          599 15     0
QSO:  7054 CW 2015-11-28 0031 DF5RF         599 14     OH1F          599 15     0
QSO:  7050 CW 2015-11-28 0034 DF5RF         599 14     K8AZ          599 04     0
QSO:  7050 CW 2015-11-28 0034 DF5RF         599 14     OM3ZWA        599 15     0
QSO:  7048 CW 2015-11-28 0035 DF5RF         599 14     CN2R          599 33     0
QSO:  7046 CW 2015-11-28 0036 DF5RF         599 14     UW9I          599 16     0
QSO:  7033 CW 2015-11-28 0038 DF5RF         599 14     ES9C          599 15     0
QSO:  7036 CW 2015-11-28 0038 DF5RF         599 14     EA3DU         599 14     0
QSO:  7026 CW 2015-11-28 0039 DF5RF         599 14     4O3A          599 15     0
QSO:  7024 CW 2015-11-28 0039 DF5RF         599 14     YT1HA         599 15     0
