START-OF-LOG: 3.0
CALLSIGN: DK9IP
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1604480
NAME: Winfried Kriegl
LOCATION: DX
OPERATORS: DK9IP
CLUB: Bavarian Contest Club
CERTIFICATE: NO
CREATED-BY: Win-Test 4.17.0
QSO:  7035 CW 2015-11-28 0000 DK9IP         599 14     Z60WW         599 15     0
QSO:  7007 CW 2015-11-28 0002 DK9IP         599 14     CR3L          599 33     0
QSO:  7007 CW 2015-11-28 0004 DK9IP         599 14     P33W          599 20     0
QSO:  7004 CW 2015-11-28 0004 DK9IP         599 14     W3LPL         599 05     0
QSO:  7000 CW 2015-11-28 0006 DK9IP         599 14     KC1XX         599 05     0
QSO:  7005 CW 2015-11-28 0008 DK9IP         599 14     AA1K          599 05     0
QSO:  7014 CW 2015-11-28 0009 DK9IP         599 14     ZA/YT7DQ      599 15     0
QSO:  7012 CW 2015-11-28 0010 DK9IP         599 14     YT5A          599 15     0
QSO:  7039 CW 2015-11-28 0012 DK9IP         599 14     PJ2T          599 09     0
QSO:  7000 CW 2015-11-28 0015 DK9IP         599 14     P40C          599 09     0
QSO:  7001 CW 2015-11-28 0015 DK9IP         599 14     ED5O          599 14     0
QSO:  7005 CW 2015-11-28 0016 DK9IP         599 14     RC9O          599 18     0
QSO:  7010 CW 2015-11-28 0018 DK9IP         599 14     EI7M          599 14     0
QSO:  7000 CW 2015-11-28 0019 DK9IP         599 14     N3RS          599 05     0
QSO:  7002 CW 2015-11-28 0020 DK9IP         599 14     K1LZ          599 05     0
QSO:  7022 CW 2015-11-28 0022 DK9IP         599 14     9H6A          599 15     0
QSO:  7022 CW 2015-11-28 0024 DK9IP         599 14     RT6A          599 16     0
QSO:  7015 CW 2015-11-28 0025 DK9IP         599 14     RA4AR         599 16     0
QSO:  7014 CW 2015-11-28 0026 DK9IP         599 14     N5DX          599 05     0
QSO:  7025 CW 2015-11-28 0027 DK9IP         599 14     4L8A          599 21     0
QSO:  7022 CW 2015-11-28 0028 DK9IP         599 14     ZB2X          599 14     0
QSO:  7040 CW 2015-11-28 0029 DK9IP         599 14     D4C           599 35     0
QSO:  7041 CW 2015-11-28 0030 DK9IP         599 14     VP5CW         599 08     0
QSO:  7056 CW 2015-11-28 0031 DK9IP         599 14     VE3EJ         599 04     0
QSO:  7069 CW 2015-11-28 0033 DK9IP         599 14     3V8SS         599 33     0
QSO:  7065 CW 2015-11-28 0033 DK9IP         599 14     E7DX          599 15     0
QSO:  7061 CW 2015-11-28 0034 DK9IP         599 14     LZ5R          599 20     0
QSO:  7060 CW 2015-11-28 0035 DK9IP         599 14     CR2X          599 14     0
QSO:  7019 CW 2015-11-28 0037 DK9IP         599 14     HA8FM         599 15     0
QSO:  7018 CW 2015-11-28 0037 DK9IP         599 14     YL3FT         599 15     0
QSO:  7026 CW 2015-11-28 0039 DK9IP         599 14     4O3A          599 15     0
QSO:  7024 CW 2015-11-28 0039 DK9IP         599 14     LY4A          599 15     0
QSO:  7007 CW 2015-11-28 0041 DK9IP         599 14     TM6M          599 14     0
QSO:  7006 CW 2015-11-28 0044 DK9IP         599 14     ER4A          599 16     0
QSO:  7037 CW 2015-11-28 0045 DK9IP         599 14     EF6T          599 14     0
QSO:  7037 CW 2015-11-28 0048 DK9IP         599 14     KP4EJ         599 08     0
QSO:  7034 CW 2015-11-28 0049 DK9IP         599 14     SV2DSJ        599 20     0
QSO:  7066 CW 2015-11-28 0050 DK9IP         599 14     SW9AA         599 20     0
QSO:  7053 CW 2015-11-28 0051 DK9IP         599 14     YQ6A          599 20     0
QSO:  7063 CW 2015-11-28 0052 DK9IP         599 14     UX4U          599 16     0
QSO:  7066 CW 2015-11-28 0053 DK9IP         599 14     9A5Y          599 15     0
QSO:  7069 CW 2015-11-28 0053 DK9IP         599 14     OK7Z          599 15     0
QSO:  7069 CW 2015-11-28 0055 DK9IP         599 14     OR3A          599 14     0
QSO:  7057 CW 2015-11-28 0056 DK9IP         599 14     4X7R          599 20     0
QSO:  7055 CW 2015-11-28 0058 DK9IP         599 14     YR8I          599 20     0
QSO:  7051 CW 2015-11-28 0058 DK9IP         599 14     UA2F          599 15     0
QSO:  7049 CW 2015-11-28 0059 DK9IP         599 14     PJ4A          599 09     0
QSO:  7013 CW 2015-11-28 0102 DK9IP         599 14     MZ5A          599 14     0
QSO:  7054 CW 2015-11-28 0120 DK9IP         599 14     OH0V          599 15     0
QSO:  7056 CW 2015-11-28 0121 DK9IP         599 14     EU1A          599 16     0
QSO:  7054 CW 2015-11-28 0121 DK9IP         599 14     OH1F          599 15     0
QSO:  7006 CW 2015-11-28 0123 DK9IP         599 14     S53F          599 15     0
QSO:  7010 CW 2015-11-28 0123 DK9IP         599 14     TC0A          599 20     0
QSO:  7020 CW 2015-11-28 0124 DK9IP         599 14     OM5WW         599 15     0
