START-OF-LOG: 3.0
CALLSIGN: JH1RFM
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 220350
NAME: Masayuki Ebihara
LOCATION: DX
OPERATORS: JH1RFM
CLUB: None
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5035.0
QSO: 21007 CW 2015-11-28 0013 JH1RFM        599 25     W7RN          599 03
QSO: 21001 CW 2015-11-28 0055 JH1RFM        599 25     W6YA          599 03
QSO: 21006 CW 2015-11-28 0056 JH1RFM        599 25     PT2CM         599 11
QSO: 21009 CW 2015-11-28 0056 JH1RFM        599 25     BY8DX         599 24
QSO: 21014 CW 2015-11-28 0057 JH1RFM        599 25     WJ9B          599 03
QSO: 21025 CW 2015-11-28 0104 JH1RFM        599 25     YE1K          599 28
QSO: 21046 CW 2015-11-28 0106 JH1RFM        599 25     KH6LC         599 31
QSO: 21048 CW 2015-11-28 0107 JH1RFM        599 25     AH2R          599 27
QSO: 21053 CW 2015-11-28 0107 JH1RFM        599 25     KN7K          599 03
QSO: 21057 CW 2015-11-28 0109 JH1RFM        599 25     K9JF          599 03
QSO: 21062 CW 2015-11-28 0111 JH1RFM        599 25     CE3DNP        599 12
QSO: 21061 CW 2015-11-28 0112 JH1RFM        599 25     KL7AC         599 01
QSO: 21047 CW 2015-11-28 0114 JH1RFM        599 25     PY3AU         599 11
QSO: 21047 CW 2015-11-28 0115 JH1RFM        599 25     KA9A          599 03
QSO: 21047 CW 2015-11-28 0116 JH1RFM        599 25     K7UA          599 03
QSO: 21032 CW 2015-11-28 0118 JH1RFM        599 25     K7RI          599 03
QSO: 21018 CW 2015-11-28 0121 JH1RFM        599 25     AH0K          599 27
QSO: 21041 CW 2015-11-28 0123 JH1RFM        599 25     LU6UO         599 13
QSO: 21044 CW 2015-11-28 0125 JH1RFM        599 25     BD7BW         599 24
QSO: 28029 CW 2015-11-28 0126 JH1RFM        599 25     KH6KG         599 31
QSO: 28036 CW 2015-11-28 0133 JH1RFM        599 25     VK6LW         599 29
QSO: 28022 CW 2015-11-28 0134 JH1RFM        599 25     VR2ZQZ        599 24
QSO: 28014 CW 2015-11-28 0135 JH1RFM        599 25     ZM2B          599 32
QSO: 28017 CW 2015-11-28 0137 JH1RFM        599 25     VK2IM         599 30
QSO: 28024 CW 2015-11-28 0140 JH1RFM        599 25     HS0AC         599 26
QSO: 21062 CW 2015-11-28 0142 JH1RFM        599 25     JU1WP         599 23
QSO: 21057 CW 2015-11-28 0144 JH1RFM        599 25     YC8UTI        599 28
QSO: 21043 CW 2015-11-28 0146 JH1RFM        599 25     BH8BJO        599 24
QSO: 21026 CW 2015-11-28 0148 JH1RFM        599 25     HS0ZLM        599 26
QSO: 21033 CW 2015-11-28 0148 JH1RFM        599 25     RT0C          599 19
QSO: 21043 CW 2015-11-28 0150 JH1RFM        599 25     BG1AL         599 24
QSO: 21065 CW 2015-11-28 0155 JH1RFM        599 25     D7P           599 24
QSO: 21059 CW 2015-11-28 0156 JH1RFM        599 25     V6A           599 27
QSO: 21044 CW 2015-11-28 0157 JH1RFM        599 25     BV1EL         599 24
QSO: 21051 CW 2015-11-28 0159 JH1RFM        599 25     BA4DL         599 24
QSO: 21007 CW 2015-11-28 0432 JH1RFM        599 25     RN0A          599 18
QSO: 21011 CW 2015-11-28 0435 JH1RFM        599 25     R4RR          599 16
QSO: 21012 CW 2015-11-28 0437 JH1RFM        599 25     VK2IA         599 30
QSO: 21053 CW 2015-11-28 0444 JH1RFM        599 25     LU8YE         599 13
QSO: 21061 CW 2015-11-28 0448 JH1RFM        599 25     E20AW         599 26
QSO: 21051 CW 2015-11-28 0448 JH1RFM        599 25     BH4IGO        599 24
QSO: 21052 CW 2015-11-28 0450 JH1RFM        599 25     VR2XAN        599 24
QSO: 21052 CW 2015-11-28 0452 JH1RFM        599 25     T2XX          599 31
QSO: 21062 CW 2015-11-28 0454 JH1RFM        599 25     4Z4AK         599 20
QSO: 21060 CW 2015-11-28 0455 JH1RFM        599 25     BI4SCC        599 24
QSO: 21066 CW 2015-11-28 0457 JH1RFM        599 25     BA3TT         599 24
QSO: 21066 CW 2015-11-28 0457 JH1RFM        599 25     RM8G          599 17
QSO: 21066 CW 2015-11-28 0459 JH1RFM        599 25     BG3UPA        599 24
QSO: 21066 CW 2015-11-28 0500 JH1RFM        599 25     UR6IJ         599 16
QSO: 21066 CW 2015-11-28 0501 JH1RFM        599 25     RN9N          599 17
QSO: 21055 CW 2015-11-28 0504 JH1RFM        599 25     RZ9UO         599 18
QSO: 21035 CW 2015-11-28 0506 JH1RFM        599 25     RW9USA        599 18
QSO: 21042 CW 2015-11-28 0508 JH1RFM        599 25     R4IO          599 16
QSO: 21056 CW 2015-11-28 0512 JH1RFM        599 25     EC3U          599 14
QSO: 21056 CW 2015-11-28 0512 JH1RFM        599 25     UA9SCX        599 16
QSO: 21056 CW 2015-11-28 0513 JH1RFM        599 25     RW3WR         599 16
QSO: 21056 CW 2015-11-28 0514 JH1RFM        599 25     RW0A          599 18
QSO: 21056 CW 2015-11-28 0516 JH1RFM        599 25     RA9CCK        599 17
QSO: 21056 CW 2015-11-28 0518 JH1RFM        599 25     UA4HDO        599 16
QSO: 28021 CW 2015-11-28 0522 JH1RFM        599 25     DU1/R7KW      599 27
QSO: 28015 CW 2015-11-28 0529 JH1RFM        599 25     AH0K          599 27
QSO: 28020 CW 2015-11-28 0530 JH1RFM        599 25     BD7LMD        599 24
QSO: 28012 CW 2015-11-28 0533 JH1RFM        599 25     RW0A          599 18
QSO: 14043 CW 2015-11-28 0537 JH1RFM        599 25     RA0FF         599 19
QSO: 14035 CW 2015-11-28 0541 JH1RFM        599 25     UZ0U          599 16
QSO: 14028 CW 2015-11-28 0542 JH1RFM        599 25     B1Z           599 24
QSO: 14026 CW 2015-11-28 0543 JH1RFM        599 25     RK4FF         599 16
QSO: 14019 CW 2015-11-28 0544 JH1RFM        599 25     9A1A          599 15
QSO: 14015 CW 2015-11-28 0545 JH1RFM        599 25     YT5A          599 15
QSO: 14013 CW 2015-11-28 0546 JH1RFM        599 25     RN3F          599 16
QSO: 14012 CW 2015-11-28 0547 JH1RFM        599 25     BG9XD         599 23
QSO: 14027 CW 2015-11-28 0548 JH1RFM        599 25     UA3R          599 16
QSO: 21065 CW 2015-11-28 0554 JH1RFM        599 25     SP6GCU        599 15
QSO: 21067 CW 2015-11-28 0556 JH1RFM        599 25     BA3MM         599 24
QSO: 21047 CW 2015-11-28 0557 JH1RFM        599 25     E2X           599 26
QSO: 21035 CW 2015-11-28 0559 JH1RFM        599 25     BH4BFS        599 24
QSO: 21026 CW 2015-11-28 0601 JH1RFM        599 25     RO7T          599 16
QSO: 21022 CW 2015-11-28 0601 JH1RFM        599 25     LZ5R          599 20
QSO: 21018 CW 2015-11-28 0602 JH1RFM        599 25     BG4GOV        599 24
QSO: 21010 CW 2015-11-28 0605 JH1RFM        599 25     UT1IM         599 16
QSO: 21010 CW 2015-11-28 0606 JH1RFM        599 25     YL2KO         599 15
QSO: 21015 CW 2015-11-28 0608 JH1RFM        599 25     VR2VIY        599 24
QSO: 21006 CW 2015-11-28 0611 JH1RFM        599 25     RC9O          599 18
QSO: 21007 CW 2015-11-28 0612 JH1RFM        599 25     BA8AT         599 24
QSO: 21012 CW 2015-11-28 0612 JH1RFM        599 25     9A1A          599 15
QSO: 21031 CW 2015-11-28 0616 JH1RFM        599 25     RG3P          599 16
QSO: 21032 CW 2015-11-28 0617 JH1RFM        599 25     SN2M          599 15
QSO: 21037 CW 2015-11-28 0618 JH1RFM        599 25     HG1S          599 15
QSO: 21041 CW 2015-11-28 0618 JH1RFM        599 25     9A2AJ         599 15
QSO: 21049 CW 2015-11-28 0620 JH1RFM        599 25     UP2L          599 17
QSO: 21058 CW 2015-11-28 0622 JH1RFM        599 25     S59A          599 15
QSO: 21065 CW 2015-11-28 0623 JH1RFM        599 25     RT4D          599 16
QSO: 21067 CW 2015-11-28 0648 JH1RFM        599 25     C92ZO         599 37
QSO: 21050 CW 2015-11-28 0700 JH1RFM        599 25     SZ1A          599 20
QSO: 21053 CW 2015-11-28 0701 JH1RFM        599 25     S53X          599 15
QSO: 21057 CW 2015-11-28 0703 JH1RFM        599 25     UA0SR         599 18
QSO: 21061 CW 2015-11-28 0705 JH1RFM        599 25     9A1P          599 15
QSO: 21063 CW 2015-11-28 0705 JH1RFM        599 25     BI4MT         599 24
QSO: 21063 CW 2015-11-28 0710 JH1RFM        599 25     RM3F          599 16
QSO: 21059 CW 2015-11-28 0711 JH1RFM        599 25     LZ6B          599 20
QSO: 21057 CW 2015-11-28 0712 JH1RFM        599 25     RX4W          599 16
QSO: 21053 CW 2015-11-28 0713 JH1RFM        599 25     DL1A          599 14
QSO: 21048 CW 2015-11-28 0714 JH1RFM        599 25     S57K          599 15
QSO: 21044 CW 2015-11-28 0718 JH1RFM        599 25     BY4TC         599 24
QSO: 21048 CW 2015-11-28 0718 JH1RFM        599 25     IR2C          599 15
QSO: 21054 CW 2015-11-28 0722 JH1RFM        599 25     OK5D          599 15
QSO: 21061 CW 2015-11-28 0723 JH1RFM        599 25     UC7A          599 16
QSO: 21057 CW 2015-11-28 0724 JH1RFM        599 25     XV2D          599 26
QSO: 21042 CW 2015-11-28 0726 JH1RFM        599 25     9A5Y          599 15
QSO: 21053 CW 2015-11-28 0729 JH1RFM        599 25     R3KQ          599 16
QSO:  7026 CW 2015-11-28 0737 JH1RFM        599 25     HC2AO         599 10
QSO:  7035 CW 2015-11-28 0738 JH1RFM        599 25     TI5W          599 07
QSO:  7046 CW 2015-11-28 0740 JH1RFM        599 25     CN2AA         599 33
QSO:  7052 CW 2015-11-28 0741 JH1RFM        599 25     LP1H          599 13
QSO:  7049 CW 2015-11-28 0745 JH1RFM        599 25     V47T          599 08
QSO:  7045 CW 2015-11-28 0747 JH1RFM        599 25     LT1F          599 13
QSO:  7045 CW 2015-11-28 0749 JH1RFM        599 25     KH6LC         599 31
QSO:  7041 CW 2015-11-28 0750 JH1RFM        599 25     PJ4A          599 09
QSO:  7038 CW 2015-11-28 0751 JH1RFM        599 25     PJ2T          599 09
QSO:  7054 CW 2015-11-28 0753 JH1RFM        599 25     5W0IF         599 32
QSO:  7043 CW 2015-11-28 0754 JH1RFM        599 25     CW5W          599 13
QSO:  7028 CW 2015-11-28 0758 JH1RFM        599 25     W7VJ          599 03
QSO:  7026 CW 2015-11-28 0759 JH1RFM        599 25     CX4AT         599 13
QSO:  7020 CW 2015-11-28 0800 JH1RFM        599 25     N7WA          599 03
QSO:  7018 CW 2015-11-28 0801 JH1RFM        599 25     K7RL          599 03
QSO:  7016 CW 2015-11-28 0801 JH1RFM        599 25     6L0NJ         599 25
QSO:  7010 CW 2015-11-28 0802 JH1RFM        599 25     N2IC          599 04
QSO:  7007 CW 2015-11-28 0803 JH1RFM        599 25     K5GN          599 04
QSO:  7001 CW 2015-11-28 0803 JH1RFM        599 25     W7WA          599 03
QSO:  7006 CW 2015-11-28 0805 JH1RFM        599 25     WA6O          599 03
QSO:  7012 CW 2015-11-28 0807 JH1RFM        599 25     RA0FF         599 19
QSO:  7021 CW 2015-11-28 0808 JH1RFM        599 25     WJ9B          599 03
QSO:  7025 CW 2015-11-28 0808 JH1RFM        599 25     K5TR          599 04
QSO:  7042 CW 2015-11-28 0810 JH1RFM        599 25     ZL3TE         599 32
QSO:  7048 CW 2015-11-28 0812 JH1RFM        599 25     W8TK          599 03
QSO:  7043 CW 2015-11-28 0812 JH1RFM        599 25     WC6H          599 03
QSO:  7033 CW 2015-11-28 0814 JH1RFM        599 25     JR2GRX        599 25
QSO:  7017 CW 2015-11-28 0816 JH1RFM        599 25     K6XX          599 03
QSO:  7012 CW 2015-11-28 0818 JH1RFM        599 25     WX0B          599 04
QSO:  7042 CW 2015-11-28 0821 JH1RFM        599 25     P4OW          599 09
QSO:  7036 CW 2015-11-28 0824 JH1RFM        599 25     RW0UM         599 18
QSO:  7036 CW 2015-11-28 0825 JH1RFM        599 25     HL1VAU        599 25
QSO:  7029 CW 2015-11-28 0829 JH1RFM        599 25     JD1BON        599 27
QSO:  7024 CW 2015-11-28 0830 JH1RFM        599 25     PW2D          599 11
QSO:  7024 CW 2015-11-28 0831 JH1RFM        599 25     K9CT          599 04
QSO:  7036 CW 2015-11-28 0833 JH1RFM        599 25     K0KT          599 04
QSO:  7048 CW 2015-11-28 0835 JH1RFM        599 25     W6RW          599 03
QSO:  7032 CW 2015-11-28 0837 JH1RFM        599 25     RT0C          599 19
QSO:  7024 CW 2015-11-28 0839 JH1RFM        599 25     N0NI          599 04
QSO:  7013 CW 2015-11-28 0840 JH1RFM        599 25     KH6J          599 31
QSO:  7009 CW 2015-11-28 0841 JH1RFM        599 25     BI4SCC        599 24
QSO:  7003 CW 2015-11-28 0841 JH1RFM        599 25     N7AT          599 03
QSO:  7005 CW 2015-11-28 0843 JH1RFM        599 25     W3LPL         599 05
QSO:  7019 CW 2015-11-28 0845 JH1RFM        599 25     BG3OJZ        599 24
QSO:  7017 CW 2015-11-28 0847 JH1RFM        599 25     B4T           599 24
QSO:  7023 CW 2015-11-28 0848 JH1RFM        599 25     K7WP          599 03
QSO:  7032 CW 2015-11-28 0849 JH1RFM        599 25     BD4QA         599 24
QSO:  7042 CW 2015-11-28 0851 JH1RFM        599 25     P40W          599 09
QSO:  7037 CW 2015-11-28 0853 JH1RFM        599 25     K0AV          599 04
QSO:  7035 CW 2015-11-28 0855 JH1RFM        599 25     ZF2MJ         599 08
QSO:  7030 CW 2015-11-28 0856 JH1RFM        599 25     9M6NA         599 28
QSO:  7027 CW 2015-11-28 0857 JH1RFM        599 25     N8OO          599 04
QSO:  7014 CW 2015-11-28 0901 JH1RFM        599 25     RW0LBM        599 19
QSO:  7004 CW 2015-11-28 0902 JH1RFM        599 25     VE7GL         599 03
QSO:  7008 CW 2015-11-28 0903 JH1RFM        599 25     ZL2AGY        599 32
QSO:  7021 CW 2015-11-28 0905 JH1RFM        599 25     VE7SV         599 03
QSO:  7036 CW 2015-11-28 0908 JH1RFM        599 25     DS4A          599 25
QSO:  7048 CW 2015-11-28 0910 JH1RFM        599 25     NP4A          599 08
QSO:  7050 CW 2015-11-28 0911 JH1RFM        599 25     CX5UA         599 13
QSO:  7039 CW 2015-11-28 0912 JH1RFM        599 25     W9RE          599 04
QSO: 21005 CW 2015-11-28 0915 JH1RFM        599 25     DL5YYM        599 14
QSO: 21015 CW 2015-11-28 0918 JH1RFM        599 25     SP2YWL        599 15
QSO: 21020 CW 2015-11-28 0920 JH1RFM        599 25     SP3LPG        599 15
QSO: 21026 CW 2015-11-28 0922 JH1RFM        599 25     DK8ZB         599 14
QSO: 21028 CW 2015-11-28 0923 JH1RFM        599 25     S50R          599 15
QSO: 21041 CW 2015-11-28 0927 JH1RFM        599 25     OG1D          599 15
QSO: 21055 CW 2015-11-28 0930 JH1RFM        599 25     DL0CS         599 14
QSO: 21045 CW 2015-11-28 0933 JH1RFM        599 25     PA6NB         599 14
QSO: 21034 CW 2015-11-28 0933 JH1RFM        599 25     SO2R          599 15
QSO:  7029 CW 2015-11-28 0938 JH1RFM        599 25     SM2EKM        599 14
QSO:  7025 CW 2015-11-28 0940 JH1RFM        599 25     VC7O          599 03
QSO:  7037 CW 2015-11-28 0942 JH1RFM        599 25     WE9V          599 04
QSO:  7044 CW 2015-11-28 0943 JH1RFM        599 25     BX3AC         599 24
QSO:  7042 CW 2015-11-28 0946 JH1RFM        599 25     CO7EH         599 08
QSO:  7037 CW 2015-11-28 0948 JH1RFM        599 25     ZL4YL         599 32
QSO:  7037 CW 2015-11-28 0950 JH1RFM        599 25     K2PO          599 03
QSO:  7052 CW 2015-11-28 0954 JH1RFM        599 25     N4WW          599 05
QSO:  7015 CW 2015-11-28 1013 JH1RFM        599 25     K6RC          599 03
QSO:  7009 CW 2015-11-28 1015 JH1RFM        599 25     AA7A          599 03
QSO:  7012 CW 2015-11-28 1018 JH1RFM        599 25     W3UA          599 05
QSO:  7004 CW 2015-11-28 1020 JH1RFM        599 25     K7RI          599 03
QSO:  7007 CW 2015-11-28 1022 JH1RFM        599 25     W2FU          599 05
QSO:  7013 CW 2015-11-28 1150 JH1RFM        599 25     K3PA          599 04
QSO:  7009 CW 2015-11-28 1151 JH1RFM        599 25     WN6K          599 03
QSO:  7006 CW 2015-11-28 1154 JH1RFM        599 25     XV2D          599 26
QSO:  7009 CW 2015-11-28 1157 JH1RFM        599 25     VK2IM         599 30
QSO:  7033 CW 2015-11-28 1159 JH1RFM        599 25     9M4DX         599 28
QSO:  7036 CW 2015-11-28 1200 JH1RFM        599 25     WA7NB         599 03
QSO:  7037 CW 2015-11-28 1201 JH1RFM        599 25     BG3UPA        599 24
QSO:  7030 CW 2015-11-28 1203 JH1RFM        599 25     HS0ZIA        599 26
QSO:  7031 CW 2015-11-28 1205 JH1RFM        599 25     RX1A          599 16
QSO:  7040 CW 2015-11-28 1206 JH1RFM        599 25     LY7A          599 15
QSO:  7048 CW 2015-11-28 1208 JH1RFM        599 25     K5WE          599 04
QSO:  7042 CW 2015-11-28 1209 JH1RFM        599 25     AH2R          599 27
QSO:  7049 CW 2015-11-28 1209 JH1RFM        599 25     BA4DL         599 24
QSO:  7029 CW 2015-11-28 1213 JH1RFM        599 25     RW0AB         599 18
QSO:  7036 CW 2015-11-28 1214 JH1RFM        599 25     RW0A          599 18
QSO:  7040 CW 2015-11-28 1216 JH1RFM        599 25     R0SR          599 18
QSO:  7042 CW 2015-11-28 1218 JH1RFM        599 25     AH0K          599 27
QSO:  7034 CW 2015-11-28 1220 JH1RFM        599 25     B7P           599 24
QSO:  7047 CW 2015-11-28 1225 JH1RFM        599 25     K5KU          599 04
QSO:  7047 CW 2015-11-28 1227 JH1RFM        599 25     N5SJ          599 04
QSO:  7047 CW 2015-11-28 1228 JH1RFM        599 25     K0FX          599 04
QSO:  7047 CW 2015-11-28 1229 JH1RFM        599 25     K5ZE          599 04
QSO:  7047 CW 2015-11-28 1230 JH1RFM        599 25     K5QR          599 04
QSO:  7047 CW 2015-11-28 1230 JH1RFM        599 25     W6XB          599 03
QSO:  7047 CW 2015-11-28 1232 JH1RFM        599 25     K7NJ          599 03
QSO:  3502 CW 2015-11-28 1238 JH1RFM        599 25     RD8D          599 17
QSO:  3501 CW 2015-11-28 1241 JH1RFM        599 25     AH0K          599 27
QSO:  3505 CW 2015-11-28 1242 JH1RFM        599 25     N9RV          599 04
QSO:  3507 CW 2015-11-28 1242 JH1RFM        599 25     BY5CD         599 24
QSO:  3516 CW 2015-11-28 1244 JH1RFM        599 25     9M6NA         599 28
QSO:  3517 CW 2015-11-28 1245 JH1RFM        599 25     BI4MT         599 24
QSO:  3531 CW 2015-11-28 1251 JH1RFM        599 25     VA7KO         599 03
QSO:  3524 CW 2015-11-28 1254 JH1RFM        599 25     UN7LZ         599 17
QSO:  3520 CW 2015-11-28 1255 JH1RFM        599 25     KU5B          599 04
QSO:  3518 CW 2015-11-28 1256 JH1RFM        599 25     DU1/R7KW      599 27
QSO:  3515 CW 2015-11-28 1301 JH1RFM        599 25     SM2EKM        599 14
QSO:  3513 CW 2015-11-28 1306 JH1RFM        599 25     DS1STV        599 25
QSO:  1824 CW 2015-11-28 1316 JH1RFM        599 25     N7GP          599 03
QSO:  1819 CW 2015-11-28 1320 JH1RFM        599 25     XE2X          599 06
QSO:  1817 CW 2015-11-28 1323 JH1RFM        599 25     KH6J          599 31
QSO:  1815 CW 2015-11-28 1325 JH1RFM        599 25     RW0A          599 18
QSO:  1818 CW 2015-11-28 1331 JH1RFM        599 25     BY5CD         599 24
QSO:  3533 CW 2015-11-28 1335 JH1RFM        599 25     N6MA          599 03
QSO:  3526 CW 2015-11-28 1339 JH1RFM        599 25     KH6LC         599 31
QSO:  3512 CW 2015-11-28 1340 JH1RFM        599 25     W7VJ          599 03
QSO:  3508 CW 2015-11-28 1341 JH1RFM        599 25     K6XX          599 03
QSO:  3506 CW 2015-11-28 1341 JH1RFM        599 25     DS4AOW        599 25
QSO:  3511 CW 2015-11-28 1345 JH1RFM        599 25     BY8DX         599 24
QSO:  7031 CW 2015-11-28 1352 JH1RFM        599 25     LZ9W          599 20
QSO:  7028 CW 2015-11-28 1353 JH1RFM        599 25     EM4I          599 16
QSO:  7023 CW 2015-11-28 1356 JH1RFM        599 25     W7SW          599 03
QSO:  7017 CW 2015-11-28 1357 JH1RFM        599 25     BA4WR         599 24
QSO:  7008 CW 2015-11-28 1359 JH1RFM        599 25     N9RV          599 04
QSO:  7003 CW 2015-11-28 1400 JH1RFM        599 25     B7Q           599 24
QSO:  7029 CW 2015-11-28 1403 JH1RFM        599 25     BX4AG         599 24
QSO:  7029 CW 2015-11-28 1405 JH1RFM        599 25     KF6HI         599 03
QSO:  7029 CW 2015-11-28 1406 JH1RFM        599 25     NT6X          599 03
QSO:  7029 CW 2015-11-28 1407 JH1RFM        599 25     W7QDM         599 03
QSO:  7029 CW 2015-11-28 1407 JH1RFM        599 25     N6VH          599 03
QSO:  7029 CW 2015-11-28 1407 JH1RFM        599 25     AD1C          599 04
QSO:  7029 CW 2015-11-28 1408 JH1RFM        599 25     K5PA          599 04
QSO:  7029 CW 2015-11-28 1408 JH1RFM        599 25     N6JV          599 03
QSO:  7029 CW 2015-11-28 1410 JH1RFM        599 25     WA2VYA        599 04
QSO:  7029 CW 2015-11-28 1411 JH1RFM        599 25     K6XV          599 03
QSO:  7029 CW 2015-11-28 1412 JH1RFM        599 25     AA2IL         599 03
QSO:  7029 CW 2015-11-28 1413 JH1RFM        599 25     UC8U          599 18
QSO:  7029 CW 2015-11-28 1416 JH1RFM        599 25     N7BV          599 03
QSO:  7029 CW 2015-11-28 1416 JH1RFM        599 25     K7JQ          599 03
QSO:  7029 CW 2015-11-28 1417 JH1RFM        599 25     KI7Y          599 03
QSO:  7029 CW 2015-11-28 1419 JH1RFM        599 25     W6OEZ         599 03
QSO:  7029 CW 2015-11-28 1420 JH1RFM        599 25     W6ZQ          599 03
QSO:  7029 CW 2015-11-28 1421 JH1RFM        599 25     W6PH          599 03
QSO:  7029 CW 2015-11-28 1421 JH1RFM        599 25     W6AEA         599 03
QSO:  7042 CW 2015-11-28 1427 JH1RFM        599 25     TX8D          599 32
QSO:  7023 CW 2015-11-28 1429 JH1RFM        599 25     YL3FT         599 15
QSO:  7009 CW 2015-11-28 1431 JH1RFM        599 25     BA7IO         599 24
QSO:  7019 CW 2015-11-28 1434 JH1RFM        599 25     4L8A          599 21
QSO:  7021 CW 2015-11-28 1435 JH1RFM        599 25     LZ1EV         599 20
QSO:  7031 CW 2015-11-28 1441 JH1RFM        599 25     KI6IT         599 03
QSO:  7031 CW 2015-11-28 1442 JH1RFM        599 25     NO2D          599 04
QSO:  7031 CW 2015-11-28 1443 JH1RFM        599 25     N7EIE         599 03
QSO:  7031 CW 2015-11-28 1443 JH1RFM        599 25     K7UA          599 03
QSO:  7031 CW 2015-11-28 1444 JH1RFM        599 25     NN7A          599 04
QSO:  7031 CW 2015-11-28 1445 JH1RFM        599 25     WA6KHK        599 03
QSO:  7031 CW 2015-11-28 1446 JH1RFM        599 25     N6LL          599 03
QSO:  7025 CW 2015-11-28 1447 JH1RFM        599 25     YT0A          599 15
QSO:  7038 CW 2015-11-28 1449 JH1RFM        599 25     SN3A          599 15
QSO:  7057 CW 2015-11-28 1453 JH1RFM        599 25     Z60WW         599 15
QSO:  7052 CW 2015-11-28 1454 JH1RFM        599 25     UV5U          599 16
QSO:  7048 CW 2015-11-28 1457 JH1RFM        599 25     W7RN          599 03
QSO:  7042 CW 2015-11-28 1458 JH1RFM        599 25     YT4W          599 15
QSO:  7058 CW 2015-11-28 1500 JH1RFM        599 25     S57Q          599 15
QSO:  7037 CW 2015-11-28 1502 JH1RFM        599 25     YT9A          599 15
QSO:  7022 CW 2015-11-28 1505 JH1RFM        599 25     RM3F          599 16
