START-OF-LOG: 3.0
CALLSIGN: OH2KW
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 567207
NAME: Arto Liimatta
LOCATION: DX
OPERATORS: OH2KW
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5221.0
SOAPBOX: Tnx again for the nice contest.
QSO: 21000 CW 2015-11-28 0637 OH2KW         599 15     JR2IOB        599 25
QSO: 21000 CW 2015-11-28 0643 OH2KW         599 15     YE1K          599 28
QSO: 21000 CW 2015-11-28 0647 OH2KW         599 15     JH1CTV        599 25
QSO: 21000 CW 2015-11-28 0647 OH2KW         599 15     JH3FUK        599 25
QSO: 21000 CW 2015-11-28 0648 OH2KW         599 15     R6CC          599 16
QSO: 21000 CW 2015-11-28 0648 OH2KW         599 15     JE2HXL        599 25
QSO: 21000 CW 2015-11-28 0649 OH2KW         599 15     JA6BWH        599 25
QSO: 21000 CW 2015-11-28 0649 OH2KW         599 15     RK9CYA        599 17
QSO: 21000 CW 2015-11-28 0650 OH2KW         599 15     JA4OPW        599 25
QSO: 21000 CW 2015-11-28 0650 OH2KW         599 15     JR2FJC        599 25
QSO: 21000 CW 2015-11-28 0651 OH2KW         599 15     JO3PSJ        599 25
QSO: 21000 CW 2015-11-28 0652 OH2KW         599 15     8Q7DV         599 22
QSO: 21000 CW 2015-11-28 0653 OH2KW         599 15     VR2XAN        599 24
QSO: 21000 CW 2015-11-28 0654 OH2KW         599 15     BY5CD         599 24
QSO: 21000 CW 2015-11-28 0655 OH2KW         599 15     7Z1SJ         599 21
QSO: 21000 CW 2015-11-28 0656 OH2KW         599 15     5H3EE         599 37
QSO: 21000 CW 2015-11-28 0701 OH2KW         599 15     9X0NH         599 36
QSO: 21000 CW 2015-11-28 0721 OH2KW         599 15     A65CA         599 21
QSO: 21000 CW 2015-11-28 0722 OH2KW         599 15     ZT6T          599 38
QSO: 21000 CW 2015-11-28 0722 OH2KW         599 15     OH9W          599 15
QSO: 21000 CW 2015-11-28 0731 OH2KW         599 15     E21AOY        599 26
QSO: 21000 CW 2015-11-28 0733 OH2KW         599 15     HS0AC         599 26
QSO: 21000 CW 2015-11-28 0735 OH2KW         599 15     P33W          599 20
QSO: 21000 CW 2015-11-28 0736 OH2KW         599 15     RT0R          599 18
QSO: 21000 CW 2015-11-28 0736 OH2KW         599 15     BY4RB         599 24
QSO: 21000 CW 2015-11-28 0738 OH2KW         599 15     JA1SCE        599 25
QSO: 21000 CW 2015-11-28 0739 OH2KW         599 15     JF3IYW        599 25
QSO: 21000 CW 2015-11-28 0740 OH2KW         599 15     SV2BXA        599 20
QSO: 21000 CW 2015-11-28 0740 OH2KW         599 15     YU1BN         599 15
QSO: 21000 CW 2015-11-28 0741 OH2KW         599 15     JJ5HUD        599 25
QSO: 21000 CW 2015-11-28 0741 OH2KW         599 15     IQ0PG         599 15
QSO: 21000 CW 2015-11-28 0741 OH2KW         599 15     RT8O          599 18
QSO: 21000 CW 2015-11-28 0742 OH2KW         599 15     UA9LDD        599 17
QSO: 21000 CW 2015-11-28 0742 OH2KW         599 15     UN6LN         599 17
QSO: 21000 CW 2015-11-28 0743 OH2KW         599 15     JR2AWS        599 25
QSO: 21000 CW 2015-11-28 0744 OH2KW         599 15     JA2LMY        599 25
QSO: 21000 CW 2015-11-28 0746 OH2KW         599 15     JS6RTJ        599 25
QSO: 21000 CW 2015-11-28 0746 OH2KW         599 15     LZ7A          599 20
QSO: 21000 CW 2015-11-28 0747 OH2KW         599 15     F5OWL         599 14
QSO: 21000 CW 2015-11-28 0748 OH2KW         599 15     BY7KTO        599 24
QSO: 21000 CW 2015-11-28 0748 OH2KW         599 15     BG3GEF        599 23
QSO: 21000 CW 2015-11-28 0749 OH2KW         599 15     LZ2A          599 20
QSO: 21000 CW 2015-11-28 0750 OH2KW         599 15     BG4TMC        599 24
QSO: 21000 CW 2015-11-28 0751 OH2KW         599 15     UP2L          599 17
QSO: 21000 CW 2015-11-28 0751 OH2KW         599 15     JS6SUP        599 25
QSO: 21000 CW 2015-11-28 0752 OH2KW         599 15     R9SG          599 16
QSO: 21000 CW 2015-11-28 0753 OH2KW         599 15     RM9A          599 17
QSO: 21000 CW 2015-11-28 0754 OH2KW         599 15     R0SR          599 18
QSO: 21000 CW 2015-11-28 0754 OH2KW         599 15     RC7A          599 16
QSO: 21000 CW 2015-11-28 0755 OH2KW         599 15     EA5FL         599 14
QSO: 21000 CW 2015-11-28 0755 OH2KW         599 15     LZ5VK         599 20
QSO: 21000 CW 2015-11-28 0756 OH2KW         599 15     A71EM         599 21
QSO: 21000 CW 2015-11-28 0757 OH2KW         599 15     LZ1MDU        599 20
QSO: 21000 CW 2015-11-28 0758 OH2KW         599 15     IZ4DYX        599 15
QSO: 21000 CW 2015-11-28 0804 OH2KW         599 15     EA3CX         599 14
QSO: 21000 CW 2015-11-28 0806 OH2KW         599 15     JH1GBZ        599 25
QSO: 21000 CW 2015-11-28 0808 OH2KW         599 15     R9AE          599 17
QSO: 21000 CW 2015-11-28 0810 OH2KW         599 15     BY8DX         599 24
QSO: 21000 CW 2015-11-28 0810 OH2KW         599 15     UN7JID        599 17
QSO: 21000 CW 2015-11-28 0811 OH2KW         599 15     R0JF          599 19
QSO: 21000 CW 2015-11-28 0812 OH2KW         599 15     BG8NUD        599 24
QSO: 21000 CW 2015-11-28 0813 OH2KW         599 15     RA6FUZ        599 16
QSO: 21000 CW 2015-11-28 0813 OH2KW         599 15     TK0C          599 15
QSO: 21000 CW 2015-11-28 0814 OH2KW         599 15     UN7GDR        599 17
QSO: 21000 CW 2015-11-28 0814 OH2KW         599 15     S53X          599 15
QSO: 21000 CW 2015-11-28 0815 OH2KW         599 15     JA1DCK        599 25
QSO: 21000 CW 2015-11-28 0816 OH2KW         599 15     RA9DP         599 17
QSO: 21000 CW 2015-11-28 0817 OH2KW         599 15     UA9SCX        599 16
QSO: 21000 CW 2015-11-28 0817 OH2KW         599 15     M0INN         599 14
QSO: 21000 CW 2015-11-28 0818 OH2KW         599 15     R9RT          599 17
QSO: 21000 CW 2015-11-28 0818 OH2KW         599 15     3W7W          599 26
QSO: 21000 CW 2015-11-28 0820 OH2KW         599 15     F5JY          599 14
QSO: 21000 CW 2015-11-28 0820 OH2KW         599 15     RT6A          599 16
QSO: 21000 CW 2015-11-28 0821 OH2KW         599 15     VK3MEG        599 30
QSO: 21000 CW 2015-11-28 0822 OH2KW         599 15     BD0AAI        599 23
QSO: 21000 CW 2015-11-28 0822 OH2KW         599 15     ON3ND         599 14
QSO: 21000 CW 2015-11-28 0823 OH2KW         599 15     GU4YOX        599 14
QSO: 21000 CW 2015-11-28 0823 OH2KW         599 15     JA6WFM        599 25
QSO: 21000 CW 2015-11-28 0824 OH2KW         599 15     RK9A          599 17
QSO: 21000 CW 2015-11-28 0825 OH2KW         599 15     HS0ZDR        599 26
QSO: 21000 CW 2015-11-28 0825 OH2KW         599 15     BA4II         599 24
QSO: 21000 CW 2015-11-28 0826 OH2KW         599 15     EA3PP         599 14
QSO: 21000 CW 2015-11-28 0826 OH2KW         599 15     ON8BB         599 14
QSO: 21000 CW 2015-11-28 0828 OH2KW         599 15     F5VBT         599 14
QSO: 21000 CW 2015-11-28 0829 OH2KW         599 15     JH9KVF        599 25
QSO: 28000 CW 2015-11-28 0839 OH2KW         599 15     RU9UC         599 18
QSO: 28000 CW 2015-11-28 0842 OH2KW         599 15     RW0A          599 18
QSO: 28000 CW 2015-11-28 0843 OH2KW         599 15     C4W           599 20
QSO: 21000 CW 2015-11-28 0858 OH2KW         599 15     HS0ZAR        599 26
QSO: 21000 CW 2015-11-28 0859 OH2KW         599 15     B7Q           599 24
QSO: 21000 CW 2015-11-28 0900 OH2KW         599 15     B4T           599 24
QSO: 21000 CW 2015-11-28 0902 OH2KW         599 15     R8MD          599 17
QSO: 21000 CW 2015-11-28 0903 OH2KW         599 15     RX7T          599 16
QSO: 21000 CW 2015-11-28 0903 OH2KW         599 15     UD8A          599 17
QSO: 21000 CW 2015-11-28 0904 OH2KW         599 15     F5VMN         599 14
QSO: 21000 CW 2015-11-28 0905 OH2KW         599 15     BG1AL         599 24
QSO: 21000 CW 2015-11-28 0907 OH2KW         599 15     TA2DA/4       599 20
QSO: 21000 CW 2015-11-28 0909 OH2KW         599 15     UT0MF         599 16
QSO: 21000 CW 2015-11-28 0911 OH2KW         599 15     EW8R          599 16
QSO: 21000 CW 2015-11-28 0912 OH2KW         599 15     LY2NY         599 15
QSO: 21000 CW 2015-11-28 0913 OH2KW         599 15     R7MM          599 16
QSO: 21000 CW 2015-11-28 0915 OH2KW         599 15     IV3BCA        599 15
QSO: 21000 CW 2015-11-28 0915 OH2KW         599 15     LZ1DNY        599 27
QSO: 28000 CW 2015-11-28 0920 OH2KW         599 15     RC9J          599 18
QSO: 28000 CW 2015-11-28 0927 OH2KW         599 15     UN2E          599 17
QSO: 28000 CW 2015-11-28 0930 OH2KW         599 15     C4W           599 20
QSO: 28000 CW 2015-11-28 0932 OH2KW         599 15     4X7R          599 20
QSO: 28000 CW 2015-11-28 0934 OH2KW         599 15     CN2AA         599 33
QSO: 28000 CW 2015-11-28 0938 OH2KW         599 15     9K2HN         599 21
QSO: 28000 CW 2015-11-28 0940 OH2KW         599 15     P33W          599 20
QSO: 21019 CW 2015-11-28 1212 OH2KW         599 15     UW7LL         599 16
QSO: 21001 CW 2015-11-28 1218 OH2KW         599 15     S57M          599 15
QSO: 21002 CW 2015-11-28 1220 OH2KW         599 15     PT2CM         599 11
QSO: 21003 CW 2015-11-28 1221 OH2KW         599 15     W3LPL         599 05
QSO: 21004 CW 2015-11-28 1221 OH2KW         599 15     LY2W          599 15
QSO: 21005 CW 2015-11-28 1221 OH2KW         599 15     TM0R          599 14
QSO: 21006 CW 2015-11-28 1222 OH2KW         599 15     4L3T          599 21
QSO: 21006 CW 2015-11-28 1224 OH2KW         599 15     K1ZR          599 05
QSO: 21007 CW 2015-11-28 1226 OH2KW         599 15     W2FU          599 05
QSO: 21021 CW 2015-11-28 1227 OH2KW         599 15     P40W          599 09
QSO: 21062 CW 2015-11-28 1230 OH2KW         599 15     HI3K          599 08
QSO: 21007 CW 2015-11-28 1446 OH2KW         599 15     CE3DNP        599 12
QSO: 21064 CW 2015-11-28 1448 OH2KW         599 15     EA8RM         599 33
QSO: 21016 CW 2015-11-28 1454 OH2KW         599 15     KU2M          599 05
QSO: 21024 CW 2015-11-28 1549 OH2KW         599 15     VE2JCW        599 05
QSO: 21034 CW 2015-11-28 1551 OH2KW         599 15     N4EK          599 05
QSO: 21034 CW 2015-11-28 1551 OH2KW         599 15     N4UP          599 05
QSO: 21034 CW 2015-11-28 1552 OH2KW         599 15     W0SK          599 04
QSO: 21034 CW 2015-11-28 1552 OH2KW         599 15     KR2Q          599 05
QSO: 21034 CW 2015-11-28 1553 OH2KW         599 15     K2SD          599 05
QSO: 21034 CW 2015-11-28 1553 OH2KW         599 15     W3SFG         599 05
QSO: 21034 CW 2015-11-28 1553 OH2KW         599 15     KE8G          599 04
QSO: 21034 CW 2015-11-28 1555 OH2KW         599 15     KY7M          599 03
QSO: 21034 CW 2015-11-28 1555 OH2KW         599 15     LY2X          599 15
QSO: 21034 CW 2015-11-28 1555 OH2KW         599 15     W3GQ          599 05
QSO: 21034 CW 2015-11-28 1556 OH2KW         599 15     AA8OY         599 04
QSO: 21034 CW 2015-11-28 1557 OH2KW         599 15     SP6A          599 15
QSO: 21034 CW 2015-11-28 1558 OH2KW         599 15     PT2AP         599 11
QSO: 21034 CW 2015-11-28 1558 OH2KW         599 15     KG8P          599 04
QSO: 21034 CW 2015-11-28 1559 OH2KW         599 15     W1ZK          599 05
QSO: 21034 CW 2015-11-28 1559 OH2KW         599 15     NP2L          599 08
QSO: 21034 CW 2015-11-28 1601 OH2KW         599 15     K2MK          599 05
QSO: 21034 CW 2015-11-28 1603 OH2KW         599 15     WF8E          599 05
QSO: 21034 CW 2015-11-28 1604 OH2KW         599 15     AE1N          599 05
QSO: 21034 CW 2015-11-28 1605 OH2KW         599 15     DL8DWW        599 14
QSO: 21034 CW 2015-11-28 1606 OH2KW         599 15     VA3ATT        599 04
QSO: 21034 CW 2015-11-28 1608 OH2KW         599 15     K3LR          599 05
QSO: 21034 CW 2015-11-28 1608 OH2KW         599 15     W1HIS         599 05
QSO: 21034 CW 2015-11-28 1609 OH2KW         599 15     VE1JBC        599 05
QSO: 21034 CW 2015-11-28 1611 OH2KW         599 15     W4ML          599 05
QSO: 21034 CW 2015-11-28 1611 OH2KW         599 15     W1FM          599 05
QSO: 21034 CW 2015-11-28 1612 OH2KW         599 15     W1CU          599 05
QSO: 21034 CW 2015-11-28 1613 OH2KW         599 15     OL1C          599 15
QSO: 21034 CW 2015-11-28 1615 OH2KW         599 15     N3FJP         599 05
QSO: 21022 CW 2015-11-28 1617 OH2KW         599 15     ZF2MJ         599 08
QSO: 21030 CW 2015-11-28 1618 OH2KW         599 15     CR3L          599 33
