START-OF-LOG: 3.0
LOCATION: IN
CALLSIGN: W9VW
CLUB:
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 788139
OPERATORS:  W9VW K9SG K9XV K9LZJ
SOAPBOX: This was the first multi-single trial for W9VW contest and DX
SOAPBOX: remotely operated station station  INDX K9SG was in Arizona, K9XV was
SOAPBOX: in Florida, and K9LZJ was 15 miles from the station operating in his
SOAPBOX: Indiana home.  We are using Remoterigs, K3s, and an SPE 2kFA amplifier
SOAPBOX: which worked very well.
NAME: Hank
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5264.0
QSO: 21009 CW 2015-11-28 0018 W9VW          599 4      JH3AIU        599 25     0
QSO: 21011 CW 2015-11-28 0019 W9VW          599 4      VK2IM         599 30     0
QSO: 14001 CW 2015-11-28 0024 W9VW          599 4      P40W          599 09     0
QSO: 14003 CW 2015-11-28 0026 W9VW          599 4      ZW5D          599 11     0
QSO: 14005 CW 2015-11-28 0027 W9VW          599 4      PY4XX         599 11     0
QSO: 14007 CW 2015-11-28 0028 W9VW          599 4      VE6JY         599 04     0
QSO: 14018 CW 2015-11-28 0030 W9VW          599 4      L33M          599 13     0
QSO: 14021 CW 2015-11-28 0031 W9VW          599 4      PP1CZ         599 11     0
QSO: 14023 CW 2015-11-28 0032 W9VW          599 4      PJ2T          599 09     0
QSO: 14026 CW 2015-11-28 0036 W9VW          599 4      3G3O          599 12     0
QSO: 14028 CW 2015-11-28 0036 W9VW          599 4      NP2P          599 08     0
QSO: 14029 CW 2015-11-28 0037 W9VW          599 4      PY4HO         599 11     0
QSO: 14032 CW 2015-11-28 0037 W9VW          599 4      LP1H          599 13     0
QSO: 14033 CW 2015-11-28 0038 W9VW          599 4      HK1R          599 09     0
QSO: 14034 CW 2015-11-28 0039 W9VW          599 4      KP2Q          599 08     0
QSO: 14035 CW 2015-11-28 0040 W9VW          599 4      VP2EAQ        599 08     0
QSO: 14033 CW 2015-11-28 0041 W9VW          599 4      CX4AT         599 13     0
QSO: 14037 CW 2015-11-28 0042 W9VW          599 4      CE2MVF        599 12     0
QSO: 14041 CW 2015-11-28 0043 W9VW          599 4      PZ5W          599 09     0
QSO: 14044 CW 2015-11-28 0044 W9VW          599 4      P40L          599 09     0
QSO: 14045 CW 2015-11-28 0044 W9VW          599 4      NP3A          599 08     0
QSO: 14047 CW 2015-11-28 0045 W9VW          599 4      V26K          599 08     0
QSO: 14047 CW 2015-11-28 0045 W9VW          599 4      HI3K          599 08     0
QSO: 14050 CW 2015-11-28 0047 W9VW          599 4      TO8M          599 08     0
QSO: 14050 CW 2015-11-28 0048 W9VW          599 4      CE3CT         599 12     0
QSO: 14050 CW 2015-11-28 0048 W9VW          599 4      FY5KE         599 09     0
QSO: 14051 CW 2015-11-28 0049 W9VW          599 4      ZD8W          599 36     0
QSO: 14054 CW 2015-11-28 0049 W9VW          599 4      VP2VVV        599 08     0
QSO: 14058 CW 2015-11-28 0050 W9VW          599 4      DP1POL        599 38     0
QSO: 14060 CW 2015-11-28 0051 W9VW          599 4      HR2J          599 07     0
QSO: 14061 CW 2015-11-28 0051 W9VW          599 4      V31WI         599 07     0
QSO: 14065 CW 2015-11-28 0053 W9VW          599 4      PS2T          599 11     0
QSO: 14063 CW 2015-11-28 0054 W9VW          599 4      C92ZO         599 37     0
QSO: 14053 CW 2015-11-28 0055 W9VW          599 4      D4C           599 35     0
QSO: 14052 CW 2015-11-28 0055 W9VW          599 4      CR3L          599 33     0
QSO: 14049 CW 2015-11-28 0057 W9VW          599 4      JA8RWU        599 25     0
QSO: 14048 CW 2015-11-28 0058 W9VW          599 4      JA3YBK        599 25     0
QSO: 28016 CW 2015-11-28 1804 W9VW          599 4      ZT6T          599 38     0
QSO: 28018 CW 2015-11-28 1805 W9VW          599 4      D4C           599 35     0
QSO: 28025 CW 2015-11-28 1807 W9VW          599 4      LP1H          599 13     0
QSO: 28026 CW 2015-11-28 1807 W9VW          599 4      PJ4A          599 09     0
QSO: 28003 CW 2015-11-28 1814 W9VW          599 4      PR2F          599 11     0
QSO: 28003 CW 2015-11-28 1815 W9VW          599 4      CX4AT         599 13     0
QSO: 28022 CW 2015-11-28 1817 W9VW          599 4      6V7A          599 35     0
QSO: 28010 CW 2015-11-28 1820 W9VW          599 4      PW2D          599 11     0
QSO: 28029 CW 2015-11-28 1823 W9VW          599 4      PZ5W          599 09     0
QSO: 28024 CW 2015-11-28 1824 W9VW          599 4      VC7O          599 03     0
QSO: 28024 CW 2015-11-28 1826 W9VW          599 4      VC6O          599 04     0
QSO: 28035 CW 2015-11-28 1828 W9VW          599 4      PJ2T          599 09     0
QSO: 14025 CW 2015-11-28 1832 W9VW          599 4      VE9CB         599 05     0
QSO: 14004 CW 2015-11-28 1833 W9VW          599 4      OL3Z          599 15     0
QSO: 14005 CW 2015-11-28 1833 W9VW          599 4      OP4K          599 14     0
QSO: 14009 CW 2015-11-28 1834 W9VW          599 4      M6T           599 14     0
QSO: 14010 CW 2015-11-28 1847 W9VW          599 4      IQ3WW         599 15     0
QSO: 14009 CW 2015-11-28 1848 W9VW          599 4      OE3K          599 15     0
QSO: 14010 CW 2015-11-28 1849 W9VW          599 4      EA7PP         599 14     0
QSO: 14011 CW 2015-11-28 1851 W9VW          599 4      DR5N          599 14     0
QSO: 14015 CW 2015-11-28 1852 W9VW          599 4      OM2VL         599 15     0
QSO: 14015 CW 2015-11-28 1852 W9VW          599 4      F5PHW         599 14     0
QSO: 14020 CW 2015-11-28 1853 W9VW          599 4      HG1S          599 15     0
QSO: 14022 CW 2015-11-28 1854 W9VW          599 4      SJ2W          599 14     0
QSO: 14023 CW 2015-11-28 1855 W9VW          599 4      DL0GL         599 14     0
QSO: 14025 CW 2015-11-28 1855 W9VW          599 4      9A1A          599 15     0
QSO: 14028 CW 2015-11-28 1856 W9VW          599 4      EI5KF         599 14     0
QSO: 14002 CW 2015-11-28 1859 W9VW          599 4      DF0HQ         599 14     0
QSO: 21029 CW 2015-11-28 1901 W9VW          599 4      NP2P          599 08     0
QSO: 21023 CW 2015-11-28 1901 W9VW          599 4      VE1OP         599 05     0
QSO: 21033 CW 2015-11-28 1905 W9VW          599 4      K5TR          599 04     0
QSO: 21013 CW 2015-11-28 1909 W9VW          599 4      VA7ST         599 03     0
QSO: 21013 CW 2015-11-28 1913 W9VW          599 4      LW3DG         599 13     0
QSO: 21004 CW 2015-11-28 1914 W9VW          599 4      VA3CCO        599 04     0
QSO: 21017 CW 2015-11-28 1918 W9VW          599 4      WJ9B          599 03     0
QSO: 21032 CW 2015-11-28 1920 W9VW          599 4      XQ1CR         599 12     0
QSO: 21018 CW 2015-11-28 2028 W9VW          599 4      ZT6T          599 38     0
QSO: 21022 CW 2015-11-28 2029 W9VW          599 4      LU8YE         599 13     0
QSO: 21024 CW 2015-11-28 2029 W9VW          599 4      PS8BR         599 11     0
QSO: 21024 CW 2015-11-28 2030 W9VW          599 4      PS8BR         599 11     0
QSO: 21025 CW 2015-11-28 2032 W9VW          599 4      CX4AT         599 13     0
QSO: 21029 CW 2015-11-28 2035 W9VW          599 4      TO4GU         599 08     0
QSO: 21031 CW 2015-11-28 2036 W9VW          599 4      KH7M          599 31     0
QSO: 21040 CW 2015-11-28 2038 W9VW          599 4      FY5FY         599 09     0
QSO: 21044 CW 2015-11-28 2038 W9VW          599 4      V47T          599 08     0
QSO: 21057 CW 2015-11-28 2041 W9VW          599 4      VE3YAA        599 04     0
QSO: 21060 CW 2015-11-28 2042 W9VW          599 4      9Y4/WJ2O      599 09     0
QSO: 21065 CW 2015-11-28 2045 W9VW          599 4      VP5CW         599 08     0
QSO: 21061 CW 2015-11-28 2046 W9VW          599 4      YW4D          599 09     0
QSO: 14012 CW 2015-11-28 2048 W9VW          599 4      YT5A          599 15     0
QSO: 14012 CW 2015-11-28 2049 W9VW          599 4      VE2EW         599 05     0
QSO: 14030 CW 2015-11-28 2051 W9VW          599 4      ED8X          599 33     0
QSO: 14030 CW 2015-11-28 2052 W9VW          599 4      TF3W          599 40     0
QSO: 14036 CW 2015-11-28 2053 W9VW          599 4      TF2CW         599 40     0
QSO: 14039 CW 2015-11-28 2053 W9VW          599 4      RT3F          599 16     0
QSO: 14043 CW 2015-11-28 2054 W9VW          599 4      RL9X          599 17     0
QSO: 14050 CW 2015-11-28 2056 W9VW          599 4      CR2X          599 14     0
QSO: 14061 CW 2015-11-28 2059 W9VW          599 4      CO2RQ         599 08     0
QSO: 14065 CW 2015-11-28 2107 W9VW          599 4      RW0BG         599 18     0
QSO: 14066 CW 2015-11-28 2108 W9VW          599 4      OH1F          599 15     0
QSO: 14060 CW 2015-11-28 2110 W9VW          599 4      PR7AA         599 11     0
QSO: 14058 CW 2015-11-28 2111 W9VW          599 4      T46A          599 08     0
QSO: 14055 CW 2015-11-28 2114 W9VW          599 4      OX3LX         599 40     0
QSO: 14046 CW 2015-11-28 2115 W9VW          599 4      OH0Z          599 15     0
QSO:  7056 CW 2015-11-29 0122 W9VW          599 4      IB9T          599 15     0
QSO:  7061 CW 2015-11-29 0125 W9VW          599 4      DD1A          599 14     0
QSO:  7051 CW 2015-11-29 0127 W9VW          599 4      HG7T          599 15     0
QSO:  7049 CW 2015-11-29 0127 W9VW          599 4      TM1A          599 14     0
QSO:  7047 CW 2015-11-29 0129 W9VW          599 4      IR2R          599 15     0
QSO:  7044 CW 2015-11-29 0129 W9VW          599 4      W1DX          599 05     0
QSO:  7039 CW 2015-11-29 0130 W9VW          599 4      EF2A          599 14     0
QSO:  7037 CW 2015-11-29 0132 W9VW          599 4      DK8ZB         599 14     0
QSO:  7036 CW 2015-11-29 0132 W9VW          599 4      RI6A          599 16     0
QSO:  7035 CW 2015-11-29 0133 W9VW          599 4      SP2YWL        599 15     0
QSO:  7031 CW 2015-11-29 0135 W9VW          599 4      OL1C          599 15     0
QSO:  7031 CW 2015-11-29 0136 W9VW          599 4      HG1S          599 15     0
QSO:  7026 CW 2015-11-29 0138 W9VW          599 4      P40L          599 09     0
QSO:  7019 CW 2015-11-29 0141 W9VW          599 4      HB9FBM        599 14     0
QSO:  7018 CW 2015-11-29 0141 W9VW          599 4      YT65A         599 15     0
QSO:  7012 CW 2015-11-29 0145 W9VW          599 4      EW1M          599 16     0
QSO:  7013 CW 2015-11-29 0145 W9VW          599 4      OM3RRC        599 15     0
QSO:  7026 CW 2015-11-29 0146 W9VW          599 4      S58A          599 15     0
QSO:  7028 CW 2015-11-29 0148 W9VW          599 4      UA3R          599 16     0
QSO:  7030 CW 2015-11-29 0148 W9VW          599 4      9A1A          599 15     0
QSO:  7032 CW 2015-11-29 0148 W9VW          599 4      VE3EJ         599 04     0
QSO:  7039 CW 2015-11-29 0150 W9VW          599 4      TM4Q          599 14     0
QSO:  7045 CW 2015-11-29 0151 W9VW          599 4      PJ2T          599 09     0
QSO:  7055 CW 2015-11-29 0153 W9VW          599 4      SN3A          599 15     0
QSO:  7063 CW 2015-11-29 0155 W9VW          599 4      EF8R          599 33     0
QSO:  7056 CW 2015-11-29 0158 W9VW          599 4      E7DX          599 15     0
QSO:  7049 CW 2015-11-29 0159 W9VW          599 4      OL6P          599 15     0
QSO:  7038 CW 2015-11-29 0201 W9VW          599 4      HI3K          599 08     0
QSO:  7027 CW 2015-11-29 0203 W9VW          599 4      VO3A          599 00     0
QSO:  7023 CW 2015-11-29 0203 W9VW          599 4      GW5R          599 14     0
QSO:  7022 CW 2015-11-29 0205 W9VW          599 4      SN8B          599 15     0
QSO:  7001 CW 2015-11-29 0206 W9VW          599 4      OL9R          599 15     0
QSO:  7004 CW 2015-11-29 0206 W9VW          599 4      ZA/YT7DQ      599 15     0
QSO:  7006 CW 2015-11-29 0207 W9VW          599 4      DL0CS         599 14     0
QSO:  7053 CW 2015-11-29 0210 W9VW          599 4      NP4A          599 08     0
QSO:  7083 CW 2015-11-29 0213 W9VW          599 4      G5W           599 14     0
QSO:  7008 CW 2015-11-29 0357 W9VW          599 4      HI3TT         599 08     0
QSO:  7014 CW 2015-11-29 0400 W9VW          599 4      XE2B          599 06     0
QSO:  7015 CW 2015-11-29 0402 W9VW          599 4      ZT6T          599 38     0
QSO:  7016 CW 2015-11-29 0405 W9VW          599 4      9K2HN         599 21     0
QSO:  7024 CW 2015-11-29 0407 W9VW          599 4      YR1C          599 20     0
QSO:  7024 CW 2015-11-29 0407 W9VW          599 4      HG6N          599 15     0
QSO:  7025 CW 2015-11-29 0408 W9VW          599 4      EA7PP         599 14     0
QSO:  7026 CW 2015-11-29 0410 W9VW          599 4      DK2CX         599 14     0
QSO:  7027 CW 2015-11-29 0411 W9VW          599 4      PP5BZ         599 11     0
QSO:  7033 CW 2015-11-29 0415 W9VW          599 4      CR3R          599 33     0
QSO:  7033 CW 2015-11-29 0415 W9VW          599 4      VE6SV         599 04     0
QSO:  7035 CW 2015-11-29 0416 W9VW          599 4      CN2AA         599 33     0
QSO:  7035 CW 2015-11-29 0416 W9VW          599 4      9H6A          599 15     0
QSO:  7039 CW 2015-11-29 0418 W9VW          599 4      TI5W          599 07     0
QSO:  7040 CW 2015-11-29 0420 W9VW          599 4      6W1SR         599 35     0
QSO:  7040 CW 2015-11-29 0420 W9VW          599 4      KP2M          599 08     0
QSO:  7041 CW 2015-11-29 0421 W9VW          599 4      RG6G          599 16     0
QSO:  7042 CW 2015-11-29 0421 W9VW          599 4      LT1F          599 13     0
QSO:  7051 CW 2015-11-29 0423 W9VW          599 4      OL3Z          599 15     0
QSO:  7052 CW 2015-11-29 0423 W9VW          599 4      OH0X          599 15     0
QSO:  7052 CW 2015-11-29 0424 W9VW          599 4      S56X          599 15     0
QSO:  7061 CW 2015-11-29 0426 W9VW          599 4      OK7Z          599 15     0
QSO:  7062 CW 2015-11-29 0427 W9VW          599 4      IQ3RK         599 15     0
QSO:  7067 CW 2015-11-29 0429 W9VW          599 4      OH1F          599 15     0
QSO:  7067 CW 2015-11-29 0429 W9VW          599 4      CJ3A          599 04     0
QSO:  7070 CW 2015-11-29 0430 W9VW          599 4      IR2L          599 15     0
QSO:  7071 CW 2015-11-29 0431 W9VW          599 4      ZB2X          599 14     0
QSO:  7074 CW 2015-11-29 0432 W9VW          599 4      HA3MQ         599 15     0
QSO:  7081 CW 2015-11-29 0433 W9VW          599 4      9A2L          599 15     0
QSO:  7084 CW 2015-11-29 0433 W9VW          599 4      XE2S          599 06     0
QSO:  7085 CW 2015-11-29 0434 W9VW          599 4      IN3NJB        599 15     0
QSO:  7087 CW 2015-11-29 0435 W9VW          599 4      SH1DI         599 14     0
QSO:  7088 CW 2015-11-29 0436 W9VW          599 4      ZF2MJ         599 08     0
QSO:  3505 CW 2015-11-29 0441 W9VW          599 4      CS2C          599 14     0
QSO:  3505 CW 2015-11-29 0442 W9VW          599 4      9A1P          599 15     0
QSO:  3508 CW 2015-11-29 0444 W9VW          599 4      EA7PP         599 14     0
QSO:  3509 CW 2015-11-29 0447 W9VW          599 4      ED8X          599 33     0
QSO:  3520 CW 2015-11-29 0453 W9VW          599 4      VE7VR         599 03     0
QSO:  3522 CW 2015-11-29 0454 W9VW          599 4      DL1A          599 14     0
QSO:  3523 CW 2015-11-29 0455 W9VW          599 4      TO4GU         599 08     0
QSO:  3524 CW 2015-11-29 0455 W9VW          599 4      OL4A          599 15     0
QSO:  3525 CW 2015-11-29 0456 W9VW          599 4      EU6AF         599 16     0
QSO:  3526 CW 2015-11-29 0456 W9VW          599 4      HA8A          599 15     0
QSO:  3527 CW 2015-11-29 0457 W9VW          599 4      VA2WA         599 05     0
QSO:  3529 CW 2015-11-29 0500 W9VW          599 4      VE6WR         599 04     0
QSO:  3530 CW 2015-11-29 0501 W9VW          599 4      SN8B          599 15     0
QSO:  3532 CW 2015-11-29 0503 W9VW          599 4      D4C           599 35     0
QSO:  3537 CW 2015-11-29 0504 W9VW          599 4      HG7T          599 15     0
QSO:  3544 CW 2015-11-29 0505 W9VW          599 4      IR4M          599 15     0
QSO:  3545 CW 2015-11-29 0505 W9VW          599 4      UA2F          599 15     0
QSO:  3545 CW 2015-11-29 0506 W9VW          599 4      GS8VL         599 14     0
QSO:  3546 CW 2015-11-29 0507 W9VW          599 4      OE3K          599 15     0
QSO:  3549 CW 2015-11-29 0507 W9VW          599 4      YV5KG         599 09     0
QSO:  3552 CW 2015-11-29 0508 W9VW          599 4      OK2SAR        599 15     0
QSO:  3553 CW 2015-11-29 0509 W9VW          599 4      CO8DM         599 08     0
QSO:  3554 CW 2015-11-29 0510 W9VW          599 4      PJ4A          599 09     0
QSO:  3555 CW 2015-11-29 0512 W9VW          599 4      EA3NO         599 14     0
QSO:  3555 CW 2015-11-29 0513 W9VW          599 4      OK2RJC        599 15     0
QSO:  3556 CW 2015-11-29 0513 W9VW          599 4      LY7A          599 15     0
QSO:  3557 CW 2015-11-29 0516 W9VW          599 4      ZF2MJ         599 08     0
QSO:  3560 CW 2015-11-29 0516 W9VW          599 4      ED1R          599 14     0
QSO:  3561 CW 2015-11-29 0518 W9VW          599 4      UR4RXJ        599 16     0
QSO:  3562 CW 2015-11-29 0519 W9VW          599 4      Z35T          599 15     0
QSO:  3564 CW 2015-11-29 0520 W9VW          599 4      YL9T          599 15     0
QSO:  3567 CW 2015-11-29 0522 W9VW          599 4      OM7LM         599 15     0
QSO:  3570 CW 2015-11-29 0523 W9VW          599 4      OK1HGM        599 15     0
QSO:  3515 CW 2015-11-29 0527 W9VW          599 4      VE7GL         599 03     0
QSO:  3515 CW 2015-11-29 0527 W9VW          599 4      HG1S          599 15     0
QSO:  3517 CW 2015-11-29 0529 W9VW          599 4      OZ1AA         599 14     0
QSO:  3518 CW 2015-11-29 0530 W9VW          599 4      OG9W          599 15     0
QSO:  3521 CW 2015-11-29 0530 W9VW          599 4      S50A          599 15     0
QSO:  3526 CW 2015-11-29 0532 W9VW          599 4      PR7AR         599 11     0
QSO:  1811 CW 2015-11-29 0536 W9VW          599 4      VE3ZI         599 04     0
QSO:  1826 CW 2015-11-29 0540 W9VW          599 4      PZ5W          599 09     0
QSO:  1829 CW 2015-11-29 0541 W9VW          599 4      VE3JM         599 04     0
QSO:  1843 CW 2015-11-29 0628 W9VW          599 4      K7GM          599 05     0
QSO:  1843 CW 2015-11-29 0629 W9VW          599 4      WF2W          599 05     0
QSO:  1832 CW 2015-11-29 0631 W9VW          599 4      PJ2T          599 09     0
QSO:  1824 CW 2015-11-29 0633 W9VW          599 4      KH7M          599 31     0
QSO:  1816 CW 2015-11-29 0633 W9VW          599 4      VY2TT         599 05     0
QSO:  1809 CW 2015-11-29 0642 W9VW          599 4      YN2CC         599 07     0
QSO:  1828 CW 2015-11-29 0644 W9VW          599 4      PJ4Q          599 09     0
QSO:  1829 CW 2015-11-29 0646 W9VW          599 4      NO3M          599 05     0
QSO:  1842 CW 2015-11-29 0648 W9VW          599 4      K0DG          599 04     0
QSO:  3562 CW 2015-11-29 0649 W9VW          599 4      VE2IM         599 02     0
QSO:  3556 CW 2015-11-29 0650 W9VW          599 4      P40C          599 09     0
QSO:  3554 CW 2015-11-29 0650 W9VW          599 4      K3WW          599 05     0
QSO:  3547 CW 2015-11-29 0651 W9VW          599 4      CR2X          599 14     0
QSO:  3543 CW 2015-11-29 0652 W9VW          599 4      K3ZUE         599 05     0
QSO:  3539 CW 2015-11-29 0654 W9VW          599 4      KH6J          599 31     0
QSO:  3531 CW 2015-11-29 0656 W9VW          599 4      W1KM          599 05     0
QSO:  7047 CW 2015-11-29 1118 W9VW          599 4      ZL3TE         599 32     0
QSO:  3523 CW 2015-11-29 1123 W9VW          599 4      CO8ZZ         599 08     0
QSO:  1825 CW 2015-11-29 1129 W9VW          599 4      N7GP          599 03     0
QSO:  1827 CW 2015-11-29 1130 W9VW          599 4      K4TCG         599 04     0
QSO:  1826 CW 2015-11-29 1132 W9VW          599 4      WA2ALY        599 05     0
QSO:  1826 CW 2015-11-29 1134 W9VW          599 4      VA3OL         599 04     0
QSO:  1826 CW 2015-11-29 1135 W9VW          599 4      AE1ZZ         599 05     0
QSO:  1826 CW 2015-11-29 1135 W9VW          599 4      NR4M          599 05     0
QSO:  1826 CW 2015-11-29 1136 W9VW          599 4      VA3XOV        599 04     0
QSO:  1826 CW 2015-11-29 1136 W9VW          599 4      AC5O          599 05     0
QSO:  1826 CW 2015-11-29 1137 W9VW          599 4      K3HX          599 05     0
QSO:  1826 CW 2015-11-29 1140 W9VW          599 4      K3ND          599 05     0
QSO:  1826 CW 2015-11-29 1141 W9VW          599 4      AC2IK         599 05     0
QSO:  1826 CW 2015-11-29 1143 W9VW          599 4      NS9I          599 04     0
QSO:  1826 CW 2015-11-29 1151 W9VW          599 4      W2OR          599 05     0
QSO: 14009 CW 2015-11-29 1154 W9VW          599 4      UT7E          599 16     0
QSO: 14003 CW 2015-11-29 1155 W9VW          599 4      RK4FF         599 16     0
QSO: 14013 CW 2015-11-29 1202 W9VW          599 4      OM7M          599 15     0
QSO: 14019 CW 2015-11-29 1207 W9VW          599 4      RX7M          599 16     0
QSO: 14023 CW 2015-11-29 1210 W9VW          599 4      ER4A          599 16     0
QSO: 14025 CW 2015-11-29 1211 W9VW          599 4      ED1R          599 14     0
QSO: 14026 CW 2015-11-29 1212 W9VW          599 4      DR1D          599 14     0
QSO: 14028 CW 2015-11-29 1213 W9VW          599 4      IR2C          599 15     0
QSO: 14030 CW 2015-11-29 1213 W9VW          599 4      RT4F          599 16     0
QSO: 14031 CW 2015-11-29 1215 W9VW          599 4      EA8CSG        599 33     0
QSO: 14033 CW 2015-11-29 1218 W9VW          599 4      DL1A          599 14     0
QSO: 14034 CW 2015-11-29 1219 W9VW          599 4      RT5Z          599 16     0
QSO: 14035 CW 2015-11-29 1220 W9VW          599 4      LA7GIA        599 14     0
QSO: 14035 CW 2015-11-29 1221 W9VW          599 4      TM6M          599 14     0
QSO: 14036 CW 2015-11-29 1222 W9VW          599 4      CN8KD         599 33     0
QSO: 14037 CW 2015-11-29 1222 W9VW          599 4      G5O           599 14     0
QSO: 14038 CW 2015-11-29 1223 W9VW          599 4      HG7T          599 15     0
QSO: 14039 CW 2015-11-29 1223 W9VW          599 4      LY7A          599 15     0
QSO: 14041 CW 2015-11-29 1251 W9VW          599 4      PA0CMU        599 14     0
QSO: 21021 CW 2015-11-29 1253 W9VW          599 4      RK3VWA        599 16     0
QSO: 14042 CW 2015-11-29 1256 W9VW          599 4      OH1R          599 15     0
QSO: 14042 CW 2015-11-29 1256 W9VW          599 4      SK3W          599 14     0
QSO: 14044 CW 2015-11-29 1258 W9VW          599 4      EA8W          599 33     0
QSO: 14044 CW 2015-11-29 1259 W9VW          599 4      TM4Q          599 14     0
QSO: 14045 CW 2015-11-29 1301 W9VW          599 4      SN7Q          599 15     0
QSO: 14046 CW 2015-11-29 1302 W9VW          599 4      CO8CY         599 08     0
QSO: 14047 CW 2015-11-29 1303 W9VW          599 4      LY4A          599 15     0
QSO: 14047 CW 2015-11-29 1304 W9VW          599 4      HS0ZLM        599 26     0
QSO: 14050 CW 2015-11-29 1306 W9VW          599 4      G2F           599 14     0
QSO: 14052 CW 2015-11-29 1308 W9VW          599 4      E7DX          599 15     0
QSO: 14053 CW 2015-11-29 1309 W9VW          599 4      OG6N          599 15     0
QSO: 14054 CW 2015-11-29 1310 W9VW          599 4      RM3F          599 16     0
QSO: 14055 CW 2015-11-29 1311 W9VW          599 4      VE2FWW        599 05     0
QSO: 14056 CW 2015-11-29 1312 W9VW          599 4      OK5ZZ         599 15     0
QSO: 14057 CW 2015-11-29 1313 W9VW          599 4      YU1NA         599 15     0
QSO: 14057 CW 2015-11-29 1314 W9VW          599 4      LY8O          599 15     0
QSO: 14062 CW 2015-11-29 1315 W9VW          599 4      MW5R          599 14     0
QSO: 14061 CW 2015-11-29 1316 W9VW          599 4      OH3OJ         599 15     0
QSO: 14066 CW 2015-11-29 1319 W9VW          599 4      EA8CUU        599 33     0
QSO: 14070 CW 2015-11-29 1320 W9VW          599 4      OK6W          599 15     0
QSO: 14075 CW 2015-11-29 1322 W9VW          599 4      ZA1WW         599 15     0
QSO: 14083 CW 2015-11-29 1325 W9VW          599 4      UP0L          599 17     0
QSO: 14088 CW 2015-11-29 1326 W9VW          599 4      UA7K          599 16     0
QSO: 14090 CW 2015-11-29 1326 W9VW          599 4      LY2MM         599 15     0
QSO: 14091 CW 2015-11-29 1327 W9VW          599 4      HA1BC         599 15     0
QSO: 14092 CW 2015-11-29 1328 W9VW          599 4      UA3ABJ        599 16     0
QSO: 14095 CW 2015-11-29 1331 W9VW          599 4      IZ8EFD        599 15     0
QSO: 14095 CW 2015-11-29 1332 W9VW          599 4      RY3D          599 16     0
QSO: 14100 CW 2015-11-29 1333 W9VW          599 4      LZ5W          599 20     0
QSO: 14100 CW 2015-11-29 1334 W9VW          599 4      LY5R          599 15     0
QSO: 28030 CW 2015-11-29 1351 W9VW          599 4      KP4EJ         599 08     0
QSO: 28042 CW 2015-11-29 1352 W9VW          599 4      P40L          599 09     0
QSO: 28046 CW 2015-11-29 1353 W9VW          599 4      V47T          599 08     0
QSO: 28002 CW 2015-11-29 1355 W9VW          599 4      PJ6/OH1VR     599 08     0
QSO: 28026 CW 2015-11-29 1357 W9VW          599 4      V26K          599 08     0
QSO: 28028 CW 2015-11-29 1400 W9VW          599 4      V25VYC        599 08     0
QSO: 21025 CW 2015-11-29 1403 W9VW          599 4      RA1AL         599 16     0
QSO: 21029 CW 2015-11-29 1405 W9VW          599 4      PA2PKZ        599 14     0
QSO: 21030 CW 2015-11-29 1405 W9VW          599 4      P3F           599 20     0
QSO: 21031 CW 2015-11-29 1406 W9VW          599 4      RA5C          599 16     0
QSO: 21033 CW 2015-11-29 1406 W9VW          599 4      OM2VL         599 15     0
QSO: 21035 CW 2015-11-29 1407 W9VW          599 4      CN2AA         599 33     0
QSO: 21037 CW 2015-11-29 1407 W9VW          599 4      SO2R          599 15     0
QSO: 21039 CW 2015-11-29 1408 W9VW          599 4      DF0HQ         599 14     0
QSO: 21043 CW 2015-11-29 1408 W9VW          599 4      G3V           599 14     0
QSO: 21045 CW 2015-11-29 1410 W9VW          599 4      PJ2T          599 09     0
QSO: 21045 CW 2015-11-29 1410 W9VW          599 4      SP9M          599 15     0
QSO: 21046 CW 2015-11-29 1412 W9VW          599 4      SH0R          599 14     0
QSO: 21047 CW 2015-11-29 1412 W9VW          599 4      DL5CW         599 14     0
QSO: 21047 CW 2015-11-29 1413 W9VW          599 4      OG1D          599 15     0
QSO: 21049 CW 2015-11-29 1413 W9VW          599 4      SO4R          599 15     0
QSO: 21054 CW 2015-11-29 1414 W9VW          599 4      OM7M          599 15     0
QSO: 21057 CW 2015-11-29 1415 W9VW          599 4      E7DX          599 15     0
QSO: 21061 CW 2015-11-29 1416 W9VW          599 4      TI5W          599 07     0
QSO: 21064 CW 2015-11-29 1608 W9VW          599 4      SO9Q          599 15     0
QSO: 21065 CW 2015-11-29 1609 W9VW          599 4      LB1GB         599 14     0
QSO: 21036 CW 2015-11-29 1609 W9VW          599 4      ES9C          599 15     0
QSO: 21008 CW 2015-11-29 1610 W9VW          599 4      OH0X          599 15     0
QSO: 28007 CW 2015-11-29 1611 W9VW          599 4      EA4ZK         599 14     0
QSO: 28025 CW 2015-11-29 1614 W9VW          599 4      YN2CC         599 07     0
QSO: 14000 CW 2015-11-29 1618 W9VW          599 4      P33W          599 20     0
QSO: 14024 CW 2015-11-29 1619 W9VW          599 4      DL0CS         599 14     0
