START-OF-LOG: 3.0
CALLSIGN: UC5D
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 465120
NAME: Pronskiy Andrey
LOCATION: DX
OPERATORS: UC5D
CLUB:
CERTIFICATE: YES
CREATED-BY: 5MContest ver.6.0.4
QSO:  3512 CW 2015-11-28 0119 UC5D          599 16     IK0VVE        599 15      0
QSO:  3512 CW 2015-11-28 0120 UC5D          599 16     R7NW          599 16      0
QSO:  3511 CW 2015-11-28 0121 UC5D          599 16     OG7A          599 15      0
QSO:  3511 CW 2015-11-28 0121 UC5D          599 16     YL2KO         599 15      0
QSO:  3509 CW 2015-11-28 0122 UC5D          599 16     RO2E          599 16      0
QSO:  3508 CW 2015-11-28 0122 UC5D          599 16     RM9A          599 17      0
QSO:  3507 CW 2015-11-28 0123 UC5D          599 16     UP9L          599 17      0
QSO:  3506 CW 2015-11-28 0123 UC5D          599 16     DL5YYM        599 14      0
QSO:  3506 CW 2015-11-28 0124 UC5D          599 16     YU1UN         599 15      0
QSO:  3504 CW 2015-11-28 0125 UC5D          599 16     UN3M          599 17      0
QSO:  3501 CW 2015-11-28 0126 UC5D          599 16     SM0W          599 14      0
QSO:  1815 CW 2015-11-28 0132 UC5D          599 16     UA4S          599 16      0
QSO:  1816 CW 2015-11-28 0133 UC5D          599 16     RA1AL         599 16      0
QSO:  1814 CW 2015-11-28 0134 UC5D          599 16     LY2W          599 15      0
QSO:  1812 CW 2015-11-28 0135 UC5D          599 16     OH2XX         599 15      0
QSO:  1818 CW 2015-11-28 0136 UC5D          599 16     UT6UD         599 16      0
QSO:  1824 CW 2015-11-28 0138 UC5D          599 16     RM5A          599 16      0
QSO:  1832 CW 2015-11-28 0139 UC5D          599 16     LY7M          599 15      0
QSO:  1851 CW 2015-11-28 0140 UC5D          599 16     UV5U          599 16      0
QSO:  1852 CW 2015-11-28 0141 UC5D          599 16     EW6CU         599 16      0
QSO:  1840 CW 2015-11-28 0144 UC5D          599 16     LY7A          599 15      0
QSO:  1839 CW 2015-11-28 0145 UC5D          599 16     EU1U          599 16      0
QSO:  1838 CW 2015-11-28 0146 UC5D          599 16     LY4T          599 15      0
QSO:  1837 CW 2015-11-28 0147 UC5D          599 16     UT5EO         599 16      0
QSO:  1819 CW 2015-11-28 0148 UC5D          599 16     RK3ZZ         599 16      0
QSO:  3501 CW 2015-11-28 0152 UC5D          599 16     LY4L          599 15      0
QSO:  3502 CW 2015-11-28 0153 UC5D          599 16     S52ZW         599 15      0
QSO:  3505 CW 2015-11-28 0204 UC5D          599 16     4K6FO         599 21      0
QSO:  3532 CW 2015-11-28 0205 UC5D          599 16     DK8ZB         599 14      0
QSO:  3532 CW 2015-11-28 0206 UC5D          599 16     YO2LEA        599 20      0
QSO:  3524 CW 2015-11-28 0207 UC5D          599 16     EU6AF         599 16      0
QSO:  3525 CW 2015-11-28 0207 UC5D          599 16     DL1A          599 14      0
QSO:  3526 CW 2015-11-28 0208 UC5D          599 16     UT8AL         599 16      0
QSO:  3527 CW 2015-11-28 0209 UC5D          599 16     HA8A          599 15      0
QSO:  3531 CW 2015-11-28 0210 UC5D          599 16     EW8DX         599 16      0
QSO:  3532 CW 2015-11-28 0210 UC5D          599 16     LZ9W          599 20      0
QSO:  3534 CW 2015-11-28 0210 UC5D          599 16     UV7V          599 16      0
QSO:  3538 CW 2015-11-28 0212 UC5D          599 16     9A1AA         599 15      0
QSO:  3541 CW 2015-11-28 0213 UC5D          599 16     DJ0SP         599 14      0
QSO:  3542 CW 2015-11-28 0214 UC5D          599 16     SP2KJH        599 15      0
QSO:  3543 CW 2015-11-28 0215 UC5D          599 16     OH2BAH        599 15      0
QSO:  3545 CW 2015-11-28 0217 UC5D          599 16     PA4O          599 14      0
QSO:  3546 CW 2015-11-28 0218 UC5D          599 16     HA2NA         599 15      0
