START-OF-LOG: 3.0
CALLSIGN: NC6K
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 334776
NAME: Eric Gruff
LOCATION: SDG
OPERATORS: NC6K
CLUB: SOUTHERN CALIFORNIA CONTEST CLUB
CERTIFICATE: YES
CREATED-BY: Contest LogChecker v3.9 [www.contestlogchecker.com]
SOAPBOX: The contest started out with many poor operators (North
SOAPBOX: America) - stations were calling DX on top of the exchanges
SOAPBOX: and not listening to partial call requests. It go so bad at
SOAPBOX: one point that I almost quit, but then everyone settled
QSO:  7057 CW 2015-11-28 0521 NC6K          599 3      ED1R          599 14
QSO:  7056 CW 2015-11-28 0526 NC6K          599 3      ZD8W          599 36
QSO:  7054 CW 2015-11-28 0528 NC6K          599 3      P40L          599 09
QSO:  7053 CW 2015-11-28 0530 NC6K          599 3      D4C           599 35
QSO:  7045 CW 2015-11-28 0533 NC6K          599 3      KH6LC         599 31
QSO:  7040 CW 2015-11-28 0538 NC6K          599 3      PP5BZ         599 11
QSO:  7040 CW 2015-11-28 0539 NC6K          599 3      PJ4A          599 09
QSO:  7033 CW 2015-11-28 0543 NC6K          599 3      VC7O          599 03
QSO:  7032 CW 2015-11-28 0545 NC6K          599 3      CO7EH         599 08
QSO:  7028 CW 2015-11-28 0547 NC6K          599 3      EF8U          599 33
QSO:  7022 CW 2015-11-28 0553 NC6K          599 3      IR4M          599 15
QSO:  7020 CW 2015-11-28 0554 NC6K          599 3      ZF2ET         599 08
QSO:  7012 CW 2015-11-28 0558 NC6K          599 3      JR2GRX        599 25
QSO:  7006 CW 2015-11-28 0601 NC6K          599 3      P40W          599 09
QSO:  7006 CW 2015-11-28 0602 NC6K          599 3      VA2EW         599 05
QSO:  7000 CW 2015-11-28 0606 NC6K          599 3      ZW4B          599 11
QSO:  7026 CW 2015-11-28 0607 NC6K          599 3      HC2AO         599 10
QSO:  7022 CW 2015-11-28 0610 NC6K          599 3      OL4A          599 15
QSO:  7037 CW 2015-11-28 0612 NC6K          599 3      CE3CT         599 12
QSO:  7037 CW 2015-11-28 0614 NC6K          599 3      K6AAB         599 03
QSO:  3505 CW 2015-11-28 0619 NC6K          599 3      VE7SV         599 03
QSO:  3509 CW 2015-11-28 0624 NC6K          599 3      VA2WA         599 05
QSO:  3520 CW 2015-11-28 0630 NC6K          599 3      XE1AY         599 06
QSO:  3524 CW 2015-11-28 0633 NC6K          599 3      VE9AA         599 05
QSO:  3535 CW 2015-11-28 0640 NC6K          599 3      P40C          599 09
QSO:  3540 CW 2015-11-28 0645 NC6K          599 3      KH6LC         599 31
QSO:  3550 CW 2015-11-28 0651 NC6K          599 3      VC7O          599 03
QSO:  3567 CW 2015-11-28 0653 NC6K          599 3      PJ2T          599 09
QSO:  3565 CW 2015-11-28 0658 NC6K          599 3      ZF2MJ         599 08
QSO:  3546 CW 2015-11-28 0704 NC6K          599 3      ZF2ET         599 08
QSO:  3545 CW 2015-11-28 0707 NC6K          599 3      CS2C          599 14
QSO:  3545 CW 2015-11-28 1415 NC6K          599 3      KH6J          599 31
QSO:  3526 CW 2015-11-28 1418 NC6K          599 3      UA0ZAM        599 19
QSO:  3525 CW 2015-11-28 1418 NC6K          599 3      JH3CTQ        599 25
QSO:  3506 CW 2015-11-28 1420 NC6K          599 3      VE6SV         599 04
QSO:  3515 CW 2015-11-28 1423 NC6K          599 3      JN2AMD        599 25
QSO:  3516 CW 2015-11-28 1424 NC6K          599 3      7J1YAJ        599 25
QSO:  3519 CW 2015-11-28 1424 NC6K          599 3      JA3YBK        599 25
QSO:  3527 CW 2015-11-28 1426 NC6K          599 3      JE1ZWT        599 25
QSO:  3530 CW 2015-11-28 1430 NC6K          599 3      JA0CGJ        599 25
QSO:  3551 CW 2015-11-28 1431 NC6K          599 3      RT0C          599 19
QSO:  3526 CW 2015-11-28 1436 NC6K          599 3      JQ1ABC        599 25
QSO:  3512 CW 2015-11-28 1442 NC6K          599 3      JH1AEP        599 25
QSO:  3511 CW 2015-11-28 1442 NC6K          599 3      VA7DZ         599 03
QSO:  3507 CW 2015-11-28 1446 NC6K          599 3      BY5CD         599 24
QSO:  3510 CW 2015-11-28 1452 NC6K          599 3      JA1ZGP        599 25
QSO:  3521 CW 2015-11-28 1453 NC6K          599 3      JA7MSQ        599 25
QSO:  3523 CW 2015-11-28 1454 NC6K          599 3      7N4SJX        599 25
QSO:  3524 CW 2015-11-28 1455 NC6K          599 3      JH8SLS        599 25
QSO:  7051 CW 2015-11-28 1504 NC6K          599 3      JQ1ABC        599 25
QSO:  7028 CW 2015-11-28 1511 NC6K          599 3      JA0QNJ        599 25
QSO: 21002 CW 2015-11-28 1515 NC6K          599 3      OH0X          599 15
QSO: 21003 CW 2015-11-28 1516 NC6K          599 3      VE9CB         599 05
QSO: 21004 CW 2015-11-28 1518 NC6K          599 3      PI4D          599 14
QSO: 21005 CW 2015-11-28 1520 NC6K          599 3      OL4A          599 15
QSO: 21006 CW 2015-11-28 1521 NC6K          599 3      OL1C          599 15
QSO: 21007 CW 2015-11-28 1522 NC6K          599 3      EA2EA         599 14
QSO: 21009 CW 2015-11-28 1523 NC6K          599 3      P33W          599 20
QSO: 21013 CW 2015-11-28 1525 NC6K          599 3      XE2MVY        599 06
QSO: 21015 CW 2015-11-28 1722 NC6K          599 3      VE6SV         599 04
QSO: 21011 CW 2015-11-28 1726 NC6K          599 3      VY2ZM         599 05
QSO: 21013 CW 2015-11-28 1727 NC6K          599 3      VE3YAA        599 04
QSO: 21020 CW 2015-11-28 1728 NC6K          599 3      EF2A          599 14
QSO: 21021 CW 2015-11-28 1730 NC6K          599 3      LU8YE         599 13
QSO: 21029 CW 2015-11-28 1732 NC6K          599 3      VA2WA         599 05
QSO: 21030 CW 2015-11-28 1732 NC6K          599 3      CR3L          599 33
QSO: 21029 CW 2015-11-28 1733 NC6K          599 3      TM6M          599 14
QSO: 21042 CW 2015-11-28 1735 NC6K          599 3      EF6T          599 14
QSO: 21048 CW 2015-11-28 1738 NC6K          599 3      KH6LC         599 31
QSO: 21050 CW 2015-11-28 1739 NC6K          599 3      EI1Y          599 14
QSO: 21052 CW 2015-11-28 1741 NC6K          599 3      CQ8CQ         599 14
QSO: 21057 CW 2015-11-28 1744 NC6K          599 3      WB5K          599 04
QSO: 21057 CW 2015-11-28 1745 NC6K          599 3      ED1R          599 14
QSO: 21068 CW 2015-11-28 1750 NC6K          599 3      KP2M          599 08
QSO: 21070 CW 2015-11-28 1751 NC6K          599 3      HI3/ND3F      599 08
QSO: 21074 CW 2015-11-28 1753 NC6K          599 3      HI3TT         599 08
QSO: 21079 CW 2015-11-28 1754 NC6K          599 3      PR7AA         599 11
QSO: 21083 CW 2015-11-28 1756 NC6K          599 3      PJ4A          599 09
QSO: 21083 CW 2015-11-28 1756 NC6K          599 3      CR3OO         599 33
QSO: 21088 CW 2015-11-28 1757 NC6K          599 3      ZD8W          599 36
QSO: 21089 CW 2015-11-28 1758 NC6K          599 3      TO4GU         599 08
QSO: 21089 CW 2015-11-28 1758 NC6K          599 3      C6AUM         599 08
QSO: 21091 CW 2015-11-28 1759 NC6K          599 3      TO8M          599 08
QSO: 21093 CW 2015-11-28 1800 NC6K          599 3      V31WI         599 07
QSO: 21094 CW 2015-11-28 1800 NC6K          599 3      CO8LY         599 08
QSO: 21099 CW 2015-11-28 1941 NC6K          599 3      KH6J          599 31
QSO: 21083 CW 2015-11-28 1942 NC6K          599 3      YV1KK         599 09
QSO: 21065 CW 2015-11-28 1945 NC6K          599 3      KP3Z          599 08
QSO: 21058 CW 2015-11-28 1945 NC6K          599 3      VE3MIS        599 04
QSO: 21054 CW 2015-11-28 1952 NC6K          599 3      C92ZO         599 37
QSO: 21043 CW 2015-11-28 1953 NC6K          599 3      KP2Q          599 08
QSO: 21040 CW 2015-11-28 1954 NC6K          599 3      VA7RR         599 03
QSO: 21042 CW 2015-11-28 1954 NC6K          599 3      VC7O          599 03
QSO: 21038 CW 2015-11-28 1957 NC6K          599 3      VE2BWL        599 05
QSO: 21034 CW 2015-11-28 1958 NC6K          599 3      VP2EAQ        599 08
QSO: 21033 CW 2015-11-28 1959 NC6K          599 3      D4C           599 35
QSO: 21032 CW 2015-11-28 2000 NC6K          599 3      ZF2MJ         599 08
QSO: 21026 CW 2015-11-28 2003 NC6K          599 3      ZM1A          599 32
QSO: 21026 CW 2015-11-28 2004 NC6K          599 3      VE2SSS        599 05
QSO: 21024 CW 2015-11-28 2004 NC6K          599 3      VE3KI         599 04
QSO: 21017 CW 2015-11-28 2010 NC6K          599 3      NI3K          599 05
QSO: 21017 CW 2015-11-28 2011 NC6K          599 3      V25VYC        599 08
QSO: 21017 CW 2015-11-28 2012 NC6K          599 3      VE3TG         599 04
QSO: 21017 CW 2015-11-28 2013 NC6K          599 3      OH2BAD        599 15
QSO: 21017 CW 2015-11-28 2017 NC6K          599 3      K1VWJ         599 05
QSO: 14045 CW 2015-11-28 2022 NC6K          599 3      HR2J          599 07
QSO: 14044 CW 2015-11-28 2023 NC6K          599 3      VE3RZ         599 04
QSO: 14042 CW 2015-11-28 2024 NC6K          599 3      SM2T          599 14
QSO: 14041 CW 2015-11-28 2026 NC6K          599 3      EF8R          599 33
QSO: 14039 CW 2015-11-28 2027 NC6K          599 3      TF3JB         599 40
QSO: 14039 CW 2015-11-28 2029 NC6K          599 3      RT3F          599 16
QSO: 14034 CW 2015-11-28 2033 NC6K          599 3      VE3FEE        599 04
QSO: 14031 CW 2015-11-28 2034 NC6K          599 3      VC7O          599 03
QSO: 14030 CW 2015-11-28 2034 NC6K          599 3      TF3W          599 40
QSO: 14030 CW 2015-11-28 2036 NC6K          599 3      ED8X          599 33
QSO: 14029 CW 2015-11-28 2038 NC6K          599 3      OH0X          599 15
QSO: 14029 CW 2015-11-28 2038 NC6K          599 3      D4C           599 35
QSO: 14028 CW 2015-11-28 2039 NC6K          599 3      VE3KI         599 04
QSO: 14024 CW 2015-11-28 2040 NC6K          599 3      PZ5W          599 09
QSO: 14023 CW 2015-11-28 2041 NC6K          599 3      KH6J          599 31
QSO: 14022 CW 2015-11-28 2042 NC6K          599 3      SJ2W          599 14
QSO: 14021 CW 2015-11-28 2043 NC6K          599 3      OH5Z          599 15
QSO: 14015 CW 2015-11-28 2049 NC6K          599 3      WR9Y          599 04
QSO: 14006 CW 2015-11-29 0153 NC6K          599 3      JH1GBZ        599 25
QSO: 14017 CW 2015-11-29 0156 NC6K          599 3      B1Z           599 24
QSO: 14020 CW 2015-11-29 0158 NC6K          599 3      KH7M          599 31
QSO: 14041 CW 2015-11-29 0203 NC6K          599 3      KH6LC         599 31
QSO: 14046 CW 2015-11-29 0203 NC6K          599 3      JR3NZC        599 25
QSO: 14050 CW 2015-11-29 0204 NC6K          599 3      JA0QNJ        599 25
QSO:  7005 CW 2015-11-29 0209 NC6K          599 3      P40C          599 09
QSO:  7006 CW 2015-11-29 0210 NC6K          599 3      SN8N          599 15
QSO:  7011 CW 2015-11-29 0217 NC6K          599 3      S52AW         599 15
QSO:  7013 CW 2015-11-29 0219 NC6K          599 3      YT5A          599 15
QSO:  3512 CW 2015-11-29 0230 NC6K          599 3      VE3JM         599 04
QSO:  3515 CW 2015-11-29 0232 NC6K          599 3      CO2JD         599 08
QSO:  3525 CW 2015-11-29 0234 NC6K          599 3      TM6M          599 14
QSO:  3531 CW 2015-11-29 0243 NC6K          599 3      PJ4A          599 09
QSO:  3532 CW 2015-11-29 0245 NC6K          599 3      VE9CB         599 05
QSO:  3543 CW 2015-11-29 0250 NC6K          599 3      CJ3A          599 04
QSO:  3556 CW 2015-11-29 0252 NC6K          599 3      XE2ST         599 06
QSO:  3565 CW 2015-11-29 0253 NC6K          599 3      VE9AA         599 05
QSO:  1820 CW 2015-11-29 0540 NC6K          599 3      XE2B          599 06
QSO:  1826 CW 2015-11-29 0542 NC6K          599 3      VA2WA         599 05
QSO:  1836 CW 2015-11-29 0548 NC6K          599 3      VE5UF         599 04
QSO:  3508 CW 2015-11-29 0558 NC6K          599 3      KP3Z          599 08
QSO:  3509 CW 2015-11-29 0600 NC6K          599 3      VE2FU         599 05
QSO:  3515 CW 2015-11-29 0606 NC6K          599 3      CN2AA         599 33
QSO:  3515 CW 2015-11-29 0607 NC6K          599 3      VE7GL         599 03
QSO:  3529 CW 2015-11-29 0612 NC6K          599 3      VE6WR         599 04
QSO:  3535 CW 2015-11-29 0615 NC6K          599 3      AL9A          599 01
QSO:  3542 CW 2015-11-29 0618 NC6K          599 3      VE6BBP        599 04
QSO:  3543 CW 2015-11-29 0621 NC6K          599 3      PJ4Q          599 09
QSO:  7068 CW 2015-11-29 0634 NC6K          599 3      NP3A          599 08
QSO:  7065 CW 2015-11-29 0637 NC6K          599 3      CR3OO         599 33
QSO:  7060 CW 2015-11-29 0641 NC6K          599 3      OL3Z          599 15
QSO:  7058 CW 2015-11-29 0642 NC6K          599 3      LX7I          599 14
QSO:  7055 CW 2015-11-29 0643 NC6K          599 3      V47T          599 08
QSO:  7054 CW 2015-11-29 0645 NC6K          599 3      S50A          599 15
QSO:  7053 CW 2015-11-29 0645 NC6K          599 3      NP4A          599 08
QSO:  7052 CW 2015-11-29 0647 NC6K          599 3      S56X          599 15
QSO:  7047 CW 2015-11-29 0650 NC6K          599 3      ZF2MJ         599 08
QSO:  7041 CW 2015-11-29 0651 NC6K          599 3      JA3YBK        599 25
QSO:  7025 CW 2015-11-29 0700 NC6K          599 3      KH6CJJ        599 31
QSO:  7025 CW 2015-11-29 0701 NC6K          599 3      EF8R          599 33
QSO:  7025 CW 2015-11-29 0703 NC6K          599 3      VE9ML         599 05
QSO:  7036 CW 2015-11-29 0716 NC6K          599 3      ZM1A          599 32
QSO:  7038 CW 2015-11-29 0717 NC6K          599 3      LP1H          599 13
QSO:  7039 CW 2015-11-29 0718 NC6K          599 3      HI3K          599 08
QSO:  7044 CW 2015-11-29 0720 NC6K          599 3      LT1F          599 13
QSO:  7051 CW 2015-11-29 0722 NC6K          599 3      5W0IF         599 32
QSO:  7062 CW 2015-11-29 0726 NC6K          599 3      KP3Z          599 08
QSO:  7068 CW 2015-11-29 0728 NC6K          599 3      PR2F          599 11
QSO:  3560 CW 2015-11-29 0729 NC6K          599 3      VE2IM         599 02
QSO:  3556 CW 2015-11-29 0730 NC6K          599 3      VY2TT         599 05
QSO:  3555 CW 2015-11-29 0731 NC6K          599 3      LX7I          599 14
QSO:  3553 CW 2015-11-29 0733 NC6K          599 3      V26K          599 08
QSO:  3547 CW 2015-11-29 0734 NC6K          599 3      TO8M          599 08
QSO:  3536 CW 2015-11-29 0738 NC6K          599 3      CR6K          599 14
QSO:  3535 CW 2015-11-29 0740 NC6K          599 3      ED1R          599 14
QSO:  3534 CW 2015-11-29 0740 NC6K          599 3      EF8R          599 33
QSO:  3533 CW 2015-11-29 0742 NC6K          599 3      GS8VL         599 14
QSO:  3532 CW 2015-11-29 0742 NC6K          599 3      D4C           599 35
QSO:  3528 CW 2015-11-29 0747 NC6K          599 3      PZ5W          599 09
QSO:  3524 CW 2015-11-29 0748 NC6K          599 3      YN2CC         599 07
QSO:  3515 CW 2015-11-29 0749 NC6K          599 3      VA7ST         599 03
QSO:  1833 CW 2015-11-29 0754 NC6K          599 3      PJ2T          599 09
QSO:  3511 CW 2015-11-29 0811 NC6K          599 3      WB6FRZ        599 03
QSO:  3511 CW 2015-11-29 0813 NC6K          599 3      JG2FIU        599 25
QSO:  3511 CW 2015-11-29 0814 NC6K          599 3      JH4ADK        599 25
QSO:  3511 CW 2015-11-29 0815 NC6K          599 3      JR7TEQ        599 25
QSO:  3511 CW 2015-11-29 0819 NC6K          599 3      JH4CES        599 25
QSO:  3511 CW 2015-11-29 0819 NC6K          599 3      JA1PTJ        599 25
QSO:  3507 CW 2015-11-29 0829 NC6K          599 3      VE3YAA        599 04
QSO:  3512 CW 2015-11-29 0831 NC6K          599 3      ZM1A          599 32
QSO:  3526 CW 2015-11-29 0835 NC6K          599 3      VE6EX         599 04
QSO:  3537 CW 2015-11-29 0836 NC6K          599 3      VE3EJ         599 04
QSO:  1825 CW 2015-11-29 0842 NC6K          599 3      N7GP          599 03
QSO:  1822 CW 2015-11-29 0843 NC6K          599 3      WE3C          599 05
QSO:  7067 CW 2015-11-29 0845 NC6K          599 3      JH0MUC        599 25
QSO:  7066 CW 2015-11-29 0847 NC6K          599 3      XE2ST         599 06
QSO:  7064 CW 2015-11-29 0848 NC6K          599 3      XE2S          599 06
QSO:  7062 CW 2015-11-29 0849 NC6K          599 3      VY2TT         599 05
QSO:  7061 CW 2015-11-29 0850 NC6K          599 3      JR2SCJ        599 25
QSO:  7056 CW 2015-11-29 0853 NC6K          599 3      CR6K          599 14
QSO:  7041 CW 2015-11-29 0857 NC6K          599 3      VE3PN         599 04
QSO:  7039 CW 2015-11-29 0857 NC6K          599 3      PJ2T          599 09
QSO:  7038 CW 2015-11-29 0859 NC6K          599 3      JD1BOW        599 27
QSO:  3502 CW 2015-11-29 1433 NC6K          599 3      JR5YCE        599 25
QSO:  3508 CW 2015-11-29 1435 NC6K          599 3      XV2D          599 26
QSO:  3511 CW 2015-11-29 1439 NC6K          599 3      B4T           599 24
QSO:  3511 CW 2015-11-29 1439 NC6K          599 3      JA6BZI        599 25
QSO:  3518 CW 2015-11-29 1442 NC6K          599 3      JA6GCE        599 25
QSO:  3528 CW 2015-11-29 1444 NC6K          599 3      JF3LOP        599 25
QSO:  3530 CW 2015-11-29 1445 NC6K          599 3      VE7VR         599 03
QSO:  7047 CW 2015-11-29 1448 NC6K          599 3      B4T           599 24
QSO:  7047 CW 2015-11-29 1448 NC6K          599 3      JH4UYB        599 25
QSO:  7052 CW 2015-11-29 1450 NC6K          599 3      JS1OYN        599 25
QSO: 14001 CW 2015-11-29 1452 NC6K          599 3      DF0HQ         599 14
QSO: 14004 CW 2015-11-29 1453 NC6K          599 3      RA1AL         599 16
QSO: 14005 CW 2015-11-29 1454 NC6K          599 3      DR5N          599 14
QSO: 14005 CW 2015-11-29 1455 NC6K          599 3      RM5A          599 16
QSO: 14010 CW 2015-11-29 1458 NC6K          599 3      HA9RT         599 15
QSO: 14012 CW 2015-11-29 1502 NC6K          599 3      IK0YVV        599 15
QSO: 14012 CW 2015-11-29 1503 NC6K          599 3      DF3CB         599 14
QSO: 14013 CW 2015-11-29 1504 NC6K          599 3      OL5W          599 15
QSO: 14013 CW 2015-11-29 1505 NC6K          599 3      F2DX          599 14
QSO: 14016 CW 2015-11-29 1507 NC6K          599 3      OL3Z          599 15
QSO: 14018 CW 2015-11-29 1508 NC6K          599 3      DR1D          599 14
QSO: 14019 CW 2015-11-29 1508 NC6K          599 3      XE1AY         599 06
QSO: 14021 CW 2015-11-29 1510 NC6K          599 3      OZ7A          599 14
QSO: 14021 CW 2015-11-29 1511 NC6K          599 3      UX4U          599 16
QSO: 14022 CW 2015-11-29 1513 NC6K          599 3      DL0CS         599 14
QSO: 14022 CW 2015-11-29 1513 NC6K          599 3      LN3C          599 14
QSO: 14026 CW 2015-11-29 1516 NC6K          599 3      LZ9W          599 20
QSO: 14033 CW 2015-11-29 1531 NC6K          599 3      G5W           599 14
QSO: 21074 CW 2015-11-29 1538 NC6K          599 3      FG/F6ARC      599 08
QSO: 21073 CW 2015-11-29 1540 NC6K          599 3      SN1D          599 15
QSO: 21072 CW 2015-11-29 1541 NC6K          599 3      PA3AAV        599 14
QSO: 21070 CW 2015-11-29 1542 NC6K          599 3      HA6P          599 15
QSO: 21065 CW 2015-11-29 1547 NC6K          599 3      LB1GB         599 14
QSO: 21063 CW 2015-11-29 1551 NC6K          599 3      HG7T          599 15
QSO: 21063 CW 2015-11-29 1553 NC6K          599 3      DL5JS         599 14
QSO: 21061 CW 2015-11-29 1554 NC6K          599 3      S59A          599 15
QSO: 21060 CW 2015-11-29 1555 NC6K          599 3      S53X          599 15
QSO: 21060 CW 2015-11-29 1555 NC6K          599 3      UA2F          599 15
QSO: 21059 CW 2015-11-29 1556 NC6K          599 3      S58N          599 15
QSO: 21057 CW 2015-11-29 1557 NC6K          599 3      E7DX          599 15
QSO: 21055 CW 2015-11-29 1559 NC6K          599 3      PA3O          599 14
QSO: 21052 CW 2015-11-29 1559 NC6K          599 3      VE3JM         599 04
QSO: 21051 CW 2015-11-29 1600 NC6K          599 3      VE9DX         599 05
QSO: 21050 CW 2015-11-29 1600 NC6K          599 3      IK2AOO        599 15
QSO: 21049 CW 2015-11-29 1601 NC6K          599 3      SO4R          599 15
QSO: 21048 CW 2015-11-29 1602 NC6K          599 3      OK7FL         599 15
QSO: 21047 CW 2015-11-29 1602 NC6K          599 3      SP2YWL        599 15
QSO: 28001 CW 2015-11-29 1605 NC6K          599 3      N2MM          599 05
QSO: 28006 CW 2015-11-29 1606 NC6K          599 3      CW4MAX        599 13
QSO: 28021 CW 2015-11-29 1609 NC6K          599 3      EI7M          599 14
QSO: 28023 CW 2015-11-29 1609 NC6K          599 3      CR3OO         599 33
QSO: 28024 CW 2015-11-29 1612 NC6K          599 3      YW4D          599 09
QSO: 28026 CW 2015-11-29 1615 NC6K          599 3      HK3VHZ        599 09
QSO: 28029 CW 2015-11-29 1619 NC6K          599 3      CJ3A          599 04
QSO: 28032 CW 2015-11-29 1621 NC6K          599 3      ZD8W          599 36
QSO: 28047 CW 2015-11-29 1623 NC6K          599 3      CX4AT         599 13
QSO: 28012 CW 2015-11-29 1630 NC6K          599 3      PW2D          599 11
QSO: 28017 CW 2015-11-29 1633 NC6K          599 3      LU8YE         599 13
QSO: 28028 CW 2015-11-29 1635 NC6K          599 3      HK1MW         599 09
QSO: 28030 CW 2015-11-29 1636 NC6K          599 3      D4C           599 35
QSO: 28033 CW 2015-11-29 1637 NC6K          599 3      YV6BXN        599 09
QSO: 28050 CW 2015-11-29 1640 NC6K          599 3      C92ZO         599 37
QSO: 28054 CW 2015-11-29 1641 NC6K          599 3      LT1F          599 13
QSO: 28067 CW 2015-11-29 1925 NC6K          599 3      PY1NX         599 11
QSO: 28060 CW 2015-11-29 1927 NC6K          599 3      PJ2T          599 09
QSO: 28058 CW 2015-11-29 1928 NC6K          599 3      PP1CZ         599 11
QSO: 28058 CW 2015-11-29 1930 NC6K          599 3      CW5W          599 13
QSO: 28052 CW 2015-11-29 1931 NC6K          599 3      LU9MDH        599 13
QSO: 28051 CW 2015-11-29 1932 NC6K          599 3      TI2OY         599 07
QSO: 28047 CW 2015-11-29 1933 NC6K          599 3      KP2Q          599 08
