START-OF-LOG: 3.0
CALLSIGN: PC4H
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 371520
NAME: Henk Plantje
LOCATION: DX
OPERATORS: PC4H
CLUB: Veron
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5325.0
QSO:  7022 CW 2015-11-28 0028 PC4H          599 14     SN8N          599 15
QSO:  7021 CW 2015-11-28 0029 PC4H          599 14     HG6N          599 15
QSO:  7020 CW 2015-11-28 0029 PC4H          599 14     SN3A          599 15
QSO:  7020 CW 2015-11-28 0030 PC4H          599 14     R1DX          599 16
QSO:  7034 CW 2015-11-28 0034 PC4H          599 14     TI5W          599 07
QSO:  7034 CW 2015-11-28 0034 PC4H          599 14     HA3NU         599 15
QSO:  7033 CW 2015-11-28 0036 PC4H          599 14     ES9C          599 15
QSO:  7033 CW 2015-11-28 0036 PC4H          599 14     S50C          599 15
QSO:  7032 CW 2015-11-28 0037 PC4H          599 14     OH5Z          599 15
QSO:  7032 CW 2015-11-28 0037 PC4H          599 14     DD1A          599 14
QSO:  7031 CW 2015-11-28 0038 PC4H          599 14     9A1A          599 15
QSO:  7030 CW 2015-11-28 0038 PC4H          599 14     OK2D          599 15
QSO:  7030 CW 2015-11-28 0039 PC4H          599 14     EA7PP         599 14
QSO:  7029 CW 2015-11-28 0040 PC4H          599 14     OM2VL         599 15
QSO:  7029 CW 2015-11-28 0041 PC4H          599 14     IR4M          599 15
QSO:  7028 CW 2015-11-28 0042 PC4H          599 14     9A1P          599 15
QSO:  7028 CW 2015-11-28 0043 PC4H          599 14     YT9A          599 15
QSO:  7027 CW 2015-11-28 0044 PC4H          599 14     HA7RY         599 15
QSO:  7027 CW 2015-11-28 0045 PC4H          599 14     ED1R          599 14
QSO:  7027 CW 2015-11-28 0045 PC4H          599 14     SZ1A          599 20
QSO:  7026 CW 2015-11-28 0048 PC4H          599 14     ED8X          599 33
QSO:  7026 CW 2015-11-28 0048 PC4H          599 14     4L8A          599 21
QSO:  7025 CW 2015-11-28 0050 PC4H          599 14     HG1S          599 15
QSO:  7025 CW 2015-11-28 0050 PC4H          599 14     YT1HA         599 15
QSO:  7025 CW 2015-11-28 0051 PC4H          599 14     IR2C          599 15
QSO:  7024 CW 2015-11-28 0051 PC4H          599 14     LY4A          599 15
QSO:  7024 CW 2015-11-28 0052 PC4H          599 14     NR4M          599 05
QSO:  7024 CW 2015-11-28 0052 PC4H          599 14     EA2EA         599 14
QSO:  7022 CW 2015-11-28 0054 PC4H          599 14     P3F           599 20
QSO:  7021 CW 2015-11-28 0054 PC4H          599 14     S57AL         599 15
QSO:  7019 CW 2015-11-28 0056 PC4H          599 14     HA8FM         599 15
QSO:  7019 CW 2015-11-28 0056 PC4H          599 14     S52AW         599 15
QSO:  7019 CW 2015-11-28 0057 PC4H          599 14     RL5A          599 16
QSO:  7018 CW 2015-11-28 0059 PC4H          599 14     YL3FT         599 15
QSO:  7017 CW 2015-11-28 0100 PC4H          599 14     UT7E          599 16
QSO:  7016 CW 2015-11-28 0102 PC4H          599 14     9A5X          599 15
QSO:  7016 CW 2015-11-28 0103 PC4H          599 14     RA4AR         599 16
QSO:  7016 CW 2015-11-28 0104 PC4H          599 14     LZ1EV         599 20
QSO:  7015 CW 2015-11-28 0105 PC4H          599 14     N5DX          599 05
QSO:  7014 CW 2015-11-28 0107 PC4H          599 14     ZA/YT7DQ      599 15
QSO:  7023 CW 2015-11-28 0113 PC4H          599 14     AA2A          599 05
QSO:  7022 CW 2015-11-28 0115 PC4H          599 14     RT6A          599 16
QSO:  7023 CW 2015-11-28 0116 PC4H          599 14     ZB2X          599 14
QSO:  7025 CW 2015-11-28 0117 PC4H          599 14     G3P           599 14
QSO:  7026 CW 2015-11-28 0118 PC4H          599 14     4O3A          599 15
QSO:  7030 CW 2015-11-28 0120 PC4H          599 14     IR2R          599 15
QSO:  7031 CW 2015-11-28 0121 PC4H          599 14     S57K          599 15
QSO:  7031 CW 2015-11-28 0122 PC4H          599 14     LZ9W          599 20
QSO:  7032 CW 2015-11-28 0123 PC4H          599 14     II9P          599 15
QSO:  7028 CW 2015-11-28 0126 PC4H          599 14     EF8U          599 33
QSO:  7028 CW 2015-11-28 0126 PC4H          599 14     OL4A          599 15
QSO:  7032 CW 2015-11-28 0127 PC4H          599 14     N4AF          599 05
QSO:  7035 CW 2015-11-28 0129 PC4H          599 14     Z60WW         599 15
QSO:  7036 CW 2015-11-28 0129 PC4H          599 14     OM7M          599 15
QSO:  7001 CW 2015-11-28 0131 PC4H          599 14     WE3C          599 05
QSO:  7002 CW 2015-11-28 0131 PC4H          599 14     K0DQ          599 05
QSO:  7002 CW 2015-11-28 0132 PC4H          599 14     ED5O          599 14
QSO:  7002 CW 2015-11-28 0132 PC4H          599 14     K2LE          599 05
QSO:  7003 CW 2015-11-28 0132 PC4H          599 14     W2FU          599 05
QSO:  7003 CW 2015-11-28 0133 PC4H          599 14     K1LZ          599 05
QSO:  7003 CW 2015-11-28 0133 PC4H          599 14     OL1M          599 15
QSO:  7004 CW 2015-11-28 0134 PC4H          599 14     W3LPL         599 05
QSO:  7005 CW 2015-11-28 0135 PC4H          599 14     R2AA          599 16
QSO:  7005 CW 2015-11-28 0135 PC4H          599 14     AA1K          599 05
QSO:  7005 CW 2015-11-28 0136 PC4H          599 14     RC9O          599 18
QSO:  7006 CW 2015-11-28 0136 PC4H          599 14     K3LR          599 05
QSO:  7007 CW 2015-11-28 0137 PC4H          599 14     S53F          599 15
QSO:  7008 CW 2015-11-28 0139 PC4H          599 14     P33W          599 20
QSO:  7008 CW 2015-11-28 0139 PC4H          599 14     OL5T          599 15
QSO:  7008 CW 2015-11-28 0140 PC4H          599 14     UP0L          599 17
QSO:  7009 CW 2015-11-28 0140 PC4H          599 14     HA6P          599 15
QSO:  7010 CW 2015-11-28 0140 PC4H          599 14     WC1M          599 05
QSO:  7010 CW 2015-11-28 0141 PC4H          599 14     IO5P          599 15
QSO:  7011 CW 2015-11-28 0141 PC4H          599 14     AD4Z          599 05
QSO:  7012 CW 2015-11-28 0142 PC4H          599 14     SN7Q          599 15
QSO:  7012 CW 2015-11-28 0142 PC4H          599 14     YT0A          599 15
QSO:  7012 CW 2015-11-28 0143 PC4H          599 14     YT5A          599 15
QSO:  7013 CW 2015-11-28 0143 PC4H          599 14     LZ7A          599 20
QSO:  7014 CW 2015-11-28 0145 PC4H          599 14     SN6O          599 15
QSO:  7014 CW 2015-11-28 0146 PC4H          599 14     IB9T          599 15
QSO:  7017 CW 2015-11-28 0147 PC4H          599 14     OK5W          599 15
QSO:  7018 CW 2015-11-28 0148 PC4H          599 14     VA2EW         599 05
QSO:  7020 CW 2015-11-28 0149 PC4H          599 14     YO2LIW        599 20
QSO:  7023 CW 2015-11-28 0150 PC4H          599 14     RN4W          599 16
QSO:  7024 CW 2015-11-28 0151 PC4H          599 14     RD0A          599 18
QSO:  3522 CW 2015-11-28 0153 PC4H          599 14     DL1LOD        599 14
QSO:  3522 CW 2015-11-28 0153 PC4H          599 14     SZ1A          599 20
QSO:  3521 CW 2015-11-28 0154 PC4H          599 14     ON4IA         599 14
QSO:  3521 CW 2015-11-28 0155 PC4H          599 14     W3BGN         599 05
QSO:  3520 CW 2015-11-28 0155 PC4H          599 14     EF2A          599 14
QSO:  3520 CW 2015-11-28 0155 PC4H          599 14     LX7I          599 14
QSO:  3520 CW 2015-11-28 0156 PC4H          599 14     LY4A          599 15
QSO:  3519 CW 2015-11-28 0159 PC4H          599 14     HG6N          599 15
QSO:  3518 CW 2015-11-28 0159 PC4H          599 14     YT4A          599 15
QSO:  3518 CW 2015-11-28 0159 PC4H          599 14     HB9CA         599 14
QSO:  3517 CW 2015-11-28 0200 PC4H          599 14     LY5R          599 15
QSO:  3516 CW 2015-11-28 0202 PC4H          599 14     K1KP          599 05
QSO:  3516 CW 2015-11-28 0202 PC4H          599 14     CS2C          599 14
QSO:  3515 CW 2015-11-28 0203 PC4H          599 14     9H6A          599 15
QSO:  3515 CW 2015-11-28 0203 PC4H          599 14     OL3Z          599 15
QSO:  3515 CW 2015-11-28 0203 PC4H          599 14     DL8UAT        599 14
QSO:  3514 CW 2015-11-28 0204 PC4H          599 14     S57Z          599 15
QSO:  3514 CW 2015-11-28 0204 PC4H          599 14     SO4R          599 15
QSO:  3514 CW 2015-11-28 0205 PC4H          599 14     UT1S          599 16
