START-OF-LOG: 3.0
CALLSIGN: SM6BGA
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 452592
NAME: Hans Johansson
LOCATION: DX
OPERATORS: SM6BGA
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.4350.0
QSO:  7024 CW 2015-11-28 0153 SM6BGA        599 14     UR5LAM        599 16
QSO:  7024 CW 2015-11-28 0154 SM6BGA        599 14     RM2U          599 16
QSO:  7024 CW 2015-11-28 0154 SM6BGA        599 14     OP4A          599 14
QSO:  7024 CW 2015-11-28 0155 SM6BGA        599 14     UY6U          599 16
QSO:  7024 CW 2015-11-28 0155 SM6BGA        599 14     9A3AG         599 15
QSO:  7024 CW 2015-11-28 0156 SM6BGA        599 14     LZ1MDU        599 20
QSO:  7024 CW 2015-11-28 0157 SM6BGA        599 14     LX1ER         599 14
QSO:  7024 CW 2015-11-28 0157 SM6BGA        599 14     K3CR          599 05
QSO:  7024 CW 2015-11-28 0157 SM6BGA        599 14     R4RR          599 16
QSO:  7024 CW 2015-11-28 0158 SM6BGA        599 14     EF8R          599 33
QSO:  7024 CW 2015-11-28 0159 SM6BGA        599 14     UR5MD         599 16
QSO:  7024 CW 2015-11-28 0200 SM6BGA        599 14     DL4YAO        599 14
QSO:  7002 CW 2015-11-28 0202 SM6BGA        599 14     K2LE          599 05
QSO:  7024 CW 2015-11-28 0202 SM6BGA        599 14     OM7AG         599 15
QSO:  7024 CW 2015-11-28 0202 SM6BGA        599 14     RA4PQ         599 16
QSO:  7024 CW 2015-11-28 0203 SM6BGA        599 14     K5NA          599 04
QSO:  7001 CW 2015-11-28 0205 SM6BGA        599 14     N3RS          599 05
QSO:  7024 CW 2015-11-28 0205 SM6BGA        599 14     SC6M          599 14
QSO:  7024 CW 2015-11-28 0207 SM6BGA        599 14     RA4AR         599 16
QSO:  7024 CW 2015-11-28 0207 SM6BGA        599 14     RN3DNM        599 16
QSO:  7024 CW 2015-11-28 0208 SM6BGA        599 14     G5O           599 14
QSO:  7024 CW 2015-11-28 0209 SM6BGA        599 14     P33W          599 20
QSO:  7024 CW 2015-11-28 0210 SM6BGA        599 14     IQ3RK         599 15
QSO:  7024 CW 2015-11-28 0210 SM6BGA        599 14     TC0A          599 20
QSO:  7024 CW 2015-11-28 0213 SM6BGA        599 14     UN7FW         599 17
QSO:  7024 CW 2015-11-28 0214 SM6BGA        599 14     RL6M          599 16
QSO:  7024 CW 2015-11-28 0215 SM6BGA        599 14     UA9OC         599 18
QSO:  7024 CW 2015-11-28 0215 SM6BGA        599 14     UT7MR         599 16
QSO:  7024 CW 2015-11-28 0216 SM6BGA        599 14     UX2MF         599 16
QSO:  7024 CW 2015-11-28 0217 SM6BGA        599 14     W0JX          599 04
QSO:  7024 CW 2015-11-28 0218 SM6BGA        599 14     RQ4N          599 16
QSO:  7004 CW 2015-11-28 0219 SM6BGA        599 14     W3LPL         599 05
QSO:  7024 CW 2015-11-28 0220 SM6BGA        599 14     G3ZGC         599 14
QSO:  7000 CW 2015-11-28 0221 SM6BGA        599 14     KC1XX         599 05
QSO:  7024 CW 2015-11-28 0222 SM6BGA        599 14     G4MKR         599 14
QSO:  7024 CW 2015-11-28 0222 SM6BGA        599 14     G1N           599 14
QSO:  7024 CW 2015-11-28 0223 SM6BGA        599 14     RT9S          599 16
QSO:  7024 CW 2015-11-28 0223 SM6BGA        599 14     DL8RDL        599 14
QSO:  7024 CW 2015-11-28 0224 SM6BGA        599 14     AD8P          599 04
QSO:  7024 CW 2015-11-28 0225 SM6BGA        599 14     K2MK          599 05
QSO:  7024 CW 2015-11-28 0225 SM6BGA        599 14     UP2L          599 17
QSO:  7024 CW 2015-11-28 0226 SM6BGA        599 14     OE3GSA        599 15
QSO:  7024 CW 2015-11-28 0226 SM6BGA        599 14     UW1WU         599 16
QSO:  7024 CW 2015-11-28 0226 SM6BGA        599 14     HA1DAE        599 15
QSO:  7024 CW 2015-11-28 0227 SM6BGA        599 14     RG3P          599 16
QSO:  7024 CW 2015-11-28 0228 SM6BGA        599 14     R2EA          599 16
QSO:  7024 CW 2015-11-28 0230 SM6BGA        599 14     EU8F          599 16
QSO:  7024 CW 2015-11-28 0231 SM6BGA        599 14     IR4M          599 15
QSO:  7001 CW 2015-11-28 0233 SM6BGA        599 14     P40C          599 09
QSO:  7014 CW 2015-11-28 0235 SM6BGA        599 14     K1ZR          599 05
QSO:  7007 CW 2015-11-28 0236 SM6BGA        599 14     K0DQ          599 05
QSO:  7024 CW 2015-11-28 0238 SM6BGA        599 14     DK0MM         599 14
