START-OF-LOG: 3.0
CALLSIGN: JN3DMJ
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 10140
NAME: Koichi Matsumoto
LOCATION: DX
OPERATORS: JN3DMJ
CLUB:
CERTIFICATE: YES
CREATED-BY: Homebrew System
SOAPBOX: The actual maximum power output used is 5 watts.
QSO: 21063 CW 2015-11-28 0007 JN3DMJ        599 25     B7P           599 24
QSO: 21067 CW 2015-11-28 0018 JN3DMJ        599 25     N6MI          599 03
QSO: 21000 CW 2015-11-28 0031 JN3DMJ        599 25     N7DD          599 03
QSO: 21002 CW 2015-11-28 0039 JN3DMJ        599 25     N7AT          599 03
QSO: 21004 CW 2015-11-28 0045 JN3DMJ        599 25     N2IC          599 04
QSO: 21008 CW 2015-11-28 0052 JN3DMJ        599 25     K6NA          599 03
X-QSO: 21012 CW 2015-11-28 0108 JN3DMJ        599 25     K2YY          599 03
QSO: 21019 CW 2015-11-28 0118 JN3DMJ        599 25     W2VWN         599 03
QSO: 21022 CW 2015-11-28 0121 JN3DMJ        599 25     N6WM          599 03
QSO: 21035 CW 2015-11-28 0133 JN3DMJ        599 25     KX7M          599 03
QSO: 21005 CW 2015-11-28 0148 JN3DMJ        599 25     K6XX          599 03
QSO: 21011 CW 2015-11-28 0150 JN3DMJ        599 25     UA0DBX        599 19
QSO: 21016 CW 2015-11-28 0156 JN3DMJ        599 25     YE1A          599 28
QSO: 21017 CW 2015-11-28 0207 JN3DMJ        599 25     AH0K          599 27
QSO: 21019 CW 2015-11-28 0210 JN3DMJ        599 25     R0AA          599 18
QSO: 21021 CW 2015-11-28 0215 JN3DMJ        599 25     VR2VIY        599 24
QSO: 21023 CW 2015-11-28 0217 JN3DMJ        599 25     RM0F          599 19
QSO: 21033 CW 2015-11-28 0226 JN3DMJ        599 25     RT0C          599 19
QSO: 21036 CW 2015-11-28 0229 JN3DMJ        599 25     RA0UF         599 18
QSO: 21052 CW 2015-11-28 0240 JN3DMJ        599 25     VK2IA         599 30
QSO: 14011 CW 2015-11-28 0305 JN3DMJ        599 25     BV1EL         599 24
QSO: 14032 CW 2015-11-28 0310 JN3DMJ        599 25     RT0F          599 19
QSO: 14047 CW 2015-11-28 0418 JN3DMJ        599 25     BG4AHK        599 24
QSO: 14022 CW 2015-11-28 0422 JN3DMJ        599 25     KH6J          599 31
QSO: 21011 CW 2015-11-28 0446 JN3DMJ        599 25     RK0UT         599 18
QSO: 21023 CW 2015-11-28 0456 JN3DMJ        599 25     RW0A          599 18
QSO: 21029 CW 2015-11-28 0504 JN3DMJ        599 25     R7AB          599 16
QSO: 21035 CW 2015-11-28 0516 JN3DMJ        599 25     RW9USA        599 18
QSO: 21051 CW 2015-11-28 0532 JN3DMJ        599 25     BD7DX         599 24
QSO: 21057 CW 2015-11-28 0542 JN3DMJ        599 25     AH2R          599 27
QSO: 21067 CW 2015-11-28 0548 JN3DMJ        599 25     BA3MM         599 24
QSO: 21068 CW 2015-11-28 0551 JN3DMJ        599 25     BX3AA         599 24
QSO: 21070 CW 2015-11-28 0600 JN3DMJ        599 25     T2XX          599 31
QSO: 28009 CW 2015-11-28 0621 JN3DMJ        599 25     VR2ZQZ        599 24
QSO: 28015 CW 2015-11-28 0624 JN3DMJ        599 25     AH0K          599 27
QSO: 28022 CW 2015-11-28 0632 JN3DMJ        599 25     B7P           599 24
QSO: 14010 CW 2015-11-28 0644 JN3DMJ        599 25     RT0C          599 19
QSO:  7002 CW 2015-11-28 1138 JN3DMJ        599 25     W7WA          599 03
QSO:  7003 CW 2015-11-28 1146 JN3DMJ        599 25     BY4AE         599 24
QSO:  7018 CW 2015-11-28 1204 JN3DMJ        599 25     WA6O          599 03
QSO:  7026 CW 2015-11-28 1222 JN3DMJ        599 25     K5TR          599 04
QSO:  3503 CW 2015-11-28 1259 JN3DMJ        599 25     JE1CKA        599 25
QSO:  1814 CW 2015-11-28 1324 JN3DMJ        599 25     JA3YBK        599 25
QSO: 21006 CW 2015-11-28 2244 JN3DMJ        599 25     AA7A          599 03
QSO: 21011 CW 2015-11-28 2254 JN3DMJ        599 25     K5TR          599 04
QSO: 21012 CW 2015-11-28 2257 JN3DMJ        599 25     VE7SV         599 03
QSO: 21013 CW 2015-11-28 2301 JN3DMJ        599 25     KY7M          599 03
QSO: 21018 CW 2015-11-28 2309 JN3DMJ        599 25     VE7DD         599 03
QSO: 21027 CW 2015-11-28 2313 JN3DMJ        599 25     N0NI          599 04
QSO: 21034 CW 2015-11-28 2343 JN3DMJ        599 25     K0MD          599 04
QSO: 21044 CW 2015-11-29 0007 JN3DMJ        599 25     VC7O          599 03
QSO: 21050 CW 2015-11-29 0017 JN3DMJ        599 25     W0AIH         599 04
QSO: 21053 CW 2015-11-29 0025 JN3DMJ        599 25     K6WG          599 03
QSO: 21071 CW 2015-11-29 0049 JN3DMJ        599 25     WA6KHK        599 03
QSO: 14036 CW 2015-11-29 0158 JN3DMJ        599 25     B4T           599 24
QSO: 14050 CW 2015-11-29 0213 JN3DMJ        599 25     BA4DL         599 24
QSO: 14061 CW 2015-11-29 0220 JN3DMJ        599 25     JA7RWU        599 25
QSO: 21005 CW 2015-11-29 0234 JN3DMJ        599 25     ZM1A          599 32
QSO: 21012 CW 2015-11-29 0242 JN3DMJ        599 25     RN0A          599 18
QSO: 21065 CW 2015-11-29 0307 JN3DMJ        599 25     HS0ZAR        599 26
QSO: 28017 CW 2015-11-29 0339 JN3DMJ        599 25     XV9NPS        599 26
QSO: 21000 CW 2015-11-29 0435 JN3DMJ        599 25     UK9AA         599 17
QSO: 21043 CW 2015-11-29 0523 JN3DMJ        599 25     RT4F          599 16
QSO: 21051 CW 2015-11-29 0644 JN3DMJ        599 25     RW0AB         599 18
QSO: 21061 CW 2015-11-29 0705 JN3DMJ        599 25     S59A          599 15
QSO: 21066 CW 2015-11-29 0713 JN3DMJ        599 25     DH8BQA        599 14
QSO: 28060 CW 2015-11-29 0807 JN3DMJ        599 25     NH2DX         599 27
QSO:  7002 CW 2015-11-29 0857 JN3DMJ        599 25     RK0UT         599 18
QSO:  7015 CW 2015-11-29 0904 JN3DMJ        599 25     BG2AUE        599 24
QSO:  7019 CW 2015-11-29 0910 JN3DMJ        599 25     BG3OUZ        599 24
QSO:  7002 CW 2015-11-29 0949 JN3DMJ        599 25     N7AT          599 03
QSO:  7005 CW 2015-11-29 1001 JN3DMJ        599 25     RW0LBM        599 19
QSO:  7007 CW 2015-11-29 1009 JN3DMJ        599 25     N9RV          599 04
QSO:  7028 CW 2015-11-29 1037 JN3DMJ        599 25     K7NW          599 03
QSO:  7030 CW 2015-11-29 1043 JN3DMJ        599 25     9M4DX         599 28
QSO:  7006 CW 2015-11-29 1054 JN3DMJ        599 25     BY5CD         599 24
QSO:  7008 CW 2015-11-29 1103 JN3DMJ        599 25     W8TK          599 03
QSO:  7019 CW 2015-11-29 1531 JN3DMJ        599 25     S53A          599 15
END-OF-LOG:
