START-OF-LOG: 3.0
CALLSIGN: LZ1NT
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 281281
NAME: Vasil Filev
LOCATION: DX
OPERATORS: LZ1NT
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5325.0
SOAPBOX: Fantastic contest!
QSO:  7023 CW 2015-11-28 0319 LZ1NT         599 20     W9RE          599 04
QSO:  7018 CW 2015-11-28 0322 LZ1NT         599 20     VE3JM         599 04
QSO:  7015 CW 2015-11-28 0323 LZ1NT         599 20     DL1LOD        599 14
QSO:  7013 CW 2015-11-28 0324 LZ1NT         599 20     AB3CX         599 05
QSO:  7012 CW 2015-11-28 0325 LZ1NT         599 20     YT5A          599 15
QSO:  7011 CW 2015-11-28 0325 LZ1NT         599 20     SP9W          599 15
QSO:  7008 CW 2015-11-28 0328 LZ1NT         599 20     P33W          599 20
QSO:  7006 CW 2015-11-28 0329 LZ1NT         599 20     EA5RS         599 14
QSO:  7005 CW 2015-11-28 0329 LZ1NT         599 20     AA1K          599 06
QSO:  7004 CW 2015-11-28 0330 LZ1NT         599 20     W3LPL         599 05
QSO:  7003 CW 2015-11-28 0331 LZ1NT         599 20     W2CG          599 05
QSO:  7002 CW 2015-11-28 0331 LZ1NT         599 20     W2FU          599 05
QSO:  7002 CW 2015-11-28 0332 LZ1NT         599 20     ED5O          599 14
QSO:  7002 CW 2015-11-28 0332 LZ1NT         599 20     P40C          599 09
QSO:  7001 CW 2015-11-28 0333 LZ1NT         599 20     OL9R          599 15
QSO:  7010 CW 2015-11-28 0336 LZ1NT         599 20     EI7M          599 14
QSO:  7011 CW 2015-11-28 0337 LZ1NT         599 20     RT4F          599 16
QSO:  7014 CW 2015-11-28 0339 LZ1NT         599 20     K4PV          599 05
QSO:  7015 CW 2015-11-28 0341 LZ1NT         599 20     HB9CA         599 14
QSO:  7016 CW 2015-11-28 0341 LZ1NT         599 20     DL1A          599 14
QSO:  7019 CW 2015-11-28 0343 LZ1NT         599 20     S52AW         599 15
QSO:  7020 CW 2015-11-28 0343 LZ1NT         599 20     SN3A          599 15
QSO:  7023 CW 2015-11-28 0346 LZ1NT         599 20     G2F           599 14
QSO:  7025 CW 2015-11-28 0348 LZ1NT         599 20     4L8A          599 21
QSO:  7026 CW 2015-11-28 0348 LZ1NT         599 20     EA7PP         599 14
QSO:  7028 CW 2015-11-28 0351 LZ1NT         599 20     OL4A          599 15
QSO:  7029 CW 2015-11-28 0352 LZ1NT         599 20     OM7RU         599 15
QSO:  7031 CW 2015-11-28 0352 LZ1NT         599 20     OK2D          599 15
QSO:  7033 CW 2015-11-28 0353 LZ1NT         599 20     ES9C          599 15
QSO:  7037 CW 2015-11-28 0355 LZ1NT         599 20     EA3DU         599 14
QSO:  7037 CW 2015-11-28 0356 LZ1NT         599 20     DJ5WW         599 14
QSO:  7038 CW 2015-11-28 0356 LZ1NT         599 20     EU1AZ         599 16
QSO:  7041 CW 2015-11-28 0358 LZ1NT         599 20     EA9UG         599 33
QSO:  7042 CW 2015-11-28 0400 LZ1NT         599 20     N9RV          599 04
QSO:  7042 CW 2015-11-28 0400 LZ1NT         599 20     OL1M          599 15
QSO:  7043 CW 2015-11-28 0401 LZ1NT         599 20     R8CT          599 17
QSO:  7043 CW 2015-11-28 0402 LZ1NT         599 20     UT8AL         599 16
QSO:  7044 CW 2015-11-28 0402 LZ1NT         599 20     SO9Q          599 15
QSO:  7044 CW 2015-11-28 0405 LZ1NT         599 20     W4CB          599 05
QSO:  7046 CW 2015-11-28 0406 LZ1NT         599 20     EW8EW         599 16
