START-OF-LOG: 3.0
CALLSIGN: 7Z1SJ
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 7877751
NAME: Sulaiman Saad Aljedaie
LOCATION: DX
OPERATORS: 7Z1SJ
CLUB: Saudi contest group
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5325.0
QSO:  7040 CW 2015-11-28 0000 7Z1SJ         599 21     PJ2T          599 09
QSO:  7043 CW 2015-11-28 0001 7Z1SJ         599 21     EA5BM         599 14
QSO:  7044 CW 2015-11-28 0001 7Z1SJ         599 21     SO9Q          599 15
QSO:  7045 CW 2015-11-28 0002 7Z1SJ         599 21     S57Q          599 15
QSO:  7045 CW 2015-11-28 0003 7Z1SJ         599 21     C4W           599 20
QSO:  7046 CW 2015-11-28 0003 7Z1SJ         599 21     9A3JH         599 15
QSO:  7046 CW 2015-11-28 0004 7Z1SJ         599 21     HG7T          599 15
QSO:  7047 CW 2015-11-28 0005 7Z1SJ         599 21     UW2M          599 16
QSO:  7048 CW 2015-11-28 0006 7Z1SJ         599 21     DL1REM        599 14
QSO:  7049 CW 2015-11-28 0007 7Z1SJ         599 21     OK7Z          599 15
QSO:  7050 CW 2015-11-28 0007 7Z1SJ         599 21     PA3AAV        599 14
QSO:  7050 CW 2015-11-28 0007 7Z1SJ         599 21     OL6P          599 15
QSO:  7051 CW 2015-11-28 0008 7Z1SJ         599 21     K8AZ          599 04
QSO:  7052 CW 2015-11-28 0009 7Z1SJ         599 21     W1TJL         599 05
QSO:  7053 CW 2015-11-28 0010 7Z1SJ         599 21     W5XU          599 04
QSO:  7056 CW 2015-11-28 0012 7Z1SJ         599 21     EU1A          599 16
QSO:  7057 CW 2015-11-28 0012 7Z1SJ         599 21     YR8I          599 20
QSO:  7058 CW 2015-11-28 0013 7Z1SJ         599 21     OL0W          599 15
QSO:  7058 CW 2015-11-28 0013 7Z1SJ         599 21     W2YC          599 05
QSO:  7060 CW 2015-11-28 0014 7Z1SJ         599 21     LZ9R          599 20
QSO:  7060 CW 2015-11-28 0014 7Z1SJ         599 21     YU1EL         599 15
QSO:  7060 CW 2015-11-28 0015 7Z1SJ         599 21     US7ISD        599 16
QSO:  7060 CW 2015-11-28 0015 7Z1SJ         599 21     W3LPL         599 05
