START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: FD CW
CALLSIGN: UA4C
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA4C
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for FD CW DARC/Fieldday/CW/2017.
QSO: 14000 CW 2017-06-03 1502 UA4C          599 DL0IL/P       599 003
QSO:  7000 CW 2017-06-03 1805 UA4C          599 269 YO8BDW        599 006
QSO:  7005 CW 2017-06-03 1807 UA4C          599 273 R1CA/P        599 0153
QSO:  7000 CW 2017-06-03 1814 UA4C          599 292 DL1ASA/P      599 117
QSO:  7000 CW 2017-06-03 1816 UA4C          599 0296 DL1NKS        599 0085
QSO:  7005 CW 2017-06-03 1818 UA4C          599 301 DP6M/P        599 0179
QSO:  7000 CW 2017-06-03 1820 UA4C          599 306 DK0FC/P       599 148
QSO:  7000 CW 2017-06-03 1822 UA4C          599 309 DK0FR/P       599 050
QSO:  7000 CW 2017-06-03 1823 UA4C          599 0312 DM4G/P        599 0099
QSO:  7000 CW 2017-06-03 1826 UA4C          599 316 DK0RA/P       599 115
QSO:  7005 CW 2017-06-03 1827 UA4C          599 0320 PA3DRL        599 0008
QSO:  7006 CW 2017-06-03 1828 UA4C          599 0322 ON7AR         599 0029
QSO:  7005 CW 2017-06-03 1833 UA4C          599 330 DR7B/P        599 0203
QSO:  7000 CW 2017-06-03 1834 UA4C          599 332 HA7JQK        599 026
QSO:  7005 CW 2017-06-03 1835 UA4C          599 335 S57X          599 105
QSO:  7006 CW 2017-06-03 1836 UA4C          599 0337 DF0A/P        599 0193
QSO:  7005 CW 2017-06-03 1838 UA4C          599 0340 G4ATH/P       599 0098
QSO:  7013 CW 2017-06-03 1843 UA4C          599 0345 DK8R/P        599 0085
QSO:  7006 CW 2017-06-03 1849 UA4C          599 0354 DK0OH/P       599 0208
QSO:  7006 CW 2017-06-03 1850 UA4C          599 0356 GW2OP/P       599 0160
QSO:  7000 CW 2017-06-03 1858 UA4C          599 0363 E77EA         599 0200
QSO:  7001 CW 2017-06-03 1858 UA4C          599 364 DP4M/P        599 151
QSO:  7013 CW 2017-06-03 1904 UA4C          599 371 DL0CS/P       599 0245
QSO:  7011 CW 2017-06-03 1905 UA4C          599 372 DK0MM/P       599 0205
QSO:  7018 CW 2017-06-03 1906 UA4C          599 0374 SN5T/P        599 0239
QSO:  7020 CW 2017-06-03 1908 UA4C          599 0376 LZ7M/P        599 0372
QSO:  7025 CW 2017-06-03 1915 UA4C          599 0383 9A1AA         599 0363
QSO:  7026 CW 2017-06-03 1915 UA4C          599 0384 GM2MP/P       599 0299
QSO:  7028 CW 2017-06-03 1917 UA4C          599 0385 GW0AAA/P      599 0246
QSO:  7028 CW 2017-06-03 1921 UA4C          599 0392 DJ6OZ/P       599 0132
QSO:  7028 CW 2017-06-03 1923 UA4C          599 0393 M0P/P         599 0118
QSO:  7000 CW 2017-06-03 1925 UA4C          599 396 DA3T/P        599 083
QSO:  7000 CW 2017-06-03 1927 UA4C          599 400 OE3BKC        599 033
QSO:  7027 CW 2017-06-03 1927 UA4C          599 0399 G3SAD/P       599 0101
QSO:  7027 CW 2017-06-03 1929 UA4C          599 0404 G3PJT         599 0070
QSO:  7000 CW 2017-06-03 1930 UA4C          599 405 DL0PDM/P      599 126
QSO:  7000 CW 2017-06-03 1931 UA4C          599 406 DL0HIL/P      599 177
QSO:  7000 CW 2017-06-03 1940 UA4C          599 416 EU1WW/P       599 181
QSO:  7009 CW 2017-06-03 1941 UA4C          599 0418 DL0FU/P       599 0271
QSO:  7010 CW 2017-06-03 1943 UA4C          599 0419 M3I/P         599 0302
QSO:  7011 CW 2017-06-03 1943 UA4C          599 423 DM2X/P        599 0266
QSO:  7013 CW 2017-06-03 1945 UA4C          599 0426 G4FNL/P       599 0278
QSO:  7014 CW 2017-06-03 1945 UA4C          599 0428 LZ6C          599 0497
QSO:  7017 CW 2017-06-03 1949 UA4C          599 433 DL3KWF        599 0129
QSO:  7000 CW 2017-06-03 1952 UA4C          599 437 DM5A/P        599 345
QSO:  7000 CW 2017-06-03 1953 UA4C          599 440 DM3C/P        599 234
QSO:  7023 CW 2017-06-03 1954 UA4C          599 441 DP4M/P        599 185
QSO:  7028 CW 2017-06-03 1957 UA4C          599 443 DA3X/P        599 0260
QSO:  7028 CW 2017-06-03 1957 UA4C          599 442 DM5N/P        599 242
QSO:  7000 CW 2017-06-03 1959 UA4C          599 447 DL0JV/P       599 230
QSO:  7000 CW 2017-06-03 2000 UA4C          599 449 SW8WW         599 313
QSO:  7031 CW 2017-06-03 2000 UA4C          599 0450 G3TBK/P       599 0341
QSO:  7033 CW 2017-06-03 2002 UA4C          599 0451 S52GP/P       599 0264
QSO:  7034 CW 2017-06-03 2002 UA4C          599 452 DF0ND/P       599 0211
QSO:  7015 CW 2017-06-03 2004 UA4C          599 0454 G6MC/P        599 0275
QSO:  7000 CW 2017-06-03 2007 UA4C          599 458 DL0MW/P       599 261
QSO:  7008 CW 2017-06-03 2008 UA4C          599 460 DL1HBT/P      599 0229
QSO:  7007 CW 2017-06-03 2009 UA4C          599 0462 DR5F/P        599 0213
QSO:  7026 CW 2017-06-03 2013 UA4C          599 0466 G4EKT/P       599 0198
QSO:  7026 CW 2017-06-03 2013 UA4C          599 0477 GI3XRQ/P      599 0185
QSO:  7027 CW 2017-06-03 2014 UA4C          599 468 DF0TX/P       599 0249
QSO:  7000 CW 2017-06-03 2016 UA4C          599 469 OE/DK2CX/P    599 0035
QSO:  7028 CW 2017-06-03 2016 UA4C          599 0470 G3LX/P        599 0367
QSO:  7034 CW 2017-06-03 2017 UA4C          599 0472 DM7CW         599 0120
QSO:  7037 CW 2017-06-03 2018 UA4C          599 0475 M2A/P         599 0363
QSO:  7000 CW 2017-06-03 2019 UA4C          599 476 DL0IL/P       599 313
QSO:  7001 CW 2017-06-03 2020 UA4C          599 0478 G3RCV/P       599 0266
QSO:  7011 CW 2017-06-03 2023 UA4C          599 0480 G0IVR/P       599 0117
QSO:  7016 CW 2017-06-03 2026 UA4C          599 483 DL0BL/P       599 0183
QSO:  7000 CW 2017-06-03 2028 UA4C          599 486 DP3A/P        599 313
QSO:  7000 CW 2017-06-03 2029 UA4C          599 042 DK0EP/P       599 203
QSO:  7023 CW 2017-06-03 2031 UA4C          599 0491 G3UES/P       599 0290
QSO:  7023 CW 2017-06-03 2031 UA4C          599 0492 S50BCC/P      599 0509
QSO:  7024 CW 2017-06-03 2033 UA4C          599 0493 G4IRN/P       599 0175
QSO:  7000 CW 2017-06-03 2035 UA4C          599 495 DF0HO/P       599 169
QSO:  7005 CW 2017-06-03 2035 UA4C          599 496 DK0MN/P       599 0283
QSO:  7015 CW 2017-06-03 2039 UA4C          599 0499 GM0ADX/P      599 0196
QSO:  7018 CW 2017-06-03 2048 UA4C          599 0507 LA0CX         599 0038
QSO:  7000 CW 2017-06-03 2049 UA4C          599 508 DL0GT/P       599 116
QSO:  7000 CW 2017-06-03 2051 UA4C          599 511 DL0OVA/P      599 077
QSO:  7025 CW 2017-06-03 2053 UA4C          599 0514 YO9RIJ        599 0042
QSO:  7030 CW 2017-06-03 2053 UA4C          599 513 OK1AY         599 098
QSO:  7015 CW 2017-06-03 2055 UA4C          599 515 DL0LA/P       599 0439
QSO:  3500 CW 2017-06-03 2102 UA4C          599 519 EK0W/P        599 326
QSO:  3509 CW 2017-06-03 2103 UA4C          599 0520 DL0MZ/P       599 0323
QSO:  3516 CW 2017-06-03 2105 UA4C          599 0523 G4WSM/P       599 0319
QSO:  3518 CW 2017-06-03 2108 UA4C          599 0524 GM2MP/P       599 0426
QSO:  3522 CW 2017-06-03 2109 UA4C          599 525 DR7B/P        599 0455
QSO:  3524 CW 2017-06-03 2109 UA4C          599 0526 G3TBK/P       599 0423
QSO:  3524 CW 2017-06-03 2110 UA4C          599 0527 G6MC/P        599 0348
QSO:  3527 CW 2017-06-03 2112 UA4C          599 530 DK0ED/P       599 0279
QSO:  3500 CW 2017-06-03 2113 UA4C          599 532 DM5A/P        599 464
QSO:  3535 CW 2017-06-03 2114 UA4C          599 0534 R8OD/P        599 0054
QSO:  3532 CW 2017-06-03 2119 UA4C          599 539 DL0CS/P       599 0419
QSO:  3532 CW 2017-06-03 2119 UA4C          599 0538 LA0CX         599 0062
QSO:  3525 CW 2017-06-03 2120 UA4C          599 0540 MW5R          599 0117
QSO:  3513 CW 2017-06-03 2127 UA4C          599 0546 M3W/P         599 0312
QSO:  3509 CW 2017-06-03 2128 UA4C          599 0547 M2A/P         599 0459
QSO:  3510 CW 2017-06-03 2129 UA4C          599 548 DP6M/P        599 0437
QSO:  3513 CW 2017-06-03 2130 UA4C          599 549 DL3KWF        599 0183
QSO:  3518 CW 2017-06-03 2132 UA4C          599 0550 G3LX/P        599 0465
QSO:  3519 CW 2017-06-03 2133 UA4C          599 0551 G4ALE/P       599 0273
QSO:  3519 CW 2017-06-03 2134 UA4C          599 0552 MM2N/P        599 0335
QSO:  3500 CW 2017-06-03 2138 UA4C          599 555 S59DZA/P      599 352
QSO:  3527 CW 2017-06-03 2138 UA4C          599 0556 LZ6C          599 0645
QSO:  3529 CW 2017-06-03 2139 UA4C          599 0558 DL0HN/P       599 0417
QSO:  3531 CW 2017-06-03 2139 UA4C          599 0559 LZ7M/P        599 0530
QSO:  3536 CW 2017-06-03 2143 UA4C          599 0563 DL4ME         599 0145
QSO:  3537 CW 2017-06-03 2143 UA4C          599 564 DF0ND/P       599 0343
QSO:  3500 CW 2017-06-03 2144 UA4C          599 565 DK0FC/P       599 300
QSO:  3518 CW 2017-06-03 2147 UA4C          599 0567 SN5T/P        599 0413
QSO:  3529 CW 2017-06-03 2150 UA4C          599 569 DM2X/P        599 0360
QSO:  3540 CW 2017-06-03 2155 UA4C          599 537 HA5N/P        599 127
QSO:  7000 CW 2017-06-03 2211 UA4C          599 0585 DL0ABT/P      599 0096
QSO:  7027 CW 2017-06-03 2213 UA4C          599 0588 GU4YOX/P      599 0380
QSO:  7000 CW 2017-06-03 2214 UA4C          599 589 DF1PY/P       599 085
QSO:  7032 CW 2017-06-03 2215 UA4C          599 0590 MW5R          599 0194
QSO:  7000 CW 2017-06-03 2216 UA4C          599 591 F6KUF/P       599 0198
QSO:  3535 CW 2017-06-03 2224 UA4C          599 0597 9A1AA         599 0577
QSO:  3527 CW 2017-06-03 2226 UA4C          599 0598 S50BCC/P      599 0645
QSO:  3500 CW 2017-06-03 2229 UA4C          599 602 DL0OVA/P      599 171
QSO:  3500 CW 2017-06-03 2230 UA4C          599 603 DM3C/P        599 373
QSO:  3500 CW 2017-06-03 2231 UA4C          599 604 EU1WW/P       599 328
QSO:  3500 CW 2017-06-03 2234 UA4C          599 608 DP3A/P        599 423
QSO:  3514 CW 2017-06-03 2242 UA4C          599 609 DK0MN/P       599 0400
QSO:  3511 CW 2017-06-03 2244 UA4C          599 612 DK0MM/P       599 0406
QSO:  3509 CW 2017-06-03 2245 UA4C          599 613 R1CA/P        599 0364
QSO:  3500 CW 2017-06-03 2249 UA4C          599 615 DL0MW/P       599 429
QSO:  3522 CW 2017-06-03 2249 UA4C          599 0616 E77EA         599 0383
QSO:  3530 CW 2017-06-03 2252 UA4C          599 0618 G4FNL/P       599 0463
QSO:  3500 CW 2017-06-03 2253 UA4C          599 0619 DL0ABT/P      599 0122
QSO:  3500 CW 2017-06-03 2259 UA4C          599 624 DL0GT/P       599 220
QSO:  3500 CW 2017-06-03 2300 UA4C          599 625 DK0EP/P       599 340
QSO:  3526 CW 2017-06-03 2303 UA4C          599 627 DF0TX/P       599 0388
QSO:  3518 CW 2017-06-03 2306 UA4C          599 631 DF0VK/P       599 0367
QSO:  3515 CW 2017-06-03 2307 UA4C          599 633 DJ7AT         599 0250
QSO:  3500 CW 2017-06-03 2310 UA4C          599 636 DL0PDM/P      599 272
QSO:  3500 CW 2017-06-03 2311 UA4C          599 637 DL0FA/P       599 367
QSO:  1834 CW 2017-06-03 2323 UA4C          599 646 HA5N/P        599 190
QSO:  1800 CW 2017-06-03 2324 UA4C          599 647 EU1WW/P       599 389
QSO:  1825 CW 2017-06-03 2327 UA4C          599 0649 DL0FU/P       599 0532
QSO:  1836 CW 2017-06-03 2332 UA4C          599 0652 S50BCC/P      599 0726
QSO:  3532 CW 2017-06-03 2341 UA4C          599 0654 S51DX         599 0129
QSO:  3500 CW 2017-06-03 2342 UA4C          599 656 DL0IL/P       599 501
QSO:  3536 CW 2017-06-03 2344 UA4C          599 0658 M0P/P         599 0273
QSO:  3534 CW 2017-06-03 2353 UA4C          599 0665 GI3XRQ/P      599 0362
QSO:  3525 CW 2017-06-03 2355 UA4C          599 666 DM5N/P        599 486
QSO:  3500 CW 2017-06-03 2356 UA4C          599 667 DR3X/P        599 455
QSO:  3500 CW 2017-06-03 2359 UA4C          599 669 F6KUF/P       599 0274
QSO:  1820 CW 2017-06-04 0003 UA4C          599 0672 G3TBK/P       599 0600
QSO:  1829 CW 2017-06-04 0005 UA4C          599 0673 9A1AA         599 0679
QSO:  3513 CW 2017-06-04 0012 UA4C          599 0676 G3RCV/P       599 0502
QSO:  3532 CW 2017-06-04 0016 UA4C          599 0677 S52GP/P       599 0558
QSO:  3528 CW 2017-06-04 0019 UA4C          599 0679 DF0A/P        599 0455
QSO:  3534 CW 2017-06-04 0020 UA4C          599 680 DL0LA/P       599 0628
QSO:  3538 CW 2017-06-04 0021 UA4C          599 0681 G3WRR/P       599 0372
QSO:  3519 CW 2017-06-04 0023 UA4C          599 682 DL0DX/P       599 0229
QSO:  3524 CW 2017-06-04 0027 UA4C          599 0686 G0FBB/P       599 0321
QSO:  3537 CW 2017-06-04 0028 UA4C          599 687 SM9A/P        599 0709
QSO:  3525 CW 2017-06-04 0036 UA4C          599 0692 G4EKT/P       599 0335
QSO:  7000 CW 2017-06-04 0043 UA4C          599 694 EK0W/P        599 459
QSO:  7000 CW 2017-06-04 0045 UA4C          599 696 HI8A          599 046
QSO:  7011 CW 2017-06-04 0046 UA4C          599 0697 G0FBB/P       599 0335
QSO:  7011 CW 2017-06-04 0047 UA4C          599 0698 OE1CIW        599 0099
QSO:  7012 CW 2017-06-04 0052 UA4C          599 0701 R8OD/P        599 0085
QSO:  7011 CW 2017-06-04 0054 UA4C          599 704 SM9A/P        599 0735
QSO:  7012 CW 2017-06-04 0114 UA4C          599 0709 DL0HN/P       599 0595
QSO:  7011 CW 2017-06-04 0120 UA4C          599 712 DK0ED/P       599 0478
QSO:  7011 CW 2017-06-04 0122 UA4C          599 0715 G3LET/P       599 0325
QSO:  7000 CW 2017-06-04 0131 UA4C          599 718 DL5ANS/P      599 0188
QSO:  7015 CW 2017-06-04 0151 UA4C          599 733 HA5N/P        599 274
QSO:  7020 CW 2017-06-04 0207 UA4C          599 0738 M3W/P         599 0533
QSO:  7016 CW 2017-06-04 0213 UA4C          599 742 DC9ZP         599 078
QSO:  7015 CW 2017-06-04 0414 UA4C          599 0748 MM2N/P        599 0602
QSO: 14029 CW 2017-06-04 0436 UA4C          599 761 DM5N/P        599 625
QSO: 14000 CW 2017-06-04 0439 UA4C          599 765 DL0MW/P       599 659
QSO: 14014 CW 2017-06-04 0440 UA4C          599 767 DK0MN/P       599 0686
QSO: 14032 CW 2017-06-04 0452 UA4C          599 0779 OE1CIW        599 0154
QSO: 14000 CW 2017-06-04 0453 UA4C          599 780 DL0GT/P       599 432
QSO: 14011 CW 2017-06-04 0454 UA4C          599 0781 DR5F/P        599 0496
QSO: 14000 CW 2017-06-04 0455 UA4C          599 782 DP3A/P        599 673
QSO: 14021 CW 2017-06-04 0457 UA4C          599 0785 G4FNL/P       599 0696
QSO: 14015 CW 2017-06-04 0506 UA4C          599 0794 G4EKT/P       599 0449
QSO: 14000 CW 2017-06-04 0507 UA4C          599 796 SW8WW         599 535
QSO: 14016 CW 2017-06-04 0507 UA4C          599 0795 GM0ADX/P      599 0527
QSO: 14021 CW 2017-06-04 0508 UA4C          599 798 DM2X/P        599 0673
QSO: 14021 CW 2017-06-04 0508 UA4C          599 0797 G1FCW/P       599 0477
QSO: 14032 CW 2017-06-04 0509 UA4C          599 709 DL9W/P        599 0604
QSO: 14000 CW 2017-06-04 0529 UA4C          599 810 DL0FA/P       599 551
QSO: 14029 CW 2017-06-04 0529 UA4C          599 811 R1CA/P        599 0618
QSO: 14018 CW 2017-06-04 0531 UA4C          599 814 DK0MM/P       599 0644
QSO: 14020 CW 2017-06-04 0533 UA4C          599 0815 LZ7M/P        599 0838
QSO: 14000 CW 2017-06-04 0536 UA4C          599 818 SV5/DL3DRN    599 232
QSO: 14024 CW 2017-06-04 0539 UA4C          599 0821 SN5T/P        599 0657
QSO: 14000 CW 2017-06-04 0544 UA4C          599 827 YO4BEX        599 244
QSO: 14000 CW 2017-06-04 0546 UA4C          599 0830 DL1NKS        599 0263
QSO: 14037 CW 2017-06-04 0548 UA4C          599 832 DF0ND/P       599 0619
QSO: 14014 CW 2017-06-04 0553 UA4C          599 836 DR7B/P        599 0953
QSO: 21026 CW 2017-06-04 0604 UA4C          599 848 DL0GC/P       599 0463
QSO: 21028 CW 2017-06-04 0604 UA4C          599 847 DP4M/P        599 582
QSO: 21024 CW 2017-06-04 0607 UA4C          599 0851 M2A/P         599 0965
QSO: 28009 CW 2017-06-04 0613 UA4C          599 0854 DF0A/P        599 0673
QSO: 28019 CW 2017-06-04 0613 UA4C          599 0855 LZ6C          599 0775
QSO: 21017 CW 2017-06-04 0618 UA4C          599 0857 S50BCC/P      599 1093
QSO: 21016 CW 2017-06-04 0619 UA4C          599 0858 LZ7M/P        599 0903
QSO: 21000 CW 2017-06-04 0620 UA4C          599 860 EK0W/P        599 648
QSO: 21000 CW 2017-06-04 0626 UA4C          599 866 DJ9SN         599 144
QSO: 21000 CW 2017-06-04 0627 UA4C          599 868 DK0FC/P       599 665
QSO: 21029 CW 2017-06-04 0627 UA4C          599 867 DL9W/P        599 0660
