START-OF-LOG: 3.0
CATEGORY: Portable, multi operator, low power, assisted
CONTEST: FD SSB
LOCATION: DX
CALLSIGN: LY1BWB/P
CLUB: VU RK
OPERATORS: LY0NAS LY1JA LY1LB LY2EN LY3PH LY4AU LY4LT LY5AT LY5IM @LY1BWB
GRID-LOCATOR: KO24KX
QSO: 14259 PH 2023-09-02 1337 LY1BWB/P      59  0001   S52WW         59  0068
QSO: 14265 PH 2023-09-02 1343 LY1BWB/P      59  0002   M0DX/P        59  0048
QSO: 14286 PH 2023-09-02 1354 LY1BWB/P      59  0003   DL0LB/P       59  0023
QSO: 14218 PH 2023-09-02 1403 LY1BWB/P      59  0004   S50X/P        59  0080
QSO: 14241 PH 2023-09-02 1413 LY1BWB/P      59  0005   G4ARN/P       59  0081
QSO: 14268 PH 2023-09-02 1419 LY1BWB/P      59  0006   IQ0PG/P       59  0083
QSO: 14286 PH 2023-09-02 1423 LY1BWB/P      59  0007   GM5G          59  0102
QSO: 14250 PH 2023-09-02 1432 LY1BWB/P      59  0008   G2DX/P        59  0023
QSO: 14250 PH 2023-09-02 1433 LY1BWB/P      59  0009   LX8M/P        59  0066
QSO: 14250 PH 2023-09-02 1434 LY1BWB/P      59  0010   IN3IJJ        59  0009
QSO: 14250 PH 2023-09-02 1435 LY1BWB/P      59  0011   DL2A/P        59  0015
QSO: 14266 PH 2023-09-02 1506 LY1BWB/P      59  0012   DL0EF/P       59  0081
QSO: 14266 PH 2023-09-02 1507 LY1BWB/P      59  0013   DK0V/P        59  0072
QSO: 14266 PH 2023-09-02 1507 LY1BWB/P      59  0014   OS4K/P        59  0004
QSO: 14260 PH 2023-09-02 1519 LY1BWB/P      59  0015   DL0EF/P       59  0086
QSO: 14260 PH 2023-09-02 1519 LY1BWB/P      59  0016   DK0CWP/P      59  0010
QSO: 14260 PH 2023-09-02 1523 LY1BWB/P      59  0017   SX2IMA/P      59  0097
QSO: 14260 PH 2023-09-02 1523 LY1BWB/P      59  0018   IZ7FLP        59  0165
QSO: 14260 PH 2023-09-02 1526 LY1BWB/P      59  0019   DL1MHJ        59  0040
QSO: 14260 PH 2023-09-02 1526 LY1BWB/P      59  0020   HB9G/P        59  0047
QSO: 14260 PH 2023-09-02 1527 LY1BWB/P      59  0021   DF0HD/P       59  0030
QSO: 14260 PH 2023-09-02 1527 LY1BWB/P      59  0022   PE1OJR/P      59  0064
QSO: 14260 PH 2023-09-02 1527 LY1BWB/P      59  0023   DK4VW         59  0029
QSO: 14260 PH 2023-09-02 1528 LY1BWB/P      59  0024   ON3PLS        59  0026
QSO: 14260 PH 2023-09-02 1529 LY1BWB/P      59  0025   DL0ST/P       59  0057
QSO: 14260 PH 2023-09-02 1529 LY1BWB/P      59  0026   DF0PU/P       59  0051
QSO: 14260 PH 2023-09-02 1532 LY1BWB/P      59  0027   DK0AU/P       59  0030
QSO: 14260 PH 2023-09-02 1532 LY1BWB/P      59  0028   DK0MR/P       59  0043
QSO: 14260 PH 2023-09-02 1533 LY1BWB/P      59  0029   DL/SQ8NOD/P   59  0045
QSO: 14260 PH 2023-09-02 1534 LY1BWB/P      59  0030   I/DL8NY/M     59  0007
QSO: 14260 PH 2023-09-02 1540 LY1BWB/P      59  0031   DL00N/P       59  0068
QSO: 14320 PH 2023-09-02 1603 LY1BWB/P      59  0032   OR5N/P        59  0036
QSO: 14320 PH 2023-09-02 1604 LY1BWB/P      59  0033   M5IC/P        59  0017
QSO: 14320 PH 2023-09-02 1604 LY1BWB/P      59  0034   PC1PM         59  0007
QSO: 14320 PH 2023-09-02 1605 LY1BWB/P      59  0035   DL0RD/P       59  0014
QSO: 14320 PH 2023-09-02 1607 LY1BWB/P      59  0036   G3PYE/P       59  0161
QSO: 14320 PH 2023-09-02 1609 LY1BWB/P      59  0037   G5OP          59  0093
QSO: 14266 PH 2023-09-02 1614 LY1BWB/P      59  0038   DK0LN/P       59  0014
QSO: 14266 PH 2023-09-02 1625 LY1BWB/P      59  0039   ON4CP/P       59  0064
QSO: 14266 PH 2023-09-02 1632 LY1BWB/P      59  0040   5B4NC/P       59  0192
QSO: 14266 PH 2023-09-02 1637 LY1BWB/P      59  0041   SV3RPQ        59  0010
QSO: 14266 PH 2023-09-02 1649 LY1BWB/P      59  0042   YT2ISM        59  0093
QSO: 14266 PH 2023-09-02 1651 LY1BWB/P      59  0043   IZ0PAU/P      59  0162
QSO: 14266 PH 2023-09-02 1654 LY1BWB/P      59  0044   HB9ZG/P       59  0058
QSO: 14266 PH 2023-09-02 1701 LY1BWB/P      59  0045   IT9FRX        59  0032
QSO: 14266 PH 2023-09-02 1702 LY1BWB/P      59  0046   G4ALE/P       59  0091
QSO: 14266 PH 2023-09-02 1710 LY1BWB/P      59  0047   S50TTT/P      59  0002
QSO: 14266 PH 2023-09-02 1710 LY1BWB/P      59  0048   ON4RAT/P      59  0225
QSO: 14266 PH 2023-09-02 1711 LY1BWB/P      59  0049   ON9DJ         59  0043
QSO: 14266 PH 2023-09-02 1712 LY1BWB/P      59  0050   DK1TBL        59  0063
QSO: 14266 PH 2023-09-02 1712 LY1BWB/P      59  0051   DL0TWK/P      59  0111
QSO: 14266 PH 2023-09-02 1713 LY1BWB/P      59  0052   DD1LD/P       59  0025
QSO: 14266 PH 2023-09-02 1714 LY1BWB/P      59  0053   HB9JA/P       59  0036
QSO: 14266 PH 2023-09-02 1719 LY1BWB/P      59  0054   G3ULT/P       59  0095
QSO: 14266 PH 2023-09-02 1719 LY1BWB/P      59  0055   HB9AG/P       59  0063
QSO: 14266 PH 2023-09-02 1720 LY1BWB/P      59  0056   DK0CN/P       59  0072
QSO: 14266 PH 2023-09-02 1721 LY1BWB/P      59  0057   DL1MHM/P      59  0020
QSO: 14266 PH 2023-09-02 1722 LY1BWB/P      59  0058   DL0CS/P       59  0119
QSO: 14266 PH 2023-09-02 1724 LY1BWB/P      59  0059   DK65ERD/P     59  0032
QSO: 14266 PH 2023-09-02 1725 LY1BWB/P      59  0060   OE3OPW        59  0010
QSO:  7200 PH 2023-09-02 1734 LY1BWB/P      59  0061   OV1RR         59  0050
QSO:  7200 PH 2023-09-02 1800 LY1BWB/P      59  0062   DK0HR/P       59  0297
QSO:  7200 PH 2023-09-02 1805 LY1BWB/P      59  0063   OH/DL2JRM/P   59  0299
QSO:  7200 PH 2023-09-02 1810 LY1BWB/P      59  0064   ON5LL/P       59  0324
QSO:  7200 PH 2023-09-02 1821 LY1BWB/P      59  0065   S59TIM/P      59  0157
QSO:  7200 PH 2023-09-02 1824 LY1BWB/P      59  0066   PR4D/P        59  0163
QSO:  7200 PH 2023-09-02 1827 LY1BWB/P      59  0067   OK2EDR/P      59  0117
QSO:  7200 PH 2023-09-02 1835 LY1BWB/P      59  0068   HB9FTS/P      59  0134
QSO:  7200 PH 2023-09-02 1849 LY1BWB/P      59  0069   DK0RZ/P       59  0210
QSO:  7200 PH 2023-09-02 1852 LY1BWB/P      59  0070   G4ARN/P       59  0494
QSO:  7200 PH 2023-09-02 1857 LY1BWB/P      59  0071   DK0MN/P       59  0246
QSO:  3765 PH 2023-09-02 1957 LY1BWB/P      59  0072   DP4L/P        59  0156
QSO:  3762 PH 2023-09-02 1958 LY1BWB/P      59  0073   OK1KDA/P      59  0246
QSO:  3756 PH 2023-09-02 2001 LY1BWB/P      59  0074   DL0TE/P       59  0335
QSO:  3743 PH 2023-09-02 2002 LY1BWB/P      59  0075   ON6NB/P       59  0296
QSO:  3783 PH 2023-09-02 2007 LY1BWB/P      59  0076   DF0CF/P       59  0110
QSO:  3786 PH 2023-09-02 2011 LY1BWB/P      59  0077   SO5CW/P       59  0051
QSO:  3786 PH 2023-09-02 2012 LY1BWB/P      59  0078   DL3TP         59  0022
QSO:  3786 PH 2023-09-02 2014 LY1BWB/P      59  0079   OZ3EDR/P      59  0033
QSO:  3786 PH 2023-09-02 2016 LY1BWB/P      59  0080   LA1UTX/P      59  0083
QSO:  3784 PH 2023-09-02 2017 LY1BWB/P      59  0081   OZ2W/P        59  0048
QSO:  3784 PH 2023-09-02 2019 LY1BWB/P      59  0082   OZ9EDR/P      59  0025
QSO:  3784 PH 2023-09-02 2021 LY1BWB/P      59  0083   DP7R/P        59  0207
QSO:  3784 PH 2023-09-02 2023 LY1BWB/P      59  0084   DL1ROT/P      59  0025
QSO:  3784 PH 2023-09-02 2027 LY1BWB/P      59  0085   DF0AS/P       59  0148
QSO:  3784 PH 2023-09-02 2028 LY1BWB/P      59  0086   DL0RN/P       59  0218
QSO:  3784 PH 2023-09-02 2029 LY1BWB/P      59  0087   OR7C/P        59  0344
QSO:  3784 PH 2023-09-02 2029 LY1BWB/P      59  0088   DF0M/P        59  0182
QSO:  3784 PH 2023-09-02 2030 LY1BWB/P      59  0089   G4DSP/P       59  0134
QSO:  3784 PH 2023-09-02 2036 LY1BWB/P      59  0090   DF0A/P        59  0210
QSO:  3768 PH 2023-09-02 2041 LY1BWB/P      59  0091   HB9AW/P       59  0045
QSO:  3696 PH 2023-09-02 2042 LY1BWB/P      59  0092   ON5VL/P       59  0055
QSO:  3722 PH 2023-09-02 2043 LY1BWB/P      59  0093   G3PYE/P       59  0541
QSO:  3738 PH 2023-09-02 2044 LY1BWB/P      59  0094   LX8M/P        59  0368
QSO:  3666 PH 2023-09-02 2046 LY1BWB/P      59  0095   ON4PHI/P      59  0132
QSO:  3796 PH 2023-09-02 2050 LY1BWB/P      59  0096   DR5W/P        59  0238
QSO:  3781 PH 2023-09-02 2051 LY1BWB/P      59  0097   DK0FC/P       59  0215
QSO:  7174 PH 2023-09-02 2056 LY1BWB/P      59  0098   HB9CL/P       59  0212
QSO:  3633 PH 2023-09-02 2059 LY1BWB/P      59  0099   S54I/P        59  0234
QSO:  3790 PH 2023-09-02 2100 LY1BWB/P      59  0100   DK0MM/P       59  0575
QSO:  3648 PH 2023-09-02 2104 LY1BWB/P      59  0101   OZ30EU        59  0078
