START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: WW-DIGI
CALLSIGN: NK5O
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: NK5O
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for WW-DIGI WWDIGI/2020.
QSO: 14080 DG 2020-08-29 1856 NK5O          EM13 NE1B          FN42
QSO: 14081 DG 2020-08-29 1856 NK5O          EM13 VE3PJ         FN14
QSO: 14080 DG 2020-08-29 1900 NK5O          EM13 K1HTV         FM18
QSO: 14081 DG 2020-08-29 1902 NK5O          EM13 AE8AT         EM89
QSO: 14080 DG 2020-08-29 1912 NK5O          EM13 VA3MJR        FN03
QSO: 14082 DG 2020-08-29 1914 NK5O          EM13 WB4OMM        EL99
QSO: 14081 DG 2020-08-29 1915 NK5O          EM13 VE3BR         FN03
QSO: 14080 DG 2020-08-29 1918 NK5O          EM13 W4HWD         EM85
QSO: 14080 DG 2020-08-29 1923 NK5O          EM13 KM4RL         EL88
QSO: 14081 DG 2020-08-29 1925 NK5O          EM13 N1IA          FM05
QSO: 14000 DG 2020-08-29 1939 NK5O          EM13 WA8YZB        EN82
QSO: 14075 DG 2020-08-29 2049 NK5O          EM13 HI3CMM        FK49
QSO: 21091 DG 2020-08-29 2118 NK5O          EM13 KM2T          EL87
QSO: 21091 DG 2020-08-29 2120 NK5O          EM13 N5RZ          EM00
QSO: 21091 DG 2020-08-29 2121 NK5O          EM13 CX7SS         GF25
QSO: 21090 DG 2020-08-29 2125 NK5O          EM13 PU2KNM        GG55
QSO: 21091 DG 2020-08-29 2128 NK5O          EM13 PY2DPM        GG66
QSO: 21090 DG 2020-08-29 2129 NK5O          EM13 PU1JSV        GG87
QSO: 21090 DG 2020-08-29 2131 NK5O          EM13 0 PU4MMZ        GH80
QSO: 21091 DG 2020-08-29 2134 NK5O          EM13 PU2UAF        GG66
QSO:  7048 DG 2020-08-29 2144 NK5O          EM13 VE3MGY        EN92
QSO:  7090 DG 2020-08-29 2152 NK5O          EM13 KD4RH         EM94
QSO:  7091 DG 2020-08-29 2156 NK5O          EM13 WV4P          EM55
QSO:  7091 DG 2020-08-29 2157 NK5O          EM13 KJ7GUI        DN23
QSO:  7090 DG 2020-08-29 2200 NK5O          EM13 WA1FCN        EM63
QSO:  7091 DG 2020-08-29 2206 NK5O          EM13 N0UBL         EM26
QSO:  7091 DG 2020-08-29 2209 NK5O          EM13 NA3M          FM19
QSO:  7091 DG 2020-08-29 2211 NK5O          EM13 K5LRW         DM72
QSO: 21090 DG 2020-08-29 2221 NK5O          EM13 LW2EIY        FF77
QSO: 21090 DG 2020-08-29 2225 NK5O          EM13 NP4TX         FK68
QSO: 21091 DG 2020-08-29 2228 NK5O          EM13 LU5KHF        FG73
QSO: 14081 DG 2020-08-29 2232 NK5O          EM13 CT3CK         IM12
QSO: 14081 DG 2020-08-29 2236 NK5O          EM13 KR7X          CN85
QSO: 14080 DG 2020-08-29 2238 NK5O          EM13 W0YK          CM97
QSO: 14080 DG 2020-08-29 2239 NK5O          EM13 W4UWC         EM77
QSO: 14081 DG 2020-08-29 2239 NK5O          EM13 N7UVH         DN17
QSO: 14081 DG 2020-08-29 2240 NK5O          EM13 0 W7POE         CN87
QSO: 14080 DG 2020-08-29 2242 NK5O          EM13 W7VXS         CN87
QSO: 14081 DG 2020-08-29 2246 NK5O          EM13 N6IC          DM04
QSO: 14081 DG 2020-08-29 2248 NK5O          EM13 W6MRR         CM87
QSO: 14081 DG 2020-08-29 2251 NK5O          EM13 CX3AL         GF15
QSO: 14081 DG 2020-08-29 2302 NK5O          EM13 HK3W          FJ34
QSO: 14081 DG 2020-08-29 2307 NK5O          EM13 CX9AU         GF15
QSO: 14082 DG 2020-08-29 2312 NK5O          EM13 N7GCO         DN17
QSO: 14081 DG 2020-08-29 2316 NK5O          EM13 CE3GCA        FF46
QSO: 14081 DG 2020-08-29 2318 NK5O          EM13 N4IQ          EM84
QSO: 14081 DG 2020-08-29 2325 NK5O          EM13 K7VAP         CN87
QSO: 14080 DG 2020-08-29 2347 NK5O          EM13 K6UFO         CM97
QSO: 14081 DG 2020-08-30 0013 NK5O          EM13 K6UF          CM97
QSO: 14081 DG 2020-08-30 0014 NK5O          EM13 VE6WQ         DO33
QSO:  7048 DG 2020-08-30 0141 NK5O          EM13 N3AAA         EN90
QSO:  7090 DG 2020-08-30 0151 NK5O          EM13 K7CA          DM37
QSO:  7091 DG 2020-08-30 0156 NK5O          EM13 N3ALN         FM19
QSO:  3581 DG 2020-08-30 0201 NK5O          EM13 K9OM          EN65
QSO:  3580 DG 2020-08-30 0202 NK5O          EM13 VA3MJR        FN03
QSO:  3580 DG 2020-08-30 0205 NK5O          EM13 W8KEN         EN91
QSO:  3581 DG 2020-08-30 0205 NK5O          EM13 N4IQ          EM84
QSO:  3580 DG 2020-08-30 0206 NK5O          EM13 N3QE          FM19
QSO:  3591 DG 2020-08-30 0214 NK5O          EM13 VE3MGY        EN92
END-OF-LOG:
