START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: WAG
CALLSIGN: HB9DAX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: HB9DAX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for WAG DARC/WAG/2019.
QSO:  7000 CW 2019-10-19 1750 HB9DAX        599 DD7CW         599 I16
QSO:  7000 CW 2019-10-19 1755 HB9DAX        599 002 DL9GFB        599 V06
QSO:  3500 CW 2019-10-19 1816 HB9DAX        599 002 DK3WW         599 Y09
QSO:  3500 CW 2019-10-19 1817 HB9DAX        599 003 DK1X          599 F35
QSO:  3539 CW 2019-10-19 1819 HB9DAX        599 004 DJ9MH         599 B10
QSO:  3500 CW 2019-10-19 1824 HB9DAX        599 006 DR5E          599 O53
QSO:  3542 CW 2019-10-19 1824 HB9DAX        599 005 DJ9DZ         599 N06
QSO:  3546 CW 2019-10-19 1826 HB9DAX        599 007 DL1DTL        599 S01
QSO:  3507 CW 2019-10-19 1827 HB9DAX        599 008 DM4MN         599 R03
QSO:  3512 CW 2019-10-19 1830 HB9DAX        599 9 DF4XX         599 E38
QSO:  3500 CW 2019-10-19 2254 HB9DAX        599 010 DM5A          599 S02
QSO:  3515 CW 2019-10-19 2258 HB9DAX        599 115 DK9IP         599 A24
QSO:  3500 CW 2019-10-19 2300 HB9DAX        599 012 DM2C          599 S54
QSO:  3500 CW 2019-10-19 2302 HB9DAX        599 13 DL9GFB        599 V06
QSO:  3520 CW 2019-10-19 2306 HB9DAX        599 014 DL5XJ         599 M30
QSO:  3522 CW 2019-10-19 2307 HB9DAX        599 155 DL4HRM        599 W35
QSO:  3523 CW 2019-10-19 2310 HB9DAX        599 016 DL0XM         599 S41
QSO:  3524 CW 2019-10-19 2311 HB9DAX        599 017 DL0GL         599 L03
QSO:  3530 CW 2019-10-19 2316 HB9DAX        599 019 DL8DYL        599 S01
QSO:  3500 CW 2019-10-19 2318 HB9DAX        599 202 DD7CW         599 I16
QSO:  3534 CW 2019-10-19 2320 HB9DAX        599 021 DL0SN         599 O16
QSO:  3500 CW 2019-10-19 2322 HB9DAX        599 022 DJ9AO         599 X22
QSO:  3500 CW 2019-10-19 2323 HB9DAX        599 23 DL4SL         599 Y13
QSO:  3500 CW 2019-10-19 2324 HB9DAX        599 024 DM5AA         599 V11
QSO:  3500 CW 2019-10-19 2326 HB9DAX        599 25 DQ7Y          599 B19
QSO:  3542 CW 2019-10-19 2328 HB9DAX        599 026 DL5JS         599 R01
QSO:  3500 CW 2019-10-19 2330 HB9DAX        599 027 DL7A          599 E33
QSO:  3500 CW 2019-10-19 2332 HB9DAX        599 028 DL1VDL        599 S06
QSO:  3513 CW 2019-10-19 2334 HB9DAX        599 029 DJ0IF         599 E28
QSO:  3518 CW 2019-10-19 2339 HB9DAX        599 30 DR0W          599 T13
QSO:  3521 CW 2019-10-19 2340 HB9DAX        599 31 DR7T          599 O47
QSO:  3500 CW 2019-10-19 2347 HB9DAX        599 032 DL0BRB        599 M35
QSO:  3526 CW 2019-10-19 2349 HB9DAX        599 33 DL2VK         599 U07
QSO:  7000 CW 2019-10-20 0902 HB9DAX        599 345 DL3AMI        599 X04
QSO:  7031 CW 2019-10-20 0905 HB9DAX        599 035 DL0LBS        599 X23
QSO:  7000 CW 2019-10-20 0911 HB9DAX        599 036 DJ3XD         599 H31
QSO:  7000 CW 2019-10-20 0911 HB9DAX        599 037 DK8RE         599 Y43
QSO:  7000 CW 2019-10-20 0913 HB9DAX        599 038 DL0GEO        599 L03
QSO:  7000 CW 2019-10-20 0915 HB9DAX        599 038 DL1HAA        599 N22
QSO:  7006 CW 2019-10-20 0917 HB9DAX        599 039 DM5M          599 X08
QSO:  7000 CW 2019-10-20 0919 HB9DAX        599 40 DL1NKS        599 B24
QSO:  7014 CW 2019-10-20 0921 HB9DAX        599 41 DM3M          599 Q01
