START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JAN
CALLSIGN: WB8VSU
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WB8VSU
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JAN ARRL/arrl_january_vhf_contest/2020.
QSO:   144 RY 2020-01-19 0032 WB8VSU        EM79 N8GA          EN80
QSO:    50 DG 2020-01-19 0056 WB8VSU        EM79 WA8TTM        EM79
QSO:    50 DG 2020-01-19 0118 WB8VSU        EM79 AC8ZU         EM79
QSO:    50 DG 2020-01-19 0119 WB8VSU        EM79 W9NED         EM68
QSO:    50 DG 2020-01-19 0121 WB8VSU        EM79 W8MRL         EM79
QSO:   432 RY 2020-01-19 0212 WB8VSU        EM79 N8GA          EN80
QSO:    50 RY 2020-01-19 0238 WB8VSU        EM79 N8GA          EN80
QSO:    50 RY 2020-01-19 0240 WB8VSU        EM79 W8KHP         EM79
QSO:    50 DG 2020-01-19 1549 WB8VSU        EM79 AI9T          EM69
QSO:   144 DG 2020-01-19 1749 WB8VSU        EM79 WA8TTM        EM79
QSO:   144 DG 2020-01-19 1817 WB8VSU        EM79 W9NED         EM68
QSO:   222 FM 2020-01-19 2046 WB8VSU        EM79 N8GA          EN80
QSO:    50 RY 2020-01-19 2110 WB8VSU        EM79 W8PEN         EN80
QSO:    50 DG 2020-01-19 2113 WB8VSU        EM79 W8DPK         EM89
QSO:   144 RY 2020-01-19 2149 WB8VSU        EM79 W8KHP         EM79
QSO:    50 DG 2020-01-20 0044 WB8VSU        EM79 KT9L          EM69
QSO:    50 DG 2020-01-20 0046 WB8VSU        EM79 K9NW          EM79
QSO:    50 DG 2020-01-20 0130 WB8VSU        EM79 AB8FJ         EM79
QSO:   144 DG 2020-01-20 0156 WB8VSU        EM79 KT9L          EM69
END-OF-LOG:
