START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JAN
CALLSIGN: K3ZA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K3ZA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JAN ARRL/arrl_january_vhf_contest/2020.
QSO:    50 PH 2020-01-18 1939 K3ZA          FM29 K3GNC         FN20
QSO:    50 PH 2020-01-18 1940 K3ZA          FM29 K1DS          FN20
QSO:    50 PH 2020-01-18 1941 K3ZA          FM29 K1TEO         FN31
QSO:    50 PH 2020-01-18 1943 K3ZA          FM29 NE3I          FN20
QSO:    50 PH 2020-01-18 1950 K3ZA          FM29 K3TUF         FN10
QSO:    50 PH 2020-01-18 1955 K3ZA          FM29 K3VEQ         FN20
QSO:    50 CW 2020-01-18 1957 K3ZA          FM29 KF3G          FM29
QSO:    50 CW 2020-01-18 1958 K3ZA          FM29 K1RZ          FM19
QSO:    50 PH 2020-01-18 2009 K3ZA          FM29 N3NGE         FN20
QSO:    50 PH 2020-01-18 2013 K3ZA          FM29 W3ICC/R       FM29
QSO:    50 PH 2020-01-18 2014 K3ZA          FM29 N2NT          FN20
QSO:    50 PH 2020-01-18 2022 K3ZA          FM29 K3MD          FN10
QSO:    50 CW 2020-01-18 2025 K3ZA          FM29 K2ZD          FN21
QSO:    50 CW 2020-01-18 2032 K3ZA          FM29 K0BAK/R       FN20
QSO:    50 PH 2020-01-18 2120 K3ZA          FM29 W2SJ          FM29
QSO:   144 PH 2020-01-18 2144 K3ZA          FM29 KK2L          FM29
QSO:    50 CW 2020-01-19 2027 K3ZA          FM29 K3AJ          FM19
END-OF-LOG:
