START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JAN
CALLSIGN: KB9TVR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KB9TVR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JAN ARRL/arrl_january_vhf_contest/2020.
QSO:   144 DG 2020-01-18 1910 KB9TVR        EM49 KE0MHJ/R      EM49
QSO:   144 DG 2020-01-18 1935 KB9TVR        EM49 K0TPP         EM48
QSO:    50 DG 2020-01-18 1959 KB9TVR        EM49 KE0MHJ/R      EM49
QSO:   144 RY 2020-01-18 2046 KB9TVR        EM49 KO0Z          EM59
QSO:   144 DG 2020-01-18 2122 KB9TVR        EM49 W9FF          EN40
QSO:   144 RY 2020-01-18 2135 KB9TVR        EM49 K9MU          EN44
QSO:   144 RY 2020-01-18 2203 KB9TVR        EM49 KO9A          EN52
QSO:   144 DG 2020-01-18 2259 KB9TVR        EM49 KE0MHJ/R      EN30
QSO:    50 RY 2020-01-18 2303 KB9TVR        EM49 KO0Z          EM59
QSO:    50 RY 2020-01-19 0139 KB9TVR        EM49 WS9V          EM59
QSO:   144 DG 2020-01-19 0238 KB9TVR        EM49 KE0MHJ/R      EN41
QSO:    50 DG 2020-01-19 2054 KB9TVR        EM49 KE0MHJ/R      EM48
QSO:    50 DG 2020-01-19 2154 KB9TVR        EM49 N9VPV         EN40
QSO:   144 RY 2020-01-19 2156 KB9TVR        EM49 WD9EXD        EM57
QSO:   144 DG 2020-01-19 2202 KB9TVR        EM49 KE0MHJ/R      EM38
QSO:    50 DG 2020-01-19 2257 KB9TVR        EM49 K1KG          FN42
QSO:    50 DG 2020-01-19 2300 KB9TVR        EM49 WX3K          FN20
QSO:    50 DG 2020-01-19 2309 KB9TVR        EM49 KR1ST         FN21
QSO:    50 DG 2020-01-20 0017 KB9TVR        EM49 W2TT          FM29
QSO:   144 DG 2020-01-20 0054 KB9TVR        EM49 KE0MHJ/R      EM39
END-OF-LOG:
