START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.47.0
CONTEST: EUDXC
CALLSIGN: HB9ARF
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 2727266
OPERATORS: HB9ARF
NAME: Philippe Monnard
CERTIFICATE: NO
SOAPBOX: Elecraft K3  100 Watts
SOAPBOX: Force 12 C-4s (2 elements on 14/21/28 MHz shortened Dipole on 7 MHz)
SOAPBOX: Kelemen Dipole for 3.5 and 1.8 MHz
QSO: 28021 CW 2024-02-03 1201 HB9ARF        599 28     RC6U          599 29    
QSO: 28038 CW 2024-02-03 1203 HB9ARF        599 28     HB9AMO        599 28    
QSO: 28038 CW 2024-02-03 1204 HB9ARF        599 28     RT5P          599 29    
QSO: 28038 CW 2024-02-03 1205 HB9ARF        599 28     R7MM          599 29    
QSO: 28013 CW 2024-02-03 1206 HB9ARF        599 28     P3X           599 CY05  
QSO: 21038 CW 2024-02-03 1208 HB9ARF        599 28     SV1DAY        599 GR01  
QSO: 21043 CW 2024-02-03 1212 HB9ARF        599 28     ES5NY         599 EE05  
QSO: 21037 CW 2024-02-03 1213 HB9ARF        599 28     N5DX          599 08    
QSO: 21029 CW 2024-02-03 1214 HB9ARF        599 28     SE5T          599 SE02  
QSO: 21029 CW 2024-02-03 1214 HB9ARF        599 28     R8LA          599 30    
QSO: 21025 CW 2024-02-03 1215 HB9ARF        599 28     EA8DIG        599 ES09  
QSO: 21016 CW 2024-02-03 1218 HB9ARF        599 28     LA8HGA        599 18    
QSO: 21012 CW 2024-02-03 1218 HB9ARF        599 28     SP2FOV        599 PL11  
QSO: 21006 CW 2024-02-03 1221 HB9ARF        599 28     CT7BJG        599 PT02  
QSO: 21040 CW 2024-02-03 1223 HB9ARF        599 28     YL2TD         599 LV01  
QSO: 21040 CW 2024-02-03 1223 HB9ARF        599 28     UI3A          599 29    
QSO: 21040 CW 2024-02-03 1224 HB9ARF        599 28     UW3WF         599 29    
QSO: 21040 CW 2024-02-03 1225 HB9ARF        599 28     HB9AMO        599 28    
QSO: 21040 CW 2024-02-03 1226 HB9ARF        599 28     YO3GEK        599 RO02  
QSO: 21040 CW 2024-02-03 1226 HB9ARF        599 28     SV8DJW        599 GR10  
QSO: 21040 CW 2024-02-03 1227 HB9ARF        599 28     SK0QO         599 SE01  
QSO: 21040 CW 2024-02-03 1227 HB9ARF        599 28     YL1ZF         599 LV01  
QSO: 21040 CW 2024-02-03 1228 HB9ARF        599 28     HB9DAX        599 28    
QSO: 21040 CW 2024-02-03 1228 HB9ARF        599 28     RA9MX         599 30    
QSO: 21040 CW 2024-02-03 1230 HB9ARF        599 28     UA6AA         599 29    
QSO: 21040 CW 2024-02-03 1231 HB9ARF        599 28     OH2KW         599 FI17  
QSO: 21040 CW 2024-02-03 1231 HB9ARF        599 28     UT3QZ         599 29    
QSO: 21040 CW 2024-02-03 1232 HB9ARF        599 28     LZ8E          599 BG03  
QSO: 21040 CW 2024-02-03 1233 HB9ARF        599 28     EU8U          599 29    
QSO: 21040 CW 2024-02-03 1234 HB9ARF        599 28     R3VL          599 29    
QSO: 21040 CW 2024-02-03 1234 HB9ARF        599 28     EW2ES         599 29    
QSO: 21040 CW 2024-02-03 1235 HB9ARF        599 28     YO4AAC        599 RO02  
QSO: 21040 CW 2024-02-03 1236 HB9ARF        599 28     RU9LA         599 30    
QSO: 28002 CW 2024-02-03 1238 HB9ARF        599 28     W4ZV          599 08    
QSO: 28007 CW 2024-02-03 1240 HB9ARF        599 28     PV2K          599 15    
QSO: 28029 CW 2024-02-03 1241 HB9ARF        599 28     CR3DX         599 PT06  
QSO: 28040 CW 2024-02-03 1243 HB9ARF        599 28     UI3A          599 29    
QSO: 21040 CW 2024-02-03 1246 HB9ARF        599 28     K2TQC         599 08    
QSO: 21040 CW 2024-02-03 1246 HB9ARF        599 28     N4ZR          599 08    
QSO: 21040 CW 2024-02-03 1248 HB9ARF        599 28     F6DCQ         599 FR01  
QSO: 21040 CW 2024-02-03 1249 HB9ARF        599 28     EW1TO         599 29    
QSO: 21040 CW 2024-02-03 1251 HB9ARF        599 28     PY2XL         599 15    
QSO: 21040 CW 2024-02-03 1252 HB9ARF        599 28     N4CW          599 08    
QSO: 21040 CW 2024-02-03 1252 HB9ARF        599 28     RG8G          599 30    
QSO: 21040 CW 2024-02-03 1254 HB9ARF        599 28     UA6LCN        599 29    
QSO: 21044 CW 2024-02-03 1304 HB9ARF        599 28     YO4DRW        599 RO02  
QSO: 21048 CW 2024-02-03 1305 HB9ARF        599 28     PV2K          599 15    
QSO: 21048 CW 2024-02-03 1307 HB9ARF        599 28     EW2ES         599 29    
QSO: 14039 CW 2024-02-03 1308 HB9ARF        599 28     LZ2CJ         599 BG02  
QSO: 14042 CW 2024-02-03 1309 HB9ARF        599 28     YO4RDW        599 RO02  
QSO: 14042 CW 2024-02-03 1311 HB9ARF        599 28     M6W           599 27    
QSO: 14040 CW 2024-02-03 1314 HB9ARF        599 28     SK0QO         599 SE01  
QSO: 14037 CW 2024-02-03 1315 HB9ARF        599 28     LY2J          599 LT04  
QSO: 14034 CW 2024-02-03 1315 HB9ARF        599 28     OH2PM         599 FI18  
QSO: 14025 CW 2024-02-03 1316 HB9ARF        599 28     LY2SA         599 LT05  
QSO: 14022 CW 2024-02-03 1317 HB9ARF        599 28     HA6NL         599 HU01  
QSO: 14021 CW 2024-02-03 1317 HB9ARF        599 28     HA5G          599 HU04  
QSO: 14017 CW 2024-02-03 1318 HB9ARF        599 28     HA8IB         599 HU03  
QSO: 14016 CW 2024-02-03 1319 HB9ARF        599 28     LZ7G          599 BG06  
QSO: 14015 CW 2024-02-03 1319 HB9ARF        599 28     YT5A          599 28    
QSO: 14012 CW 2024-02-03 1320 HB9ARF        599 28     9H1XT         599 MT04  
QSO: 14012 CW 2024-02-03 1321 HB9ARF        599 28     EV1R          599 29    
QSO: 14010 CW 2024-02-03 1321 HB9ARF        599 28     HA5JI         599 HU03  
QSO: 14006 CW 2024-02-03 1322 HB9ARF        599 28     OG4Z          599 FI06  
QSO: 14005 CW 2024-02-03 1323 HB9ARF        599 28     LY2BKT        599 LT01  
QSO: 14004 CW 2024-02-03 1323 HB9ARF        599 28     SV1JG         599 GR01  
QSO: 21038 CW 2024-02-03 1326 HB9ARF        599 28     OH1TM         599 FI13  
QSO: 21036 CW 2024-02-03 1326 HB9ARF        599 28     YO4NT         599 RO02  
QSO: 21033 CW 2024-02-03 1328 HB9ARF        599 28     HA8FK         599 HU03  
QSO: 21016 CW 2024-02-03 1331 HB9ARF        599 28     YQ6A          599 RO07  
QSO: 21016 CW 2024-02-03 1332 HB9ARF        599 28     UR7MZ         599 29    
QSO: 21016 CW 2024-02-03 1346 HB9ARF        599 28     YP3X          599 RO08  
QSO: 21010 CW 2024-02-03 1346 HB9ARF        599 28     P3X           599 CY05  
QSO: 21043 CW 2024-02-03 1349 HB9ARF        599 28     US1IV         599 29    
QSO: 14017 CW 2024-02-03 1351 HB9ARF        599 28     OM3CW         599 SK02  
QSO: 14022 CW 2024-02-03 1352 HB9ARF        599 28     OH2KW         599 FI17  
QSO: 14034 CW 2024-02-03 1354 HB9ARF        599 28     IR9K          599 IT16  
QSO: 14034 CW 2024-02-03 1354 HB9ARF        599 28     DM5GG         599 DE13  
QSO: 14038 CW 2024-02-03 1355 HB9ARF        599 28     SQ5J          599 PL08  
QSO: 14040 CW 2024-02-03 1356 HB9ARF        599 28     HA1DAE        599 HU06  
QSO: 14046 CW 2024-02-03 1357 HB9ARF        599 28     YO8DOH        599 RO01  
QSO: 14046 CW 2024-02-03 1358 HB9ARF        599 28     HB9AMO        599 28    
QSO: 14046 CW 2024-02-03 1358 HB9ARF        599 28     UC0A          599 32    
QSO: 14046 CW 2024-02-03 1359 HB9ARF        599 28     HA6IAM        599 HU01  
QSO: 14046 CW 2024-02-03 1401 HB9ARF        599 28     OK2NAJ        599 CZ08  
QSO: 14046 CW 2024-02-03 1403 HB9ARF        599 28     UZ6U          599 29    
QSO: 14046 CW 2024-02-03 1403 HB9ARF        599 28     DL3DRN        599 DE13  
QSO: 14046 CW 2024-02-03 1403 HB9ARF        599 28     EU8U          599 29    
QSO: 14046 CW 2024-02-03 1404 HB9ARF        599 28     G4ETS         599 27    
QSO: 14046 CW 2024-02-03 1404 HB9ARF        599 28     IT9DKI        599 IT16  
QSO: 14046 CW 2024-02-03 1405 HB9ARF        599 28     YU7TBA        599 28    
QSO: 14046 CW 2024-02-03 1405 HB9ARF        599 28     SN5J          599 PL08  
QSO: 14046 CW 2024-02-03 1406 HB9ARF        599 28     LZ2MP         599 BG02  
QSO: 14046 CW 2024-02-03 1407 HB9ARF        599 28     YO4BEX        599 RO02  
QSO: 14046 CW 2024-02-03 1407 HB9ARF        599 28     R3BX          599 29    
QSO: 14046 CW 2024-02-03 1408 HB9ARF        599 28     S52OT         599 SI01  
QSO: 14046 CW 2024-02-03 1408 HB9ARF        599 28     OH3MZ         599 FI13  
QSO: 14046 CW 2024-02-03 1409 HB9ARF        599 28     EA5/RV2A      599 ES04  
QSO: 14046 CW 2024-02-03 1410 HB9ARF        599 28     YP3X          599 RO08  
QSO: 14046 CW 2024-02-03 1410 HB9ARF        599 28     IQ3RP         599 IT21  
QSO: 14046 CW 2024-02-03 1411 HB9ARF        599 28     YO4FPF        599 RO02  
QSO: 14046 CW 2024-02-03 1411 HB9ARF        599 28     SP9TS         599 PL03  
QSO: 14046 CW 2024-02-03 1412 HB9ARF        599 28     UR5WX         599 29    
QSO: 14046 CW 2024-02-03 1412 HB9ARF        599 28     OZ1AAR        599 DK01  
QSO: 14046 CW 2024-02-03 1413 HB9ARF        599 28     YE1GXQ        599 54    
QSO: 14046 CW 2024-02-03 1414 HB9ARF        599 28     EW2ES         599 29    
QSO: 14046 CW 2024-02-03 1414 HB9ARF        599 28     YL1ZF         599 LV01  
QSO: 14046 CW 2024-02-03 1415 HB9ARF        599 28     RN6AT         599 29    
QSO: 14046 CW 2024-02-03 1416 HB9ARF        599 28     RA3TT         599 29    
QSO: 14046 CW 2024-02-03 1417 HB9ARF        599 28     SN9A          599 PL12  
QSO: 14046 CW 2024-02-03 1418 HB9ARF        599 28     PA2VS         599 NL03  
QSO: 14046 CW 2024-02-03 1418 HB9ARF        599 28     R3LC          599 29    
QSO: 14046 CW 2024-02-03 1419 HB9ARF        599 28     G4XEX         599 27    
QSO: 14046 CW 2024-02-03 1420 HB9ARF        599 28     DQ6Q          599 DE15  
QSO: 21040 CW 2024-02-03 1424 HB9ARF        599 28     LY2J          599 LT04  
QSO: 21031 CW 2024-02-03 1426 HB9ARF        599 28     OG7F          599 FI07  
QSO: 21016 CW 2024-02-03 1427 HB9ARF        599 28     SV1ENG        599 GR01  
QSO: 21013 CW 2024-02-03 1428 HB9ARF        599 28     CR3DX         599 PT06  
QSO: 21007 CW 2024-02-03 1428 HB9ARF        599 28     LY2BKT        599 LT01  
QSO: 21002 CW 2024-02-03 1429 HB9ARF        599 28     K9OM          599 08    
QSO: 21022 CW 2024-02-03 1431 HB9ARF        599 28     TA2DA         599 39    
QSO: 21023 CW 2024-02-03 1432 HB9ARF        599 28     SC6O          599 SE12  
QSO: 21047 CW 2024-02-03 1434 HB9ARF        599 28     YO8TTT        599 RO01  
QSO: 21047 CW 2024-02-03 1434 HB9ARF        599 28     RT9A          599 30    
QSO: 21047 CW 2024-02-03 1434 HB9ARF        599 28     YO8DOH        599 RO01  
QSO: 21047 CW 2024-02-03 1435 HB9ARF        599 28     SF6J          599 SE12  
QSO: 21047 CW 2024-02-03 1437 HB9ARF        599 28     RN4SS         599 29    
QSO: 14050 CW 2024-02-03 1439 HB9ARF        599 28     DL4ME         599 DE16  
QSO: 14049 CW 2024-02-03 1440 HB9ARF        599 28     YO6FNA        599 RO07  
QSO: 14040 CW 2024-02-03 1443 HB9ARF        599 28     HA3DX         599 HU07  
QSO: 14026 CW 2024-02-03 1445 HB9ARF        599 28     9A3YT         599 HR04  
QSO: 14024 CW 2024-02-03 1446 HB9ARF        599 28     ES7A          599 EE05  
QSO: 14024 CW 2024-02-03 1446 HB9ARF        599 28     OM7LW         599 SK06  
QSO: 14021 CW 2024-02-03 1446 HB9ARF        599 28     E77EA         599 28    
QSO: 14020 CW 2024-02-03 1447 HB9ARF        599 28     IZ8EFD        599 IT06  
QSO: 14019 CW 2024-02-03 1448 HB9ARF        599 28     S53F          599 SI02  
QSO: 14018 CW 2024-02-03 1449 HB9ARF        599 28     LA8HGA        599 18    
QSO: 14017 CW 2024-02-03 1449 HB9ARF        599 28     OK1OA         599 CZ06  
QSO: 14014 CW 2024-02-03 1450 HB9ARF        599 28     SK3W          599 SE17  
QSO: 14019 CW 2024-02-03 1500 HB9ARF        599 28     LZ5DI         599 BG05  
QSO: 14019 CW 2024-02-03 1501 HB9ARF        599 28     4Z4UO         599 39    
QSO: 14019 CW 2024-02-03 1501 HB9ARF        599 28     UA4PN         599 30    
QSO: 14025 CW 2024-02-03 1504 HB9ARF        599 28     EA1X          599 ES05  
QSO: 14028 CW 2024-02-03 1504 HB9ARF        599 28     YO4NT         599 RO02  
QSO: 14030 CW 2024-02-03 1505 HB9ARF        599 28     AO199RADIO    599 ES03  
QSO: 14032 CW 2024-02-03 1506 HB9ARF        599 28     9A6A          599 HR01  
QSO:  7029 CW 2024-02-03 1508 HB9ARF        599 28     DF6PB         599 DE11  
QSO:  7025 CW 2024-02-03 1509 HB9ARF        599 28     HA5UA         599 HU04  
QSO:  7023 CW 2024-02-03 1510 HB9ARF        599 28     SN5N          599 PL06  
QSO:  7016 CW 2024-02-03 1511 HB9ARF        599 28     HA7A          599 HU04  
QSO:  7015 CW 2024-02-03 1511 HB9ARF        599 28     S51J          599 SI01  
QSO:  7014 CW 2024-02-03 1512 HB9ARF        599 28     HA6NL         599 HU01  
QSO:  7013 CW 2024-02-03 1513 HB9ARF        599 28     DL2TM         599 DE14  
QSO:  7012 CW 2024-02-03 1514 HB9ARF        599 28     DD2D          599 DE07  
QSO:  7012 CW 2024-02-03 1515 HB9ARF        599 28     DJ0SP         599 DE10  
QSO:  7009 CW 2024-02-03 1516 HB9ARF        599 28     UA4C          599 29    
QSO:  7009 CW 2024-02-03 1516 HB9ARF        599 28     DJ9MH         599 DE02  
QSO:  7009 CW 2024-02-03 1516 HB9ARF        599 28     UR7MZ         599 29    
QSO:  7009 CW 2024-02-03 1517 HB9ARF        599 28     YT2B          599 28    
QSO:  7009 CW 2024-02-03 1517 HB9ARF        599 28     Z32TO         599 28    
QSO:  7009 CW 2024-02-03 1517 HB9ARF        599 28     SN5J          599 PL08  
QSO:  7009 CW 2024-02-03 1518 HB9ARF        599 28     DH7NK         599 DE02  
QSO:  7009 CW 2024-02-03 1518 HB9ARF        599 28     UY5OO         599 29    
QSO:  7009 CW 2024-02-03 1519 HB9ARF        599 28     HB9CIC        599 28    
QSO:  7009 CW 2024-02-03 1519 HB9ARF        599 28     HG1G          599 HU06  
QSO:  7009 CW 2024-02-03 1520 HB9ARF        599 28     OZ5UR         599 DK04  
QSO:  7009 CW 2024-02-03 1520 HB9ARF        599 28     S56A          599 SI06  
QSO:  7009 CW 2024-02-03 1521 HB9ARF        599 28     HA1AS         599 HU06  
QSO:  7009 CW 2024-02-03 1521 HB9ARF        599 28     HA4FY         599 HU05  
QSO:  7009 CW 2024-02-03 1522 HB9ARF        599 28     I6FDJ         599 IT12  
QSO:  7009 CW 2024-02-03 1523 HB9ARF        599 28     F6DCQ         599 FR01  
QSO:  7009 CW 2024-02-03 1524 HB9ARF        599 28     SP2GMA        599 PL02  
QSO:  7009 CW 2024-02-03 1525 HB9ARF        599 28     DL1ATZ        599 DE16  
QSO:  7009 CW 2024-02-03 1526 HB9ARF        599 28     9A1CCY        599 HR03  
QSO:  7009 CW 2024-02-03 1526 HB9ARF        599 28     LY3NX         599 LT03  
QSO:  7009 CW 2024-02-03 1527 HB9ARF        599 28     DL2NBY        599 DE02  
QSO:  7009 CW 2024-02-03 1527 HB9ARF        599 28     DK5TX         599 DE10  
QSO:  7009 CW 2024-02-03 1528 HB9ARF        599 28     S58R          599 SI04  
QSO:  7009 CW 2024-02-03 1529 HB9ARF        599 28     HG1W          599 HU06  
QSO:  7009 CW 2024-02-03 1529 HB9ARF        599 28     SN7F          599 PL14  
QSO:  7009 CW 2024-02-03 1530 HB9ARF        599 28     YO4FPF        599 RO02  
QSO:  7009 CW 2024-02-03 1531 HB9ARF        599 28     SP4G          599 PL15  
QSO:  7009 CW 2024-02-03 1533 HB9ARF        599 28     OM2XW         599 SK03  
QSO:  7009 CW 2024-02-03 1533 HB9ARF        599 28     E77EA         599 28    
QSO:  7009 CW 2024-02-03 1535 HB9ARF        599 28     I2CZQ         599 IT11  
QSO: 21004 CW 2024-02-03 1538 HB9ARF        599 28     SV1AZL        599 GR01  
QSO: 21008 CW 2024-02-03 1539 HB9ARF        599 28     LY7T          599 LT02  
QSO: 21011 CW 2024-02-03 1539 HB9ARF        599 28     SV8OVJ        599 GR10  
QSO: 21014 CW 2024-02-03 1540 HB9ARF        599 28     LZ3ZZ         599 BG06  
QSO: 21019 CW 2024-02-03 1541 HB9ARF        599 28     OG4A          599 FI14  
QSO: 14052 CW 2024-02-03 1545 HB9ARF        599 28     F5PHY         599 FR10  
QSO: 14051 CW 2024-02-03 1546 HB9ARF        599 28     LZ1DQ         599 BG06  
QSO: 14051 CW 2024-02-03 1547 HB9ARF        599 28     YU1ML         599 28    
QSO: 14051 CW 2024-02-03 1548 HB9ARF        599 28     EW1TZ         599 29    
QSO: 14051 CW 2024-02-03 1548 HB9ARF        599 28     S56A          599 SI06  
QSO: 14051 CW 2024-02-03 1549 HB9ARF        599 28     SP7CF         599 PL04  
QSO: 14051 CW 2024-02-03 1549 HB9ARF        599 28     HA3GC         599 HU07  
QSO: 14051 CW 2024-02-03 1553 HB9ARF        599 28     R1DX          599 29    
QSO: 14056 CW 2024-02-03 1555 HB9ARF        599 28     OG4A          599 FI14  
QSO:  7007 CW 2024-02-03 1558 HB9ARF        599 28     YP3X          599 RO08  
QSO:  7010 CW 2024-02-03 1559 HB9ARF        599 28     HG6O          599 HU01  
QSO:  7010 CW 2024-02-03 1600 HB9ARF        599 28     LZ3ZZ         599 BG06  
QSO:  7011 CW 2024-02-03 1600 HB9ARF        599 28     YO8DOH        599 RO01  
QSO:  7012 CW 2024-02-03 1602 HB9ARF        599 28     ES7A          599 EE05  
QSO:  7013 CW 2024-02-03 1602 HB9ARF        599 28     LZ5DI         599 BG05  
QSO:  7013 CW 2024-02-03 1603 HB9ARF        599 28     OK2NO         599 CZ07  
QSO:  7014 CW 2024-02-03 1604 HB9ARF        599 28     LY2SA         599 LT05  
QSO:  7015 CW 2024-02-03 1604 HB9ARF        599 28     OM7LM         599 SK06  
QSO:  7016 CW 2024-02-03 1605 HB9ARF        599 28     9A6A          599 HR01  
QSO:  7017 CW 2024-02-03 1606 HB9ARF        599 28     PA3AAV        599 NL08  
QSO:  7017 CW 2024-02-03 1606 HB9ARF        599 28     YT1A          599 28    
QSO:  7019 CW 2024-02-03 1606 HB9ARF        599 28     EU8U          599 29    
QSO:  7020 CW 2024-02-03 1607 HB9ARF        599 28     F5OZC         599 FR12  
QSO:  7021 CW 2024-02-03 1607 HB9ARF        599 28     LZ4AE         599 BG01  
QSO:  7028 CW 2024-02-03 1609 HB9ARF        599 28     IQ3TS         599 IT08  
QSO:  7029 CW 2024-02-03 1609 HB9ARF        599 28     OK7T          599 CZ06  
QSO:  7030 CW 2024-02-03 1610 HB9ARF        599 28     IK2PFL        599 IT11  
QSO:  7030 CW 2024-02-03 1611 HB9ARF        599 28     SP2QG         599 PL02  
QSO:  7034 CW 2024-02-03 1612 HB9ARF        599 28     OK2NAJ        599 CZ08  
QSO:  7034 CW 2024-02-03 1612 HB9ARF        599 28     OK5D          599 CZ01  
QSO:  7037 CW 2024-02-03 1613 HB9ARF        599 28     IQ3ME         599 IT21  
QSO:  7038 CW 2024-02-03 1613 HB9ARF        599 28     9A2UN         599 HR02  
QSO:  7038 CW 2024-02-03 1614 HB9ARF        599 28     SP2R          599 PL11  
QSO:  7038 CW 2024-02-03 1615 HB9ARF        599 28     DM2RN         599 DE14  
QSO:  7038 CW 2024-02-03 1615 HB9ARF        599 28     YU9YAU        599 28    
QSO:  7038 CW 2024-02-03 1616 HB9ARF        599 28     OE5TXF        599 AT05  
QSO:  7038 CW 2024-02-03 1616 HB9ARF        599 28     PC4H          599 NL08  
QSO:  7038 CW 2024-02-03 1617 HB9ARF        599 28     DM5AA         599 DE09  
QSO:  7038 CW 2024-02-03 1617 HB9ARF        599 28     R6CC          599 29    
QSO: 14040 CW 2024-02-03 1621 HB9ARF        599 28     SV1BJW        599 GR01  
QSO: 14033 CW 2024-02-03 1622 HB9ARF        599 28     P3X           599 CY05  
QSO: 14032 CW 2024-02-03 1622 HB9ARF        599 28     HG5E          599 HU04  
QSO: 14029 CW 2024-02-03 1623 HB9ARF        599 28     Z35M          599 28    
QSO: 14028 CW 2024-02-03 1624 HB9ARF        599 28     IT9KCD        599 IT16  
QSO: 14024 CW 2024-02-03 1624 HB9ARF        599 28     IK2PFL        599 IT11  
QSO: 14023 CW 2024-02-03 1626 HB9ARF        599 28     DL9ZP         599 DE09  
QSO: 14023 CW 2024-02-03 1626 HB9ARF        599 28     EI7CC         599 IE01  
QSO: 14023 CW 2024-02-03 1628 HB9ARF        599 28     HA6FQ         599 HU01  
QSO: 14023 CW 2024-02-03 1628 HB9ARF        599 28     YU1AT         599 28    
QSO: 14023 CW 2024-02-03 1629 HB9ARF        599 28     M4T           599 27    
QSO: 14023 CW 2024-02-03 1630 HB9ARF        599 28     LZ1BY         599 BG05  
QSO: 14023 CW 2024-02-03 1632 HB9ARF        599 28     RA6L          599 29    
QSO: 14023 CW 2024-02-03 1632 HB9ARF        599 28     EV6Z          599 29    
QSO: 14023 CW 2024-02-03 1632 HB9ARF        599 28     UW1WU         599 29    
QSO: 14023 CW 2024-02-03 1633 HB9ARF        599 28     YO8BDW        599 RO01  
QSO: 14023 CW 2024-02-03 1634 HB9ARF        599 28     US7UC         599 29    
QSO: 14023 CW 2024-02-03 1635 HB9ARF        599 28     UT1QR         599 29    
QSO: 14023 CW 2024-02-03 1636 HB9ARF        599 28     RU4SO         599 29    
QSO:  7033 CW 2024-02-03 1639 HB9ARF        599 28     SK0QO         599 SE01  
QSO:  7030 CW 2024-02-03 1640 HB9ARF        599 28     OE6JOZ        599 AT06  
QSO:  7029 CW 2024-02-03 1640 HB9ARF        599 28     PA4VHF        599 NL09  
QSO:  7025 CW 2024-02-03 1642 HB9ARF        599 28     HA2KMR        599 HU05  
