START-OF-LOG: 3.0
CREATED-BY: DXLog.net v2.5.54
CONTEST: EUDXC
CALLSIGN: EI3JE
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CLAIMED-SCORE: 4379616
NAME: Neil Powell
OPERATORS: EI3JE
SOAPBOX: 
QSO: 21283 PH 2024-02-03 1644 EI3JE         59  IE03   IT9JGX        59  IT16   
QSO: 21283 PH 2024-02-03 1645 EI3JE         59  IE03   IK2HTY        59  IT11   
QSO: 21283 PH 2024-02-03 1646 EI3JE         59  IE03   SP7OQI        59  PL04   
QSO: 21283 PH 2024-02-03 1646 EI3JE         59  IE03   CT8ACX        59  PT01   
QSO: 21283 PH 2024-02-03 1648 EI3JE         59  IE03   YE3ERE        59  54     
QSO: 21283 PH 2024-02-03 1650 EI3JE         59  IE03   SP8XXN        59  PL08   
QSO: 21283 PH 2024-02-03 1650 EI3JE         59  IE03   SP7JPN        59  PL04   
QSO: 21283 PH 2024-02-03 1651 EI3JE         59  IE03   HA3DX         59  HU07   
QSO: 21283 PH 2024-02-03 1652 EI3JE         59  IE03   K2JPV         59  08     
QSO: 21283 PH 2024-02-03 1652 EI3JE         59  IE03   PV2K          59  15     
QSO: 21283 PH 2024-02-03 1652 EI3JE         59  IE03   SY9EFH        59  GR04   
QSO: 21283 PH 2024-02-03 1653 EI3JE         59  IE03   IK3MLF        59  IT21   
QSO: 21283 PH 2024-02-03 1653 EI3JE         59  IE03   KB2SXT        59  08     
QSO: 21283 PH 2024-02-03 1654 EI3JE         59  IE03   YC1BVK        59  54     
QSO: 21283 PH 2024-02-03 1656 EI3JE         59  IE03   YB3GFN        59  54     
QSO: 21283 PH 2024-02-03 1656 EI3JE         59  IE03   OH7JL         59  FI04   
QSO: 21283 PH 2024-02-03 1657 EI3JE         59  IE03   LZ3DJ         59  BG05   
QSO: 21283 PH 2024-02-03 1659 EI3JE         59  IE03   YT1Q          59  28     
QSO: 21283 PH 2024-02-03 1659 EI3JE         59  IE03   N4RV          59  08     
QSO: 21283 PH 2024-02-03 1700 EI3JE         59  IE03   SM5LBR        59  SE02   
QSO: 21283 PH 2024-02-03 1700 EI3JE         59  IE03   AB1F          59  08     
QSO: 21283 PH 2024-02-03 1703 EI3JE         59  IE03   W0FLT         59  07     
QSO: 21283 PH 2024-02-03 1703 EI3JE         59  IE03   CR7BFV        59  PT04   
QSO: 21283 PH 2024-02-03 1704 EI3JE         59  IE03   W6QW          59  06     
QSO: 21283 PH 2024-02-03 1705 EI3JE         59  IE03   KD9HAV        59  08     
QSO: 21283 PH 2024-02-03 1706 EI3JE         59  IE03   KG6COH        59  06     
QSO: 21283 PH 2024-02-03 1706 EI3JE         59  IE03   KC5QBG        59  07     
QSO: 21283 PH 2024-02-03 1706 EI3JE         59  IE03   W7SEQ         59  06     
