START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: EA2ESU
CLUB:  
CONTEST: EUDXC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 768256
OPERATORS: EA2ESU
NAME: JESUS
CREATED-BY: N1MM Logger+ 1.0.10156.0
QSO: 14240 PH 2024-02-03 1524 EA2ESU        59   SeeRu IU4FNO        59   ITO7  
QSO: 14240 PH 2024-02-03 1526 EA2ESU        59   SeeRu DL1DAW        59   DE10  
QSO: 14240 PH 2024-02-03 1527 EA2ESU        59   SeeRu IU8PWS        59   ITO6  
QSO: 14240 PH 2024-02-03 1527 EA2ESU        59   SeeRu DL3O          59   DE11  
QSO: 14240 PH 2024-02-03 1528 EA2ESU        59   SeeRu OK6OK         59   CZO7  
QSO: 14240 PH 2024-02-03 1528 EA2ESU        59   SeeRu HA3SR         59   HU07  
QSO: 14240 PH 2024-02-03 1529 EA2ESU        59   SeeRu G4POF         59   27    
QSO: 14240 PH 2024-02-03 1530 EA2ESU        59   SeeRu PE9JAN        59   NL08  
QSO: 14240 PH 2024-02-03 1531 EA2ESU        59   SeeRu DF1MM         59   AT07  
QSO: 14240 PH 2024-02-03 1531 EA2ESU        59   SeeRu HB9DPY        59   28    
QSO: 14240 PH 2024-02-03 1532 EA2ESU        59   SeeRu DG1LS         59   DE15  
QSO: 14240 PH 2024-02-03 1533 EA2ESU        59   SeeRu DL7AOS        59   DE01  
QSO: 14240 PH 2024-02-03 1533 EA2ESU        59   SeeRu DH9FAW        59   DE07  
QSO: 14240 PH 2024-02-03 1534 EA2ESU        59   SeeRu DL6PX         59   DE07  
QSO: 14240 PH 2024-02-03 1534 EA2ESU        59   SeeRu OL5J          59   CZ11  
QSO: 14240 PH 2024-02-03 1535 EA2ESU        59   SeeRu I5YMR         59   IT19  
QSO: 14240 PH 2024-02-03 1535 EA2ESU        59   SeeRu IS0PAH        59   IT15  
QSO: 14240 PH 2024-02-03 1536 EA2ESU        59   SeeRu IT9BUN        59   IT16  
