START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: OR5T
CLUB: Contest Club Belgium
CONTEST: EUDXC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1478499
OPERATORS: OR5T
NAME: Xavier GODDAER
CREATED-BY: N1MM Logger+ 1.0.10171.0
QSO: 14020 CW 2024-02-03 1200 OR5T          599  BE11  HA1RJ         599  HU06  
QSO: 14020 CW 2024-02-03 1201 OR5T          599  BE11  OK1BR         599  CZ11  
QSO: 14020 CW 2024-02-03 1201 OR5T          599  BE11  YU1ML         599  28    
QSO: 14020 CW 2024-02-03 1201 OR5T          599  BE11  SP2GMA        599  PL02  
QSO: 14020 CW 2024-02-03 1202 OR5T          599  BE11  OM3CPF        599  SK02  
QSO: 14020 CW 2024-02-03 1202 OR5T          599  BE11  UR7MZ         599  29    
QSO: 14020 CW 2024-02-03 1202 OR5T          599  BE11  M6W           599  27    
QSO: 14020 CW 2024-02-03 1203 OR5T          599  BE11  UA3MIF        599  29    
QSO: 14020 CW 2024-02-03 1203 OR5T          599  BE11  HA6FQ         599  HU01  
QSO: 14020 CW 2024-02-03 1204 OR5T          599  BE11  HA6NL         599  HU01  
QSO: 14020 CW 2024-02-03 1204 OR5T          599  BE11  RN6AT         599  29    
QSO: 14020 CW 2024-02-03 1205 OR5T          599  BE11  I6FDJ         599  IT12  
QSO: 14020 CW 2024-02-03 1206 OR5T          599  BE11  HG6O          599  HU01  
QSO: 14020 CW 2024-02-03 1207 OR5T          599  BE11  OM7AT         599  SK06  
QSO: 28022 CW 2024-02-03 1209 OR5T          599  BE11  RV3DBK        599  29    
QSO: 28022 CW 2024-02-03 1209 OR5T          599  BE11  UA6LCJ        599  29    
QSO: 28022 CW 2024-02-03 1209 OR5T          599  BE11  RM2R          599  29    
QSO: 28022 CW 2024-02-03 1210 OR5T          599  BE11  UI3A          599  29    
QSO: 28022 CW 2024-02-03 1211 OR5T          599  BE11  RA5BF         599  29    
QSO: 28022 CW 2024-02-03 1212 OR5T          599  BE11  UA3MIF        599  29    
QSO: 28013 CW 2024-02-03 1213 OR5T          599  BE11  SV1BJW        599  GR01  
QSO: 21020 CW 2024-02-03 1214 OR5T          599  BE11  UA7G          599  29    
QSO: 21020 CW 2024-02-03 1215 OR5T          599  BE11  UC0A          599  32    
QSO: 21020 CW 2024-02-03 1215 OR5T          599  BE11  EW1TO         599  29    
QSO: 21020 CW 2024-02-03 1215 OR5T          599  BE11  YU1YV         599  28    
QSO: 21020 CW 2024-02-03 1216 OR5T          599  BE11  YO3GEK        599  RO02  
QSO: 21020 CW 2024-02-03 1216 OR5T          599  BE11  UA6LCN        599  29    
QSO: 21020 CW 2024-02-03 1216 OR5T          599  BE11  R9XS          599  20    
QSO: 21020 CW 2024-02-03 1217 OR5T          599  BE11  R4MA          599  29    
QSO: 21020 CW 2024-02-03 1217 OR5T          599  BE11  YO3LW         599  RO08  
QSO: 21020 CW 2024-02-03 1217 OR5T          599  BE11  RM5F          599  29    
QSO: 21020 CW 2024-02-03 1218 OR5T          599  BE11  UB8A          599  30    
QSO: 21020 CW 2024-02-03 1218 OR5T          599  BE11  YO8DOH        599  RO01  
QSO: 21020 CW 2024-02-03 1218 OR5T          599  BE11  R7KX          599  29    
QSO: 21020 CW 2024-02-03 1219 OR5T          599  BE11  LZ1DQ         599  BG06  
QSO: 21020 CW 2024-02-03 1219 OR5T          599  BE11  RA9MX         599  30    
QSO: 21020 CW 2024-02-03 1219 OR5T          599  BE11  N4RV          599  8     
QSO: 21020 CW 2024-02-03 1220 OR5T          599  BE11  UT3QZ         599  29    
QSO: 21020 CW 2024-02-03 1221 OR5T          599  BE11  YQ6A          599  RO07  
QSO: 21020 CW 2024-02-03 1221 OR5T          599  BE11  NR4M          599  8     
QSO: 21020 CW 2024-02-03 1221 OR5T          599  BE11  UA3RBR        599  29    
QSO: 21020 CW 2024-02-03 1222 OR5T          599  BE11  LY2BAA        599  LT01  
QSO: 21020 CW 2024-02-03 1223 OR5T          599  BE11  US3EW         599  29    
QSO: 21020 CW 2024-02-03 1223 OR5T          599  BE11  UA6AA         599  29    
QSO: 21020 CW 2024-02-03 1224 OR5T          599  BE11  RG8U          599  31    
QSO: 21020 CW 2024-02-03 1225 OR5T          599  BE11  UI3A          599  29    
QSO: 21020 CW 2024-02-03 1225 OR5T          599  BE11  LZ8E          599  BG03  
QSO: 21020 CW 2024-02-03 1226 OR5T          599  BE11  YO4AAC        599  RO03  
QSO: 21020 CW 2024-02-03 1226 OR5T          599  BE11  YL1ZF         599  LV01  
QSO: 21020 CW 2024-02-03 1227 OR5T          599  BE11  RA3NC         599  29    
QSO: 21020 CW 2024-02-03 1227 OR5T          599  BE11  YU1KN         599  28    
QSO: 21020 CW 2024-02-03 1228 OR5T          599  BE11  YL2TD         599  LV01  
QSO: 21020 CW 2024-02-03 1228 OR5T          599  BE11  4X1IT         599  39    
QSO: 28030 CW 2024-02-03 1229 OR5T          599  BE11  OP5T          599  BE04  
QSO: 21020 CW 2024-02-03 1230 OR5T          599  BE11  OP5T          599  BE04  
QSO: 21020 CW 2024-02-03 1231 OR5T          599  BE11  UZ6U          599  29    
QSO: 21020 CW 2024-02-03 1231 OR5T          599  BE11  EU1ST         599  29    
QSO: 21020 CW 2024-02-03 1232 OR5T          599  BE11  ER/UT1ZZ      599  29    
QSO: 21020 CW 2024-02-03 1232 OR5T          599  BE11  RN4SC         599  29    
QSO: 21020 CW 2024-02-03 1232 OR5T          599  BE11  LY3CY         599  LT02  
QSO: 21020 CW 2024-02-03 1233 OR5T          599  BE11  RA3AN         599  29    
QSO: 21021 CW 2024-02-03 1235 OR5T          599  BE11  R9LY          599  30    
QSO: 21021 CW 2024-02-03 1236 OR5T          599  BE11  UP5B          599  30    
QSO: 21021 CW 2024-02-03 1236 OR5T          599  BE11  YP3X          599  RO08  
QSO: 21021 CW 2024-02-03 1237 OR5T          599  BE11  RX3VF         599  29    
QSO: 21021 CW 2024-02-03 1238 OR5T          599  BE11  K8GL          599  8     
QSO: 21021 CW 2024-02-03 1238 OR5T          599  BE11  LZ5EE         599  BG01  
QSO: 21021 CW 2024-02-03 1240 OR5T          599  BE11  R3VL          599  29    
QSO: 21021 CW 2024-02-03 1241 OR5T          599  BE11  IU8RQW        599  IT05  
QSO: 21021 CW 2024-02-03 1242 OR5T          599  BE11  KK6NU         599  8     
QSO: 21021 CW 2024-02-03 1242 OR5T          599  BE11  VK6NU         599  58    
QSO: 21021 CW 2024-02-03 1243 OR5T          599  BE11  S53F          599  SI02  
QSO: 21021 CW 2024-02-03 1244 OR5T          599  BE11  ZA1RR         599  28    
QSO: 21021 CW 2024-02-03 1244 OR5T          599  BE11  R7MM          599  29    
