START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: SF1Z
CLUB: SK1BL
CONTEST: EUDXC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2737008
OPERATORS: SM0HEV
NAME: Jens Zander
CREATED-BY: N1MM Logger+ 1.0.10171.0
QSO: 28005 CW 2024-02-03 1317 SF1Z          599  SE08  NN3W          599  08    
QSO: 28002 CW 2024-02-03 1318 SF1Z          599  SE08  W4ZV          599  08    
QSO: 28007 CW 2024-02-03 1319 SF1Z          599  SE08  K2SSS         599  08    
QSO: 28018 CW 2024-02-03 1319 SF1Z          599  SE08  UA9CTT        599  30    
QSO: 28014 CW 2024-02-03 1321 SF1Z          599  SE08  P3X           599  CY05  
QSO: 28003 CW 2024-02-03 1322 SF1Z          599  SE08  K3AJ          599  08    
QSO: 28023 CW 2024-02-03 1322 SF1Z          599  SE08  NR4M          599  08    
QSO: 28007 CW 2024-02-03 1326 SF1Z          599  SE08  N5DX          599  08    
QSO: 28007 CW 2024-02-03 1328 SF1Z          599  SE08  PV2K          599  15    
QSO: 28001 CW 2024-02-03 1329 SF1Z          599  SE08  W4RN          599  08    
QSO: 28004 CW 2024-02-03 1330 SF1Z          599  SE08  N4XD          599  08    
QSO: 28011 CW 2024-02-03 1331 SF1Z          599  SE08  NY3A          599  08    
QSO: 28009 CW 2024-02-03 1332 SF1Z          599  SE08  HA5JI         599  HA03  
QSO: 28019 CW 2024-02-03 1333 SF1Z          599  SE08  DL2OE         599  DE04  
QSO: 28021 CW 2024-02-03 1334 SF1Z          599  SE08  AO100RADIO    599  ES03  
QSO: 28013 CW 2024-02-03 1335 SF1Z          599  SE08  W1KM          599  08    
QSO: 28011 CW 2024-02-03 1336 SF1Z          599  SE08  K8GL          599  08    
QSO: 28002 CW 2024-02-03 1337 SF1Z          599  SE08  K9OM          599  08    
QSO: 28009 CW 2024-02-03 1337 SF1Z          599  SE08  OG5O          599  FI17  
QSO: 28017 CW 2024-02-03 1339 SF1Z          599  SE08  IQ2CJ         599  IT11  
QSO: 28007 CW 2024-02-03 1339 SF1Z          599  SE08  VE3MIS        599  4     
QSO: 28016 CW 2024-02-03 1341 SF1Z          599  SE08  CT1GFK        599  PT03  
QSO: 28008 CW 2024-02-03 1342 SF1Z          599  SE08  9H1CG         599  MT03  
QSO: 21033 CW 2024-02-03 1344 SF1Z          599  SE08  IK2UEX        599  IT11  
QSO: 21020 CW 2024-02-03 1345 SF1Z          599  SE08  EA2AZ         599  ES15  
QSO: 21002 CW 2024-02-03 1432 SF1Z          599  SE08  K9OM          599  08    
QSO: 21004 CW 2024-02-03 1433 SF1Z          599  SE08  LZ2CH         599  BG03  
QSO: 21004 CW 2024-02-03 1434 SF1Z          599  SE08  YO4CSL        599  RO02  
QSO: 21004 CW 2024-02-03 1434 SF1Z          599  SE08  RN6LG         599  29    
QSO: 21004 CW 2024-02-03 1434 SF1Z          599  SE08  IW2FUT        599  IT11  
QSO: 21004 CW 2024-02-03 1436 SF1Z          599  SE08  RW7F          599  29    
QSO: 21004 CW 2024-02-03 1437 SF1Z          599  SE08  YO8TTT        599  RO01  
QSO: 21004 CW 2024-02-03 1437 SF1Z          599  SE08  RA4Y          599  29    
QSO: 21004 CW 2024-02-03 1437 SF1Z          599  SE08  UA4PN         599  30    
QSO: 21004 CW 2024-02-03 1438 SF1Z          599  SE08  RN4SS         599  29    
QSO: 21004 CW 2024-02-03 1438 SF1Z          599  SE08  UA7G          599  29    
QSO: 21004 CW 2024-02-03 1439 SF1Z          599  SE08  UA4FCO        599  29    
QSO: 21004 CW 2024-02-03 1439 SF1Z          599  SE08  R7RF          599  29    
QSO: 21004 CW 2024-02-03 1440 SF1Z          599  SE08  F5HIJ         599  FR03  
QSO: 21004 CW 2024-02-03 1441 SF1Z          599  SE08  F5UTN         599  FR09  
QSO: 21004 CW 2024-02-03 1441 SF1Z          599  SE08  SV1AZL        599  GR01  
QSO: 21004 CW 2024-02-03 1443 SF1Z          599  SE08  N4RV          599  8     
QSO: 21004 CW 2024-02-03 1443 SF1Z          599  SE08  YT1Q          599  28    
QSO: 21004 CW 2024-02-03 1443 SF1Z          599  SE08  VE3MIS        599  4     
QSO: 21004 CW 2024-02-03 1444 SF1Z          599  SE08  2E0CVN        599  27    
QSO: 21004 CW 2024-02-03 1444 SF1Z          599  SE08  EA3O          599  ES02  
QSO: 21004 CW 2024-02-03 1444 SF1Z          599  SE08  IT9LKX        599  IT16  
QSO: 21004 CW 2024-02-03 1446 SF1Z          599  SE08  RA3DS         599  29    
QSO: 21004 CW 2024-02-03 1446 SF1Z          599  SE08  YU5T          599  28    
QSO: 21004 CW 2024-02-03 1447 SF1Z          599  SE08  E70NA         599  28    
QSO: 21004 CW 2024-02-03 1447 SF1Z          599  SE08  IK5BDG        599  IT19  
QSO: 21004 CW 2024-02-03 1447 SF1Z          599  SE08  PY2ZEA        599  15    
QSO: 21004 CW 2024-02-03 1449 SF1Z          599  SE08  ES7A          599  EE05  
QSO: 21004 CW 2024-02-03 1451 SF1Z          599  SE08  NN4SS         599  8     
QSO: 21006 CW 2024-02-03 1452 SF1Z          599  SE08  EA1X          599  ES05  
