START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: S52W
CLUB: Belokranjec contest club
CONTEST: EUDXC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2036762
OPERATORS: S52W
NAME: Damjan Plut
CREATED-BY: N1MM Logger+ 1.0.10171.0
QSO: 21015 CW 2024-02-03 0946 S52W          599  SI02  EC1CNW        599  ES01  
QSO: 21025 CW 2024-02-03 1306 S52W          599  SI02  RN4AO         599  29    
QSO: 21048 CW 2024-02-03 1307 S52W          599  SI02  PV2K          599  15    
QSO: 21020 CW 2024-02-03 1308 S52W          599  SI02  ES7A          599  EE05  
QSO: 21006 CW 2024-02-03 1310 S52W          599  SI02  K9OM          599  8     
QSO: 21010 CW 2024-02-03 1311 S52W          599  SI02  P3X           599  CY05  
QSO: 21041 CW 2024-02-03 1312 S52W          599  SI02  NP4Z          599  11    
QSO: 21010 CW 2024-02-03 1313 S52W          599  SI02  VE3MIS        599  4     
QSO: 21035 CW 2024-02-03 1314 S52W          599  SI02  YL5W          599  LV03  
QSO: 21039 CW 2024-02-03 1316 S52W          599  SI02  OH1TM         599  FI13  
QSO: 21034 CW 2024-02-03 1316 S52W          599  SI02  RU9LA         599  30    
QSO: 21029 CW 2024-02-03 1317 S52W          599  SI02  IV3UHL        599  IT08  
QSO: 21027 CW 2024-02-03 1318 S52W          599  SI02  OM3CW         599  SK02  
QSO: 21018 CW 2024-02-03 1319 S52W          599  SI02  SK3W          599  SE17  
QSO: 14012 CW 2024-02-03 1321 S52W          599  SI02  OG7F          599  FI07  
QSO: 14012 CW 2024-02-03 1321 S52W          599  SI02  DL1ROT        599  DE04  
QSO: 14012 CW 2024-02-03 1322 S52W          599  SI02  YO8TTT        599  RO01  
QSO: 14012 CW 2024-02-03 1322 S52W          599  SI02  UC0A          599  32    
QSO: 14012 CW 2024-02-03 1322 S52W          599  SI02  OZ6TL         599  DK05  
QSO: 14012 CW 2024-02-03 1323 S52W          599  SI02  G4MKR         599  27    
QSO: 14012 CW 2024-02-03 1323 S52W          599  SI02  DL4XU         599  DE06  
QSO: 14012 CW 2024-02-03 1324 S52W          599  SI02  RG8U          599  31    
QSO: 14012 CW 2024-02-03 1325 S52W          599  SI02  SD4W          599  SE12  
QSO: 14012 CW 2024-02-03 1325 S52W          599  SI02  PA3EWG        599  NL07  
QSO: 14012 CW 2024-02-03 1326 S52W          599  SI02  EW8OM         599  29    
QSO: 14012 CW 2024-02-03 1327 S52W          599  SI02  PD7CJT        599  NL04  
QSO: 14012 CW 2024-02-03 1327 S52W          599  SI02  YO8DOH        599  RO01  
QSO: 14012 CW 2024-02-03 1328 S52W          599  SI02  LZ2MP         599  BG02  
QSO: 14012 CW 2024-02-03 1329 S52W          599  SI02  R2FZ          599  29    
QSO: 14012 CW 2024-02-03 1330 S52W          599  SI02  F5RPN         599  FR08  
QSO: 14012 CW 2024-02-03 1331 S52W          599  SI02  SM5X          599  SE15  
QSO: 14012 CW 2024-02-03 1332 S52W          599  SI02  RN6AT         599  29    
QSO: 14012 CW 2024-02-03 1332 S52W          599  SI02  IK1PMR        599  IT14  
QSO: 14012 CW 2024-02-03 1332 S52W          599  SI02  OH7XR         599  FI04  
QSO: 14012 CW 2024-02-03 1333 S52W          599  SI02  UZ6U          599  29    
QSO: 14012 CW 2024-02-03 1334 S52W          599  SI02  PG2V          599  NL06  
QSO: 14027 CW 2024-02-03 1336 S52W          599  SI02  DL7YS         599  DE03  
QSO: 14029 CW 2024-02-03 1337 S52W          599  SI02  S53F          599  SI02  
QSO: 28003 CW 2024-02-03 1338 S52W          599  SI02  K3AJ          599  8     
