START-OF-LOG:  V2.0
CREATED-BY:    SD V12.06 and SDCHECK V12.06
CONTEST:       CQ-WW-CW
CALLSIGN:      OK1ARO
CATEGORY:      SINGLE-OP ALL LOW
CLAIMED-SCORE: 10220
NAME:          Bohumil Pardubicky
OPERATORS:     OK1ARO
SOAPBOX:       Having little free time I was operate only few hours.
SOAPBOX:       But lot of stations in contest make me sure that I must
SOAPBOX:       take part this year too.Nice contestmany stations
SOAPBOX:       bad conditions on higher bands.Contesting is O.K.
SOAPBOX:       and SD log is very usefull and pleasant LOG.
QSO:  7000 CW 2005-11-26 1221 OK1ARO        599 15     R1MVC         599 16                    
QSO:  7000 CW 2005-11-26 1230 OK1ARO        599 15     LX6T          599 14                    
QSO:  7000 CW 2005-11-26 1233 OK1ARO        599 15     Z32LM         599 15                    
QSO:  7000 CW 2005-11-26 1235 OK1ARO        599 15     ES5MC         599 15                    
QSO:  7000 CW 2005-11-26 1237 OK1ARO        599 15     RU1A          599 16                    
QSO:  7000 CW 2005-11-26 1239 OK1ARO        599 15     DF0CG         599 14                    
QSO:  7000 CW 2005-11-26 1240 OK1ARO        599 15     HA5A          599 15                    
QSO:  3500 CW 2005-11-26 1950 OK1ARO        599 15     7S7V          599 14                    
QSO:  3500 CW 2005-11-26 1956 OK1ARO        599 15     9A4W          599 15                    
QSO:  3500 CW 2005-11-26 2002 OK1ARO        599 15     II1H          599 15                    
QSO:  3500 CW 2005-11-26 2006 OK1ARO        599 15     HB9CRV        599 14                    
QSO:  3500 CW 2005-11-26 2009 OK1ARO        599 15     GM0F          599 14                    
QSO:  3500 CW 2005-11-26 2012 OK1ARO        599 15     UT0AZA        599 16                    
QSO:  3500 CW 2005-11-26 2036 OK1ARO        599 15     EA6IB         599 14                    
QSO:  7000 CW 2005-11-26 2046 OK1ARO        599 15     W2FU          599 05                    
QSO:  7000 CW 2005-11-26 2048 OK1ARO        599 15     EA8PP         599 33                    
QSO:  7000 CW 2005-11-26 2051 OK1ARO        599 15     JR3NZC        599 25                    
QSO:  7000 CW 2005-11-26 2055 OK1ARO        599 15     KQ2M          599 05                    
QSO:  7000 CW 2005-11-26 2057 OK1ARO        599 15     IR2C          599 15                    
QSO:  7000 CW 2005-11-26 2103 OK1ARO        599 15     AH2R          599 27                    
QSO:  7000 CW 2005-11-26 2152 OK1ARO        599 15     MW5A          599 14                    
QSO:  7000 CW 2005-11-26 2158 OK1ARO        599 15     K4ZW          599 05                    
QSO:  7000 CW 2005-11-26 2200 OK1ARO        599 15     DP4T          599 14                    
QSO:  7000 CW 2005-11-26 2205 OK1ARO        599 15     DA0I          599 14                    
QSO:  7000 CW 2005-11-26 2207 OK1ARO        599 15     4X6FR         599 20                    
QSO:  7000 CW 2005-11-26 2208 OK1ARO        599 15     K4MA          599 05                    
QSO:  7000 CW 2005-11-26 2210 OK1ARO        599 15     Z37M          599 15                    
QSO:  7000 CW 2005-11-26 2212 OK1ARO        599 15     AA1ON         599 05                    
QSO:  7000 CW 2005-11-26 2214 OK1ARO        599 15     EY8MM         599 17                    
QSO:  7000 CW 2005-11-26 2219 OK1ARO        599 15     RW9HZZ        599 18                    
QSO:  7000 CW 2005-11-26 2223 OK1ARO        599 15     UP5G          599 17                    
QSO:  7000 CW 2005-11-26 2224 OK1ARO        599 15     RZ9SWR        599 16                    
QSO:  7000 CW 2005-11-26 2226 OK1ARO        599 15     UA9AYA        599 17                    
QSO:  7000 CW 2005-11-26 2227 OK1ARO        599 15     KT3Y          599 05                    
QSO:  7000 CW 2005-11-26 2229 OK1ARO        599 15     UK9AA         599 17                    
QSO:  7000 CW 2005-11-26 2230 OK1ARO        599 15     LZ9W          599 20                    
QSO:  7000 CW 2005-11-26 2235 OK1ARO        599 15     G5W           599 14                    
QSO:  7000 CW 2005-11-26 2240 OK1ARO        599 15     OE3I          599 15                    
QSO:  7000 CW 2005-11-26 2244 OK1ARO        599 15     W3LPL         599 05                    
QSO:  7000 CW 2005-11-26 2252 OK1ARO        599 15     VE3RM         599 04                    
QSO:  7000 CW 2005-11-27 1605 OK1ARO        599 15     JA5BJC        599 25                    
QSO:  7000 CW 2005-11-27 1607 OK1ARO        599 15     M7Z           599 14                    
QSO:  7000 CW 2005-11-27 1609 OK1ARO        599 15     IY4W          599 15                    
QSO:  7000 CW 2005-11-27 1612 OK1ARO        599 15     LZ5ZI         599 20                    
QSO:  7000 CW 2005-11-27 1615 OK1ARO        599 15     RG9A          599 17                    
QSO:  7000 CW 2005-11-27 1616 OK1ARO        599 15     F6ARC         599 14                    
