START-OF-LOG: 2.0
CREATED-BY: TR Log POST Version 6.63a
CALLSIGN: EX2A
CONTEST: CQ-WW-CW
CATEGORY: SINGLE-OP ALL HIGH CW
CLAIMED-SCORE: 1413510
CLUB: DX
NAME: Ivan Udovin
OPERATORS: EX2A
SOAPBOX: [email hidden]
QSO:  7000 CW 2005-11-26 0006 EX2A          599 17     UU0JL         599 16
QSO:  7000 CW 2005-11-26 0007 EX2A          599 17     RT9W          599 16
QSO:  7000 CW 2005-11-26 0007 EX2A          599 17     YT6A          599 15
QSO:  7000 CW 2005-11-26 0009 EX2A          599 17     UW9I          599 16
QSO:  7000 CW 2005-11-26 0010 EX2A          599 17     OE4A          599 15
QSO:  7000 CW 2005-11-26 0011 EX2A          599 17     DQ4W          599 14
QSO:  7000 CW 2005-11-26 0014 EX2A          599 17     MW5A          599 14
QSO:  7000 CW 2005-11-26 0015 EX2A          599 17     IR2C          599 15
QSO:  7000 CW 2005-11-26 0016 EX2A          599 17     S53O          599 15
QSO:  7000 CW 2005-11-26 0017 EX2A          599 17     T9/VE3ZIK     599 15
QSO:  7000 CW 2005-11-26 0017 EX2A          599 17     SP4Z          599 15
QSO:  7000 CW 2005-11-26 0018 EX2A          599 17     IK5TTA        599 15
QSO:  7000 CW 2005-11-26 0018 EX2A          599 17     SP3PSM        599 15
QSO:  7000 CW 2005-11-26 0019 EX2A          599 17     RA6CZ         599 16
QSO:  7000 CW 2005-11-26 0019 EX2A          599 17     UR8QR         599 16
QSO:  7000 CW 2005-11-26 0020 EX2A          599 17     DL0DYW        599 14
QSO:  7000 CW 2005-11-26 0020 EX2A          599 17     IZ3DBA        599 15
QSO:  7000 CW 2005-11-26 0023 EX2A          599 17     YT7A          599 15
QSO:  7000 CW 2005-11-26 0024 EX2A          599 17     LZ1OJ         599 20
QSO:  7000 CW 2005-11-26 0024 EX2A          599 17     ES5MC         599 15
QSO:  7000 CW 2005-11-26 0024 EX2A          599 17     LZ5A          599 20
QSO:  7000 CW 2005-11-26 0025 EX2A          599 17     LZ9R          599 20
QSO:  7000 CW 2005-11-26 0025 EX2A          599 17     YT7TY         599 15
QSO:  7000 CW 2005-11-26 0025 EX2A          599 17     LZ9W          599 20
QSO:  7000 CW 2005-11-26 0026 EX2A          599 17     RU3FF         599 16
QSO:  7000 CW 2005-11-26 0026 EX2A          599 17     OL4W          599 15
QSO:  7000 CW 2005-11-26 0026 EX2A          599 17     RU6FA         599 16
QSO:  7000 CW 2005-11-26 0028 EX2A          599 17     UA6AKD        599 16
QSO:  7000 CW 2005-11-26 0029 EX2A          599 17     HA1CW         599 15
QSO:  7000 CW 2005-11-26 0029 EX2A          599 17     HA7PW         599 15
QSO:  7000 CW 2005-11-26 0029 EX2A          599 17     RX4HZ         599 16
QSO:  7000 CW 2005-11-26 0029 EX2A          599 17     RA4SMM        599 16
QSO:  7000 CW 2005-11-26 0030 EX2A          599 17     RA3DH         599 16
QSO:  7000 CW 2005-11-26 0030 EX2A          599 17     OK2EC         599 15
QSO:  7000 CW 2005-11-26 0030 EX2A          599 17     S57Z          599 15
QSO:  7000 CW 2005-11-26 0031 EX2A          599 17     YU1LA         599 15
QSO:  7000 CW 2005-11-26 0031 EX2A          599 17     HG7S          599 15
QSO:  7000 CW 2005-11-26 0033 EX2A          599 17     OK5MM         599 15
QSO:  7000 CW 2005-11-26 0033 EX2A          599 17     OK2TCW        599 15
QSO:  7000 CW 2005-11-26 0034 EX2A          599 17     HA6KZS        599 15
QSO:  7000 CW 2005-11-26 0035 EX2A          599 17     F6ARC         599 14
QSO:  7000 CW 2005-11-26 0035 EX2A          599 17     DL5JRA        599 14
QSO:  7000 CW 2005-11-26 0036 EX2A          599 17     G4EDG         599 14
QSO:  7000 CW 2005-11-26 0037 EX2A          599 17     OH4A          599 15
QSO:  7000 CW 2005-11-26 0037 EX2A          599 17     RK3AQW        599 16
QSO:  7000 CW 2005-11-26 0038 EX2A          599 17     OM8ON         599 15
QSO:  7000 CW 2005-11-26 0039 EX2A          599 17     YO2AOB        599 20
QSO:  7000 CW 2005-11-26 0039 EX2A          599 17     US7HZZ        599 16
QSO:  7000 CW 2005-11-26 0040 EX2A          599 17     RV9XJ         599 17
QSO:  7000 CW 2005-11-26 0040 EX2A          599 17     HA3MU         599 15
QSO:  7000 CW 2005-11-26 0041 EX2A          599 17     UA6LLE        599 16
QSO:  7000 CW 2005-11-26 0042 EX2A          599 17     OK1NR         599 15
QSO:  7000 CW 2005-11-26 0048 EX2A          599 17     RV6LFE        599 16
QSO:  7000 CW 2005-11-26 0049 EX2A          599 17     U5WF          599 16
QSO:  7000 CW 2005-11-26 0049 EX2A          599 17     UY7RR         599 16
QSO:  7000 CW 2005-11-26 0050 EX2A          599 17     RZ6HX         599 16
QSO:  7000 CW 2005-11-26 0050 EX2A          599 17     DL5JS         599 14
QSO:  7000 CW 2005-11-26 0051 EX2A          599 17     RN4WA         599 16
QSO:  7000 CW 2005-11-26 0051 EX2A          599 17     F5NQL         599 14
QSO:  7000 CW 2005-11-26 0052 EX2A          599 17     ON6NR         599 14
QSO:  7000 CW 2005-11-26 0053 EX2A          599 17     S54A          599 15
QSO:  7000 CW 2005-11-26 0054 EX2A          599 17     UT3UZ         599 16
QSO:  7000 CW 2005-11-26 0054 EX2A          599 17     OM4A          599 15
QSO:  7000 CW 2005-11-26 0054 EX2A          599 17     RA9SG         599 17
QSO:  7000 CW 2005-11-26 0055 EX2A          599 17     UA4FER        599 16
QSO:  7000 CW 2005-11-26 0056 EX2A          599 17     OZ0XX         599 14
QSO:  7000 CW 2005-11-26 0057 EX2A          599 17     IK4EWX        599 15
QSO:  7000 CW 2005-11-26 0058 EX2A          599 17     US6EX         599 16
QSO:  7000 CW 2005-11-26 0058 EX2A          599 17     G0RTN         599 14
QSO:  7000 CW 2005-11-26 0102 EX2A          599 17     ER4DX         599 16
QSO:  7000 CW 2005-11-26 0106 EX2A          599 17     HG6N          599 15
QSO:  7000 CW 2005-11-26 0107 EX2A          599 17     TM2Y          599 14
QSO:  7000 CW 2005-11-26 0108 EX2A          599 17     LY7A          599 15
QSO:  7000 CW 2005-11-26 0108 EX2A          599 17     YU1JF         599 15
QSO:  7000 CW 2005-11-26 0108 EX2A          599 17     YO8WW         599 20
QSO:  7000 CW 2005-11-26 0109 EX2A          599 17     RW9HZZ        599 18
