START-OF-LOG: 2.0
ARRL-SECTION: DX
CONTEST: CQ-WW-CW
CALLSIGN: DL1LAW
CATEGORY: SINGLE-OP ALL QRP
CLAIMED-SCORE: 42612
OPERATORS: DL1LAW
NAME: HANS WAELDELE
SOAPBOX: 5W out, windom 10 to 160m, 83m length
SOAPBOX: 1 DUPE S56X, SRI
QSO:  1800 CW 2005-11-26 0405 DL1LAW        599 14     DP4T	     599 14
QSO:  1800 CW 2005-11-26 0439 DL1LAW        599 14     OE2S	     599 15
QSO:  1800 CW 2005-11-26 0444 DL1LAW        599 14     S57M	     599 15
QSO:  1800 CW 2005-11-26 0446 DL1LAW        599 14     OK1TP	     599 15
QSO:  1800 CW 2005-11-26 0447 DL1LAW        599 14     S59A	     599 15
QSO:  1800 CW 2005-11-26 0449 DL1LAW        599 14     OK1FDY	     599 15
QSO:  1800 CW 2005-11-26 0450 DL1LAW        599 14     OL7R	     599 15
QSO:  1800 CW 2005-11-26 0457 DL1LAW        599 14     SP3BQ	     599 15
QSO:  1800 CW 2005-11-26 0458 DL1LAW        599 14     F5IN	     599 14
QSO:  1800 CW 2005-11-26 0501 DL1LAW        599 14     LY2IJ	     599 15
QSO:  3500 CW 2005-11-26 0518 DL1LAW        599 14     OH2BH	     599 15
QSO:  3500 CW 2005-11-26 0522 DL1LAW        599 14     EW8DX	     599 16
QSO:  3500 CW 2005-11-26 0524 DL1LAW        599 14     YT6A	     599 15
QSO:  3500 CW 2005-11-26 0526 DL1LAW        599 14     HG7H	     599 15
QSO:  3500 CW 2005-11-26 0528 DL1LAW        599 14     9A7A	     599 15
QSO:  3500 CW 2005-11-26 0529 DL1LAW        599 14     OM0M	     599 15
QSO:  3500 CW 2005-11-26 0531 DL1LAW        599 14     F5PRH	     599 14
QSO:  3500 CW 2005-11-26 0532 DL1LAW        599 14     YR2I	     599 20
QSO:  3500 CW 2005-11-26 0534 DL1LAW        599 14     SP4MPB	     599 15
QSO:  3500 CW 2005-11-26 0535 DL1LAW        599 14     EU1AZ	     599 16
QSO:  3500 CW 2005-11-26 0537 DL1LAW        599 14     HA8MD	     599 15
QSO:  3500 CW 2005-11-26 0539 DL1LAW        599 14     LY4CW	     599 15
QSO:  3500 CW 2005-11-26 0543 DL1LAW        599 14     S53O	     599 15
QSO:  3500 CW 2005-11-26 0544 DL1LAW        599 14     YU7AU	     599 15
QSO:  3500 CW 2005-11-26 0548 DL1LAW        599 14     SN5M	     599 15
QSO:  3500 CW 2005-11-26 0601 DL1LAW        599 14     OM7CA	     599 15
QSO:  3500 CW 2005-11-26 0603 DL1LAW        599 14     OM4A	     599 15
QSO:  3500 CW 2005-11-26 0604 DL1LAW        599 14     LZ9W	     599 20
QSO:  3500 CW 2005-11-26 0608 DL1LAW        599 14     DF0CG	     599 14
QSO:  3500 CW 2005-11-26 0610 DL1LAW        599 14     SN5N	     599 15
QSO:  3500 CW 2005-11-26 0611 DL1LAW        599 14     HA8A	     599 15
QSO:  3500 CW 2005-11-26 0615 DL1LAW        599 14     RW2F	     599 15
QSO:  3500 CW 2005-11-26 0616 DL1LAW        599 14     YU1KR	     599 15
QSO:  3500 CW 2005-11-26 0618 DL1LAW        599 14     DQ4W	     599 14
QSO:  3500 CW 2005-11-26 0619 DL1LAW        599 14     SP5KEH	     599 15
QSO:  3500 CW 2005-11-26 0622 DL1LAW        599 14     IR4X	     599 15
QSO:  3500 CW 2005-11-26 0623 DL1LAW        599 14     OK4RQ	     599 15
QSO:  3500 CW 2005-11-26 0625 DL1LAW        599 14     TM2Y	     599 14
QSO:  3500 CW 2005-11-26 0627 DL1LAW        599 14     IK3SSO	     599 15
QSO:  3500 CW 2005-11-26 0627 DL1LAW        599 14     OK2EC	     599 15
QSO:  3500 CW 2005-11-26 0630 DL1LAW        599 14     S52W	     599 15
QSO:  3500 CW 2005-11-26 0631 DL1LAW        599 14     SK6QW	     599 14
QSO:  3500 CW 2005-11-26 0634 DL1LAW        599 14     GM0F	     599 14
QSO:  3500 CW 2005-11-26 0635 DL1LAW        599 14     OH1F	     599 15
QSO:  3500 CW 2005-11-26 0636 DL1LAW        599 14     LY2MM	     599 15
QSO:  3500 CW 2005-11-26 0640 DL1LAW        599 14     9A9A	     599 15
QSO:  3500 CW 2005-11-26 0642 DL1LAW        599 14     OT5G	     599 14
QSO:  3500 CW 2005-11-26 0644 DL1LAW        599 14     IU1A	     599 15
QSO:  3500 CW 2005-11-26 0647 DL1LAW        599 14     S50A	     599 15
QSO:  3500 CW 2005-11-26 0648 DL1LAW        599 14     G5W	     599 14
