START-OF-LOG:  V2.0
CREATED-BY:    SD V10.25 and SDCHECK V10.25
CONTEST:       CQ-WW-CW
CALLSIGN:      GW4HBK
CATEGORY:      SINGLE-OP ALL LOW
CLAIMED-SCORE: 71360
NAME:          DAVID LEWIS
OPERATORS:     GW4HBK
SOAPBOX:       THANKS TO ALL THE STATIONS WHO FOUND MY SIGNAL!
QSO: 14000 CW 2005-11-26 1219 GW4HBK        599 14     CT7T          599 14                    
QSO: 14000 CW 2005-11-26 1219 GW4HBK        599 14     K1IR          599 05                    
QSO: 14000 CW 2005-11-26 1220 GW4HBK        599 14     K1RU          599 05                    
QSO: 14000 CW 2005-11-26 1334 GW4HBK        599 14     K2ONP         599 05                    
QSO: 14000 CW 2005-11-26 1338 GW4HBK        599 14     9V1CW         599 28                    
QSO: 14000 CW 2005-11-26 1342 GW4HBK        599 14     9H3MR         599 15                    
QSO: 14000 CW 2005-11-26 1344 GW4HBK        599 14     K8MP          599 04                    
QSO: 14000 CW 2005-11-26 1348 GW4HBK        599 14     AA1ON         599 05                    
QSO: 14000 CW 2005-11-26 1350 GW4HBK        599 14     W2ID          599 05                    
QSO: 14000 CW 2005-11-26 1353 GW4HBK        599 14     K2SV          599 05                    
QSO: 14000 CW 2005-11-26 1357 GW4HBK        599 14     N4ZZ          599 04                    
QSO: 14000 CW 2005-11-26 1358 GW4HBK        599 14     WP4ZZ         599 08                    
QSO: 14000 CW 2005-11-26 1400 GW4HBK        599 14     K1NQ          599 05                    
QSO: 14000 CW 2005-11-26 1403 GW4HBK        599 14     N2TU          599 05                    
QSO: 14000 CW 2005-11-26 1407 GW4HBK        599 14     K1TTT         599 05                    
QSO: 14000 CW 2005-11-26 1410 GW4HBK        599 14     K1ZZ          599 05                    
QSO: 14000 CW 2005-11-26 1411 GW4HBK        599 14     N2NT          599 05                    
QSO: 14000 CW 2005-11-26 1413 GW4HBK        599 14     N1EU          599 05                    
QSO: 14000 CW 2005-11-26 1414 GW4HBK        599 14     N2YO          599 05                    
QSO: 14000 CW 2005-11-26 1416 GW4HBK        599 14     WC1M          599 05                    
QSO: 14000 CW 2005-11-26 1419 GW4HBK        599 14     K3WW          599 05                    
QSO: 14000 CW 2005-11-26 1519 GW4HBK        599 14     VE1JF         599 05                    
QSO: 14000 CW 2005-11-26 1520 GW4HBK        599 14     EA4KA         599 14                    
QSO: 14000 CW 2005-11-26 1528 GW4HBK        599 14     N0AT          599 04                    
QSO: 14000 CW 2005-11-26 1531 GW4HBK        599 14     K1BX          599 05                    
QSO: 14000 CW 2005-11-26 1532 GW4HBK        599 14     YQ9W          599 20                    
QSO: 14000 CW 2005-11-26 1534 GW4HBK        599 14     4K7Z          599 21                    
QSO: 14000 CW 2005-11-26 1541 GW4HBK        599 14     N0IJ          599 04                    
QSO: 14000 CW 2005-11-26 1545 GW4HBK        599 14     W9RE          599 04                    
QSO: 14000 CW 2005-11-26 1546 GW4HBK        599 14     W2LC          599 05                    
QSO: 14000 CW 2005-11-26 1548 GW4HBK        599 14     W0AIH         599 04                    
QSO: 14000 CW 2005-11-26 1551 GW4HBK        599 14     CN2WW         599 33                    
QSO: 14000 CW 2005-11-26 1555 GW4HBK        599 14     K9NS          599 04                    
QSO: 14000 CW 2005-11-26 1557 GW4HBK        599 14     K4ZW          599 05                    
QSO: 14000 CW 2005-11-26 1559 GW4HBK        599 14     EA6IB         599 14                    
QSO: 14000 CW 2005-11-26 1610 GW4HBK        599 14     KT0R          599 04                    
QSO: 14000 CW 2005-11-26 1614 GW4HBK        599 14     KK9K          599 04                    
QSO: 14000 CW 2005-11-26 1617 GW4HBK        599 14     N0NI          599 04                    
QSO: 14000 CW 2005-11-26 1619 GW4HBK        599 14     K2QMF         599 05                    
QSO: 14000 CW 2005-11-26 1620 GW4HBK        599 14     K1DG          599 05                    
QSO: 14000 CW 2005-11-26 1627 GW4HBK        599 14     VE3RM         599 04                    
QSO: 14000 CW 2005-11-26 1631 GW4HBK        599 14     NY4A          599 05                    
QSO: 14000 CW 2005-11-26 1633 GW4HBK        599 14     N3RS          599 05                    
QSO:  7000 CW 2005-11-26 1753 GW4HBK        599 14     T94OM         599 15                    
QSO:  7000 CW 2005-11-26 1754 GW4HBK        599 14     UN3M          599 17                    
QSO:  7000 CW 2005-11-26 1757 GW4HBK        599 14     UA6LTI        599 16                    
QSO:  7000 CW 2005-11-26 1757 GW4HBK        599 14     RW3GU/3       599 16                    
QSO:  7000 CW 2005-11-26 1800 GW4HBK        599 14     TA3DD         599 20                    
QSO:  7000 CW 2005-11-26 1803 GW4HBK        599 14     DJ2YA         599 14                    
QSO:  7000 CW 2005-11-26 1859 GW4HBK        599 14     DF0CG         599 14                    
QSO:  7000 CW 2005-11-26 1902 GW4HBK        599 14     4N1A          599 15                    
QSO:  7000 CW 2005-11-26 1911 GW4HBK        599 14     SG6N          599 14                    
QSO:  7000 CW 2005-11-26 1912 GW4HBK        599 14     UP1G          599 17                    
QSO:  7000 CW 2005-11-26 1914 GW4HBK        599 14     RW6CF         599 16                    
QSO:  7000 CW 2005-11-26 1915 GW4HBK        599 14     OL2A          599 15                    
QSO:  7000 CW 2005-11-26 1916 GW4HBK        599 14     SP6KFA        599 15                    
QSO:  7000 CW 2005-11-26 1917 GW4HBK        599 14     UA6LV         599 16                    
QSO:  7000 CW 2005-11-26 1919 GW4HBK        599 14     RL3A          599 16                    
QSO:  7000 CW 2005-11-26 1924 GW4HBK        599 14     YU7KW         599 15                    
QSO:  7000 CW 2005-11-26 1927 GW4HBK        599 14     LZ2DF         599 20                    
QSO:  7000 CW 2005-11-26 1931 GW4HBK        599 14     OH4A          599 15                    
QSO:  7000 CW 2005-11-26 1933 GW4HBK        599 14     EW7LO         599 16                    
QSO:  7000 CW 2005-11-26 1936 GW4HBK        599 14     9A7A          599 15                    
QSO:  7000 CW 2005-11-26 1937 GW4HBK        599 14     HA7A          599 15                    
QSO:  7000 CW 2005-11-26 1941 GW4HBK        599 14     SS9P          599 33                    
QSO:  7000 CW 2005-11-26 1953 GW4HBK        599 14     EA9PP         599 33                    
QSO:  7000 CW 2005-11-26 1958 GW4HBK        599 14     HA8DU         599 15                    
QSO:  7000 CW 2005-11-26 1959 GW4HBK        599 14     AA1ON         599 05                    
QSO:  7000 CW 2005-11-26 2004 GW4HBK        599 14     EA8/OH4NL     599 33                    
QSO:  7000 CW 2005-11-26 2045 GW4HBK        599 14     LX7I          599 14                    
QSO:  7000 CW 2005-11-26 2048 GW4HBK        599 14     UK9AA         599 17                    
QSO:  7000 CW 2005-11-26 2050 GW4HBK        599 14     W1WEF         599 05                    
QSO:  3500 CW 2005-11-26 2108 GW4HBK        599 14     ZB2X          599 14                    
QSO:  3500 CW 2005-11-26 2109 GW4HBK        599 14     S53F          599 15                    
QSO:  3500 CW 2005-11-26 2110 GW4HBK        599 14     LY7A          599 15                    
QSO:  3500 CW 2005-11-26 2113 GW4HBK        599 14     DQ0Q          599 14                    
QSO:  3500 CW 2005-11-26 2114 GW4HBK        599 14     OM7M          599 15                    
QSO:  3500 CW 2005-11-26 2115 GW4HBK        599 14     S50C          599 15                    
QSO:  3500 CW 2005-11-26 2118 GW4HBK        599 14     OH6XX         599 15                    
QSO:  3500 CW 2005-11-26 2121 GW4HBK        599 14     YU1KR         599 15                    
QSO:  3500 CW 2005-11-26 2122 GW4HBK        599 14     SK3W          599 14                    
QSO:  3500 CW 2005-11-26 2123 GW4HBK        599 14     S52X          599 15                    
QSO:  3500 CW 2005-11-26 2125 GW4HBK        599 14     ON4WL         599 14                    
QSO:  3500 CW 2005-11-26 2127 GW4HBK        599 14     HA3LI         599 15                    
QSO:  3500 CW 2005-11-26 2128 GW4HBK        599 14     PI4D          599 14                    
QSO:  3500 CW 2005-11-26 2131 GW4HBK        599 14     LZ9W          599 20                    
QSO:  3500 CW 2005-11-26 2132 GW4HBK        599 14     SP4MBP        599 15                    
QSO:  3500 CW 2005-11-26 2134 GW4HBK        599 14     RV9SV         599 17                    
QSO:  3500 CW 2005-11-26 2136 GW4HBK        599 14     UA1OMS        599 16                    
QSO:  3500 CW 2005-11-26 2140 GW4HBK        599 14     YR2I          599 20                    
QSO:  3500 CW 2005-11-26 2143 GW4HBK        599 14     UA9MA         599 17                    
QSO:  3500 CW 2005-11-26 2147 GW4HBK        599 14     RT3T          599 16                    
QSO:  3500 CW 2005-11-26 2147 GW4HBK        599 14     TM2Y          599 14                    
QSO:  3500 CW 2005-11-26 2149 GW4HBK        599 14     IK3SSO        599 15                    
QSO:  3500 CW 2005-11-26 2150 GW4HBK        599 14     OE2G          599 15                    
QSO:  7000 CW 2005-11-26 2153 GW4HBK        599 14     DP9A          599 14                    
QSO:  7000 CW 2005-11-26 2200 GW4HBK        599 14     A61AR         599 21                    
QSO:  7000 CW 2005-11-26 2318 GW4HBK        599 14     4L8A          599 21                    
QSO:  7000 CW 2005-11-26 2324 GW4HBK        599 14     SV1RP         599 20                    
QSO:  3500 CW 2005-11-26 2332 GW4HBK        599 14     W1MK          599 05                    
QSO:  3500 CW 2005-11-26 2334 GW4HBK        599 14     KC1XX         599 05                    
QSO:  3500 CW 2005-11-26 2342 GW4HBK        599 14     KP2TM         599 08                    
QSO:  3500 CW 2005-11-26 2347 GW4HBK        599 14     CN2R          599 33                    
QSO:  7000 CW 2005-11-27 0830 GW4HBK        599 14     W3LPL         599 05                    
QSO:  7000 CW 2005-11-27 0831 GW4HBK        599 14     LA1YE         599 14                    
QSO:  7000 CW 2005-11-27 0838 GW4HBK        599 14     PG2AA         599 14                    
QSO: 21000 CW 2005-11-27 0925 GW4HBK        599 14     A45XR         599 21                    
QSO: 21000 CW 2005-11-27 0933 GW4HBK        599 14     UW8M          599 16                    
QSO: 21000 CW 2005-11-27 0934 GW4HBK        599 14     RU6AT         599 16                    
QSO: 21000 CW 2005-11-27 1059 GW4HBK        599 14     EX0M          599 17                    
QSO: 21000 CW 2005-11-27 1100 GW4HBK        599 14     ZC4LI         599 20                    
QSO: 21000 CW 2005-11-27 1105 GW4HBK        599 14     9M2CNC        599 28                    
QSO: 21000 CW 2005-11-27 1110 GW4HBK        599 14     RX4HZ         599 16                    
QSO: 21000 CW 2005-11-27 1111 GW4HBK        599 14     UA3R          599 16                    
QSO: 21000 CW 2005-11-27 1112 GW4HBK        599 14     UT0AZA        599 16                    
QSO: 21000 CW 2005-11-27 1115 GW4HBK        599 14     5B/AJ2O       599 20                    
QSO: 28000 CW 2005-11-27 1118 GW4HBK        599 14     MW5A          599 14                    
QSO: 14000 CW 2005-11-27 1123 GW4HBK        599 14     HA0LP         599 15                    
QSO: 14000 CW 2005-11-27 1124 GW4HBK        599 14     HG8N          599 15                    
QSO: 14000 CW 2005-11-27 1125 GW4HBK        599 14     YL2PQ         599 15                    
QSO: 14000 CW 2005-11-27 1128 GW4HBK        599 14     K1KI          599 05                    
QSO: 14000 CW 2005-11-27 1129 GW4HBK        599 14     SP5KEH        599 15                    
QSO: 14000 CW 2005-11-27 1131 GW4HBK        599 14     HG1R          599 15                    
QSO: 14000 CW 2005-11-27 1133 GW4HBK        599 14     ER4DX         599 16                    
QSO: 14000 CW 2005-11-27 1140 GW4HBK        599 14     ZY7C          599 11                    
QSO: 14000 CW 2005-11-27 1142 GW4HBK        599 14     CT3EN         599 33                    
QSO: 14000 CW 2005-11-27 1143 GW4HBK        599 14     MW5A          599 14                    
QSO: 14000 CW 2005-11-27 1144 GW4HBK        599 14     PJ2T          599 09                    
QSO: 14000 CW 2005-11-27 1149 GW4HBK        599 14     YP3A          599 20                    
QSO: 14000 CW 2005-11-27 1151 GW4HBK        599 14     P40A          599 09                    
QSO: 14000 CW 2005-11-27 1214 GW4HBK        599 14     CT1DJE        599 14                    
QSO: 14000 CW 2005-11-27 1215 GW4HBK        599 14     K3SV          599 05                    
QSO: 14000 CW 2005-11-27 1218 GW4HBK        599 14     OK2AOP        599 15                    
QSO: 14000 CW 2005-11-27 1221 GW4HBK        599 14     H2G           599 20                    
QSO: 14000 CW 2005-11-27 1222 GW4HBK        599 14     OE3GSA        599 15                    
QSO: 14000 CW 2005-11-27 1225 GW4HBK        599 14     UY5ZZ         599 16                    
QSO: 14000 CW 2005-11-27 1229 GW4HBK        599 14     WE2F          599 05                    
QSO: 14000 CW 2005-11-27 1231 GW4HBK        599 14     WA1S          599 05                    
QSO: 14000 CW 2005-11-27 1233 GW4HBK        599 14     KD2RD         599 05                    
QSO: 14000 CW 2005-11-27 1235 GW4HBK        599 14     W2UP          599 05                    
QSO: 14000 CW 2005-11-27 1237 GW4HBK        599 14     K3ZZ          599 05                    
QSO: 14000 CW 2005-11-27 1245 GW4HBK        599 14     W3BGN         599 05                    
QSO: 14000 CW 2005-11-27 1248 GW4HBK        599 14     N6AR          599 05                    
QSO: 14000 CW 2005-11-27 1250 GW4HBK        599 14     VP5W          599 08                    
QSO: 14000 CW 2005-11-27 1255 GW4HBK        599 14     W2YC          599 05                    
QSO: 14000 CW 2005-11-27 1258 GW4HBK        599 14     N2ED          599 05                    
QSO: 14000 CW 2005-11-27 1259 GW4HBK        599 14     NE3F          599 05                    
QSO: 14000 CW 2005-11-27 1301 GW4HBK        599 14     K3ZM          599 05                    
QSO: 21000 CW 2005-11-27 1317 GW4HBK        599 14     NY4A          599 05                    
QSO: 21000 CW 2005-11-27 1318 GW4HBK        599 14     EA8EW         599 33                    
QSO: 21000 CW 2005-11-27 1319 GW4HBK        599 14     NQ4I          599 05                    
QSO: 21000 CW 2005-11-27 1349 GW4HBK        599 14     VO1MP         599 05                    
QSO: 21000 CW 2005-11-27 1358 GW4HBK        599 14     TZ5A          599 35                    
QSO: 21000 CW 2005-11-27 1401 GW4HBK        599 14     PS2T          599 11                    
QSO: 21000 CW 2005-11-27 1408 GW4HBK        599 14     3DA0NW        599 38                    
QSO: 21000 CW 2005-11-27 1414 GW4HBK        599 14     HC8N          599 10                    
QSO: 21000 CW 2005-11-27 1549 GW4HBK        599 14     N4B           599 05                    
QSO: 21000 CW 2005-11-27 1551 GW4HBK        599 14     G6PZ          599 14                    
QSO: 21000 CW 2005-11-27 1552 GW4HBK        599 14     W4NZ          599 04                    
QSO: 21000 CW 2005-11-27 1557 GW4HBK        599 14     K4PV          599 05                    
QSO: 21000 CW 2005-11-27 1559 GW4HBK        599 14     K4SV          599 05                    
QSO: 14000 CW 2005-11-27 1605 GW4HBK        599 14     7X0RY         599 33                    
QSO: 14000 CW 2005-11-27 1607 GW4HBK        599 14     W2RU          599 05                    
QSO: 14000 CW 2005-11-27 1808 GW4HBK        599 14     KF3B          599 05                    
QSO: 14000 CW 2005-11-27 1810 GW4HBK        599 14     OL3Z          599 15                    
QSO: 14000 CW 2005-11-27 1815 GW4HBK        599 14     S59ABC        599 15                    
QSO: 14000 CW 2005-11-27 1817 GW4HBK        599 14     S50R          599 15                    
QSO: 14000 CW 2005-11-27 1820 GW4HBK        599 14     SN2K          599 15                    
QSO:  7000 CW 2005-11-27 2245 GW4HBK        599 14     W3BGN         599 05                    
QSO:  3500 CW 2005-11-27 2305 GW4HBK        599 14     K3LR          599 05                    
QSO:  7000 CW 2005-11-27 2319 GW4HBK        599 14     ZF1JA         599 08                    
QSO:  7000 CW 2005-11-27 2325 GW4HBK        599 14     IS0OM         599 15                    
QSO:  7000 CW 2005-11-27 2326 GW4HBK        599 14     K0EJ          599 04                    
QSO:  7000 CW 2005-11-27 2329 GW4HBK        599 14     K1AR          599 05                    
END-OF-LOG: 
