START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: YB0UNC
CATEGORY: SINGLE-OP ALL LOW CW
CLAIMED-SCORE: 85634
CLUB: 
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.55D
NAME: Nuradi, Hendrarto
OPERATORS: YB0UNC
SOAPBOX: Just start contesting from new QTH with only 3 el.
SOAPBOX: 14 MHz yagi, 7 MHz rotary dipole and 3.5 MHz 
SOAPBOX: inverted V, no 15M and 10M antennas just used the 
SOAPBOX: 7 MHz rotary dipole for those two bands.
QSO: 21022 CW 2005-11-26 0150 YB0UNC        599     28 JA8RWU        599     25 
QSO: 21022 CW 2005-11-26 0152 YB0UNC        599     28 JR1NKN        599     25 
QSO: 21022 CW 2005-11-26 0153 YB0UNC        599     28 JA2FSM        599     25 
QSO: 21022 CW 2005-11-26 0154 YB0UNC        599     28 JF3BFS        599     25 
QSO: 21022 CW 2005-11-26 0155 YB0UNC        599     28 7J1ABD        599     25 
QSO: 21022 CW 2005-11-26 0156 YB0UNC        599     28 7N4WZI        599     25 
QSO: 21022 CW 2005-11-26 0156 YB0UNC        599     28 JG1UKW        599     25 
QSO: 21022 CW 2005-11-26 0157 YB0UNC        599     28 JA1LIH        599     25 
QSO: 21022 CW 2005-11-26 0158 YB0UNC        599     28 JA2KOG        599     25 
QSO: 21022 CW 2005-11-26 0159 YB0UNC        599     28 JA8DCG        599     25 
QSO: 21022 CW 2005-11-26 0159 YB0UNC        599     28 JA6CYL        599     25 
QSO: 21022 CW 2005-11-26 0200 YB0UNC        599     28 JG1IGX        599     25 
QSO: 21022 CW 2005-11-26 0202 YB0UNC        599     28 JA5RB         599     25 
QSO: 21022 CW 2005-11-26 0204 YB0UNC        599     28 JA1ITX        599     25 
QSO: 21022 CW 2005-11-26 0205 YB0UNC        599     28 JA1KJK        599     25 
QSO: 21022 CW 2005-11-26 0206 YB0UNC        599     28 JH8SLS        599     25 
QSO: 21022 CW 2005-11-26 0207 YB0UNC        599     28 HL9TY         599     25 
QSO: 21022 CW 2005-11-26 0207 YB0UNC        599     28 JS1IFK        599     25 
QSO: 21022 CW 2005-11-26 0208 YB0UNC        599     28 JH4JBJ        599     25 
QSO: 21022 CW 2005-11-26 0209 YB0UNC        599     28 JR1CBC        599     25 
QSO: 21022 CW 2005-11-26 0210 YB0UNC        599     28 BG1JR         599     24 
QSO: 21022 CW 2005-11-26 0212 YB0UNC        599     28 JR1RGX        599     25 
QSO: 21022 CW 2005-11-26 0213 YB0UNC        599     28 JE1OOU        599     25 
QSO: 21022 CW 2005-11-26 0214 YB0UNC        599     28 JA1XPU        599     25 
QSO: 21022 CW 2005-11-26 0214 YB0UNC        599     28 7K4XNN        599     25 
QSO: 21022 CW 2005-11-26 0215 YB0UNC        599     28 JF3GKE        599     25 
QSO: 21022 CW 2005-11-26 0216 YB0UNC        599     28 JA4FGD/1      599     25 
QSO: 21022 CW 2005-11-26 0217 YB0UNC        599     28 JH3NWP        599     25 
QSO: 21022 CW 2005-11-26 0218 YB0UNC        599     28 JA1GBC        599     25 
QSO: 21022 CW 2005-11-26 0218 YB0UNC        599     28 JH1OGT        599     25 
QSO: 21022 CW 2005-11-26 0219 YB0UNC        599     28 JH7XMO        599     25 
QSO: 21022 CW 2005-11-26 0220 YB0UNC        599     28 JR5EPQ        599     25 
QSO: 21022 CW 2005-11-26 0220 YB0UNC        599     28 JF1SEK        599     25 
QSO: 21022 CW 2005-11-26 0221 YB0UNC        599     28 JA5DQH        599     25 
QSO: 21022 CW 2005-11-26 0221 YB0UNC        599     28 JR2SCJ        599     25 
QSO: 21022 CW 2005-11-26 0222 YB0UNC        599     28 JA4AQR        599     25 
QSO: 21022 CW 2005-11-26 0223 YB0UNC        599     28 JL3TEM        599     25 
QSO: 21024 CW 2005-11-26 0231 YB0UNC        599     28 YB0DPO        599     28 
QSO: 21025 CW 2005-11-26 0234 YB0UNC        599     28 JF7RJM        599     25 
