START-OF-LOG: 2.0                                                                
ARRL-SECTION:                                                                
CONTEST: CQ-WW-CW                                                                
CALLSIGN: W1END                                                                  
CATEGORY: SINGLE-OP ALL LOW                                                   
CLAIMED-SCORE: 49476                                                             
OPERATORS: W1END                                                                 
CLUB: Yankee Clipper Contest Club                                                                       
NAME: ELDON BURKINSHAW                                                           
SOAPBOX: Sunday was much better than Saturday.  Lots of Caribbean stations. 
QSO: 14000 CW 2005-11-26 2107 W1END         599 05     PJ2T          599 9       
QSO: 14000 CW 2005-11-26 2109 W1END         599 05     VE7AV         599 3       
QSO: 14000 CW 2005-11-26 2109 W1END         599 05     HI9L          599 8       
QSO: 14000 CW 2005-11-26 2110 W1END         599 05     HP1/OA4WW     599 7       
QSO: 14000 CW 2005-11-26 2111 W1END         599 05     TI5A          599 7       
QSO: 14000 CW 2005-11-26 2112 W1END         599 05     ZX5J          599 11      
QSO: 14000 CW 2005-11-26 2113 W1END         599 05     J79CW         599 8       
QSO: 14000 CW 2005-11-26 2120 W1END         599 05     P40W          599 9       
QSO: 14000 CW 2005-11-26 2121 W1END         599 05     VP5W          599 8       
QSO: 14000 CW 2005-11-26 2121 W1END         599 05     KP2/K3MD      599 8       
QSO: 14000 CW 2005-11-26 2122 W1END         599 05     FG5BG         599 8       
QSO: 14000 CW 2005-11-26 2209 W1END         599 05     CX4SS         599 13      
QSO: 14000 CW 2005-11-26 2210 W1END         599 05     6Y3R          599 8       
QSO: 14000 CW 2005-11-26 2211 W1END         599 05     HC8N          599 10      
QSO: 14000 CW 2005-11-26 2212 W1END         599 05     PS2T          599 11      
QSO: 14000 CW 2005-11-26 2214 W1END         599 05     9Y4AA         599 9       
QSO: 14000 CW 2005-11-26 2222 W1END         599 05     P40A          599 9       
QSO: 14000 CW 2005-11-26 2223 W1END         599 05     CW5T          599 13      
QSO: 14000 CW 2005-11-26 2329 W1END         599 05     KP4KE         599 8       
QSO: 14000 CW 2005-11-26 2330 W1END         599 05     LR2F          599 13      
QSO: 14000 CW 2005-11-26 2334 W1END         599 05     KP3Z          599 8       
QSO: 14000 CW 2005-11-26 2338 W1END         599 05     V31TM         599 7       
QSO: 14000 CW 2005-11-26 2339 W1END         599 05     L73E          599 13      
QSO: 14000 CW 2005-11-26 2342 W1END         599 05     ZP0R          599 11      
QSO:  7000 CW 2005-11-27 1049 W1END         599 05     WP2Z          599 8       
QSO:  7000 CW 2005-11-27 1050 W1END         599 05     CO2JD         599 8       
QSO:  7000 CW 2005-11-27 1052 W1END         599 05     P40L          599 9       
QSO:  7000 CW 2005-11-27 1053 W1END         599 05     WP3C          599 8       
QSO:  7000 CW 2005-11-27 1057 W1END         599 05     HC8N          599 10      
QSO:  7000 CW 2005-11-27 1058 W1END         599 05     ZF1A          599 8       
QSO:  7000 CW 2005-11-27 1059 W1END         599 05     CO6LPB        599 8       
QSO:  7000 CW 2005-11-27 1105 W1END         599 05     YW4D          599 9       
QSO:  7000 CW 2005-11-27 1107 W1END         599 05     VP9I          599 5       
QSO:  7000 CW 2005-11-27 1110 W1END         599 05     PJ2T          599 9       
QSO:  7000 CW 2005-11-27 1110 W1END         599 05     KH7X          599 31      
QSO:  7000 CW 2005-11-27 1111 W1END         599 05     V26K          599 8       
QSO:  7000 CW 2005-11-27 1116 W1END         599 05     J88DR         599 8       
QSO:  7000 CW 2005-11-27 1118 W1END         599 05     G3TXF         599 14      
QSO:  7000 CW 2005-11-27 1119 W1END         599 05     TI5N          599 7       
QSO:  7000 CW 2005-11-27 1121 W1END         599 05     ZL6QH         599 32      
QSO:  7000 CW 2005-11-27 1136 W1END         599 05     FP/K8DD       599 5       
QSO:  7000 CW 2005-11-27 1311 W1END         599 05     TF4M          599 40      
QSO:  7000 CW 2005-11-27 1313 W1END         599 05     UA9AYA        599 17      
QSO: 21000 CW 2005-11-27 1328 W1END         599 05     T96Q          599 15      
QSO: 21000 CW 2005-11-27 1404 W1END         599 05     OL7R          599 15      
QSO: 21000 CW 2005-11-27 1406 W1END         599 05     CT3EN         599 33      
QSO: 21000 CW 2005-11-27 1407 W1END         599 05     IH9P          599 33      
QSO: 21000 CW 2005-11-27 1408 W1END         599 05     CT8T          599 14      
QSO: 21000 CW 2005-11-27 1409 W1END         599 05     EA5FV         599 14      
QSO: 21000 CW 2005-11-27 1411 W1END         599 05     OM8A          599 15      
QSO: 21000 CW 2005-11-27 1412 W1END         599 05     OK1FFU        599 15      
QSO: 21000 CW 2005-11-27 1413 W1END         599 05     IK4ZHH        599 15      
QSO: 21000 CW 2005-11-27 1413 W1END         599 05     HA80IARU      599 15      
QSO: 21000 CW 2005-11-27 1414 W1END         599 05     9A1P          599 15      
QSO: 21000 CW 2005-11-27 1414 W1END         599 05     OE2S          599 15      
QSO: 21000 CW 2005-11-27 1442 W1END         599 05     HG6N          599 15      
QSO: 21000 CW 2005-11-27 1444 W1END         599 05     9A7A          599 15      
QSO: 21000 CW 2005-11-27 1447 W1END         599 05     D44TD         599 35      
QSO: 21000 CW 2005-11-27 1448 W1END         599 05     IR2M          599 15      
QSO: 21000 CW 2005-11-27 1451 W1END         599 05     DP4T          599 14      
QSO: 21000 CW 2005-11-27 1451 W1END         599 05     TZ5A          599 35      
QSO: 21000 CW 2005-11-27 1456 W1END         599 05     S52ZW         599 15      
QSO: 21000 CW 2005-11-27 1457 W1END         599 05     VP5W          599 8       
QSO: 21000 CW 2005-11-27 1458 W1END         599 05     PA0R          599 14      
QSO: 21000 CW 2005-11-27 1753 W1END         599 05     VE5ZX         599 4       
QSO: 21000 CW 2005-11-27 1754 W1END         599 05     C6AUR         599 8       
QSO: 21000 CW 2005-11-27 1759 W1END         599 05     PJ2T          599 9       
QSO: 21000 CW 2005-11-27 1801 W1END         599 05     YW4D          599 9       
QSO: 21000 CW 2005-11-27 1802 W1END         599 05     PZ5C          599 9       
QSO: 21000 CW 2005-11-27 1803 W1END         599 05     LR2F          599 13      
QSO: 21000 CW 2005-11-27 1804 W1END         599 05     WP3C          599 08      
QSO: 21000 CW 2005-11-27 1806 W1END         599 05     PY2NA         599 11      
QSO: 21000 CW 2005-11-27 1808 W1END         599 05     C6AQQ         599 8       
QSO: 21000 CW 2005-11-27 1808 W1END         599 05     TI3M          599 07      
QSO: 21000 CW 2005-11-27 1811 W1END         599 05     EA8EW         599 33      
QSO: 21000 CW 2005-11-27 1812 W1END         599 05     6W1RW         599 35      
QSO: 21000 CW 2005-11-27 1814 W1END         599 05     EA8/DJ1OJ     599 33      
QSO: 21000 CW 2005-11-27 1818 W1END         599 05     J79CW         599 8       
QSO: 21000 CW 2005-11-27 1819 W1END         599 05     XE3WAO        599 6       
QSO: 14000 CW 2005-11-27 1844 W1END         599 05     C6AQQ         599 8       
QSO: 14000 CW 2005-11-27 1846 W1END         599 05     S55A          599 15      
QSO: 14000 CW 2005-11-27 1847 W1END         599 05     S50A          599 15      
QSO: 14000 CW 2005-11-27 1848 W1END         599 05     CU2A          599 14      
QSO: 14000 CW 2005-11-27 1849 W1END         599 05     EA8EW         599 33      
QSO: 14000 CW 2005-11-27 1850 W1END         599 05     YT6A          599 15      
QSO: 14000 CW 2005-11-27 1850 W1END         599 05     G3TXF         599 14      
QSO: 14000 CW 2005-11-27 1851 W1END         599 05     TZ5A          599 35      
QSO: 14000 CW 2005-11-27 1852 W1END         599 05     ZF1A          599 8       
QSO: 14000 CW 2005-11-27 1853 W1END         599 05     DF0CG         599 14      
QSO: 14000 CW 2005-11-27 1853 W1END         599 05     M8C           599 14      
QSO: 14000 CW 2005-11-27 1855 W1END         599 05     IR4X          599 15      
QSO: 14000 CW 2005-11-27 1856 W1END         599 05     OH6KN         599 15      
QSO: 14000 CW 2005-11-27 1856 W1END         599 05     V26K          599 8       
QSO: 14000 CW 2005-11-27 1857 W1END         599 05     ER4DX         599 16      
QSO: 14000 CW 2005-11-27 1859 W1END         599 05     5Z1A          599 37      
QSO: 14000 CW 2005-11-27 1915 W1END         599 05     EA8ZS         599 33      
QSO: 14000 CW 2005-11-27 1920 W1END         599 05     6Y7A          599 8       
QSO: 14000 CW 2005-11-27 1926 W1END         599 05     VE6JY         599 4       
QSO: 14000 CW 2005-11-27 1927 W1END         599 05     TM2Y          599 14      
QSO: 14000 CW 2005-11-27 1930 W1END         599 05     WP2Z          599 8       
QSO: 14000 CW 2005-11-27 1934 W1END         599 05     DP4T          599 14      
QSO: 14000 CW 2005-11-27 1940 W1END         599 05     S57AL         599 15      
QSO: 14000 CW 2005-11-27 1947 W1END         599 05     VE7UF         599 3       
QSO: 14000 CW 2005-11-27 1950 W1END         599 05     HK1AA         599 9       
QSO: 14000 CW 2005-11-27 1957 W1END         599 05     ZS1EL         599 38      
QSO: 14000 CW 2005-11-27 2000 W1END         599 05     CO8LY         599 8       
QSO: 14000 CW 2005-11-27 2001 W1END         599 05     C6AUR         599 8       
QSO: 14000 CW 2005-11-27 2003 W1END         599 05     PZ5C          599 9       
QSO: 14000 CW 2005-11-27 2006 W1END         599 05     G6PZ          599 14      
QSO: 14000 CW 2005-11-27 2007 W1END         599 05     TI3M          599 7       
QSO: 21000 CW 2005-11-27 2022 W1END         599 05     KP2TM         599 8       
QSO: 21000 CW 2005-11-27 2023 W1END         599 05     LT1F          599 13      
QSO: 21000 CW 2005-11-27 2024 W1END         599 05     6Y3R          599 8       
QSO: 21000 CW 2005-11-27 2026 W1END         599 05     VE6AO         599 4       
QSO: 21000 CW 2005-11-27 2031 W1END         599 05     VE6TN         599 4       
QSO: 21000 CW 2005-11-27 2038 W1END         599 05     PY2WC         599 11      
QSO: 21000 CW 2005-11-27 2044 W1END         599 05     R1ANF         599 13      
QSO: 14000 CW 2005-11-27 2049 W1END         599 05     GM0B          599 14      
QSO: 14000 CW 2005-11-27 2050 W1END         599 05     PY2NY         599 11      
QSO: 14000 CW 2005-11-27 2053 W1END         599 05     RW1ZA         599 16      
QSO: 14000 CW 2005-11-27 2057 W1END         599 05     J88DR         599 8       
QSO: 14000 CW 2005-11-27 2058 W1END         599 05     XE2MX         599 6       
QSO: 14000 CW 2005-11-27 2107 W1END         599 05     PJ4M          599 9       
QSO: 14000 CW 2005-11-27 2113 W1END         599 05     VA7ST         599 3       
QSO: 14000 CW 2005-11-27 2115 W1END         599 05     VP2E          599 8       
QSO: 14000 CW 2005-11-27 2116 W1END         599 05     FY/F5IRO      599 9       
QSO: 14000 CW 2005-11-27 2118 W1END         599 05     CX9AU         599 13      
QSO: 14000 CW 2005-11-27 2119 W1END         599 05     KL7DX         599 1       
QSO: 14000 CW 2005-11-27 2130 W1END         599 05     XE1MM         599 6       
QSO: 14000 CW 2005-11-27 2131 W1END         599 05     WP3C          599 8       
QSO: 14000 CW 2005-11-27 2135 W1END         599 05     YV5KG         599 9       
QSO: 14000 CW 2005-11-27 2140 W1END         599 05     JA8RWU        599 25      
QSO: 14000 CW 2005-11-27 2151 W1END         599 05     JE4VVM        599 25      
QSO: 14000 CW 2005-11-27 2154 W1END         599 05     C6AGY         599 8       
QSO: 14000 CW 2005-11-27 2158 W1END         599 05     HI3/SP9XCN    599 8       
QSO: 14000 CW 2005-11-27 2201 W1END         599 05     JA5BJC        599 25      
QSO: 14000 CW 2005-11-27 2251 W1END         599 05     PY2WC         599 11      
QSO: 14000 CW 2005-11-27 2252 W1END         599 05     8P5A          599 8       
QSO: 14000 CW 2005-11-27 2256 W1END         599 05     VE5ZX         599 4       
QSO: 14000 CW 2005-11-27 2258 W1END         599 05     LU7YS         599 13      
QSO:  7000 CW 2005-11-27 2259 W1END         599 05     VP5W          599 8       
QSO:  7000 CW 2005-11-27 2301 W1END         599 05     OK5W          599 15      
QSO:  7000 CW 2005-11-27 2303 W1END         599 05     IO4T          599 15      
QSO:  7000 CW 2005-11-27 2305 W1END         599 05     OM7M          599 15      
QSO:  7000 CW 2005-11-27 2306 W1END         599 05     YT6A          599 15      
QSO:  7000 CW 2005-11-27 2307 W1END         599 05     F6ARC         599 14      
QSO:  7000 CW 2005-11-27 2309 W1END         599 05     DF0CG         599 14      
QSO:  7000 CW 2005-11-27 2310 W1END         599 05     DF0CI         599 14      
QSO:  7000 CW 2005-11-27 2311 W1END         599 05     G6PZ          599 14      
QSO:  7000 CW 2005-11-27 2312 W1END         599 05     IS9P          599 33      
QSO:  7000 CW 2005-11-27 2313 W1END         599 05     OL7R          599 15      
QSO:  7000 CW 2005-11-27 2315 W1END         599 05     DL3YM         599 14      
QSO:  7000 CW 2005-11-27 2316 W1END         599 05     EA4DRV        599 14      
QSO:  7000 CW 2005-11-27 2317 W1END         599 05     Z37M          599 15      
QSO:  7000 CW 2005-11-27 2318 W1END         599 05     OM8A          599 15      
QSO:  7000 CW 2005-11-27 2319 W1END         599 05     DJ5MW         599 14      
QSO:  7000 CW 2005-11-27 2319 W1END         599 05     9A1P          599 15      
QSO:  7000 CW 2005-11-27 2320 W1END         599 05     IR4X          599 15      
QSO:  7000 CW 2005-11-27 2320 W1END         599 05     KP3Z          599 8       
QSO:  7000 CW 2005-11-27 2323 W1END         599 05     PY7ZY         599 11      
QSO:  7000 CW 2005-11-27 2323 W1END         599 05     P40W          599 9       
QSO:  7000 CW 2005-11-27 2325 W1END         599 05     ON4AEK        599 14      
QSO:  7000 CW 2005-11-27 2326 W1END         599 05     GW3NJW        599 14      
QSO:  7000 CW 2005-11-27 2326 W1END         599 05     DQ0Q          599 14      
QSO:  7000 CW 2005-11-27 2328 W1END         599 05     EA8/OH4NL     599 33      
QSO:  7000 CW 2005-11-27 2329 W1END         599 05     HA80IARU      599 15      
QSO:  7000 CW 2005-11-27 2332 W1END         599 05     A6AR          599 21      
QSO:  7000 CW 2005-11-27 2333 W1END         599 05     4L8A          599 21      
QSO:  7000 CW 2005-11-27 2336 W1END         599 05     9A7A          599 15      
QSO:  7000 CW 2005-11-27 2340 W1END         599 05     EA8EW         599 33      
QSO:  7000 CW 2005-11-27 2342 W1END         599 05     HA5A          599 15      
QSO:  7000 CW 2005-11-27 2346 W1END         599 05     SN5M          599 15      
QSO:  7000 CW 2005-11-27 2347 W1END         599 05     CT3EN         599 33      
QSO:  7000 CW 2005-11-27 2351 W1END         599 05     6Y7A          599 8       
QSO:  7000 CW 2005-11-27 2352 W1END         599 05     IR2C          599 15      
QSO:  7000 CW 2005-11-27 2355 W1END         599 05     TM2Y          599 14      
END-OF-LOG:
