START-OF-LOG:  2.0
CREATED-BY:    CT Version 9.92.001
CALLSIGN:      HB9ARF
NAME:          Philippe Monnard
CLUB:          
CLAIMED-SCORE: 767497
CONTEST:       CQ-WW-CW
OPERATORS:     HB9ARF
OPERATORS:     
SOAPBOX:       TS-870  100 Watts
SOAPBOX:       Force 12 C-4S
SOAPBOX:       Butternut HF-9VX
SOAPBOX:       Short dipole for 160 m
CATEGORY:      SINGLE-OP ALL LOW CW
QSO:  7025 CW 2005-11-26 0148 HB9ARF        599 14     K4XS          599 05     1 
QSO:  7025 CW 2005-11-26 0149 HB9ARF        599 14     RW6FZ         599 16     1 
QSO:  7025 CW 2005-11-26 0154 HB9ARF        599 14     EA8EW         599 33     1 
QSO:  7025 CW 2005-11-26 0156 HB9ARF        599 14     TA3DD         599 20     1 
QSO:  7025 CW 2005-11-26 0157 HB9ARF        599 14     RU3AA         599 16     1 
QSO:  7025 CW 2005-11-26 0158 HB9ARF        599 14     K8MN          599 05     1 
QSO:  7025 CW 2005-11-26 0204 HB9ARF        599 14     5B/AJ2O       599 20     1 
QSO:  7025 CW 2005-11-26 0205 HB9ARF        599 14     EY8AF         599 17     1 
QSO:  7025 CW 2005-11-26 0207 HB9ARF        599 14     HB9DCM        599 14     1 
QSO:  7025 CW 2005-11-26 0208 HB9ARF        599 14     4X0G          599 20     1 
QSO:  7025 CW 2005-11-26 0209 HB9ARF        599 14     4L8A          599 21     1 
QSO:  7025 CW 2005-11-26 0210 HB9ARF        599 14     YT1NT         599 15     1 
QSO:  7025 CW 2005-11-26 0211 HB9ARF        599 14     LY8O          599 15     1 
QSO:  7025 CW 2005-11-26 0212 HB9ARF        599 14     UK9AA         599 17     1 
QSO:  7025 CW 2005-11-26 0213 HB9ARF        599 14     ES5TV         599 15     1 
QSO:  7025 CW 2005-11-26 0220 HB9ARF        599 14     P40W          599 09     1 
QSO:  7025 CW 2005-11-26 0220 HB9ARF        599 14     P40L          599 09     1 
QSO:  7025 CW 2005-11-26 0223 HB9ARF        599 14     N3RS          599 05     1 
QSO:  7025 CW 2005-11-26 0224 HB9ARF        599 14     RZ4CWW        599 16     1 
QSO:  7025 CW 2005-11-26 0225 HB9ARF        599 14     OH7N          599 15     1 
QSO:  7025 CW 2005-11-26 0228 HB9ARF        599 14     CU2A          599 14     1 
QSO:  7025 CW 2005-11-26 0228 HB9ARF        599 14     CT3EN         599 33     1 
QSO:  3525 CW 2005-11-26 0234 HB9ARF        599 14     KC1XX         599 05     1 
QSO:  3525 CW 2005-11-26 0235 HB9ARF        599 14     G0WKW         599 14     1 
QSO:  3525 CW 2005-11-26 0238 HB9ARF        599 14     W1KM          599 05     1 
QSO:  3525 CW 2005-11-26 0238 HB9ARF        599 14     OJ0B          599 15     1 
QSO:  3525 CW 2005-11-26 0239 HB9ARF        599 14     YT2T          599 15     1 
