START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
LOCATION:      DX
CONTEST:       CQ-WPX-SSB
CALLSIGN:      G8ZRE
CLAIMED-SCORE: 82160
NAME:          Dave Hewitt
OPERATORS:     G8ZRE
SOAPBOX:       Enjoyable contest
SOAPBOX:       Nice to work a bit of DX East and west.
SOAPBOX:       SD Easy to use
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  3500 PH 2010-03-27 0015 G8ZRE         59   001   EM0X          59   032
QSO:  3500 PH 2010-03-27 0020 G8ZRE         59   002   DQ8N          59   055
QSO:  3500 PH 2010-03-27 0021 G8ZRE         59   003   SN2B          59   024
QSO:  3500 PH 2010-03-27 0037 G8ZRE         59   004   OL0W          59   070
QSO:  3500 PH 2010-03-27 0038 G8ZRE         59   005   LN9Z          59   043
QSO:  3500 PH 2010-03-27 0043 G8ZRE         59   006   PA6Z          59   028
QSO:  3500 PH 2010-03-27 0702 G8ZRE         59   007   EI7M          59   709
QSO:  3500 PH 2010-03-27 0705 G8ZRE         59   008   9A5Y          59   623
QSO:  3500 PH 2010-03-27 0707 G8ZRE         59   009   S52ZW         59   268
QSO: 14000 PH 2010-03-27 0711 G8ZRE         59   010   RL3A          59   173
QSO: 14000 PH 2010-03-27 0713 G8ZRE         59   011   YO3CZW        59   443
QSO: 14000 PH 2010-03-27 0715 G8ZRE         59   012   EW8DD         59   267
QSO: 14000 PH 2010-03-27 0721 G8ZRE         59   013   C4I           59   264
QSO: 14000 PH 2010-03-27 0722 G8ZRE         59   014   5D5A          59   761
QSO: 14000 PH 2010-03-27 0724 G8ZRE         59   015   YT1BB         59   245
QSO: 14000 PH 2010-03-27 0725 G8ZRE         59   016   ER4KAA        59   473
QSO: 14000 PH 2010-03-27 0727 G8ZRE         59   017   YP7P          59   507
QSO: 14000 PH 2010-03-27 0730 G8ZRE         59   018   YL7A          59   369
QSO: 14000 PH 2010-03-27 0730 G8ZRE         59   019   YT0A          59   366
QSO: 14000 PH 2010-03-27 0731 G8ZRE         59   020   HA9PP         59   198
QSO: 14000 PH 2010-03-27 0734 G8ZRE         59   021   YT4W          59   248
QSO: 14000 PH 2010-03-27 0738 G8ZRE         59   022   CQ3L          59   345
QSO: 14000 PH 2010-03-27 0742 G8ZRE         59   023   ED5CJX        59   413
QSO: 14000 PH 2010-03-27 0744 G8ZRE         59   024   YU1ARC        59   148
QSO: 14000 PH 2010-03-27 0745 G8ZRE         59   025   IU9T          59   426
QSO: 14000 PH 2010-03-27 0747 G8ZRE         59   026   US5D          59   525
QSO: 14000 PH 2010-03-27 0755 G8ZRE         59   027   RZ1ZZ         59   315
QSO: 14000 PH 2010-03-27 0758 G8ZRE         59   028   LZ9W          59   295
QSO: 14000 PH 2010-03-27 0806 G8ZRE         59   029   P33W          59   596
QSO: 14000 PH 2010-03-27 0809 G8ZRE         59   030   LZ1BJ         59   120
QSO: 14000 PH 2010-03-27 0812 G8ZRE         59   031   IZ8EFD        59   007
QSO: 14000 PH 2010-03-27 0814 G8ZRE         59   032   T77GO         59   343
QSO: 14000 PH 2010-03-27 0816 G8ZRE         59   033   HA6NL         59   189
QSO: 14000 PH 2010-03-27 0818 G8ZRE         59   034   AN5L          59   015
QSO: 14000 PH 2010-03-27 0820 G8ZRE         59   035   HG1S          59   209
QSO: 14000 PH 2010-03-27 0822 G8ZRE         59   036   LY7A          59   175
QSO: 14000 PH 2010-03-27 0823 G8ZRE         59   037   EW5A          59   552
QSO: 14000 PH 2010-03-27 0828 G8ZRE         59   038   HG4F          59   152
