START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: EA-MAJESTAD-CW
CALLSIGN: F6AGM
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F6AGM
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for EA-MAJESTAD-CW URE/SMRCW/2015.
QSO: 14024 CW 2015-05-17 0437 F6AGM         599 1 UR7GO         599 1046
QSO: 14023 CW 2015-05-17 0440 F6AGM         599 2 VA7ST         599 147
QSO: 14023 CW 2015-05-17 0442 F6AGM         599 003 UA2FL         599 318
QSO: 14018 CW 2015-05-17 0443 F6AGM         599 004 K3RA          599 721
QSO: 14025 CW 2015-05-17 0446 F6AGM         599 5 WD5K          599 183
QSO: 14025 CW 2015-05-17 0447 F6AGM         599 6 EW8OM         599 045
QSO: 14028 CW 2015-05-17 0447 F6AGM         599 7 N3QE          599 217
QSO: 14031 CW 2015-05-17 0449 F6AGM         599 8 RW4WA         599 477
QSO: 14031 CW 2015-05-17 0450 F6AGM         599 009 SE4E          599 459
QSO: 14031 CW 2015-05-17 0450 F6AGM         599 10 YL3GAZ        599 140
QSO: 14031 CW 2015-05-17 0451 F6AGM         599 011 W9OA/9        599 254
QSO: 14000 CW 2015-05-17 0452 F6AGM         599 012 HG6V          599 768
QSO: 14000 CW 2015-05-17 0452 F6AGM         599 13 UX1CL         599 140
QSO: 14030 CW 2015-05-17 0452 F6AGM         599 14 UA4WEF        599 170
QSO: 14000 CW 2015-05-17 0456 F6AGM         599 016 YO8MI         599 066
QSO: 14000 CW 2015-05-17 0456 F6AGM         599 015 YU1ED         599 0238
QSO: 14030 CW 2015-05-17 0456 F6AGM         599 17 RC9J          599 653
QSO: 14031 CW 2015-05-17 0457 F6AGM         599 18 YQ6A          599 333
QSO: 14000 CW 2015-05-17 0458 F6AGM         599 19 RN3YA         599 166
QSO: 14000 CW 2015-05-17 0500 F6AGM         599 20 LY2OM         599 135
QSO: 14031 CW 2015-05-17 0501 F6AGM         599 21 R6YY          599 109
QSO: 14031 CW 2015-05-17 0502 F6AGM         599 022 LZ5QZ         599 104
QSO: 14030 CW 2015-05-17 0503 F6AGM         599 23 RK9QWM        599 145
QSO: 14031 CW 2015-05-17 0506 F6AGM         599 24 RG9A          599 1058
QSO: 14031 CW 2015-05-17 0507 F6AGM         599 25 SB0A          599 131
QSO: 14031 CW 2015-05-17 0507 F6AGM         599 26 UT8IM         599 333
QSO: 14000 CW 2015-05-17 0508 F6AGM         599 027 HA7JQK        599 035
QSO: 14030 CW 2015-05-17 0514 F6AGM         599 28 R7AW          599 869
QSO: 14031 CW 2015-05-17 0514 F6AGM         599 29 LY2CO         599 248
QSO: 14031 CW 2015-05-17 0515 F6AGM         599 30 SM5CSS        599 230
QSO: 14000 CW 2015-05-17 0516 F6AGM         599 31 OH1B          599 129
QSO: 14031 CW 2015-05-17 0516 F6AGM         599 032 YO5AXF        599 003
END-OF-LOG:
