START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: RU7A
CLUB: shakhan contest club
CONTEST: REF-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: 15M
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 
OPERATORS: RU7A
NAME: Alexey Mandryka
GRID-LOCATOR: KN95LC
CREATED-BY: N1MM Logger+ 1.0.9425.0
QSO: 21062 CW 2022-01-29 0715 RU7A          599 0001   FR4KR         599 FR       
QSO: 21024 CW 2022-01-29 1218 RU7A          599 0077   F4KIY         599 57       
QSO: 21028 CW 2022-01-29 1238 RU7A          599 0078   TO6S          599 FG       
QSO: 21028 CW 2022-01-29 1239 RU7A          599 0079   F2GL          599 89       
QSO: 21021 CW 2022-01-29 1240 RU7A          599 0080   F4ARU         599 31       
QSO: 21023 CW 2022-01-29 1242 RU7A          599 0081   TM3ZZ         599 86       
QSO: 21034 CW 2022-01-29 1248 RU7A          599 0082   F1ADG         599 74       
QSO: 21034 CW 2022-01-29 1249 RU7A          599 0083   F6CUC         599 57       
QSO: 21034 CW 2022-01-29 1251 RU7A          599 0084   F6KRK         599 78       
QSO: 21011 CW 2022-01-29 1254 RU7A          599 0085   F8DGY         599 77       
QSO: 21018 CW 2022-01-29 1254 RU7A          599 0086   F8NAN         599 63       
QSO: 21025 CW 2022-01-29 1259 RU7A          599 0087   F4HYY         599 75       
QSO: 21013 CW 2022-01-29 1259 RU7A          599 0088   F4KJN         599 46       
QSO: 21010 CW 2022-01-29 1301 RU7A          599 0089   TM5W          599 63       
QSO: 21018 CW 2022-01-29 1303 RU7A          599 0090   F5MDW         599 41       
QSO: 21018 CW 2022-01-29 1307 RU7A          599 0091   F5PTI         599 16       
QSO: 21036 CW 2022-01-29 1309 RU7A          599 0092   F5OZC         599 49       
QSO: 21017 CW 2022-01-29 1311 RU7A          599 0093   F6FTB         599 21       
QSO: 21012 CW 2022-01-29 1314 RU7A          599 0094   F5POJ         599 02       
QSO: 21024 CW 2022-01-29 1315 RU7A          599 0095   F5OGL         599 53       
QSO: 21014 CW 2022-01-29 1315 RU7A          599 0096   F8NJ          599 10       
QSO: 21021 CW 2022-01-29 1316 RU7A          599 0097   F5OHM         599 36       
QSO: 21020 CW 2022-01-29 1330 RU7A          599 0098   F5RGY/P       599 74       
QSO: 21033 CW 2022-01-29 1332 RU7A          599 0099   F6KNB         599 33       
QSO: 21054 CW 2022-01-29 1334 RU7A          599 0100   F5LEN         599 54       
QSO: 21028 CW 2022-01-29 1335 RU7A          599 0101   F5SGI         599 56       
QSO: 21027 CW 2022-01-29 1340 RU7A          599 0102   F6CEL         599 02       
QSO: 21030 CW 2022-01-29 1342 RU7A          599 0103   F4BIT         599 54       
QSO: 21021 CW 2022-01-29 1344 RU7A          599 0104   F5ROX         599 41       
QSO: 21037 CW 2022-01-29 1348 RU7A          599 0105   F5MGD         599 60       
QSO: 21041 CW 2022-01-29 1350 RU7A          599 0106   F4FFH/P       599 07       
QSO: 21028 CW 2022-01-29 1356 RU7A          599 0107   F6DEV         599 09       
QSO: 21020 CW 2022-01-29 1358 RU7A          599 0108   F6GOE         599 19       
QSO: 21038 CW 2022-01-29 1421 RU7A          599 0109   F6GNP/M       599 85       
QSO: 21038 CW 2022-01-29 1427 RU7A          599 0110   F4ERS         599 37       
QSO: 21019 CW 2022-01-29 1429 RU7A          599 0111   F5DE          599 16       
QSO: 21025 CW 2022-01-29 1432 RU7A          599 0112   F5CBQ         599 56       
QSO: 21035 CW 2022-01-29 1433 RU7A          599 0113   F6GUF         599 17       
QSO: 21036 CW 2022-01-29 1437 RU7A          599 0114   F5JNT         599 30       
QSO: 21036 CW 2022-01-29 1440 RU7A          599 0115   F5AIB         599 54       
QSO: 21036 CW 2022-01-29 1441 RU7A          599 0116   F6JOE         599 59       
QSO: 21032 CW 2022-01-29 1446 RU7A          599 0117   F5IQA         599 01       
QSO: 21028 CW 2022-01-29 1447 RU7A          599 0118   F5RAB         599 28       
QSO: 21036 CW 2022-01-29 1448 RU7A          599 0119   F6GTH         599 57       
QSO: 21036 CW 2022-01-29 1453 RU7A          599 0120   F5LKK         599 62       
QSO: 21044 CW 2022-01-29 1500 RU7A          599 0121   F8DCZ         599 56       
QSO: 21014 CW 2022-01-29 1516 RU7A          599 0122   F6BSZ         599 14       
QSO: 21032 CW 2022-01-29 1526 RU7A          599 0123   F1AGR         599 46       
QSO: 21013 CW 2022-01-29 1541 RU7A          599 0124   F/PB8DX       599 33       
QSO: 21022 CW 2022-01-29 1542 RU7A          599 0125   F5JGL         599 33       
QSO: 21030 CW 2022-01-29 1548 RU7A          599 0126   F6EYB         599 40       
QSO: 21023 CW 2022-01-30 0815 RU7A          599 0127   F6ARS         599 54       
QSO: 21023 CW 2022-01-30 0817 RU7A          599 0128   F5MNO         599 59       
QSO: 21024 CW 2022-01-30 0842 RU7A          599 0129   F5SIK         599 71       
QSO: 21026 CW 2022-01-30 0910 RU7A          599 0130   F5HTR/P       599 68       
QSO: 21026 CW 2022-01-30 0916 RU7A          599 0131   F5NIH         599 66       
QSO: 21031 CW 2022-01-30 0924 RU7A          599 0132   F6BYJ         599 16       
QSO: 21012 CW 2022-01-30 0925 RU7A          599 0133   F5PCV         599 62       
QSO: 21006 CW 2022-01-30 0926 RU7A          599 0134   F5SIH         599 38       
QSO: 21008 CW 2022-01-30 0926 RU7A          599 0135   F4CVQ         599 88       
QSO: 21006 CW 2022-01-30 0947 RU7A          599 0136   F4KKF         599 13       
QSO: 21029 CW 2022-01-30 0949 RU7A          599 0137   F5LVR         599 57       
QSO: 21029 CW 2022-01-30 0952 RU7A          599 0138   F4FWI         599 47       
QSO: 21029 CW 2022-01-30 0953 RU7A          599 0139   F6ACV         599 78       
QSO: 21029 CW 2022-01-30 0954 RU7A          599 0140   F6FET         599 53       
QSO: 21029 CW 2022-01-30 0957 RU7A          599 0141   F6BYZ         599 32       
QSO: 21029 CW 2022-01-30 0958 RU7A          599 0142   F5LHV         599 44       
QSO: 21020 CW 2022-01-30 1001 RU7A          599 0143   F5OWL         599 83       
QSO: 21041 CW 2022-01-30 1003 RU7A          599 0144   F1TRE         599 68       
QSO: 21030 CW 2022-01-30 1005 RU7A          599 0145   F5JFU         599 58       
QSO: 21032 CW 2022-01-30 1008 RU7A          599 0146   F6KUP         599 55       
QSO: 21043 CW 2022-01-30 1010 RU7A          599 0147   TM4S          599 04       
QSO: 21030 CW 2022-01-30 1011 RU7A          599 0148   F8AAB         599 43       
QSO: 21017 CW 2022-01-30 1015 RU7A          599 0149   TM3ZZ         599 86       
QSO: 21026 CW 2022-01-30 1024 RU7A          599 0150   F6KJX         599 41       
QSO: 21019 CW 2022-01-30 1028 RU7A          599 0151   F6HKS         599 81       
QSO: 21048 CW 2022-01-30 1031 RU7A          599 0152   F4HPZ/P       599 87       
QSO: 21039 CW 2022-01-30 1041 RU7A          599 0153   F6APE         599 49       
QSO: 21038 CW 2022-01-30 1047 RU7A          599 0154   F5AIB         599 54       
QSO: 21038 CW 2022-01-30 1049 RU7A          599 0155   F8DFT         599 68       
QSO: 21038 CW 2022-01-30 1052 RU7A          599 0156   F6GGO         599 35       
QSO: 21030 CW 2022-01-30 1104 RU7A          599 0157   F5DRD         599 80       
QSO: 21030 CW 2022-01-30 1105 RU7A          599 0158   F6IFJ         599 59       
QSO: 21030 CW 2022-01-30 1112 RU7A          599 0159   F4FSV         599 64       
QSO: 21030 CW 2022-01-30 1122 RU7A          599 0160   F6BYZ         599 32       
QSO: 21030 CW 2022-01-30 1124 RU7A          599 0161   F5TYY         599 76       
QSO: 21030 CW 2022-01-30 1125 RU7A          599 0162   F6EOM         599 74       
QSO: 21030 CW 2022-01-30 1127 RU7A          599 0163   F6HBR         599 83       
QSO: 21030 CW 2022-01-30 1133 RU7A          599 0164   F4GTD         599 85       
QSO: 21024 CW 2022-01-30 1146 RU7A          599 0165   F6KUQ         599 33       
QSO: 21023 CW 2022-01-30 1247 RU7A          599 0166   F5PHY         599 24       
QSO: 21032 CW 2022-01-30 1255 RU7A          599 0167   F4HGF         599 89       
QSO: 21005 CW 2022-01-30 1257 RU7A          599 0168   F8GGZ         599 23       
QSO: 21018 CW 2022-01-30 1259 RU7A          599 0169   F5SKW         599 68       
QSO: 21012 CW 2022-01-30 1307 RU7A          599 0170   F6KBF         599 78       
QSO: 21026 CW 2022-01-30 1310 RU7A          599 0171   F4EEI         599 52       
QSO: 21040 CW 2022-01-30 1312 RU7A          599 0172   F6CZQ         599 73       
QSO: 21040 CW 2022-01-30 1323 RU7A          599 0173   F5DJL         599 74       
QSO: 21040 CW 2022-01-30 1327 RU7A          599 0174   F5LWF         599 51       
QSO: 21040 CW 2022-01-30 1328 RU7A          599 0175   F4GCU         599 66       
QSO: 21040 CW 2022-01-30 1331 RU7A          599 0176   F1GLJ         599 19       
QSO: 21040 CW 2022-01-30 1333 RU7A          599 0177   F5IQJ         599 05       
QSO: 21040 CW 2022-01-30 1338 RU7A          599 0178   F5KEK         599 03       
QSO: 21040 CW 2022-01-30 1342 RU7A          599 0179   F5PZR         599 77       
QSO: 21040 CW 2022-01-30 1343 RU7A          599 0180   F4IDN         599 49       
QSO: 21013 CW 2022-01-30 1350 RU7A          599 0181   F6KKH         599 11       
QSO: 21020 CW 2022-01-30 1354 RU7A          599 0182   F6DRQ         599 85       
QSO: 21021 CW 2022-01-30 1356 RU7A          599 0183   F6KEH         599 34       
QSO: 21035 CW 2022-01-30 1401 RU7A          599 0184   F5TRB         599 69       
QSO: 21035 CW 2022-01-30 1405 RU7A          599 0185   F4HTV         599 07       
QSO: 21035 CW 2022-01-30 1407 RU7A          599 0186   F5BLC         599 12       
QSO: 21035 CW 2022-01-30 1408 RU7A          599 0187   F6FLU         599 78       
QSO: 21035 CW 2022-01-30 1409 RU7A          599 0188   F1IEH         599 72       
QSO: 21035 CW 2022-01-30 1419 RU7A          599 0189   F6APU         599 67       
QSO: 21035 CW 2022-01-30 1419 RU7A          599 0190   TM1D          599 83       
QSO: 21035 CW 2022-01-30 1422 RU7A          599 0191   F1ICS         599 33       
QSO: 21035 CW 2022-01-30 1426 RU7A          599 0192   F5PP          599 59       
QSO: 21025 CW 2022-01-30 1433 RU7A          599 0193   F5VV          599 01       
QSO: 21020 CW 2022-01-30 1434 RU7A          599 0194   F5MMX         599 91       
QSO: 21009 CW 2022-01-30 1455 RU7A          599 0195   F5AUZ         599 87       
END-OF-LOG:
