START-OF-LOG: 3.0
CREATED-BY: DXLog.net v2.5.18
CONTEST: REF-CW
CALLSIGN: DD2AW
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: 80m
CATEGORY-MODE: CW
CLAIMED-SCORE: 7360
CLUB: R01
NAME: Takehiro Kamiyama
SOAPBOX: 
QSO:  7030 CW  2022-01-29 0710 DD2AW         599 0001 TO6S          599    FG 
QSO:  7013 CW  2022-01-29 0713 DD2AW         599 0002 F6REF         599    00 
QSO:  3510 CW  2022-01-29 0718 DD2AW         599 0003 F5POJ         599    02 
QSO:  3512 CW  2022-01-29 0718 DD2AW         599 0004 F8DGY         599    77 
QSO:  3513 CW  2022-01-29 0721 DD2AW         599 0005 F6BYJ         599    16 
QSO:  3513 CW  2022-01-29 0726 DD2AW         599 0006 F4CWN         599    32 
QSO:  3515 CW  2022-01-29 0727 DD2AW         599 0007 F5OHM         599    36 
QSO:  3517 CW  2022-01-29 0730 DD2AW         599 0008 F5IAE         599    18 
QSO:  3518 CW  2022-01-29 0730 DD2AW         599 0009 TM2CW         599    76 
QSO:  3518 CW  2022-01-29 0732 DD2AW         599 0010 F6DEV         599    09 
QSO:  3520 CW  2022-01-29 0734 DD2AW         599 0011 F5NKX         599    50 
QSO:  3521 CW  2022-01-29 0735 DD2AW         599 0012 F6UGW         599    59 
QSO:  3521 CW  2022-01-29 0736 DD2AW         599 0013 F6FTB         599    21 
QSO:  3522 CW  2022-01-29 0737 DD2AW         599 0014 F5MWA         599    83 
QSO:  3523 CW  2022-01-29 0739 DD2AW         599 0015 F8URA         599    77 
QSO:  3524 CW  2022-01-29 0740 DD2AW         599 0016 F5NTZ         599    77 
QSO:  3525 CW  2022-01-29 0741 DD2AW         599 0017 F6KUQ         599    33 
QSO:  3526 CW  2022-01-29 0742 DD2AW         599 0018 F6KUP         599    55 
QSO:  3528 CW  2022-01-29 0747 DD2AW         599 0019 F6KMX         599    94 
QSO:  3527 CW  2022-01-29 0747 DD2AW         599 0020 F6REF         599    00 
QSO:  3529 CW  2022-01-29 0748 DD2AW         599 0021 F6IRA         599    40 
QSO:  3531 CW  2022-01-29 0749 DD2AW         599 0022 F4ARU         599    31 
QSO:  3532 CW  2022-01-29 0750 DD2AW         599 0023 F6GPT         599    33 
QSO:  3533 CW  2022-01-29 0750 DD2AW         599 0024 F5JU          599    35 
QSO:  3534 CW  2022-01-29 0751 DD2AW         599 0025 F5LKK         599    62 
QSO:  3537 CW  2022-01-29 0753 DD2AW         599 0026 F5DE          599    16 
QSO:  3539 CW  2022-01-29 0756 DD2AW         599 0027 F8KGZ         599    54 
QSO:  3545 CW  2022-01-29 0758 DD2AW         599 0028 TM55M         599    55 
QSO:  3546 CW  2022-01-29 0800 DD2AW         599 0029 TM5G          599    44 
QSO:  3548 CW  2022-01-29 0803 DD2AW         599 0030 F6GOE         599    19 
QSO:  3549 CW  2022-01-29 0804 DD2AW         599 0031 F5OEV         599    85 
QSO:  3550 CW  2022-01-29 0805 DD2AW         599 0032 F5KKD         599    93 
QSO:  3551 CW  2022-01-29 0806 DD2AW         599 0033 F6DZS         599    75 
QSO:  3553 CW  2022-01-29 0808 DD2AW         599 0034 F6FET         599    53 
