START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE RTTY
ARRL-SECTION: MDC
CREATED-BY: SkookumLogger 3.2.3 on macOS 11.6.0, http://www.k1gq.com/SkookumLogger/index.html, modified by DXHF upload.
QSO:  7050 RY 2021-11-13 0249 AC5XK         599 029    N6AR          599 174
QSO:  3583 RY 2021-11-13 0949 AC5XK         599 030    VE2NZ         599 054
QSO:  7039 RY 2021-11-13 1012 AC5XK         599 031    NJ4P          599 406
QSO:  7045 RY 2021-11-13 1019 AC5XK         599 032    KD9MS         599 156
QSO:  3584 RY 2021-11-13 1023 AC5XK         599 033    N4TB          599 005
QSO:  3590 RY 2021-11-13 1032 AC5XK         599 034    V31HQ         599 046
QSO:  3586 RY 2021-11-13 1033 AC5XK         599 035    VE3MGY        599 110
QSO:  3587 RY 2021-11-13 1050 AC5XK         599 036    K3AJ          599 192
QSO:  7049 RY 2021-11-13 1112 AC5XK         599 037    K0IR          599 165
QSO:  3582 RY 2021-11-13 1122 AC5XK         599 038    VE3NZ         599 065
QSO: 14099 RY 2021-11-13 1124 AC5XK         599 039    OZ11A         599 392
QSO: 14092 RY 2021-11-13 1126 AC5XK         599 040    SN8Q          599 525
QSO: 14092 RY 2021-11-13 1401 AC5XK         599 041    ON5GQ         599 396
QSO: 21091 RY 2021-11-13 1426 AC5XK         599 042    OK1KSL        599 468
QSO: 21095 RY 2021-11-13 1426 AC5XK         599 043    YU5R          599 287
QSO: 21091 RY 2021-11-13 1431 AC5XK         599 044    DF8XC         599 459
QSO: 14080 RY 2021-11-13 1433 AC5XK         599 045    DR5Z          599 365
QSO: 14114 RY 2021-11-13 1440 AC5XK         599 046    DF8XC         599 468
QSO: 14124 RY 2021-11-13 1442 AC5XK         599 047    KE1F          599 085
QSO: 21104 RY 2021-11-13 1445 AC5XK         599 048    9A5X          599 059
QSO: 21113 RY 2021-11-13 1446 AC5XK         599 049    WQ5OO         599 820
QSO: 14119 RY 2021-11-13 1448 AC5XK         599 050    WQ5OO         599 827
QSO: 14083 RY 2021-11-13 1451 AC5XK         599 051    EM0I          599 882
QSO: 21097 RY 2021-11-13 1455 AC5XK         599 052    4O3A          599 588
QSO: 14116 RY 2021-11-13 1459 AC5XK         599 053    N5KWN         599 111
QSO: 21116 RY 2021-11-13 1503 AC5XK         599 054    DQ2C          599 540
QSO: 14120 RY 2021-11-13 1506 AC5XK         599 055    OG2P          599 577
QSO: 14108 RY 2021-11-13 1507 AC5XK         599 056    PA4O          599 231
QSO: 21102 RY 2021-11-13 1514 AC5XK         599 057    OM5M          599 597
QSO: 21088 RY 2021-11-13 1833 AC5XK         599 058    W7VXS         599 086
QSO: 14088 RY 2021-11-13 1834 AC5XK         599 059    W7RN          599 652
QSO: 14094 RY 2021-11-13 1839 AC5XK         599 060    W6EU          599 159
QSO: 21099 RY 2021-11-13 1844 AC5XK         599 061    W0LSD         599 457
QSO: 14108 RY 2021-11-13 1845 AC5XK         599 062    VE5SF         599 115
QSO: 14104 RY 2021-11-13 1847 AC5XK         599 063    NJ4P          599 793
QSO: 14093 RY 2021-11-13 1855 AC5XK         599 064    W4GKM         599 152
QSO: 14084 RY 2021-11-13 1902 AC5XK         599 065    N9NA          599 041
QSO: 21081 RY 2021-11-13 1909 AC5XK         599 066    VE5CPU        599 093
QSO: 21105 RY 2021-11-13 1917 AC5XK         599 067    PY2NY         599 075
QSO: 14087 RY 2021-11-13 1932 AC5XK         599 068    K6MMM         599 163
QSO: 14094 RY 2021-11-13 2157 AC5XK         599 069    W8BI          599 046
QSO: 14096 RY 2021-11-13 2158 AC5XK         599 070    AA9L          599 106
QSO: 14093 RY 2021-11-13 2200 AC5XK         599 071    AB0LR         599 205
QSO: 14090 RY 2021-11-13 2201 AC5XK         599 072    N4IQ          599 373
QSO:  7069 RY 2021-11-13 2202 AC5XK         599 073    VE3MGY        599 313
QSO:  7067 RY 2021-11-13 2204 AC5XK         599 074    K9OM          599 490
QSO:  7059 RY 2021-11-13 2205 AC5XK         599 075    KC2IEB        599 025
QSO:  7043 RY 2021-11-13 2208 AC5XK         599 076    K2QB          599 023
QSO:  7050 RY 2021-11-13 2211 AC5XK         599 077    N2BJ          599 346
QSO:  7051 RY 2021-11-13 2211 AC5XK         599 078    OM5M          599 828
QSO:  7057 RY 2021-11-13 2213 AC5XK         599 079    AA2GF         599 055
QSO:  7066 RY 2021-11-13 2216 AC5XK         599 080    DK6WL         599 188
QSO: 14090 RY 2021-11-13 2219 AC5XK         599 081    W4GKM         599 192
QSO:  7046 RY 2021-11-13 2221 AC5XK         599 082    NN3RP         599 107
QSO:  7050 RY 2021-11-13 2222 AC5XK         599 083    W4PK          599 331
QSO:  7055 RY 2021-11-13 2223 AC5XK         599 084    N3MN          599 133
QSO:  7070 RY 2021-11-13 2225 AC5XK         599 085    VE3NZ         599 256
QSO:  7058 RY 2021-11-13 2230 AC5XK         599 086    DQ2C          599 767
QSO:  7044 RY 2021-11-13 2232 AC5XK         599 087    VE3NE         599 104
QSO:  7062 RY 2021-11-13 2237 AC5XK         599 088    S51A          599 1106
QSO:  7071 RY 2021-11-13 2241 AC5XK         599 089    IV3DMJ        599 158
QSO:  3598 RY 2021-11-13 2353 AC5XK         599 090    N1MGO         599 330
QSO:  3586 RY 2021-11-13 2357 AC5XK         599 091    NJ1F          599 010
QSO:  7067 RY 2021-11-13 2358 AC5XK         599 092    WB8JUI        599 160
QSO:  7061 RY 2021-11-14 0002 AC5XK         599 093    AB9H          599 078
QSO:  3584 RY 2021-11-14 0012 AC5XK         599 094    NX8G          599 211
QSO:  7065 RY 2021-11-14 0016 AC5XK         599 095    NJ4P          599 981
QSO:  3593 RY 2021-11-14 0018 AC5XK         599 096    K2RET         599 150
QSO:  3585 RY 2021-11-14 0021 AC5XK         599 097    WA3ZSC        599 095
QSO:  3600 RY 2021-11-14 0025 AC5XK         599 098    N4IQ          599 443
QSO:  3594 RY 2021-11-14 0026 AC5XK         599 099    VE3NZ         599 297
QSO:  3586 RY 2021-11-14 0028 AC5XK         599 100    K3WA          599 020
QSO:  3586 RY 2021-11-14 0029 AC5XK         599 101    KB8O          599 430
QSO:  7041 RY 2021-11-14 0109 AC5XK         599 102    EM0I          599 1433
QSO:  3585 RY 2021-11-14 0112 AC5XK         599 103    K2NV          599 202
QSO:  3588 RY 2021-11-14 0113 AC5XK         599 104    W3ZGD         599 175
QSO:  3597 RY 2021-11-14 0114 AC5XK         599 105    WB2COY        599 147
QSO:  3599 RY 2021-11-14 0115 AC5XK         599 106    N1UZ          599 027
QSO:  7045 RY 2021-11-14 0118 AC5XK         599 107    F5UTN         599 595
QSO:  3595 RY 2021-11-14 0119 AC5XK         599 108    AB8M          599 348
QSO:  3592 RY 2021-11-14 0120 AC5XK         599 109    KC2WUF        599 175
QSO:  3588 RY 2021-11-14 0121 AC5XK         599 110    W3FIZ         599 580
QSO:  7043 RY 2021-11-14 0123 AC5XK         599 111    W5TN          599 118
QSO:  3598 RY 2021-11-14 0125 AC5XK         599 112    K3MM          599 521
QSO:  3595 RY 2021-11-14 0127 AC5XK         599 113    K4KGG         599 275
QSO:  3594 RY 2021-11-14 0128 AC5XK         599 114    N1RM          599 537
QSO:  3586 RY 2021-11-14 0130 AC5XK         599 115    NN2NN         599 244
QSO:  7042 RY 2021-11-14 0131 AC5XK         599 116    KG4IGC        599 249
QSO:  7049 RY 2021-11-14 0135 AC5XK         599 117    N7WY          599 364
QSO:  7053 RY 2021-11-14 0137 AC5XK         599 118    OK1KSL        599 850
QSO:  7060 RY 2021-11-14 0139 AC5XK         599 119    DP6K          599 614
QSO:  3586 RY 2021-11-14 0141 AC5XK         599 120    NA2NY         599 061
QSO:  7045 RY 2021-11-14 0145 AC5XK         599 121    N6WT          599 094
QSO:  3595 RY 2021-11-14 0146 AC5XK         599 122    VE2BVV        599 337
END-OF-LOG:
