START-OF-LOG:  2.0
CONTEST:       CQ-WW-RTTY
CREATED-BY:    MixW 2.20
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
Category-Assisted: ASSISTED
CATEGORY-MODE: RTTY
CALLSIGN:      OK2RVM
CLAIMED-SCORE: 695289
NAME:          Radioclub Oslava
OPERATORS:     OK2AI;OK6AB
LOCATION: DX
QSO:  3500 RY 2014-09-27 0058 OK2RVM        599 15 DX  DL3ANK        599 14 DX
QSO:  3500 RY 2014-09-27 0100 OK2RVM        599 15 DX  HA1TNX        599 15 DX
QSO:  3500 RY 2014-09-27 0101 OK2RVM        599 15 DX  DO1GAR        599 14 DX
QSO:  3500 RY 2014-09-27 0104 OK2RVM        599 15 DX  F4FDA         599 14 DX
QSO:  3500 RY 2014-09-27 0105 OK2RVM        599 15 DX  IQ1RY         599 15 DX
QSO:  3500 RY 2014-09-27 0106 OK2RVM        599 15 DX  SO9T          599 15 DX
QSO:  3500 RY 2014-09-27 0107 OK2RVM        599 15 DX  RC5Z          599 16 DX
QSO:  3500 RY 2014-09-27 0112 OK2RVM        599 15 DX  EI4KF         599 14 DX
QSO:  3500 RY 2014-09-27 0115 OK2RVM        599 15 DX  HA1WD         599 15 DX
QSO:  3500 RY 2014-09-27 0116 OK2RVM        599 15 DX  UW5Y          599 16 DX
QSO:  3500 RY 2014-09-27 0118 OK2RVM        599 15 DX  S51A          599 15 DX
QSO:  3500 RY 2014-09-27 0119 OK2RVM        599 15 DX  OE6MMF        599 15 DX
QSO:  3500 RY 2014-09-27 0121 OK2RVM        599 15 DX  PI4COM        599 14 DX
QSO:  3500 RY 2014-09-27 0124 OK2RVM        599 15 DX  EU6AF         599 16 DX
QSO:  3500 RY 2014-09-27 0125 OK2RVM        599 15 DX  DL8SCG        599 14 DX
QSO:  3500 RY 2014-09-27 0129 OK2RVM        599 15 DX  YT0WFF        599 14 DX
QSO:  3500 RY 2014-09-27 0131 OK2RVM        599 15 DX  S50XX         599 15 DX
QSO:  3500 RY 2014-09-27 0132 OK2RVM        599 15 DX  DL1TRK        599 14 DX
QSO:  3500 RY 2014-09-27 0134 OK2RVM        599 15 DX  DL7URH        599 14 DX
QSO:  3500 RY 2014-09-27 0136 OK2RVM        599 15 DX  UR6EA         599 16 DX
QSO:  3500 RY 2014-09-27 0138 OK2RVM        599 15 DX  HB0/DL2JRM    599 14 DX
