START-OF-LOG: 3.0
LOCATION: WMA
CALLSIGN: K5ZD
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1476072
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V11.22F
NAME: Randy Thompson
OPERATORS: K5ZD
SOAPBOX: Spent most of my time fixing antennas. Couldn't really get a run
QSO:  7043 RY 2014-09-27 0302 K5ZD          599     05 MA     W7RY          599 3      WA
QSO:  7044 RY 2014-09-27 0302 K5ZD          599     05 MA     W7RN          599 3      NV
QSO:  7044 RY 2014-09-27 0303 K5ZD          599     05 MA     TM1A          599 14     DX
QSO:  7045 RY 2014-09-27 0304 K5ZD          599     05 MA     NJ4U          599 5      GA
QSO:  7046 RY 2014-09-27 0304 K5ZD          599     05 MA     EC2DX         599 14     DX
QSO:  7049 RY 2014-09-27 0306 K5ZD          599     05 MA     K9CT          599 4      IL
QSO:  7050 RY 2014-09-27 0306 K5ZD          599     05 MA     NK5G/5        599 4      TX
QSO:  7051 RY 2014-09-27 0307 K5ZD          599     05 MA     PI4CG         599 14     DX
QSO:  7052 RY 2014-09-27 0308 K5ZD          599     05 MA     DR5N          599 14     DX
QSO:  7057 RY 2014-09-27 0310 K5ZD          599     05 MA     GW0A          599 14     DX
QSO:  7058 RY 2014-09-27 0312 K5ZD          599     05 MA     NR5M          599 4      TX
QSO:  7059 RY 2014-09-27 0313 K5ZD          599     05 MA     K5RZA         599 4      TX
QSO:  7060 RY 2014-09-27 0314 K5ZD          599     05 MA     IQ2CJ         599 15     DX
QSO:  7064 RY 2014-09-27 0314 K5ZD          599     05 MA     S50P          599 15     DX
QSO:  7065 RY 2014-09-27 0315 K5ZD          599     05 MA     N0AT          599 4      MN
QSO:  3597 RY 2014-09-27 0318 K5ZD          599     05 MA     HA8JV         599 15     DX
QSO:  3595 RY 2014-09-27 0319 K5ZD          599     05 MA     SO9T          599 15     DX
QSO:  3594 RY 2014-09-27 0320 K5ZD          599     05 MA     YT9A          599 15     DX
QSO:  3590 RY 2014-09-27 0321 K5ZD          599     05 MA     HG7T          599 15     DX
QSO:  3590 RY 2014-09-27 0322 K5ZD          599     05 MA     IQ9UI         599 15     DX
QSO:  3590 RY 2014-09-27 0323 K5ZD          599     05 MA     PI4COM        599 14     DX
QSO:  3588 RY 2014-09-27 0324 K5ZD          599     05 MA     9A1A          599 15     DX
QSO:  3586 RY 2014-09-27 0325 K5ZD          599     05 MA     VE3CX         599 4      ON
QSO:  3584 RY 2014-09-27 0326 K5ZD          599     05 MA     EC2DX         599 14     DX
QSO:  3582 RY 2014-09-27 0328 K5ZD          599     05 MA     AB3TM         599 5      MD
QSO:  3583 RY 2014-09-27 0329 K5ZD          599     05 MA     W3LL          599 5      MD
QSO:  3585 RY 2014-09-27 0330 K5ZD          599     05 MA     N2KI          599 5      NY
QSO:  3587 RY 2014-09-27 0331 K5ZD          599     05 MA     W6SX          599 3      CA
QSO:  3589 RY 2014-09-27 0331 K5ZD          599     05 MA     N8BJQ         599 4      OH
QSO:  3589 RY 2014-09-27 0332 K5ZD          599     05 MA     VE2GSO        599 2      QC
QSO:  3591 RY 2014-09-27 0333 K5ZD          599     05 MA     N6BM          599 5      FL
QSO:  3591 RY 2014-09-27 0334 K5ZD          599     05 MA     AA5NT         599 4      TX
QSO:  3591 RY 2014-09-27 0334 K5ZD          599     05 MA     N0IM          599 4      MN
QSO:  3591 RY 2014-09-27 0336 K5ZD          599     05 MA     WF7T          599 4      TN
QSO:  3591 RY 2014-09-27 0338 K5ZD          599     05 MA     YV5KAJ        599 9      DX
QSO:  3591 RY 2014-09-27 0338 K5ZD          599     05 MA     W8WEJ         599 5      WV
QSO:  3591 RY 2014-09-27 0339 K5ZD          599     05 MA     W9BU          599 4      IN
QSO:  3590 RY 2014-09-27 0415 K5ZD          599     05 MA     K9DUR         599 4      IN
QSO:  3591 RY 2014-09-27 0417 K5ZD          599     05 MA     F6FTB         599 14     DX
QSO:  3591 RY 2014-09-27 0419 K5ZD          599     05 MA     IC8TEM        599 15     DX
QSO:  3591 RY 2014-09-27 0420 K5ZD          599     05 MA     DJ8OG         599 14     DX
QSO:  3591 RY 2014-09-27 0420 K5ZD          599     05 MA     IQ1RY         599 15     DX
QSO:  3591 RY 2014-09-27 0421 K5ZD          599     05 MA     LX1ER         599 14     DX
QSO:  3591 RY 2014-09-27 0422 K5ZD          599     05 MA     KU1T          599 5      WV
QSO:  3591 RY 2014-09-27 0423 K5ZD          599     05 MA     SP4GL         599 15     DX
QSO:  3591 RY 2014-09-27 0423 K5ZD          599     05 MA     DL9NDV        599 14     DX
QSO:  3591 RY 2014-09-27 0424 K5ZD          599     05 MA     VE9DX         599 5      NB
QSO:  3591 RY 2014-09-27 0425 K5ZD          599     05 MA     KA9MOM        599 4      IL
QSO:  3591 RY 2014-09-27 0426 K5ZD          599     05 MA     AB4SF         599 5      VA
QSO:  3591 RY 2014-09-27 0426 K5ZD          599     05 MA     N2WQ/VE3      599 4      ON
QSO:  3591 RY 2014-09-27 0427 K5ZD          599     05 MA     W4OX          599 5      FL
QSO:  3591 RY 2014-09-27 0427 K5ZD          599     05 MA     VE3FH         599 4      ON
QSO:  3591 RY 2014-09-27 0429 K5ZD          599     05 MA     N2LK          599 5      NJ
QSO:  3591 RY 2014-09-27 0429 K5ZD          599     05 MA     N5VU          599 4      LA
QSO:  3591 RY 2014-09-27 0430 K5ZD          599     05 MA     IK0RAR        599 15     DX
QSO:  3591 RY 2014-09-27 0431 K5ZD          599     05 MA     W3YY          599 5      VA
QSO:  3591 RY 2014-09-27 0431 K5ZD          599     05 MA     VE3KI         599 4      ON
QSO:  3591 RY 2014-09-27 0432 K5ZD          599     05 MA     K3STL         599 5      PA
QSO:  3591 RY 2014-09-27 0433 K5ZD          599     05 MA     WD5BJT        599 4      MS
QSO:  3591 RY 2014-09-27 0433 K5ZD          599     05 MA     W0LSD         599 4      CO
QSO:  3591 RY 2014-09-27 0434 K5ZD          599     05 MA     N7ELL         599 3      AZ
QSO:  3591 RY 2014-09-27 0435 K5ZD          599     05 MA     K6ND          599 5      MA
QSO:  3591 RY 2014-09-27 0435 K5ZD          599     05 MA     KE4ETY        599 4      TN
QSO:  3591 RY 2014-09-27 0437 K5ZD          599     05 MA     VA7KO         599 3      BC
QSO:  3591 RY 2014-09-27 0437 K5ZD          599     05 MA     AI9K          599 4      IL
QSO:  3591 RY 2014-09-27 0437 K5ZD          599     05 MA     N0EKM         599 4      MN
QSO:  3591 RY 2014-09-27 0438 K5ZD          599     05 MA     AA4DD         599 4      TN
QSO:  3591 RY 2014-09-27 0439 K5ZD          599     05 MA     WB0N          599 4      MN
QSO:  3591 RY 2014-09-27 0439 K5ZD          599     05 MA     W8TOM         599 4      MI
QSO:  3591 RY 2014-09-27 0440 K5ZD          599     05 MA     KD0S          599 4      SD
QSO:  3591 RY 2014-09-27 0443 K5ZD          599     05 MA     K7BTW         599 3      WA
QSO:  3591 RY 2014-09-27 0443 K5ZD          599     05 MA     K7HP          599 3      AZ
QSO:  3591 RY 2014-09-27 0444 K5ZD          599     05 MA     K2YG          599 5      NJ
QSO:  3599 RY 2014-09-27 0446 K5ZD          599     05 MA     OK2SAR        599 15     DX
QSO:  3599 RY 2014-09-27 0447 K5ZD          599     05 MA     KS0AA         599 4      KS
QSO:  3599 RY 2014-09-27 0448 K5ZD          599     05 MA     DL0CS         599 14     DX
QSO:  3598 RY 2014-09-27 0449 K5ZD          599     05 MA     N2BJ          599 4      IL
QSO:  3597 RY 2014-09-27 0450 K5ZD          599     05 MA     ON5GQ         599 14     DX
QSO:  3596 RY 2014-09-27 0451 K5ZD          599     05 MA     DM5TI         599 14     DX
QSO:  3596 RY 2014-09-27 0451 K5ZD          599     05 MA     NR5M          599 4      TX
QSO:  3594 RY 2014-09-27 0452 K5ZD          599     05 MA     S50W          599 15     DX
QSO:  3592 RY 2014-09-27 0453 K5ZD          599     05 MA     LX7I          599 14     DX
QSO:  3592 RY 2014-09-27 0454 K5ZD          599     05 MA     S51A          599 15     DX
QSO:  3584 RY 2014-09-27 0457 K5ZD          599     05 MA     DM7C          599 14     DX
QSO:  3583 RY 2014-09-27 0459 K5ZD          599     05 MA     PI4CG         599 14     DX
QSO:  7086 RY 2014-09-27 0502 K5ZD          599     05 MA     W6OTC         599 3      CA
QSO:  7086 RY 2014-09-27 0503 K5ZD          599     05 MA     XE3N          599 6      DX
QSO:  7084 RY 2014-09-27 0504 K5ZD          599     05 MA     AC0C          599 4      KS
QSO:  7082 RY 2014-09-27 0504 K5ZD          599     05 MA     OM3RRC        599 15     DX
QSO:  7081 RY 2014-09-27 0505 K5ZD          599     05 MA     W5JAY         599 4      AR
QSO:  7080 RY 2014-09-27 0506 K5ZD          599     05 MA     K7TQ          599 3      ID
QSO:  7080 RY 2014-09-27 0507 K5ZD          599     05 MA     P49X          599 9      DX
QSO:  7078 RY 2014-09-27 0508 K5ZD          599     05 MA     OM5ZW         599 15     DX
QSO:  7077 RY 2014-09-27 0509 K5ZD          599     05 MA     DD2ML         599 14     DX
QSO:  7076 RY 2014-09-27 0509 K5ZD          599     05 MA     LX7I          599 14     DX
QSO:  7076 RY 2014-09-27 0510 K5ZD          599     05 MA     YO7CVL        599 20     DX
QSO:  7075 RY 2014-09-27 0511 K5ZD          599     05 MA     3V8BCC        599 33     DX
QSO:  7072 RY 2014-09-27 0512 K5ZD          599     05 MA     F5VKT         599 14     DX
QSO:  7071 RY 2014-09-27 0512 K5ZD          599     05 MA     HB0/DL2JRM    599 14     DX
QSO:  7067 RY 2014-09-27 0514 K5ZD          599     05 MA     S52X          599 15     DX
QSO:  7066 RY 2014-09-27 0515 K5ZD          599     05 MA     ZX2B          599 11     DX
QSO:  7065 RY 2014-09-27 0515 K5ZD          599     05 MA     VE7UF         599 3      BC
QSO:  7064 RY 2014-09-27 0517 K5ZD          599     05 MA     ON4QX         599 14     DX
QSO:  7063 RY 2014-09-27 0517 K5ZD          599     05 MA     CR3L          599 33     DX
QSO:  7062 RY 2014-09-27 0519 K5ZD          599     05 MA     HK1T          599 9      DX
QSO:  7058 RY 2014-09-27 0520 K5ZD          599     05 MA     EB3CW         599 14     DX
QSO:  7058 RY 2014-09-27 0521 K5ZD          599     05 MA     W9PA          599 4      IN
QSO:  7056 RY 2014-09-27 0522 K5ZD          599     05 MA     G2F           599 14     DX
QSO:  7056 RY 2014-09-27 0523 K5ZD          599     05 MA     OP7B          599 14     DX
QSO:  7055 RY 2014-09-27 0523 K5ZD          599     05 MA     EF8U          599 33     DX
QSO:  7054 RY 2014-09-27 0524 K5ZD          599     05 MA     OK1KSL        599 15     DX
QSO:  7053 RY 2014-09-27 0525 K5ZD          599     05 MA     DM5TI         599 14     DX
QSO:  7052 RY 2014-09-27 0526 K5ZD          599     05 MA     EF8S          599 33     DX
QSO:  7050 RY 2014-09-27 0527 K5ZD          599     05 MA     ED2C          599 14     DX
QSO:  7047 RY 2014-09-27 0529 K5ZD          599     05 MA     IQ9UI         599 15     DX
QSO: 14127 RY 2014-09-27 1156 K5ZD          599     05 MA     OJ0AM         599 15     DX
QSO: 21076 RY 2014-09-27 1157 K5ZD          599     05 MA     SN2K          599 15     DX
QSO: 14125 RY 2014-09-27 1158 K5ZD          599     05 MA     K4MM          599 5      FL
QSO: 21141 RY 2014-09-27 1158 K5ZD          599     05 MA     OK1DBE        599 15     DX
QSO: 21139 RY 2014-09-27 1159 K5ZD          599     05 MA     LX1NO         599 14     DX
QSO: 14125 RY 2014-09-27 1159 K5ZD          599     05 MA     PI4ETL/P      599 14     DX
QSO: 21133 RY 2014-09-27 1200 K5ZD          599     05 MA     YL2014C       599 15     DX
QSO: 14125 RY 2014-09-27 1200 K5ZD          599     05 MA     TF3DC         599 40     DX
QSO: 14125 RY 2014-09-27 1201 K5ZD          599     05 MA     OH5CY         599 15     DX
QSO: 21131 RY 2014-09-27 1201 K5ZD          599     05 MA     CO8LY         599 8      DX
QSO: 14125 RY 2014-09-27 1201 K5ZD          599     05 MA     F5BEG         599 14     DX
QSO: 21129 RY 2014-09-27 1202 K5ZD          599     05 MA     DL2SAX        599 14     DX
QSO: 21126 RY 2014-09-27 1203 K5ZD          599     05 MA     EA4GEL        599 14     DX
QSO: 21125 RY 2014-09-27 1203 K5ZD          599     05 MA     DL3BQA        599 14     DX
QSO: 14125 RY 2014-09-27 1204 K5ZD          599     05 MA     W0ERP         599 4      MN
QSO: 21123 RY 2014-09-27 1204 K5ZD          599     05 MA     SK7K          599 14     DX
QSO: 14125 RY 2014-09-27 1204 K5ZD          599     05 MA     I1ZEU         599 15     DX
QSO: 14125 RY 2014-09-27 1205 K5ZD          599     05 MA     SA6CBY        599 14     DX
QSO: 14125 RY 2014-09-27 1205 K5ZD          599     05 MA     IN3ISV        599 15     DX
QSO: 14125 RY 2014-09-27 1206 K5ZD          599     05 MA     PA4PS         599 14     DX
QSO: 21119 RY 2014-09-27 1207 K5ZD          599     05 MA     GW0A          599 14     DX
QSO: 14125 RY 2014-09-27 1207 K5ZD          599     05 MA     G4SGI         599 14     DX
QSO: 21118 RY 2014-09-27 1208 K5ZD          599     05 MA     PI4CC         599 14     DX
QSO: 14125 RY 2014-09-27 1208 K5ZD          599     05 MA     IV3XZG        599 15     DX
QSO: 14125 RY 2014-09-27 1209 K5ZD          599     05 MA     W9FFA         599 4      IN
QSO: 21111 RY 2014-09-27 1209 K5ZD          599     05 MA     9A7V          599 15     DX
QSO: 14125 RY 2014-09-27 1209 K5ZD          599     05 MA     OE6MMF        599 15     DX
QSO: 21109 RY 2014-09-27 1210 K5ZD          599     05 MA     A65BP         599 21     DX
QSO: 14125 RY 2014-09-27 1211 K5ZD          599     05 MA     LY8O          599 15     DX
QSO: 21106 RY 2014-09-27 1211 K5ZD          599     05 MA     IK2QIN        599 15     DX
QSO: 14125 RY 2014-09-27 1212 K5ZD          599     05 MA     PD0ROC        599 14     DX
QSO: 14125 RY 2014-09-27 1212 K5ZD          599     05 MA     UX5UO         599 16     DX
QSO: 21105 RY 2014-09-27 1213 K5ZD          599     05 MA     SX3B          599 20     DX
QSO: 14125 RY 2014-09-27 1213 K5ZD          599     05 MA     PA0RRS        599 14     DX
QSO: 21103 RY 2014-09-27 1214 K5ZD          599     05 MA     YT3H          599 15     DX
QSO: 14125 RY 2014-09-27 1215 K5ZD          599     05 MA     G3UAS         599 14     DX
QSO: 21103 RY 2014-09-27 1215 K5ZD          599     05 MA     IZ3XNJ        599 15     DX
QSO: 21103 RY 2014-09-27 1216 K5ZD          599     05 MA     AB1J          599 5      MA
QSO: 21103 RY 2014-09-27 1216 K5ZD          599     05 MA     HG1S          599 15     DX
QSO: 14125 RY 2014-09-27 1217 K5ZD          599     05 MA     K8MU          599 4      MI
QSO: 14125 RY 2014-09-27 1218 K5ZD          599     05 MA     N1MGO         599 5      MA
QSO: 21102 RY 2014-09-27 1218 K5ZD          599     05 MA     EE1D          599 14     DX
QSO: 14125 RY 2014-09-27 1218 K5ZD          599     05 MA     RQ7R          599 16     DX
QSO: 14125 RY 2014-09-27 1218 K5ZD          599     05 MA     K5ND          599 4      TX
QSO: 21101 RY 2014-09-27 1219 K5ZD          599     05 MA     DM5TI         599 14     DX
QSO: 14125 RY 2014-09-27 1219 K5ZD          599     05 MA     W4LC          599 4      KY
QSO: 21100 RY 2014-09-27 1219 K5ZD          599     05 MA     G2F           599 14     DX
QSO: 14125 RY 2014-09-27 1220 K5ZD          599     05 MA     OE6MDF        599 15     DX
QSO: 21097 RY 2014-09-27 1221 K5ZD          599     05 MA     PI4CG         599 14     DX
QSO: 21096 RY 2014-09-27 1221 K5ZD          599     05 MA     9A5D          599 15     DX
QSO: 14125 RY 2014-09-27 1222 K5ZD          599     05 MA     MM0CBL        599 14     DX
QSO: 21095 RY 2014-09-27 1222 K5ZD          599     05 MA     NR5M          599 4      TX
QSO: 14125 RY 2014-09-27 1222 K5ZD          599     05 MA     S57YX         599 15     DX
QSO: 14125 RY 2014-09-27 1223 K5ZD          599     05 MA     UW2M          599 16     DX
QSO: 14125 RY 2014-09-27 1223 K5ZD          599     05 MA     OS4U          599 14     DX
QSO: 14125 RY 2014-09-27 1224 K5ZD          599     05 MA     DL2YFB        599 14     DX
QSO: 21094 RY 2014-09-27 1224 K5ZD          599     05 MA     PJ5/OL8R      599 8      DX
QSO: 14125 RY 2014-09-27 1225 K5ZD          599     05 MA     DL9GMN        599 14     DX
QSO: 21093 RY 2014-09-27 1225 K5ZD          599     05 MA     4L8A          599 21     DX
QSO: 14125 RY 2014-09-27 1225 K5ZD          599     05 MA     N1EN          599 5      CT
QSO: 21091 RY 2014-09-27 1226 K5ZD          599     05 MA     EA1AKS        599 14     DX
QSO: 14125 RY 2014-09-27 1226 K5ZD          599     05 MA     DK8ZZ         599 14     DX
QSO: 21090 RY 2014-09-27 1227 K5ZD          599     05 MA     W4DXX         599 5      GA
QSO: 21090 RY 2014-09-27 1227 K5ZD          599     05 MA     EI7M          599 14     DX
QSO: 21088 RY 2014-09-27 1228 K5ZD          599     05 MA     II2A          599 15     DX
QSO: 21087 RY 2014-09-27 1229 K5ZD          599     05 MA     EI4KI         599 14     DX
QSO: 14123 RY 2014-09-27 1230 K5ZD          599     05 MA     YB9/HA3JB     599 28     DX
QSO: 14122 RY 2014-09-27 1232 K5ZD          599     05 MA     BA4TB         599 24     DX
QSO: 14119 RY 2014-09-27 1233 K5ZD          599     05 MA     LB8IB         599 14     DX
QSO: 21081 RY 2014-09-27 1234 K5ZD          599     05 MA     EF8U          599 33     DX
QSO: 14118 RY 2014-09-27 1235 K5ZD          599     05 MA     RA0R          599 18     DX
QSO: 21080 RY 2014-09-27 1235 K5ZD          599     05 MA     IT9GNG        599 15     DX
QSO: 14118 RY 2014-09-27 1236 K5ZD          599     05 MA     KB5JC         599 5      GA
QSO: 21079 RY 2014-09-27 1236 K5ZD          599     05 MA     EF8S          599 33     DX
QSO: 21077 RY 2014-09-27 1237 K5ZD          599     05 MA     3Z5N          599 15     DX
QSO: 14118 RY 2014-09-27 1237 K5ZD          599     05 MA     3Z6O          599 15     DX
QSO: 21076 RY 2014-09-27 1238 K5ZD          599     05 MA     LX7I          599 14     DX
QSO: 21076 RY 2014-09-27 1239 K5ZD          599     05 MA     HB0/DL5YM     599 14     DX
QSO: 21074 RY 2014-09-27 1239 K5ZD          599     05 MA     S50W          599 15     DX
QSO: 14118 RY 2014-09-27 1240 K5ZD          599     05 MA     RT0Q          599 19     DX
QSO: 21072 RY 2014-09-27 1240 K5ZD          599     05 MA     IR3Z          599 15     DX
QSO: 14118 RY 2014-09-27 1241 K5ZD          599     05 MA     PA3T          599 14     DX
QSO: 14118 RY 2014-09-27 1242 K5ZD          599     05 MA     N2KI          599 5      NY
QSO: 28081 RY 2014-09-27 1242 K5ZD          599     05 MA     LZ2HM         599 20     DX
QSO: 14118 RY 2014-09-27 1242 K5ZD          599     05 MA     IW2HUS        599 15     DX
QSO: 28079 RY 2014-09-27 1243 K5ZD          599     05 MA     EF8S          599 33     DX
QSO: 28084 RY 2014-09-27 1244 K5ZD          599     05 MA     ZX2B          599 11     DX
QSO: 14118 RY 2014-09-27 1244 K5ZD          599     05 MA     N7TEW         599 3      AZ
QSO: 14115 RY 2014-09-27 1246 K5ZD          599     05 MA     PA5WT         599 14     DX
QSO: 28092 RY 2014-09-27 1246 K5ZD          599     05 MA     IK2XDE        599 15     DX
QSO: 28092 RY 2014-09-27 1247 K5ZD          599     05 MA     IZ1BZV        599 15     DX
QSO: 14114 RY 2014-09-27 1247 K5ZD          599     05 MA     NR5M          599 4      TX
QSO: 14112 RY 2014-09-27 1248 K5ZD          599     05 MA     LI3C          599 14     DX
QSO: 14111 RY 2014-09-27 1249 K5ZD          599     05 MA     RW0A          599 18     DX
QSO: 28092 RY 2014-09-27 1249 K5ZD          599     05 MA     IK0HTP        599 15     DX
QSO: 14109 RY 2014-09-27 1250 K5ZD          599     05 MA     M7W           599 14     DX
QSO: 28092 RY 2014-09-27 1250 K5ZD          599     05 MA     IQ2BG         599 15     DX
QSO: 28092 RY 2014-09-27 1251 K5ZD          599     05 MA     IZ8EDL        599 15     DX
QSO: 14108 RY 2014-09-27 1251 K5ZD          599     05 MA     AB4GG         599 4      TN
QSO: 14107 RY 2014-09-27 1252 K5ZD          599     05 MA     K9CT          599 4      IL
QSO: 14106 RY 2014-09-27 1253 K5ZD          599     05 MA     EW8DD         599 16     DX
QSO: 28128 RY 2014-09-27 1253 K5ZD          599     05 MA     DL2SAX        599 14     DX
QSO: 28125 RY 2014-09-27 1254 K5ZD          599     05 MA     IZ7DMT        599 15     DX
QSO: 14105 RY 2014-09-27 1255 K5ZD          599     05 MA     UR5CN         599 16     DX
QSO: 28125 RY 2014-09-27 1256 K5ZD          599     05 MA     IC8TEM        599 15     DX
QSO: 14103 RY 2014-09-27 1256 K5ZD          599     05 MA     K8KI          599 4      AL
QSO: 28125 RY 2014-09-27 1256 K5ZD          599     05 MA     IZ4YAB        599 15     DX
QSO: 28125 RY 2014-09-27 1257 K5ZD          599     05 MA     IK2YCW        599 15     DX
QSO: 28125 RY 2014-09-27 1257 K5ZD          599     05 MA     IZ7XNB        599 15     DX
QSO: 28125 RY 2014-09-27 1258 K5ZD          599     05 MA     K6ND          599 5      MA
QSO: 14101 RY 2014-09-27 1258 K5ZD          599     05 MA     G2F           599 14     DX
QSO: 28125 RY 2014-09-27 1258 K5ZD          599     05 MA     I0UZF         599 15     DX
QSO: 28125 RY 2014-09-27 1259 K5ZD          599     05 MA     IK1NEG        599 15     DX
QSO: 28125 RY 2014-09-27 1259 K5ZD          599     05 MA     IZ7UMS        599 15     DX
QSO: 14099 RY 2014-09-27 1300 K5ZD          599     05 MA     TM1O          599 14     DX
QSO: 28125 RY 2014-09-27 1300 K5ZD          599     05 MA     I5/IZ2RPJ     599 15     DX
QSO: 28125 RY 2014-09-27 1301 K5ZD          599     05 MA     IT9DFI        599 15     DX
QSO: 14097 RY 2014-09-27 1301 K5ZD          599     05 MA     W7RN          599 3      NV
QSO: 14096 RY 2014-09-27 1302 K5ZD          599     05 MA     PI4CG         599 14     DX
QSO: 14096 RY 2014-09-27 1303 K5ZD          599     05 MA     DL0CS         599 14     DX
QSO: 28120 RY 2014-09-27 1305 K5ZD          599     05 MA     VP9I          599 5      DX
QSO: 28113 RY 2014-09-27 1306 K5ZD          599     05 MA     TK5MH         599 15     DX
QSO: 14094 RY 2014-09-27 1307 K5ZD          599     05 MA     K0AD          599 4      MN
QSO: 28111 RY 2014-09-27 1307 K5ZD          599     05 MA     DD2ML         599 14     DX
QSO: 28111 RY 2014-09-27 1308 K5ZD          599     05 MA     IQ2DN         599 15     DX
QSO: 14093 RY 2014-09-27 1308 K5ZD          599     05 MA     AI8F          599 5      GA
QSO: 14093 RY 2014-09-27 1309 K5ZD          599     05 MA     R7LV          599 16     DX
QSO: 28101 RY 2014-09-27 1309 K5ZD          599     05 MA     3V8BCC        599 33     DX
QSO: 14092 RY 2014-09-27 1310 K5ZD          599     05 MA     OZ5NJ         599 14     DX
QSO: 14092 RY 2014-09-27 1311 K5ZD          599     05 MA     DR5N          599 14     DX
QSO: 28099 RY 2014-09-27 1313 K5ZD          599     05 MA     CR5D          599 14     DX
QSO: 28098 RY 2014-09-27 1313 K5ZD          599     05 MA     EC2DX         599 14     DX
QSO: 28097 RY 2014-09-27 1315 K5ZD          599     05 MA     IT9GNG        599 15     DX
