START-OF-LOG: 3.0
CONTEST: CQ-WW-RTTY
CALLSIGN: HA1BC
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 986562
CREATED-BY: RCKLog V3.21
OPERATORS: DL1MAJ
CLUB: Bavarian Contest Club
NAME: Alex Noll
SOAPBOX: Elecraft K3, SB201 (400W), HyGain EX14 & Dipol
SOAPBOX:
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
QSO:  7049 RY 2014-09-27 0351 HA1BC         599 15 DX  NR4M          599 05 VA  0
QSO:  7050 RY 2014-09-27 0352 HA1BC         599 15 DX  NN1SS         599 05 NH  0
QSO:  7054 RY 2014-09-27 0354 HA1BC         599 15 DX  UB7K          599 16 DX  0
QSO:  7058 RY 2014-09-27 0355 HA1BC         599 15 DX  CS5CRE        599 14 DX  0
QSO:  7059 RY 2014-09-27 0356 HA1BC         599 15 DX  RW6CR         599 16 DX  0
QSO:  7064 RY 2014-09-27 0359 HA1BC         599 15 DX  EE7X          599 14 DX  0
QSO:  7068 RY 2014-09-27 0401 HA1BC         599 15 DX  K1SD          599 05 RI  0
QSO:  7072 RY 2014-09-27 0404 HA1BC         599 15 DX  RV3ZN         599 16 DX  0
QSO:  7073 RY 2014-09-27 0405 HA1BC         599 15 DX  W1AN          599 05 CT  0
QSO:  7074 RY 2014-09-27 0407 HA1BC         599 15 DX  SV9CVY        599 20 DX  0
QSO:  7080 RY 2014-09-27 0408 HA1BC         599 15 DX  UZ5U          599 16 DX  0
QSO:  7047 RY 2014-09-27 0413 HA1BC         599 15 DX  UA3PI         599 16 DX  0
QSO:  7049 RY 2014-09-27 0414 HA1BC         599 15 DX  ED2C          599 14 DX  0
QSO:  7052 RY 2014-09-27 0416 HA1BC         599 15 DX  ES9C          599 15 DX  0
QSO:  7053 RY 2014-09-27 0416 HA1BC         599 15 DX  OG90AA        599 15 DX  0
QSO:  7056 RY 2014-09-27 0418 HA1BC         599 15 DX  G2F           599 14 DX  0
QSO:  7060 RY 2014-09-27 0419 HA1BC         599 15 DX  RT3P          599 16 DX  0
QSO:  7061 RY 2014-09-27 0424 HA1BC         599 15 DX  HK1T          599 09 DX  0
QSO:  7066 RY 2014-09-27 0425 HA1BC         599 15 DX  EI6JK         599 14 DX  0
QSO:  7070 RY 2014-09-27 0426 HA1BC         599 15 DX  LY8O          599 15 DX  0
QSO:  7071 RY 2014-09-27 0427 HA1BC         599 15 DX  YP0C          599 20 DX  0
QSO:  7076 RY 2014-09-27 0430 HA1BC         599 15 DX  N2HR/3        599 05 PA  0
QSO:  7079 RY 2014-09-27 0431 HA1BC         599 15 DX  ES1O          599 15 DX  0
QSO:  7090 RY 2014-09-27 0433 HA1BC         599 15 DX  OH6MW         599 15 DX  0
QSO:  7042 RY 2014-09-27 0435 HA1BC         599 15 DX  UW5Y          599 16 DX  0
QSO:  7043 RY 2014-09-27 0436 HA1BC         599 15 DX  SV1PMR        599 20 DX  0
QSO:  7045 RY 2014-09-27 0437 HA1BC         599 15 DX  OH3OJ         599 15 DX  0
QSO:  7050 RY 2014-09-27 0439 HA1BC         599 15 DX  NJ3I          599 05 MD  0
QSO:  7051 RY 2014-09-27 0440 HA1BC         599 15 DX  OH2BBT        599 15 DX  0
QSO:  7055 RY 2014-09-27 0441 HA1BC         599 15 DX  YL2CI         599 15 DX  0
QSO:  7057 RY 2014-09-27 0442 HA1BC         599 15 DX  EA1AKS        599 14 DX  0
QSO:  7058 RY 2014-09-27 0443 HA1BC         599 15 DX  ER5LL         599 16 DX  0
QSO:  7058 RY 2014-09-27 0444 HA1BC         599 15 DX  W1UE          599 05 MA  0
QSO:  7059 RY 2014-09-27 0445 HA1BC         599 15 DX  ZA/Z35T       599 15 DX  0
QSO:  7064 RY 2014-09-27 0447 HA1BC         599 15 DX  N4WW          599 05 FL  0
QSO:  7064 RY 2014-09-27 0447 HA1BC         599 15 DX  YL2JZ         599 15 DX  0
QSO:  7069 RY 2014-09-27 0449 HA1BC         599 15 DX  OJ0AM         599 15 DX  0
QSO:  7070 RY 2014-09-27 0451 HA1BC         599 15 DX  YO3RU         599 20 DX  0
QSO:  7071 RY 2014-09-27 0453 HA1BC         599 15 DX  C37NL         599 14 DX  0
QSO:  7075 RY 2014-09-27 0455 HA1BC         599 15 DX  3V8BCC        599 33 DX  0
QSO:  7075 RY 2014-09-27 0455 HA1BC         599 15 DX  F5VKT         599 14 DX  0
QSO:  7076 RY 2014-09-27 0458 HA1BC         599 15 DX  DD2ML         599 14 DX  0
QSO:  3592 RY 2014-09-27 0500 HA1BC         599 15 DX  S51A          599 15 DX  0
QSO:  3593 RY 2014-09-27 0503 HA1BC         599 15 DX  S54X          599 15 DX  0
QSO:  3595 RY 2014-09-27 0503 HA1BC         599 15 DX  SP8K          599 15 DX  0
QSO:  3596 RY 2014-09-27 0504 HA1BC         599 15 DX  DM5TI         599 14 DX  0
QSO:  3597 RY 2014-09-27 0506 HA1BC         599 15 DX  ON5GQ         599 14 DX  0
QSO:  3597 RY 2014-09-27 0507 HA1BC         599 15 DX  S54A          599 15 DX  0
QSO:  3598 RY 2014-09-27 0507 HA1BC         599 15 DX  OK7T          599 15 DX  0
QSO:  3599 RY 2014-09-27 0508 HA1BC         599 15 DX  ON3DI         599 14 DX  0
