START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.12.0
CONTEST: CQ-WW-RTTY
LOCATION: DX
CALLSIGN: DJ5AN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 995362
OPERATORS: DJ5AN
CLUB: Bavarian Contest Club
NAME: Jan G. Stadman
SOAPBOX: My first RTTY contest, so consider me as a Rookie in this mode
SOAPBOX: Took me some time to find the right settings, but went better the longer it took.
SOAPBOX: Could not join the entire time but it was big fun on the bands.
QSO:  3569 RY 2014-09-27 0345 DJ5AN         599 14 DX  HB0/DL2JRM    599 14 DX  0
QSO:  3590 RY 2014-09-27 0349 DJ5AN         599 14 DX  EU3AA         599 16 DX  0
QSO:  3592 RY 2014-09-27 0350 DJ5AN         599 14 DX  S51A          599 15 DX  0
QSO:  3608 RY 2014-09-27 0351 DJ5AN         599 14 DX  MJ5Z          599 14 DX  0
QSO:  3567 RY 2014-09-27 0356 DJ5AN         599 14 DX  SP3RBG        599 15 DX  0
QSO:  3569 RY 2014-09-27 0357 DJ5AN         599 14 DX  VA2UP         599 05 QC  0
QSO:  3571 RY 2014-09-27 0400 DJ5AN         599 14 DX  N2WQ/VE3      599 04 ON  0
QSO:  3582 RY 2014-09-27 0406 DJ5AN         599 14 DX  PI4CG         599 14 DX  0
QSO:  3580 RY 2014-09-27 0406 DJ5AN         599 14 DX  N2KI          599 05 NY  0
QSO:  3579 RY 2014-09-27 0411 DJ5AN         599 14 DX  EF8S          599 33 DX  0
QSO:  3585 RY 2014-09-27 0412 DJ5AN         599 14 DX  OJ0AM         599 15 DX  0
QSO:  3586 RY 2014-09-27 0413 DJ5AN         599 14 DX  NN1SS         599 05 NH  0
QSO:  3580 RY 2014-09-27 0415 DJ5AN         599 14 DX  LX9WS         599 14 DX  0
QSO:  3576 RY 2014-09-27 0419 DJ5AN         599 14 DX  C37NL         599 14 DX  0
