START-OF-LOG: 3.0
CATEGORY: Portable, single operator, QRP, assisted
CONTEST: FD SSB
SPECIFIC: C12
CALLSIGN: DL9RNV/P
LOCATION: DX
CLUB: C12
CLAIMED-SCORE:
OPERATORS: DL9RNV
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO:  7000 PH 2021-09-04 1310 DL9RNV/P      59          001 DK0MR/P         59          005
QSO:  7000 PH 2021-09-04 1311 DL9RNV/P      59          002 ON6WL/P         59          017
QSO:  7000 PH 2021-09-04 1314 DL9RNV/P      59          003 DK0GUB/P        59          009
QSO:  7000 PH 2021-09-04 1316 DL9RNV/P      59          004 DL0FD/P         59          011
QSO:  7000 PH 2021-09-04 1317 DL9RNV/P      59          005 DK0FR/P         59          018
QSO:  7000 PH 2021-09-04 1319 DL9RNV/P      59          006 SN7X/P          59          008
QSO:  7000 PH 2021-09-04 1322 DL9RNV/P      59          007 ON4MCL/P        59          036
QSO:  7000 PH 2021-09-04 1325 DL9RNV/P      59          008 DK0MM/P         59          043
QSO:  7000 PH 2021-09-04 1326 DL9RNV/P      59          009 DR1E/P          59          008
QSO:  7000 PH 2021-09-04 1327 DL9RNV/P      59          010 PA7AL/P         59          030
QSO:  7000 PH 2021-09-04 1331 DL9RNV/P      59          011 PA44F           59          040
QSO:  7000 PH 2021-09-04 1332 DL9RNV/P      59          012 LA1QRO/P        59          030
QSO:  7000 PH 2021-09-04 1340 DL9RNV/P      59          013 DP6M/P          59          028
QSO:  7000 PH 2021-09-04 1343 DL9RNV/P      59          014 DL0RN/P         59          012
QSO:  7000 PH 2021-09-04 1346 DL9RNV/P      59          015 DL0LA/P         59          046
QSO:  7000 PH 2021-09-04 1351 DL9RNV/P      59          016 ON4CP/P         59          027
QSO:  7000 PH 2021-09-04 1354 DL9RNV/P      59          017 DK1A/P          59          022
QSO:  7000 PH 2021-09-04 1356 DL9RNV/P      59          018 OT5M/P          59          043
QSO:  7000 PH 2021-09-04 1400 DL9RNV/P      59          019 DC6K/P          59          028
QSO:  7000 PH 2021-09-04 1406 DL9RNV/P      59          020 OT8M/P          59          060
QSO:  7000 PH 2021-09-04 1408 DL9RNV/P      59          021 OZ7SKB/P        59          010
QSO:  7000 PH 2021-09-04 1409 DL9RNV/P      59          022 ON6SI/P         59          061
QSO: 14000 PH 2021-09-04 1415 DL9RNV/P      59          023 GM5G/P          59          077
QSO: 14000 PH 2021-09-04 1430 DL9RNV/P      59          024 ON3XMU/P        59          015
QSO: 14000 PH 2021-09-04 1431 DL9RNV/P      59          025 DP4M/P          59          048
QSO: 14000 PH 2021-09-04 1435 DL9RNV/P      59          026 R3KBO/P         59          178
QSO: 14000 PH 2021-09-04 1438 DL9RNV/P      59          027 DL1MWG/P        59          017
QSO: 14000 PH 2021-09-04 1444 DL9RNV/P      59          028 ON4OSA/P        59          052
QSO: 14000 PH 2021-09-04 1448 DL9RNV/P      59          029 OR7G/P          59          022
QSO: 14000 PH 2021-09-04 1451 DL9RNV/P      59          030 ON4CP/P         59          066
QSO:  7000 PH 2021-09-04 1500 DL9RNV/P      59          031 PI4AMF/P        59          100
QSO:  7000 PH 2021-09-04 1500 DL9RNV/P      59          032 IQ0PG/P         59          139
QSO:  7000 PH 2021-09-04 1503 DL9RNV/P      59          033 DL0AD/P         59          034
QSO:  7000 PH 2021-09-04 1506 DL9RNV/P      59          034 F4EIK           59          021
QSO:  7000 PH 2021-09-04 1510 DL9RNV/P      59          035 HA5N/P          59          027
QSO:  7000 PH 2021-09-04 1511 DL9RNV/P      59          036 ON4CHD/P        59          026
QSO:  7000 PH 2021-09-04 1516 DL9RNV/P      59          037 DL4L/P          59          069
QSO:  7000 PH 2021-09-04 1519 DL9RNV/P      59          038 LX/OO7W         59          040
QSO:  7000 PH 2021-09-04 1520 DL9RNV/P      59          039 ON4SNW/P        59          030
QSO:  7000 PH 2021-09-04 1525 DL9RNV/P      59          040 IW0SAG/P        59          055
QSO:  7000 PH 2021-09-04 1527 DL9RNV/P      59          041 DJ4ZZ           59          069
QSO:  7000 PH 2021-09-04 1531 DL9RNV/P      59          042 ON6MS/P         59          114
QSO:  7000 PH 2021-09-04 1532 DL9RNV/P      59          043 PI4D/P          59          091
QSO:  3500 PH 2021-09-04 1536 DL9RNV/P      59          044 DK2A/P          59          082
QSO:  3500 PH 2021-09-04 1540 DL9RNV/P      59          045 DL0LJ/P         59          008
QSO:  3500 PH 2021-09-04 1540 DL9RNV/P      59          046 DL0FD/P         59          072
