START-OF-LOG: 3.0
CATEGORY: Single-OP low
CONTEST: WAE RTTY
CALLSIGN: JA1IZ
CLAIMED-SCORE: 12992
CREATED-BY: RTCL PRINT 3.3.4 by JK1IQK, modified by DXHF upload.
QSO: 14092 RY 2017-11-11 0007 JA1IZ         599   0001 HL4CJG        599   0003
QSO: 14089 RY 2017-11-11 0010 JA1IZ         599   0002 BG7BDB        599   0002
QSO: 14081 RY 2017-11-11 0012 JA1IZ         599   0003 R0CAF         599   0004
QSO: 14083 RY 2017-11-11 0013 JA1IZ         599   0004 W7RN          599   0015
QSO: 14085 RY 2017-11-11 0016 JA1IZ         599   0005 K7RI          599   0012
QSO: 14095 RY 2017-11-11 0018 JA1IZ         599   0006 N7NM          599   0015
QSO: 14098 RY 2017-11-11 0020 JA1IZ         599   0007 HP3SS         599   0016
QSO: 14093 RY 2017-11-11 0022 JA1IZ         599   0008 W6OQI         599   0005
QSO: 14087 RY 2017-11-11 0029 JA1IZ         599   0009 R0CW          599   0015
QSO: 14083 RY 2017-11-11 0046 JA1IZ         599   0010 K6MR          599   0082
QSO: 14084 RY 2017-11-11 0047 JA1IZ         599   0011 K6MMM         599   0059
QSO: 14087 RY 2017-11-11 0131 JA1IZ         599   0012 BV2A/3        599   0041
QSO: 21085 RY 2017-11-11 0134 JA1IZ         599   0013 DU3LA         599   0059
QSO: 21094 RY 2017-11-11 0136 JA1IZ         599   0014 YB1AR         599   0052
QSO: 21097 RY 2017-11-11 0137 JA1IZ         599   0015 BV2A/3        599   0048
QSO: 21087 RY 2017-11-11 0316 JA1IZ         599   0016 YB8UTI        599   0009
QSO: 21081 RY 2017-11-11 0317 JA1IZ         599   0017 YB8TK         599   0054
QSO: 21089 RY 2017-11-11 0318 JA1IZ         599   0018 BU2BO         599   0039
QSO: 21099 RY 2017-11-11 0320 JA1IZ         599   0019 YC9XYP        599   0023
QSO: 14089 RY 2017-11-11 0324 JA1IZ         599   0020 YB1AR         599   0085
QSO: 14094 RY 2017-11-11 0327 JA1IZ         599   0021 JH4UYB        599   0089
QSO: 21096 RY 2017-11-11 0522 JA1IZ         599   0022 XV9NPS        599   0032
QSO: 21088 RY 2017-11-11 0526 JA1IZ         599   0023 RG9A          599   0260
QSO: 21085 RY 2017-11-11 0527 JA1IZ         599   0024 VK3JA         599   0023
QSO: 28080 RY 2017-11-11 0630 JA1IZ         599   0025 JF1HJZ        599   0015
QSO: 21090 RY 2017-11-11 0636 JA1IZ         599   0026 BU2EC         599   0019
QSO: 21090 RY 2017-11-11 0639 JA1IZ         599   0027 JF1HJZ        599   0016
QSO: 14089 RY 2017-11-11 0728 JA1IZ         599   0028 JF1HJZ        599   0017
QSO: 14092 RY 2017-11-11 0742 JA1IZ         599   0029 SN7Q          599   0379
QSO: 14090 RY 2017-11-11 0743 JA1IZ         599   0030 EU6AF         599   0212
QSO: 14086 RY 2017-11-11 0746 JA1IZ         599   0031 LX7I          599   0269
QSO: 14085 RY 2017-11-11 0749 JA1IZ         599   0032 UX5IO         599   0109
QSO: 14095 RY 2017-11-11 0752 JA1IZ         599   0033 IU4CHE        599   0128
QSO: 14103 RY 2017-11-11 0754 JA1IZ         599   0034 OF5Z          599   0259
QSO: 14104 RY 2017-11-11 0800 JA1IZ         599   0035 YP0C          599   0141
QSO: 14094 RY 2017-11-11 0805 JA1IZ         599   0026 LY9Y          599   0172
QSO: 14093 RY 2017-11-11 0809 JA1IZ         599   0027 UR7GO         599   0210
QSO: 14087 RY 2017-11-11 0813 JA1IZ         599   0028 DL0V          599   0141
QSO: 14095 RY 2017-11-11 0816 JA1IZ         599   0029 DM5TI         599   0162
QSO: 14098 RY 2017-11-11 0819 JA1IZ         599   0030 LX1NO         599   0028
QSO: 14088 RY 2017-11-11 0824 JA1IZ         599   0031 DF8XC         599   0199
QTC: 14088 RY 2017-11-11 0826 DF8XC         002/10     JA1IZ         0047 K6MMM         059
QTC: 14088 RY 2017-11-11 0826 DF8XC         002/10     JA1IZ         0131 BV2A/3        041
QTC: 14088 RY 2017-11-11 0826 DF8XC         002/10     JA1IZ         0134 DU3LA         059
QTC: 14088 RY 2017-11-11 0826 DF8XC         002/10     JA1IZ         0136 YB1AR         052
QTC: 14088 RY 2017-11-11 0826 DF8XC         002/10     JA1IZ         0137 BV2A/3        048
QTC: 14088 RY 2017-11-11 0826 DF8XC         002/10     JA1IZ         0316 YB8UTI        009
QTC: 14088 RY 2017-11-11 0826 DF8XC         002/10     JA1IZ         0317 YB8TK         054
